,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-11,2024-09-30,$-0.20,$-2.93
1,2024-08-06,2024-06-30,$-0.32,$0.01
2,2024-05-07,2024-03-31,$-1.14,$-0.93
3,2024-02-13,2023-12-31,$-0.20,$-0.73
4,2023-11-07,2023-09-30,$-0.51,$-0.30
5,2023-08-08,2023-06-30,$-0.76,$-0.76
6,2023-05-09,2023-03-31,$-1.02,$-2.06
7,2023-02-13,2022-12-31,$-0.37,$-0.05
8,2022-11-08,2022-09-30,$-0.41,$-1.23
9,2022-08-09,2022-06-30,$-0.34,$-1.71
10,2022-05-09,2022-03-31,$-0.57,$-0.56
11,2022-02-15,2021-12-31,$-0.33,$-0.70
12,2021-11-04,2021-09-30,$-0.42,$0.33
13,2021-08-04,2021-06-30,$-0.32,$-0.11
14,2021-05-06,2021-03-31,$-0.62,$0.40
15,2021-02-03,2020-12-31,$-0.52,$-0.74
16,2020-11-05,2020-09-30,$-0.61,$-0.63
17,2020-08-10,2020-06-30,$-0.12,$-0.21
