Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.07200,1.07200,23.66200,7.73900,-30.32900,-0.11300,-30.44200,,-30.44200,-30.44200,-30.44200,-30.48100,-30.32900,96.20100,96.20100,-0.32000,-0.32000,2.22430,,,100.00000,-2829.19800,-2829.19800,-2839.73900,-2839.73900,0.01150,,,-56.33860,-56.38350,-32.71400,-56.33860,0.56170,-0.2332,-0.2373
2024-06-30,1.16100,1.16100,25.37400,9.62900,-33.84200,0.72600,-33.11600,,-33.11600,-33.11600,-33.11600,-35.30600,-33.84200,96.17000,96.17000,-0.34000,-0.34000,3.28540,,,100.00000,-2914.90100,-2914.90100,-2852.36900,-2852.36900,0.01020,,,-41.86860,-41.89300,-29.00080,-41.86860,0.82230,-0.3647,-0.3723
2024-03-31,1.40700,1.40700,21.40300,8.56200,-28.55800,1.26100,-27.29700,0.04800,-27.34500,-27.34500,-27.34500,-28.50500,-28.55800,96.17600,96.17600,-0.28400,-0.28400,4.51470,,,100.00000,-2029.70900,-2029.70900,-1940.08500,-1943.49700,0.00960,,,-24.49130,-24.50230,-18.74290,-24.49080,1.16100,-0.36070,-0.37460
2023-12-31,8.87400,8.87400,12.77500,8.02100,-11.92200,0.72900,-11.19200,-0.00600,-11.18600,-11.18600,-11.18600,-22.84800,-11.92200,95.12100,95.12100,-0.11200,-0.11200,4.25600,,,100.00000,-134.34750,-134.34750,-126.12130,-126.05360,0.04850,,,-7.97940,-7.98260,-6.11300,-7.97930,1.45710,-0.1508,-0.1545
2023-09-30,2.37200,2.37200,13.79500,6.84700,-18.27000,1.53400,-16.73600,,-16.73600,-16.73600,-16.73600,-21.71100,-18.27000,96.07600,96.07600,-0.17000,-0.17000,5.38340,,,100.00000,-770.23610,-770.23610,-705.56490,-705.56490,0.01250,,,-11.62300,-11.62790,-8.81850,-11.62300,1.49870,-0.1947,-0.1952
2023-06-30,2.28800,2.28800,17.61600,9.74700,-25.07500,0.84600,-24.23000,0.01300,-24.24300,-24.24300,-24.24300,-24.47800,-25.07500,94.32500,94.32500,-0.26000,-0.26000,5.85920,,,100.00000,-1095.93500,-1095.93500,-1059.00300,-1059.57200,0.01050,,,-14.76070,-14.76670,-11.14530,-14.76070,1.70900,-0.2701,-0.2718
2023-03-31,2.19400,2.19400,16.03700,7.32300,-21.16600,0.60500,-20.56100,,-20.56100,-20.56100,-20.56100,-21.39400,-21.16600,93.97050,93.97050,-0.21800,-0.21800,6.41390,,,100.00000,-964.72200,-964.72200,-937.14670,-937.14670,0.00940,,,-11.48050,-11.48110,-8.82720,-11.48060,1.90550,-0.22180,-0.22300
2022-12-31,-1.30500,-1.30500,29.61300,7.09900,-38.01700,-1.24100,-39.25900,-0.01700,-39.24200,-39.24200,-39.24200,-25.99500,-38.01700,77.38400,77.38400,-0.40800,-0.40800,7.55650,,,100.00000,2913.18000,2913.17900,3008.35200,3007.04900,-0.00530,,,-20.18060,-20.18160,-15.91850,-20.18070,2.06890,-0.3809,-0.3827
2022-09-30,2.07400,2.07400,15.09600,4.99800,-18.02000,0.73200,-17.28700,,-17.28700,-17.28700,-17.28700,-18.12900,-18.02000,93.90500,93.90500,-0.18400,-0.18400,7.94950,,,100.00000,-868.85250,-868.85250,-833.51020,-833.51020,0.00840,,,-8.15220,-8.15270,-6.96730,-8.15220,2.25860,-0.1608,-0.1631
2022-06-30,1.52900,1.52900,18.61100,6.74100,-23.82300,0.78400,-23.03900,,-23.03900,-23.03900,-23.03900,-21.97500,-23.82300,66.04800,66.04800,-0.34800,-0.34800,8.54240,,,100.00000,-1558.07700,-1558.07700,-1506.80200,-1506.80200,0.00540,,,-9.42620,-9.42670,-8.08450,-9.42610,2.60250,-0.1506,-0.1539
2022-03-31,2.54600,2.54600,12.22300,7.09400,-16.77100,0.15200,-16.61900,0.08700,-16.70600,-16.70600,-16.70600,-17.37000,-16.77100,54.93220,54.93220,-0.30000,-0.30000,3.47420,,,100.00000,-658.71950,-658.71950,-652.74940,-656.16650,0.02170,,,-20.35780,-20.36220,-14.20810,-20.35780,1.49330,-0.02700,-0.02930
2021-12-31,2.93200,2.93200,11.67300,5.65700,-13.47800,-0.17200,-13.64900,0.02300,-13.67200,-13.67200,-13.67300,-14.80700,-13.47800,54.91700,54.91700,-0.24400,-0.24400,3.64320,,,100.00000,-459.68600,-459.68590,-465.51870,-466.33700,0.02000,,,-13.77190,-13.77510,-9.31820,-13.77200,1.80180,-0.343,-0.3495
2021-09-30,1.32300,1.32300,16.32000,9.37100,-24.36800,0.33600,-24.03300,,-24.03300,-24.03300,-24.03300,-23.28200,-24.36800,54.94750,54.94750,-0.44000,-0.44000,3.25720,,,100.00000,-1841.87500,-1841.87500,-1816.55300,-1816.55300,0.00770,,,-20.56000,-20.56480,-14.06060,-20.56000,2.12490,-0.4168,-0.4156
2021-06-30,-1.48800,-1.48800,20.17900,9.46700,-31.13400,0.04600,-31.08800,-0.43400,-30.65400,-30.65400,-30.65400,-23.99800,-31.13400,54.90500,54.90500,-0.55800,-0.55800,3.58140,0.00120,0.00120,100.00000,2092.33900,2092.33900,2089.24700,2060.08100,-0.00740,,,-21.43350,-21.43730,-15.28240,-21.40700,2.59980,-0.5515,-0.5485
