Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,145.67800,47.74400,97.93400,51.64400,52.55100,45.38300,45.38300,10.46900,34.91400,34.91400,34.93700,24.51400,24.51400,1.41000,1.41000,0.07700,0.22440,47.85920,36.84330,0.01080,2.97090,3.19930,0.39840,2.74220,47.94020,2.7857,2.7531
2024-06-30,144.39000,47.11900,97.27100,48.54800,49.54700,47.72400,47.72400,10.91900,36.80500,36.80500,36.79300,24.49500,24.49500,1.49000,1.49000,0.08070,0.34630,49.09120,37.84700,0.01100,3.30130,3.57000,0.41460,3.03480,45.49130,2.0382,1.9762
2024-03-31,138.62400,44.55300,94.07100,54.89300,56.18100,37.89000,37.89000,8.42800,29.46200,29.46200,29.45500,24.45900,24.45900,1.19000,1.19000,0.08320,0.32150,43.31470,33.67210,0.01010,2.72410,2.95320,0.33990,2.49740,44.18450,1.71550,1.82710
2023-12-31,134.64700,43.24100,91.40600,53.36000,54.88300,36.52300,36.52300,8.10600,28.41700,28.41700,27.23800,24.61600,24.61600,1.16000,1.16000,0.09080,0.39230,40.81010,30.43520,0.01030,2.66010,2.88690,0.32560,2.41860,43.71860,1.8042,1.7804
2023-09-30,131.78100,38.09000,93.69100,49.35300,51.02500,42.66600,42.66600,9.72700,32.93900,32.93900,32.93900,24.66100,24.66100,1.32000,1.32000,0.09680,0.38390,45.96050,35.48240,0.01090,3.35090,3.66370,0.38640,3.02670,40.23890,2.1188,2.1317
2023-06-30,123.32300,32.03800,91.28500,47.33600,49.21200,42.07300,42.07300,9.62600,32.44700,32.44700,32.43500,24.68600,24.68600,1.30000,1.30000,0.09710,0.29910,46.11350,35.54990,0.01080,3.31060,3.62050,0.38560,2.98910,39.70700,1.8138,1.8535
2023-03-31,117.77900,24.89100,92.88800,50.44800,52.47000,40.41800,40.41800,9.28700,31.13100,31.13100,31.12400,24.68700,24.68700,1.25000,1.25000,0.09820,0.42180,44.98940,34.64420,0.01080,3.21450,3.51940,0.37370,2.89880,39.21620,1.89790,1.88090
2022-12-31,110.54000,15.80500,94.73500,51.60800,53.71900,41.01600,41.01600,9.96000,31.05600,31.05600,30.07300,24.68700,24.68700,1.24000,1.24000,0.10230,0.34730,45.88280,33.64130,0.01070,3.36190,3.69780,0.37240,3.01780,37.45710,1.7672,1.6979
2022-09-30,98.48500,7.54400,90.94100,46.26500,48.49800,42.44300,42.44300,9.69800,32.74500,32.74500,32.73700,24.65700,24.65700,1.32000,1.32000,0.10710,0.50410,48.35490,37.29690,0.01080,3.69430,4.08060,0.40440,3.29850,35.94760,1.8215,1.8537
2022-06-30,90.85900,4.56700,86.29200,45.49400,48.15800,38.13400,38.13400,8.80400,29.33000,29.33000,29.31400,24.69200,24.69200,1.18000,1.18000,0.10530,0.30200,45.51190,34.98550,0.01040,3.22070,3.54760,0.36530,2.88150,36.94390,1.8321,1.9312
2022-03-31,85.19400,2.43100,82.76300,44.55400,47.56900,35.19400,35.19400,7.79300,27.40100,27.40100,27.39000,24.74400,24.74400,1.10000,1.10000,0.12250,0.35620,43.70300,34.01220,0.01010,2.98010,3.27940,0.34200,2.61510,37.17580,1.68940,1.91210
2021-12-31,87.80900,3.91400,83.89500,44.49700,47.62900,36.26600,36.26600,8.53100,27.73500,27.73500,26.79500,25.03800,25.03800,1.12000,1.12000,0.11830,0.34040,42.65990,31.51910,0.01050,2.86090,3.13200,0.34260,2.52260,39.18770,2.4438,2.4098
2021-09-30,92.22600,4.50500,87.72100,42.26600,45.50500,42.21600,42.21600,9.73500,32.48100,32.48100,32.48300,24.92000,24.92000,1.29000,1.29000,0.12770,0.37190,46.76120,35.98030,0.01130,3.39620,3.72290,0.40780,2.96230,38.56750,0.7741,0.8648
2021-06-30,86.66800,4.83500,81.83300,38.62300,42.17300,39.66000,39.66000,9.42500,30.23500,30.23500,30.22300,25.14400,25.14400,1.19000,1.19000,0.12910,0.33050,46.73690,35.61600,0.01100,3.19790,3.50950,0.39170,2.78520,37.81680,1.7644,1.8732
2021-03-31,88.16100,4.88000,83.28100,42.76500,46.53800,36.74300,36.74300,8.63700,28.10600,28.10600,28.10500,25.32100,25.32100,1.10000,1.10000,0.13050,0.34310,45.42740,34.74770,0.01080,3.00360,3.29950,0.37420,2.61150,37.03190,1.67800,1.68960
2020-12-31,94.56300,6.47100,88.09200,48.99400,53.93400,34.15800,34.15800,7.69500,26.46300,26.46300,25.93000,25.52500,25.52500,1.03000,1.03000,0.13130,0.31300,41.09380,31.19510,0.01140,2.84340,3.12530,0.36170,2.47020,36.65640,2.2559,2.7596
2020-09-30,90.95800,8.04900,82.90900,51.65200,56.34600,26.56300,26.56300,6.50900,20.05400,20.05400,20.05800,25.55200,25.55200,0.78000,0.78000,0.13300,0.33440,36.08810,27.25050,0.01010,2.19170,2.41310,0.27510,1.90010,35.80710,2.06,2.2029
2020-06-30,89.09100,9.84900,79.24200,50.05800,55.20000,24.04200,24.04200,5.51600,18.52600,18.52600,18.50200,25.54100,25.54100,0.72000,0.72000,0.13480,0.35220,34.91080,26.86630,0.00940,2.05470,2.26560,0.25150,1.77760,35.28980,0.4318,0.9496
2020-03-31,92.30800,12.84200,79.46600,52.46100,57.88800,21.57800,21.57800,5.16000,16.41800,16.41800,16.41300,25.52300,25.52300,0.64000,0.64000,0.13820,0.48270,31.67970,24.09670,0.01010,1.87140,2.06950,0.24380,1.61290,34.35680,1.30490,1.46700
2019-12-31,95.12000,14.24700,80.87300,46.29100,52.29700,28.57600,28.57600,6.62200,21.95400,21.95400,21.42300,25.60000,25.60000,0.85000,0.85000,0.13320,0.32560,36.67260,27.49290,0.01180,2.58700,2.87110,0.33150,2.24240,33.26680,1.9986,2.032
2019-09-30,98.44100,15.48100,82.96000,44.62500,50.82300,32.13700,32.13700,7.68900,24.44800,24.44800,24.43800,25.52000,25.52000,0.95000,0.95000,0.13520,0.39310,40.55500,30.83930,0.01180,2.93480,3.26380,0.36540,2.53790,32.65680,1.7451,1.8675
2019-06-30,97.30100,15.21000,82.09100,45.20000,51.60000,30.49100,30.49100,7.07400,23.41700,23.41700,23.38500,25.61600,25.61600,0.91000,0.91000,0.13940,0.39310,39.16940,30.04090,0.01170,2.91010,3.24920,0.35210,2.50450,31.51310,1.312,1.2648
2019-03-31,93.14500,14.07300,79.07200,43.59800,50.12200,28.95000,28.95000,6.75400,22.19600,22.19600,22.19600,25.75900,25.75900,0.86000,0.86000,0.14290,0.49370,39.04040,29.93230,0.01160,2.84160,3.18400,0.34790,2.43560,30.43090,1.37420,1.41190
2018-12-31,92.67710,12.67400,80.00300,45.83700,52.39300,27.61010,27.61000,6.16400,21.44600,21.44600,21.44600,25.93800,25.93800,0.83000,0.83000,0.14540,0.43120,36.66620,28.48040,0.01200,2.80860,3.15570,0.34080,2.40030,29.61490,2.6027,2.805
