Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,41.44400,4.49400,36.95000,4.28700,-9.86400,34.58900,2.36100,-7.68100,-5.32000,0.00200,-5.32200,-5.32200,-5.29500,22.39600,2.36100,77.61100,77.61100,-0.07000,-0.07000,0.36430,0.57900,5.69680,5.69680,-12.83660,-12.77630,0.01900,-0.39500,-0.45010,-0.24350,-0.25110,16.51460,0.2975,-0.9685
2024-06-30,39.56700,3.98200,35.58500,5.26800,-3.88300,27.69500,7.89000,-10.18400,-2.29400,0.01200,-2.30600,-2.30600,-2.29100,26.03900,7.89000,73.58900,73.58900,-0.03000,-0.03000,0.35330,0.55220,19.94090,19.94090,-5.79780,-5.79020,0.01890,-0.17500,-0.19960,-0.10990,-0.11320,17.03150,0.3467,-1.0446
2024-03-31,37.67300,4.10200,33.57100,5.70700,-3.79100,27.03900,6.53200,-5.46300,1.06900,0.01700,1.05200,1.05200,1.04500,23.68100,6.53200,73.24900,74.56600,0.01000,0.01000,0.35430,0.55500,17.33870,17.33870,2.83760,2.77390,0.01860,0.08290,0.09530,0.05190,0.05350,17.30790,0.15630,-1.01020
2023-12-31,36.86200,5.06400,31.79800,4.87400,-2.89800,24.84900,6.94900,-4.97600,1.97300,0.01100,1.96200,1.96200,1.94100,23.63000,6.94900,63.92300,64.66500,0.03000,0.03000,0.32100,0.47890,18.85140,18.85140,5.35240,5.26560,0.01890,0.15410,0.17640,0.10080,0.10460,17.39500,0.4825,-1.3252
2023-09-30,33.96100,3.88300,30.07800,5.13300,-1.68100,22.61800,7.46000,-3.20600,4.25400,0.01500,4.23900,4.23900,4.21500,22.70900,7.46000,67.11300,68.04800,0.06000,0.06000,0.31430,0.46470,21.96640,21.96640,12.52610,12.41130,0.01820,0.34470,0.39760,0.22760,0.23640,17.90210,0.1936,-1.1999
2023-06-30,31.63000,3.53000,28.10000,5.26000,-2.85100,23.95800,4.14200,-4.96600,-0.82400,-0.03200,-0.79200,-0.79200,-0.79100,20.32300,4.14200,61.04400,61.04400,-0.01000,-0.01000,0.28440,0.40390,13.09520,13.09520,-2.60510,-2.50080,0.01810,-0.06570,-0.07570,-0.04530,-0.04710,17.98120,0.312,-1.4464
2023-03-31,29.45200,3.93600,25.51600,4.90900,-0.10900,19.96700,5.54900,-4.11100,1.43800,-0.04300,1.48100,1.48100,1.47200,20.83500,5.54900,58.15600,58.88300,0.03000,0.03000,0.29990,0.43570,18.84080,18.84080,4.88250,4.99800,0.01810,0.13520,0.15730,0.09100,0.09460,18.00170,0.25140,-0.67810
2022-12-31,27.30000,3.53900,23.76100,5.44600,-0.13500,19.51800,4.24300,-1.39200,2.85100,0.04100,2.81000,2.81000,2.78500,18.51900,4.24300,49.51800,50.43200,0.05000,0.05000,0.31480,0.46690,15.54210,15.54210,10.44320,10.20150,0.01700,0.26550,0.30970,0.17500,0.18190,18.23860,0.251,-1.6882
2022-09-30,25.01300,2.53900,22.47400,4.55200,-0.05100,18.01000,4.46400,-2.87400,1.59000,0.17100,1.41900,1.41900,1.40300,18.11000,4.46400,50.45000,51.38500,0.03000,0.03000,0.28540,0.40720,17.84670,17.84670,6.35670,5.60910,0.01700,0.14060,0.16500,0.09630,0.10040,18.39580,0.2988,-1.9979
2022-06-30,22.63400,2.68500,19.94900,4.86500,-1.60200,18.21800,1.73100,0.37200,2.10300,0.09300,2.01000,2.01000,1.98700,13.63800,1.73100,48.14000,48.95180,0.04000,0.04000,0.31140,0.45220,7.64780,7.64780,9.29130,8.77880,0.01650,0.22090,0.26090,0.14680,0.15210,18.07380,0.2581,-1.8595
2022-03-31,21.33200,2.93200,18.40000,4.19000,-0.16500,15.33500,3.06500,-1.00800,2.05700,0.09100,1.96600,1.96600,1.94200,14.20200,3.06500,44.41580,45.60080,0.04000,0.04000,0.25390,0.34030,14.36810,14.36810,9.64280,9.10370,0.01780,0.22730,0.26710,0.16390,0.16960,18.05120,0.19640,-1.83550
2021-12-31,17.80700,1.80100,16.00600,3.90600,-0.23700,13.87200,2.13400,-0.03000,2.10400,0.00900,2.09500,2.09500,2.03300,12.01900,2.13400,36.99900,38.67300,0.06000,0.06000,0.23180,0.30180,11.98410,11.98410,11.81560,11.41690,0.01670,0.26530,0.31500,0.19610,0.20380,17.85980,0.3493,-4.2306
2021-09-30,15.60300,1.73700,13.86600,3.77600,-0.13200,11.98200,1.88400,1.06000,2.94400,,2.94400,2.94400,2.84800,10.11500,1.88400,39.55960,41.33360,0.07000,0.07000,0.21340,0.27130,12.07460,12.07460,18.86820,18.25290,0.01680,0.41760,0.49440,0.31740,0.32850,17.79300,0.1028,-1.2366
2021-06-30,13.79800,1.31500,12.48300,3.99100,-3.65000,14.71600,-2.23300,-0.39700,-2.63000,,-2.63000,-2.63000,-2.53600,4.99900,-2.23300,38.01860,38.01860,-0.07000,-0.07000,0.19710,0.24560,-16.18350,-16.18350,-19.06070,-18.37950,0.01510,-0.37070,-0.43120,-0.28810,-0.29760,17.94960,0.2198,-2.021
2021-03-31,11.93200,0.95000,10.98200,3.13700,-0.22000,9.28600,1.69600,-0.90500,0.79100,0.05000,0.74100,0.74100,0.70100,7.78200,1.69600,28.34900,30.05290,0.02000,0.02000,0.26260,0.35620,14.21390,14.21390,6.62920,5.87500,0.01620,0.14100,0.16770,0.10050,0.10400,18.45920,0.14210,-2.83840
2020-12-31,11.45000,2.45200,8.99800,4.61600,,8.69500,0.30300,4.20700,4.51000,0.00000,4.51000,4.51000,4.51000,5.76600,0.30300,27.89700,30.02200,0.16000,0.15000,0.24800,0.32970,2.64630,2.64630,39.38870,39.38870,0.01580,0.85400,0.99550,0.62140,0.64230,18.72330,0.122,16.9545
2020-09-30,9.65200,0.62400,9.02800,4.10900,-1.60400,10.40500,-1.37700,-0.96400,-2.34100,,-2.34100,-2.34100,-2.11400,3.47100,-1.37700,18.82540,18.82540,-0.11000,-0.11000,,,-14.26650,-14.26650,-24.25400,-21.90220,,,,,,,0.1505,1.5792
2020-06-30,7.11700,0.43400,6.68300,1.84600,-2.04400,7.00600,-0.32300,-0.08200,-0.40500,,-0.40500,-0.40500,-0.30000,2.94800,-0.32300,11.79760,11.79760,-0.03000,-0.03000,,,-4.53840,-4.53840,-5.69060,-4.21530,,,,,,,0.0767,-11.9446
2020-03-31,5.50800,0.28500,5.22300,1.88600,-1.09400,5.32600,-0.10300,-1.44900,-1.55200,,-1.55200,-1.55200,-1.12700,2.39500,-0.10300,11.79800,11.79800,-0.10000,-0.10000,,,-1.87000,-1.87000,-28.17720,-20.46120,,,,,,,0.07550,-6.16440
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
