Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,50.65600,19.81800,30.83800,14.01300,17.78600,31.79900,-0.96100,-1.89700,-2.85800,0.07600,-2.93400,-2.93400,-2.93400,-0.54900,-0.96100,185.42400,185.42400,-0.02000,-0.02000,2.58740,0.54430,1.53590,60.87730,-1.89710,-1.89710,-5.64200,-5.79200,0.26730,0.54240,2.07940,43.28190,-5.40520,-5.53950,-1.54800,-2.46290,0.29240,0.0219,0.018
2024-06-30,50.51900,20.41300,30.10600,14.96900,18.97300,33.94200,-3.83600,-1.99500,-5.83100,-0.05600,-5.77500,-5.77500,-5.77500,-3.35600,-3.83600,184.98200,184.98200,-0.03000,-0.03000,2.50590,0.56310,1.66240,59.59340,-7.59320,-7.59320,-11.54220,-11.43130,0.27230,0.56250,2.12800,42.29300,-11.48090,-11.78930,-3.11330,-5.01560,0.27160,0.002,0.0019
2024-03-31,43.39500,17.09300,26.30200,14.48200,19.79900,34.28100,-7.97900,-1.63700,-9.61600,0.07400,-9.69000,-9.69000,-9.68800,-7.34800,-7.97900,182.09000,182.09000,-0.05000,-0.05000,2.41360,0.56380,1.69340,60.61070,-18.38690,-18.38690,-22.15920,-22.32520,0.22940,0.42880,1.92570,46.73700,-19.31740,-19.83790,-5.12330,-8.42700,0.27140,0.01080,0.00470
2023-12-31,53.34200,20.80900,32.53300,14.28800,17.26900,31.55700,0.97600,-2.29300,-1.31700,0.07200,-1.38900,-1.38900,-1.32800,1.62300,0.97600,180.27000,180.27000,-0.01000,-0.01000,2.13920,0.52800,1.49310,60.98950,1.82960,1.82970,-2.46900,-2.48960,0.26970,0.52190,1.50260,59.89650,-2.59900,-2.66460,-0.70240,-1.22660,0.29490,-0.0848,-0.0849
2023-09-30,47.25100,17.95600,29.29500,16.78300,16.15500,34.53800,-5.24300,-1.96500,-7.20800,0.07800,-7.28600,-7.28600,-7.26700,-4.56600,-5.24300,180.93800,180.93800,-0.04000,-0.04000,1.88380,0.54950,1.60270,61.99870,-11.09610,-11.09610,-15.25470,-15.37960,0.22950,0.42090,1.92500,46.75330,-14.86240,-15.27240,-3.53960,-6.69600,0.27060,-0.0578,-0.0723
2023-06-30,47.72800,17.51500,30.21300,19.18400,20.54100,41.85300,-11.64000,-1.59300,-13.23300,0.09800,-13.33100,-13.33100,-13.27500,-11.00000,-11.64000,180.61100,180.61100,-0.07000,-0.07000,2.01040,0.51480,1.38090,63.30250,-24.38820,-24.38820,-27.72590,-27.81390,0.24000,0.43130,2.15230,41.81510,-25.79030,-26.46410,-6.70370,-12.51410,0.28600,-0.0492,-0.0516
2023-03-31,38.47600,13.68700,24.78900,17.38400,21.55100,38.93500,-14.14600,-1.41800,-15.56400,0.07700,-15.64100,-15.64100,-15.61900,-13.51100,-14.14600,178.27300,178.27300,-0.09000,-0.09000,2.09110,0.47930,1.22270,64.42720,-36.76580,-36.76580,-40.45120,-40.59410,0.18380,0.37380,1.52430,59.04410,-26.26000,-26.85340,-7.47170,-13.67350,0.33000,-0.04770,-0.05620
2022-12-31,51.32100,19.49800,31.82300,18.61400,23.16000,41.77400,-9.95100,-3.40700,-13.35800,0.26700,-13.62500,-13.62500,-13.62400,-9.30200,-9.95100,176.54500,176.54500,-0.07000,-0.07000,1.45350,0.16600,1.01810,62.00780,-19.38970,-19.38970,-26.02830,-26.54660,0.23530,0.67230,1.49080,60.37180,-19.87250,-20.26140,-6.24740,-16.57420,0.38610,-0.0105,-0.0175
2022-09-30,46.34300,17.66200,28.68100,16.22000,19.90800,36.12800,-7.44700,-1.00700,-8.45400,0.06700,-8.52100,-8.52100,-8.48200,-6.73900,-7.44700,177.23600,177.23600,-0.05000,-0.05000,1.73370,0.26970,0.94150,61.88850,-16.06930,-16.06930,-18.24220,-18.30270,0.21510,0.62350,1.64620,54.67040,-11.50350,-11.71160,-3.95580,-8.40090,0.41750,-0.0114,-0.0146
2022-06-30,47.63100,19.71800,27.91300,15.21600,19.53200,34.74800,-6.83500,-1.48200,-8.31700,0.07800,-8.39500,-8.39500,-8.38900,-6.07300,-6.83500,176.94400,176.94400,-0.05000,-0.05000,2.07710,0.34850,0.90860,58.60260,-14.34990,-14.34990,-17.46130,-17.61250,0.22000,0.71040,1.77480,50.70920,-10.93650,-11.12730,-3.87840,-7.12490,0.43350,-0.0002,-0.0007
