Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1333.60000,819.20000,514.40000,8.10000,191.80000,1.90000,198.00000,316.40000,5.10000,321.50000,74.90000,246.60000,,246.60000,-2.30000,244.30000,361.00000,316.40000,45.90000,46.50000,5.31000,5.25000,2.72500,0.40580,0.82890,38.57230,23.72530,23.72530,24.10770,18.31880,0.20590,1.77160,1.66870,53.93520,8.92540,-4932.00000,3.80650,5.30310,60.85680,6.9449,6.4938
2024-06-30,1450.60000,881.70000,568.90000,9.30000,189.30000,7.20000,191.40000,377.49990,-4.90000,372.60000,87.40000,285.20000,,285.20000,427.20000,712.40000,420.59990,377.49990,47.30000,47.90000,15.03000,14.84000,2.89260,0.38580,0.76230,39.21830,26.02370,26.02370,25.68590,49.11070,0.21560,2.06830,1.60540,56.06230,9.49310,131.36830,4.23880,5.83050,64.74780,3.8641,3.3372
2024-03-31,1096.50000,697.60000,398.90000,9.20000,166.80000,2.30000,173.70000,225.20000,-10.40000,214.80000,43.90000,170.90000,,170.90000,21.40000,192.30000,264.10000,225.20000,47.80000,48.40000,4.02000,3.97000,2.94830,0.39760,0.80080,36.37940,20.53810,20.53810,19.58960,17.53760,0.16500,1.74490,1.56460,57.52120,5.97700,39.45060,2.57150,3.60080,60.06930,3.37810,2.70660
2023-12-31,1127.50000,707.79990,419.70000,8.00000,157.60000,-0.50000,166.09980,253.60020,-9.10000,244.50000,52.80000,191.70000,,190.10000,13.80000,203.90000,289.00020,253.60010,49.90000,50.40000,4.18000,4.14000,2.87290,0.40010,0.80930,37.22390,22.49230,22.49230,21.68520,18.08430,0.17030,1.95690,1.83240,49.11490,6.71970,50.88330,2.87160,4.03120,59.30820,7.6197,6.9201
2023-09-30,1259.80000,793.70000,466.10000,7.20000,161.70000,2.70000,166.20000,299.90000,-16.40000,283.50000,66.60000,216.90000,,216.90000,48.70000,265.60000,350.20000,299.90000,49.50000,50.10000,5.35000,5.29000,4.17660,0.43850,0.78170,36.99790,23.80540,23.80540,22.50360,21.08270,0.18480,2.01040,1.64020,54.87300,7.41840,44.87900,3.18220,4.16550,59.91390,8.9754,8.2227
2023-06-30,1307.00000,829.80000,477.20000,6.70000,163.70000,1.80000,168.60000,308.60000,-13.60000,295.00000,68.30000,226.70000,,226.70000,-32.10000,194.60000,367.10000,308.60000,50.70000,51.20000,3.83000,3.79000,2.57620,0.42950,0.85230,36.51110,23.61130,23.61130,22.57080,14.88910,0.18210,1.38480,1.36220,66.07120,7.47690,-42.12190,3.15910,4.26590,60.64000,4.3466,3.755
2023-03-31,892.60000,621.40000,271.20000,6.80000,142.20000,-1.50000,150.50000,120.70000,-13.30000,107.40000,23.80000,83.60000,,83.60000,18.10000,101.70000,181.20000,120.70000,51.10000,51.70000,1.99000,1.96000,2.31430,0.42730,0.84490,30.38320,13.52230,13.52230,12.03230,11.39370,0.12540,0.79510,1.22220,73.63540,2.73350,-8.82320,1.17490,1.56550,60.20280,2.89360,2.11610
2022-12-31,681.20000,425.39990,255.80000,-9.30000,66.30000,1.10000,55.90030,199.89980,-12.80000,187.09990,47.50000,139.60000,,137.70000,34.60000,172.30000,260.99980,199.89970,51.80000,52.50000,3.38000,3.34000,2.08180,0.43000,0.85400,37.55140,29.34520,29.34520,27.46620,25.29360,0.09430,0.82120,1.10710,81.29330,4.55300,26.51650,1.90670,2.59540,59.41850,7.8747,6.8604
2022-09-30,1497.00000,982.50000,514.50000,5.00000,162.20000,-23.30000,190.50000,324.00000,-21.60000,302.40000,69.10000,233.30000,,233.30000,21.40000,254.70000,387.00000,324.00000,51.90000,52.60000,4.90000,4.83000,1.78530,0.42850,0.96380,34.36870,21.64330,21.64330,20.20040,17.01400,0.19360,1.22190,1.37230,65.58520,7.67010,-23.05110,3.01730,4.38370,58.94770,6.933,6.0272
2022-06-30,1774.90000,1170.10000,604.80000,11.00000,192.00000,1.80000,201.20000,403.60010,-24.20000,379.40000,88.60000,290.80000,,290.80000,10.70000,301.50000,466.10010,403.60010,51.80000,52.50000,5.81000,5.73000,2.01050,0.47270,1.01910,34.07520,22.73930,22.73930,21.37590,16.98690,0.23420,1.49840,1.50540,59.78370,10.11440,-23.13630,3.83760,5.33300,55.82720,3.4197,2.4324
2022-03-31,1496.30000,1005.40000,490.90000,12.30000,203.00000,1.70000,213.60000,277.30000,-22.50000,254.80000,60.50000,194.30000,,194.30000,-0.70000,193.60000,342.00010,277.30000,52.10000,52.90000,3.71000,3.66000,1.87510,0.49030,1.09340,32.80760,18.53240,18.53240,17.02870,12.93860,0.20430,1.37930,1.49240,60.30470,7.25380,-12.80560,2.65330,3.69720,51.91090,0.83740,0.24950
2021-12-31,402.40000,231.10000,171.30000,-20.60000,3.10000,-0.40000,-17.10030,188.40030,-20.80000,167.60000,38.20000,129.40000,,128.30000,-1.30000,127.00000,249.90030,188.40010,52.50000,53.20000,2.44000,2.40000,1.83920,0.49480,1.11330,42.56960,46.81920,46.81910,41.65010,31.56060,0.05550,0.38190,0.49400,182.19180,4.87930,-8.12950,1.77040,2.46500,50.56730,2.5701,1.7137
2021-09-30,1315.60000,944.00000,371.60000,12.80000,192.60000,0.30000,205.10000,166.50000,-20.50000,146.00000,33.00000,113.00000,,113.00000,29.10000,142.10000,224.10000,166.50000,52.30000,53.00000,2.70000,2.67000,2.44540,0.53470,1.15000,28.24570,12.65580,12.65580,11.09760,10.80120,0.18600,1.71980,1.49930,60.02960,4.44040,-7.08860,1.59730,2.06630,48.84450,2.1208,1.483
2021-06-30,1177.80000,870.10000,307.70010,13.80000,161.30000,1.20000,173.90000,133.80000,-19.90000,113.90000,19.80000,94.10000,,94.10000,5.20000,99.30000,186.60000,133.80000,52.30000,53.00000,1.89000,1.87000,3.29850,0.46250,0.86090,26.12500,11.36020,11.36020,9.67060,8.43100,0.20170,1.88090,1.63040,55.20120,3.89180,-74.56410,1.61150,2.09190,46.58770,1.9746,1.3081
2021-03-31,940.90000,696.00000,244.90000,10.40000,150.80000,1.00000,160.20000,84.70000,-22.30000,62.40000,13.30000,49.10000,,49.10000,3.10000,52.20000,139.00000,84.70000,53.00000,53.60000,0.98000,0.97000,3.24880,0.46320,0.86330,26.02830,9.00200,9.00200,6.63190,5.54790,0.16360,1.31770,1.37720,65.35020,2.03580,-15.13100,0.85360,1.09290,46.29180,1.26120,0.88810
2020-12-31,917.29990,646.29990,271.00010,7.80000,143.70000,-3.70000,155.20010,115.79990,-21.80000,94.00000,8.80000,85.20000,,84.10000,-4.60000,79.50000,170.99990,115.80000,54.50000,55.00000,1.50000,1.48000,3.41890,0.45050,0.82020,29.54320,12.62400,12.62400,10.24750,8.66670,0.15640,1.49360,1.65460,54.39440,3.31400,-129.58370,1.43360,1.82120,47.97160,4.5902,4.1878
2020-09-30,1057.00000,739.10000,317.90000,11.50000,153.00000,1.40000,163.10000,154.80000,-18.90000,135.90000,33.20000,102.70000,,102.70000,-0.40000,102.30000,211.00000,154.80000,54.10000,54.50000,1.88000,1.87000,3.31450,0.45650,0.84040,30.07570,14.64520,14.64520,12.85710,9.67830,0.18220,1.43650,1.46600,61.39070,4.14900,-32.52060,1.77070,2.25480,46.52820,3.9775,3.5221
2020-06-30,965.40000,695.30000,270.10000,11.70000,144.60000,0.70000,155.60000,114.50010,-16.40000,98.10000,22.10000,76.00000,,76.00000,-0.60000,75.40000,170.50010,114.50010,54.80000,55.20000,1.37000,1.36000,3.50690,0.45220,0.82580,27.97800,11.86040,11.86040,10.16160,7.81020,0.16620,1.26930,1.39410,64.55870,3.02040,-27.53620,1.30850,1.65450,46.25370,3.158,2.6829
2020-03-31,1030.20000,751.80000,278.40000,14.40000,161.90000,0.60000,175.70000,102.70000,-26.50000,76.20000,14.40000,61.80000,,61.80000,,61.80000,159.50000,102.70000,55.80000,56.50000,1.10000,1.09000,4.32820,0.50570,1.02330,27.02390,9.96890,9.96890,7.39660,5.99880,0.16360,1.34110,1.50040,59.98250,2.45380,-20.97760,0.98130,1.21300,45.87430,0.94160,0.53810
2019-12-31,817.29990,574.20010,243.09980,7.20000,118.30000,3.60000,121.89970,121.20010,-17.80000,103.40000,15.30000,88.10000,,88.10000,14.50000,100.18160,175.10010,121.20030,56.90000,57.50000,1.80000,1.78000,1.94880,0.33670,0.60220,29.74430,14.82930,14.82940,12.65140,12.25760,0.14870,1.12460,1.19750,75.15600,3.33360,-41.14900,1.60300,2.21120,47.44700,3.685,3.1267
2019-09-30,1280.60000,900.40000,380.20000,15.20000,175.00000,1.00000,189.20000,190.99990,-13.80000,177.20000,37.90000,139.30000,,139.30000,-1.40000,138.90000,242.49990,190.99990,56.70000,57.30000,2.43000,2.40000,3.04450,0.37230,0.59310,29.68920,14.91490,14.91490,13.83730,10.84650,0.23110,1.77100,1.48560,60.58100,5.19580,121.34140,2.51390,3.26140,47.30480,5.1209,4.8449
2019-06-30,1314.80000,920.60000,394.20010,15.40000,172.30000,0.70000,187.00000,207.20000,-14.10000,193.10000,40.10000,153.00000,,153.00000,-0.10000,152.90000,258.09990,207.20000,57.00000,57.60000,2.68000,2.65000,2.95770,0.38090,0.61530,29.98180,15.75910,15.75910,14.68660,11.62910,0.24360,1.82080,1.43600,62.67420,5.92290,-2428.64700,2.83510,3.66680,45.78520,1.5255,1.2161
2019-03-31,1071.90000,783.30000,288.60000,14.40000,164.20000,4.70000,173.90000,114.70000,-13.30000,101.40000,24.00000,77.40000,,77.40000,2.00000,79.40000,163.80000,114.70000,57.50000,57.90000,1.37000,1.36000,2.96480,0.38620,0.62920,26.92420,10.70060,10.70060,9.45980,7.40740,0.20220,1.52190,1.38670,64.90340,3.06570,-261.48780,1.45990,1.88170,44.44720,1.89640,1.49400
2018-12-31,1077.30000,798.50020,278.79990,14.70000,152.10000,2.60000,164.20010,114.59980,-15.10000,99.50000,10.40000,89.10000,,89.10000,-1.00000,88.10000,161.99980,114.59970,60.40000,60.80000,1.59000,1.59000,3.45320,0.37940,0.61130,25.87950,10.63770,10.63770,9.23610,8.17780,0.20520,1.74540,1.54270,58.33750,3.43040,47.41880,1.69740,2.12890,44.81530,3.8782,3.4861
2018-09-30,1181.40000,867.10000,314.30000,12.30000,164.80000,2.80000,174.30000,140.00010,-18.10000,121.90000,25.00000,96.90000,,96.90000,2.80000,99.70000,185.90010,140.00010,59.82600,60.32900,1.66000,1.64000,3.27250,0.36980,0.58670,26.60400,11.85040,11.85040,10.31830,8.43910,0.21750,1.77280,1.38910,64.79180,3.58130,36.03570,1.78370,2.25710,45.41060,1.7466,1.2492
2018-06-30,1236.10000,903.90000,332.20000,14.20000,159.90000,1.60000,172.50000,159.70000,-13.50000,146.20000,31.50000,114.70000,,114.70000,-1.00000,113.70000,206.00000,159.70000,60.64100,61.05900,1.86000,1.85000,3.09740,0.37260,0.59380,26.87490,12.91970,12.91970,11.82750,9.19830,0.22770,1.84020,1.46880,61.27660,4.29220,55.92380,2.11300,2.69300,44.67380,-0.58,-0.9919
2018-03-31,984.70000,735.30000,249.40000,13.90000,148.60000,7.80000,154.70010,94.70000,-16.40000,78.30000,20.40000,57.90000,,57.90000,251.70000,309.60000,145.70000,94.70000,61.68400,62.16400,4.98000,4.94000,3.14090,0.36830,0.58310,25.32750,9.61710,9.61710,7.95170,31.44110,0.17890,1.50030,1.45190,61.98640,2.12810,26.41430,1.05200,1.34430,44.78020,0.53410,-0.14960
2017-12-31,990.49990,739.39990,251.10000,13.80000,143.10000,-0.80000,157.70030,93.39970,-12.00000,81.40000,-27.50000,108.90000,,108.90000,6.20000,115.10000,141.79970,93.39970,63.07300,63.55100,1.83000,1.82000,2.49710,0.38550,0.62740,25.35080,9.42960,9.42960,8.21810,11.62040,0.18690,1.64750,1.58300,56.85310,4.30720,972.34690,2.05480,2.64670,40.88450,2.4469,1.6156
2017-09-30,1002.40000,717.80000,284.60000,12.40000,137.90000,0.50000,149.80000,134.80000,-11.20000,123.60000,44.50000,79.10000,,79.10000,7.20000,86.30000,176.40000,134.80000,62.43200,62.79700,1.38000,1.37000,2.14240,0.24300,0.32090,28.39190,13.44770,13.44770,12.33040,8.60930,0.23210,1.57830,1.45110,62.02310,3.24670,38.60420,1.83190,2.45790,39.44600,2.6708,2.0166
2017-06-30,983.90000,697.40000,286.50000,13.10000,127.00000,-0.10000,140.20000,146.30000,-6.60000,139.70000,45.00000,94.70000,,94.70000,7.60000,102.30000,186.60010,146.30000,63.74600,64.14000,1.59000,1.58000,2.22000,0.22230,0.28580,29.11880,14.86940,14.86940,14.19860,10.39740,0.23270,1.59950,1.41590,63.56440,3.83010,32.99650,2.23940,2.97870,39.26600,1.6082,1.0464
2017-03-31,774.00000,547.90000,226.10000,12.00000,124.90000,0.30000,136.60010,89.49990,-5.20000,84.30000,26.40000,57.90000,,57.90000,3.90000,61.80000,128.29990,89.49990,64.35300,64.84800,0.95000,0.94000,2.34350,0.19150,0.23690,29.21190,11.56330,11.56330,10.89150,7.98450,0.19010,1.28010,1.38210,65.11630,2.29930,17.95910,1.42240,1.85890,39.12130,0.49190,0.02310
