Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2423.48200,2003.97900,419.50290,460.37700,,467.87700,-48.37400,-3.93800,-52.31200,2.07600,-54.38800,-54.38800,-54.59600,-47.41700,-48.37400,243.10600,243.10600,-0.22000,-0.22000,0.20440,0.25690,-1.99610,-1.99610,-2.15850,-2.25280,0.54060,-4.66710,-4.66710,-1.21320,-3.71320,4.71390,-1.1254,-1.1677
2024-06-30,2219.34100,1708.72200,510.61900,435.20600,,442.80700,67.81200,-6.86300,60.94900,4.63700,56.31200,56.31200,56.20700,69.61500,67.81200,238.67200,303.96500,0.24000,0.20000,0.20780,0.26230,3.05550,3.05550,2.74630,2.53260,0.44330,4.93720,4.93720,1.12490,3.91130,4.71960,1.5633,1.5392
2024-03-31,2142.30500,1554.77400,587.53090,394.16200,,401.97300,185.55790,-7.08000,178.47800,0.99600,177.48200,177.48200,177.36800,187.33690,185.55790,231.44300,293.79600,0.77000,0.62000,0.22420,0.28910,8.66160,8.66160,8.33110,8.27930,0.48480,17.15980,17.15980,4.01650,13.31190,4.38240,2.15920,2.13890
2023-12-31,1431.65800,1205.23900,226.41870,-721.89700,,371.89600,-145.47730,-5.16700,-150.64400,-0.80600,-149.83800,-149.83800,-150.03000,-144.05830,-145.47670,221.65500,221.65500,-0.68000,-0.68000,0.27040,0.37060,-10.16150,-10.16140,-10.52240,-10.47950,0.39750,-18.58760,-18.58760,-4.16050,-13.56130,3.51420,1.3227,1.2947
2023-09-30,1439.99100,1163.19400,276.79700,325.85000,,335.04100,-58.24400,-6.54400,-64.78800,0.91500,-65.70300,-65.70300,-65.39800,-56.44000,-58.24400,223.09900,223.09900,-0.29000,-0.29000,0.24470,0.32400,-4.04470,-4.04470,-4.49920,-4.54160,0.42990,-7.13050,-7.13050,-1.96160,-5.38540,4.07550,-5.1953,-5.2233
2023-06-30,1521.53500,1181.99900,339.53600,337.24400,,346.06500,-6.52910,-7.73200,-14.26100,1.16400,-15.42500,-15.42500,-15.52800,-5.46510,-6.52910,219.40000,219.40000,-0.07000,-0.07000,0.23860,0.31340,-0.42910,-0.42910,-0.93730,-1.02050,0.33330,-1.62030,-1.62030,-0.33790,-1.23370,4.28990,0.7328,0.7075
2023-03-31,1469.68500,1091.59200,378.09300,398.51900,,403.45800,-25.36500,-12.24200,-37.60700,2.02100,-39.62800,-39.62800,-39.77200,-27.55400,-25.36500,216.91300,216.91300,-0.18000,-0.18000,0.24240,0.32000,-1.72590,-1.72590,-2.55880,-2.70620,0.32780,-4.25300,-4.25300,-0.88400,-3.22190,4.26730,1.91190,1.87790
2022-12-31,995.12700,884.90420,110.22270,75.80800,-256.89400,332.70180,-222.47900,-4.79600,-227.27500,-0.71500,-226.56000,-226.56000,-226.04600,-220.20800,-222.47900,212.47500,212.47500,-1.05000,-1.05000,0.25030,0.33390,-22.35690,-22.35690,-22.83880,-22.71530,0.21980,-25.38770,-25.38770,-5.00510,-19.03230,4.12590,0.7143,0.6805
2022-09-30,978.42700,852.68900,125.73800,78.55700,-239.55300,318.11000,-192.37210,-2.79000,-195.16200,-1.61500,-193.54700,-193.54700,-192.91300,-187.12210,-192.37210,212.82300,212.82300,-0.91000,-0.91000,0.21540,0.27460,-19.66140,-19.66140,-19.94650,-19.71670,0.22710,-17.84550,-17.84550,-4.49200,-14.00110,5.05020,-2.6027,-2.6475
2022-06-30,1017.31900,808.63900,208.68000,80.75400,-234.41300,315.16700,-106.48690,-5.34800,-111.83500,0.29000,-112.12500,-112.12500,-112.16400,-101.38190,-106.48690,211.31100,211.31100,-0.53000,-0.53000,0.19250,0.23840,-10.46740,-10.46740,-10.99310,-11.02550,0.21410,-8.98150,-8.98150,-2.35990,-7.25250,5.88450,1.0052,0.9769
