Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,202.56000,24.39700,178.16300,,10.98100,,44.71800,133.44500,0.15400,133.59900,26.07900,107.52000,107.52000,107.40700,167.18200,133.44500,65.66200,65.77700,1.63000,1.63000,3.23290,,,87.95570,65.87920,65.87930,65.95530,53.02480,0.05970,1.88060,3.13570,28.70220,3.43380,3.43380,3.16970,3.43380,47.66570,2.1461,2.1461
2024-09-30,193.83700,27.19200,166.64500,,11.62200,,47.79900,118.84600,-1.00600,117.84000,21.51000,96.33000,96.33000,96.24200,155.02300,118.84600,65.67000,65.79500,1.46000,1.46000,2.34130,,,85.97170,61.31230,61.31230,60.79340,49.65100,0.05870,2.34010,3.21410,28.00150,3.15740,3.15740,2.91770,3.15740,46.44500,2.0753,2.0753
2024-06-30,174.09600,24.17400,149.92200,,12.09200,,47.83900,102.08300,-1.77200,100.31100,18.99100,81.32000,81.32000,81.20800,137.83000,102.08300,65.65100,65.76800,1.23000,1.23000,1.09080,,0.01680,86.11460,58.63600,58.63600,57.61820,46.64550,0.05330,2.21700,3.78680,23.76710,2.72780,2.72780,2.48760,2.72780,45.40560,1.7251,1.7251
2024-03-31,148.90200,21.75100,127.15100,,12.86100,,51.62600,75.52500,-1.18300,74.34200,27.03300,47.30900,47.30900,47.16600,114.29000,75.52500,65.63700,65.74000,0.72000,0.72000,2.50240,0.04760,0.05000,85.39240,50.72130,50.72130,49.92680,31.67590,0.04490,1.90510,3.55660,25.30480,1.61830,1.61830,1.42780,1.54120,44.53020,2.10350,2.10350
2023-12-31,152.66600,20.78500,131.88100,,12.10100,,52.19200,79.68900,-3.37100,76.31800,13.35600,62.96200,62.96200,62.77900,119.77900,79.68900,65.61300,65.73900,0.95000,0.94000,2.31180,0.07820,0.08480,86.38530,52.19830,52.19830,49.99020,41.12180,0.04540,2.12350,2.96090,30.39580,2.17060,2.17060,1.87330,2.00090,44.19550,1.539,1.539
2023-09-30,138.61700,21.35100,117.26600,,11.59800,,51.70400,65.56200,-5.31100,60.25100,10.75200,49.49900,49.49900,49.33700,105.66800,65.56200,65.61900,65.75700,0.75000,0.75000,2.31150,0.10080,0.11210,84.59710,47.29720,47.29720,43.46580,35.59230,0.04080,2.16740,2.83040,31.79810,1.72970,1.72970,1.45710,1.55530,43.60350,1.4925,1.4925
2023-06-30,144.04200,23.36700,120.67500,,10.36700,,48.77900,71.89600,-6.26700,65.62900,2.02900,63.60000,63.60000,63.44900,110.30900,71.89600,65.60500,65.76300,0.97000,0.97000,2.62020,0.12240,0.13950,83.77770,49.91320,49.91320,45.56240,44.04900,0.04190,2.19260,3.12730,28.77910,2.24270,2.24270,1.84900,1.96820,43.22350,1.6398,1.6398
2023-03-31,170.39200,25.02000,145.37200,,12.98900,,59.31700,86.05500,-6.11300,79.94200,15.87100,64.07100,64.07100,63.87500,132.38300,86.05500,65.59500,65.70900,0.97000,0.97000,3.43950,0.15090,0.17780,85.31620,50.50410,50.50410,46.91650,37.48710,0.04880,2.15710,3.50180,25.70090,2.29240,2.29240,1.83530,1.94640,42.60630,1.65360,1.65360
2022-12-31,162.98100,24.97200,138.00900,,11.07100,,64.55500,73.45400,-4.17300,69.28100,12.57900,56.70200,56.70200,56.37500,122.65000,73.45400,65.57700,65.66200,0.86000,0.85000,2.92250,0.17190,0.20760,84.67800,45.06910,45.06910,42.50870,34.58990,0.04610,1.97310,3.10610,28.97510,2.05930,2.05930,1.60420,1.70530,41.97810,1.5385,1.5385
2022-09-30,131.42900,23.22100,108.20800,,8.67300,,46.43400,61.77400,-4.88700,56.88700,10.95400,45.93300,45.93300,45.79200,99.53700,61.77400,65.58000,65.66000,0.70000,0.70000,2.81940,0.14100,0.16410,82.33190,47.00180,47.00180,43.28350,34.84160,0.03890,1.69610,3.01910,29.80990,1.68880,1.68880,1.36030,1.45070,41.46690,1.4476,1.4476
2022-06-30,146.44100,23.81000,122.63100,,10.73700,,54.72600,67.90500,-2.47100,65.43400,-5.91100,71.34500,71.34500,71.14000,111.89300,67.90500,65.56900,65.67800,1.08000,1.08000,5.31670,,,83.74090,46.37020,46.37020,44.68280,48.57930,0.05130,1.80760,3.28490,27.39810,2.64570,2.64570,2.50070,2.64570,41.12640,1.8293,1.8293
2022-03-31,162.35500,22.63900,139.71600,,11.15200,,59.14000,80.57600,0.69000,81.26600,15.30400,65.96200,65.96200,65.67500,128.56400,80.57600,65.56600,65.64500,1.00000,1.00000,5.22060,,,86.05590,49.62950,49.62950,50.05450,40.45150,0.05820,2.66650,2.80330,32.10470,2.49280,2.49280,2.36440,2.49280,40.35620,1.54060,1.54060
2021-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-5.226,-5.226
2021-09-30,174.43100,27.23000,147.20100,,9.18300,,59.79400,87.40700,-0.91300,86.49400,16.02800,70.46600,70.46600,70.17600,138.01800,87.40700,65.55700,65.62800,1.07000,1.07000,3.85110,0.03600,0.03730,84.38920,50.10980,50.10980,49.58640,40.23140,0.06220,2.22800,3.05800,29.43060,2.75850,2.75850,2.51160,2.65920,38.96210,1.9796,-0.9771
2021-06-30,168.02700,24.66800,143.35900,,9.36400,,57.39200,85.96700,1.48800,87.45500,5.53600,81.91900,81.91900,81.67700,129.60100,85.96700,65.55100,65.63700,1.24000,1.24000,5.70500,,,85.31900,51.16260,51.16260,52.04820,48.60950,0.06340,1.39490,3.24610,27.72520,3.27230,3.27230,3.08940,3.27230,38.19030,1.8409,4.7976
2021-03-31,142.58900,21.46900,121.12000,,8.76700,,50.06300,71.05700,0.81500,71.87200,17.67900,54.19300,54.19300,54.02600,112.35300,71.05700,65.55000,65.62200,0.82000,0.82000,7.11940,0.05660,0.05990,84.94340,49.83340,49.83340,50.40500,37.88930,0.05180,1.48150,2.37270,37.93170,2.22090,2.22090,1.96810,2.09530,37.22540,1.40550,1.40550
2020-12-31,158.36000,24.85900,133.50100,,,,,158.36000,,76.01900,16.03100,,,59.88900,206.30500,,65.54700,65.61900,0.91000,0.91000,7.88210,0.07540,0.08150,,100.00000,,48.00390,37.81830,0.05730,1.78840,2.97360,30.26620,,,,,36.68580,1.5229,1.5229
2020-09-30,146.88000,21.90200,124.97800,0.56300,8.80900,33.90600,21.76600,103.21200,1.08500,104.29700,-2.37700,106.67400,106.67400,106.93900,103.21200,103.21200,65.53800,65.63300,1.63000,1.63000,8.36900,0.10280,0.11450,85.08850,70.26960,70.26960,71.00830,72.80710,0.05250,1.27640,3.87840,23.20530,4.51390,4.51390,3.81360,4.05000,36.05440,1.4345,1.4345
2020-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-3.7986,-3.7986
