Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1259.00000,448.00000,811.00000,576.00000,576.00000,235.00000,,235.00000,51.00000,184.00000,184.00000,,177.00000,133.00000,134.00000,1.34000,1.33000,0.47950,0.92130,29.48560,22.20830,0.01000,2.63910,2.49800,0.23100,1.30020,55.49900,7.8284,7.5747
2024-06-30,1262.00000,438.00000,824.00000,555.00000,555.00000,269.00000,,269.00000,63.00000,206.00000,206.00000,,200.00000,133.00000,134.00000,1.50000,1.49000,0.53580,1.35720,32.64560,24.27180,0.01040,3.57200,3.34360,0.25880,1.55200,46.46130,0.8399,0.5137
2024-03-31,1255.00000,471.00000,784.00000,617.00000,617.00000,167.00000,,167.00000,29.00000,138.00000,138.00000,,131.00000,132.00000,133.00000,0.99000,0.98000,0.54070,1.17700,21.68830,17.01300,0.00970,2.43990,2.28100,0.17370,1.04780,45.66690,-1.54140,-1.84210
2023-12-31,1247.00000,465.00000,782.00000,730.00000,730.00000,52.00000,,52.00000,19.00000,33.00000,33.00000,,27.00000,132.00000,133.00000,0.19000,0.20000,0.49210,1.52530,6.75320,3.50650,0.00900,0.54890,0.51510,0.03840,0.26170,48.56780,8.4361,7.9849
2023-09-30,1398.00000,502.00000,896.00000,569.00000,569.00000,327.00000,,327.00000,76.00000,251.00000,251.00000,,244.00000,132.00000,133.00000,1.85000,1.84000,0.54890,2.18440,37.07480,27.66440,0.01030,5.48270,5.04830,0.29290,2.27750,37.72670,-1.3559,-1.646
2023-06-30,1377.00000,453.00000,924.00000,568.00000,568.00000,356.00000,,356.00000,83.00000,273.00000,273.00000,,266.00000,132.00000,132.00000,2.02000,2.01000,0.55440,2.95250,39.95510,29.85410,0.00980,5.24900,4.87940,0.30080,2.17430,42.47810,-1.1742,-1.4242
2023-03-31,1231.00000,241.00000,990.00000,581.00000,581.00000,409.00000,,409.00000,85.00000,324.00000,324.00000,,317.00000,131.00000,132.00000,2.41000,2.39000,0.54170,3.01970,42.60420,33.02080,0.01050,5.78570,5.40540,0.35550,2.47740,45.57000,3.50000,3.34090
2022-12-31,1154.00000,134.00000,1020.00000,574.00000,574.00000,446.00000,,446.00000,96.00000,350.00000,350.00000,,342.00000,131.00000,133.00000,2.60000,2.58000,0.36860,1.20340,45.18740,34.65050,0.01160,7.31150,6.75550,0.40980,4.26570,39.55960,4.4864,4.3093
2022-09-30,1028.00000,43.00000,985.00000,530.00000,530.00000,455.00000,,455.00000,104.00000,351.00000,351.00000,,343.00000,131.00000,132.00000,2.63000,2.60000,0.37300,0.69520,47.54440,35.84120,0.01140,7.50800,6.92440,0.41710,4.34140,38.71800,2.9773,2.8485
2022-06-30,845.00000,16.00000,829.00000,492.00000,492.00000,337.00000,,337.00000,76.00000,261.00000,261.00000,,255.00000,131.00000,132.00000,1.94000,1.92000,0.29010,0.40870,41.14770,31.13550,0.00940,4.32050,4.05590,0.30040,2.87920,49.20590,2.6716,2.4889
2022-03-31,713.00000,13.00000,700.00000,462.00000,462.00000,238.00000,,238.00000,49.00000,189.00000,189.00000,,182.00000,131.00000,133.00000,1.39000,1.37000,0.27600,0.38120,33.47400,25.59780,0.00800,2.84550,2.68620,0.21200,1.94480,53.82130,-5.33830,-5.46620
2021-12-31,763.00000,13.00000,750.00000,461.00000,461.00000,289.00000,,289.00000,61.00000,228.00000,228.00000,,221.00000,135.00000,137.00000,1.72000,1.70000,0.26150,0.35410,37.29030,28.51610,0.00820,3.03880,2.88720,0.24100,2.13220,60.42640,3.0978,2.9601
2021-09-30,769.00000,14.00000,755.00000,423.00000,423.00000,332.00000,,332.00000,70.00000,262.00000,262.00000,,255.00000,133.00000,134.00000,1.92000,1.90000,0.26660,0.36360,41.65620,31.99500,0.00840,3.53620,3.35770,0.27720,2.46240,59.56220,1.5082,1.3886
2021-06-30,763.00000,14.00000,749.00000,328.00000,328.00000,421.00000,,421.00000,93.00000,328.00000,328.00000,,321.00000,136.00000,138.00000,2.35000,2.32000,0.26460,0.35990,47.62440,36.31220,0.01000,4.35190,4.13570,0.37120,3.04130,59.22330,-1.106,-1.2319
2021-03-31,729.00000,16.00000,713.00000,265.00000,265.00000,448.00000,,448.00000,98.00000,350.00000,350.00000,,343.00000,140.00000,141.00000,2.46000,2.43000,0.25920,0.34990,50.05590,38.32400,0.01040,4.51150,4.29340,0.40560,3.18070,58.40170,1.12770,1.00000
2020-12-31,754.00000,20.00000,734.00000,448.00000,448.00000,286.00000,,286.00000,65.00000,221.00000,221.00000,,215.00000,139.00000,140.00000,1.53000,1.53000,0.41570,0.71160,38.08260,28.62850,0.00850,2.88660,2.74530,0.25080,1.60400,57.84420,1.4857,1.2857
2020-09-30,736.00000,26.00000,710.00000,443.00000,443.00000,267.00000,,267.00000,50.00000,217.00000,217.00000,,209.00000,139.00000,140.00000,1.49000,1.48000,0.42220,0.73200,37.87230,29.64540,0.00840,2.90110,2.75590,0.25950,1.59230,56.61940,-0.2096,-0.3653
2020-06-30,758.00000,40.00000,718.00000,572.00000,572.00000,146.00000,,146.00000,28.00000,118.00000,118.00000,,117.00000,139.00000,139.00000,0.85000,0.84000,0.45530,0.93220,25.17240,20.17240,0.00690,1.59310,1.51240,0.13980,0.82380,56.11340,0.3951,0.2928
2020-03-31,846.00000,96.00000,750.00000,828.00000,828.00000,-78.00000,,-78.00000,-19.00000,-59.00000,-59.00000,,-59.00000,141.00000,141.00000,-0.42000,-0.42000,0.50110,1.31010,-23.00890,-17.40410,0.00440,-0.79710,-0.79710,-0.07730,-0.39770,53.23760,4.95740,4.85110
2019-12-31,925.00000,115.00000,810.00000,453.00000,453.00000,357.00000,,357.00000,84.00000,273.00000,273.00000,,271.00000,150.00000,151.00000,1.91000,1.89000,0.49800,1.00180,44.51370,33.79050,0.01090,3.72590,3.72590,0.37190,1.87040,51.56370,1.3469,1.1963
2019-09-30,967.00000,125.00000,842.00000,470.00000,470.00000,372.00000,,372.00000,80.00000,292.00000,292.00000,,290.00000,147.00000,148.00000,1.98000,1.96000,0.50380,1.02250,46.09670,35.93560,0.01110,4.05560,4.05560,0.40080,2.01230,49.95280,3.0938,2.8645
2019-06-30,977.00000,124.00000,853.00000,468.00000,468.00000,385.00000,,385.00000,87.00000,298.00000,298.00000,,297.00000,152.00000,153.00000,1.95000,1.94000,0.47240,1.13220,47.58960,36.71200,0.01120,4.06940,4.06940,0.41080,2.14680,48.88620,2.5278,2.4382
2019-03-31,948.00000,104.00000,844.00000,420.00000,420.00000,424.00000,,424.00000,85.00000,339.00000,339.00000,,337.00000,158.00000,160.00000,2.14000,2.11000,0.48030,1.05050,49.47490,39.32320,0.01210,4.57550,4.57550,0.47960,2.37780,47.67140,0.25000,0.15000
2018-12-31,954.00000,90.00000,864.00000,450.00000,450.00000,414.00000,-14.00000,400.00000,90.00000,310.00000,310.00000,,308.00000,168.00000,171.00000,1.90000,1.88000,0.46260,0.86680,47.16980,36.32080,0.01200,4.12950,4.12950,0.43770,2.21900,46.89410,3.7621,3.6181
2018-09-30,909.00000,76.00000,833.00000,440.00000,440.00000,393.00000,-12.00000,381.00000,63.00000,318.00000,318.00000,,316.00000,167.00000,170.00000,1.89000,1.86000,0.45180,0.83510,45.73830,37.93520,0.01170,4.08430,4.08430,0.44510,2.23880,46.92030,2.1595,2.0128
2018-06-30,898.00000,60.00000,838.00000,408.00000,408.00000,430.00000,-11.00000,419.00000,93.00000,326.00000,326.00000,,324.00000,171.00000,174.00000,1.90000,1.87000,0.40870,0.69820,48.32760,37.37020,0.01200,4.03520,4.03520,0.45290,2.38620,47.27050,1.483,1.3617
2018-03-31,834.00000,41.00000,793.00000,442.00000,442.00000,351.00000,-16.00000,335.00000,54.00000,281.00000,281.00000,,279.00000,172.00000,175.00000,1.62000,1.59000,0.41150,0.70530,42.89370,35.72340,0.01080,3.51250,3.51250,0.38850,2.06710,46.38380,2.04570,1.93140
2017-12-31,863.00000,33.00000,830.00000,487.00000,487.00000,343.00000,-13.00000,330.00000,218.00000,112.00000,112.00000,,112.00000,174.00000,178.00000,0.64000,0.64000,0.36730,0.58170,40.59040,13.77610,0.01140,1.40650,1.40650,0.15650,0.88990,46.06670,1.2932,1.1486
2017-09-30,854.00000,33.00000,821.00000,480.00000,480.00000,341.00000,-7.00000,334.00000,108.00000,226.00000,226.00000,,224.00000,174.00000,177.00000,1.29000,1.26000,0.36600,0.64050,41.90720,28.10540,0.01110,2.81300,2.81300,0.31380,1.78360,46.09290,1.171,1.0789
