Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,20.31100,6.01300,,-26.35700,2.10900,-24.24800,,-24.24800,-24.24800,-24.24800,-27.69700,-26.35700,211.84770,211.84770,-0.11000,-0.11000,17.70370,0.11750,0.13320,,,,,,,,,-12.16360,-12.16360,-10.15340,-10.73390,1.16690,-0.0743,-0.0744
2024-06-30,,,17.61700,5.54000,,-23.19000,0.94700,-22.24300,,-22.24300,-22.24300,-22.24300,-24.17900,-23.19000,182.58410,182.58410,-0.12000,-0.12000,11.31440,0.20660,0.26030,,,,,,,,,-21.86450,-21.86450,-15.92540,-17.34820,0.73610,-0.1232,-0.1233
2024-03-31,,,16.80700,5.63600,,-22.47500,2.12900,-20.34600,,-20.34600,-20.34600,-20.34600,-23.71000,-22.47500,182.55000,182.55000,-0.11000,-0.11000,14.90180,0.17820,0.21680,,,,,,,,,-16.69610,-16.69610,-12.85320,-13.72160,0.88190,-0.11310,-0.11310
2023-12-31,,,12.74600,4.85300,,-17.63000,1.53100,-16.09900,,-16.09900,-16.09900,-16.09900,-19.13500,-17.63000,165.20500,165.20500,-0.09000,-0.09000,15.65980,0.15800,0.18770,,,,,,,,,-11.46880,-11.46880,-9.06660,-9.65630,1.01610,-0.1061,-0.1064
2023-09-30,,,13.86700,4.14700,,-18.04400,1.44500,-16.59900,,-16.59900,-16.59900,-16.59900,-19.42200,-18.04400,174.69620,174.69620,-0.10000,-0.10000,18.97760,0.15210,0.17930,,,,,,,,,-11.32700,-11.32700,-9.11670,-9.60450,1.08280,-0.0571,-0.0571
2023-06-30,,,8.91100,3.30200,,-12.22100,0.77800,-11.44300,,-11.44300,-11.44300,-11.44300,-13.04300,-12.22100,152.79660,152.79660,-0.07000,-0.07000,18.33480,0.23010,0.29880,,,,,,,,,-13.04570,-13.04570,-9.54910,-10.04410,0.76840,-0.0672,-0.0687
2023-03-31,,,8.73800,3.36600,,-12.11200,1.55500,-10.55700,,-10.55700,-10.55700,-10.55700,-12.94500,-12.11200,152.78200,152.78200,-0.07000,-0.07000,23.89800,0.21020,0.26610,,,,,,,,,-10.74450,-10.74450,-8.16100,-8.48630,0.86140,-0.07870,-0.07870
2022-12-31,,,7.62600,3.24200,,-10.87500,0.57500,-10.30000,,-10.30000,-10.30000,-10.30000,-11.12200,-10.87500,152.77200,152.77200,-0.07000,-0.07000,21.97960,0.19480,0.24200,,,,,,,,,-9.55670,-9.55670,-7.36890,-7.69480,0.94500,-0.0566,-0.0566
2022-09-30,,,8.15100,2.37600,,-10.53500,0.14900,-10.38600,,-10.38600,-10.38600,-10.38600,-10.36300,-10.53500,152.77300,152.77300,-0.07000,-0.07000,26.54830,0.18250,0.22320,,,,,,,,,-8.91400,-8.91400,-7.02910,-7.28720,1.02170,-0.0535,-0.0534
2022-06-30,,,6.41800,2.95700,,-9.38300,0.21900,-9.16400,,-9.16400,-9.16400,-9.16400,-9.19300,-9.38300,152.77100,152.77100,-0.06000,-0.06000,39.22960,0.16960,0.20420,,,,,,,,,-7.21340,-7.21340,-5.84520,-5.99020,1.11400,-0.061,-0.0611
2022-03-31,,,5.68400,2.35400,,-8.04600,-0.25400,-8.30000,,-8.30000,-8.30000,-8.30000,-7.58500,-8.04600,152.76920,152.76920,-0.05000,-0.05000,9.46740,0.08890,0.18910,,,,,,,,,-6.08170,-6.08170,-4.99370,-5.54130,1.19670,-0.05510,-0.05510
2021-12-31,,,7.61800,3.01900,,-10.63900,-0.67100,-11.31000,,-11.31000,-11.31000,-11.31000,-9.92800,-10.63900,133.91900,133.91900,-0.05000,-0.05000,11.25510,0.10710,0.17760,,,,,,,,,-7.82710,-7.82710,-6.40440,-6.98920,1.26710,-0.098,-0.0983
