Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,78.79800,22.30200,56.49600,3.84400,-0.09300,27.68300,28.81300,-6.27900,22.53400,22.53400,22.53400,,22.52900,52.55900,28.81300,36.46500,36.52600,0.62000,0.62000,0.54870,1.21570,36.56570,36.56570,28.59720,28.59080,0.03630,2.44540,2.44540,1.03760,1.10370,25.07280,1.13570,-0.19090
2018-12-31,77.97800,22.54700,55.43100,3.47500,,27.71600,27.71500,-9.13200,18.58300,18.58300,18.58300,,18.55600,51.95600,27.71500,35.43900,35.50600,0.51000,0.50000,0.55000,1.22230,35.54210,35.54210,23.83110,23.79650,0.03660,2.05400,2.05400,0.87170,0.92430,24.78570,0.6729,-1.1785
2018-09-30,75.32600,21.71800,53.60800,3.06000,,26.03000,27.57800,-4.53700,23.04100,23.04100,23.04100,,23.01000,50.54800,27.57800,35.71600,35.79800,0.64000,0.64000,0.55470,1.24590,36.61150,36.61150,30.58840,30.54720,0.03610,2.64860,2.64860,1.10290,1.17930,24.13790,1.8754,-0.6888
2018-06-30,74.88500,21.45300,53.43200,3.74000,,26.54800,26.88400,-8.62000,18.26400,18.26400,18.26400,,18.22700,49.69200,26.88400,35.19600,35.25900,0.52000,0.52000,0.56550,1.30150,35.90040,35.90040,24.38940,24.34000,0.03700,2.17250,2.17250,0.90340,0.94390,23.53320,1.4661,-0.4594
2018-03-31,72.20300,20.67600,51.52700,3.46300,,25.14800,26.37900,2.36900,28.74800,28.74800,28.74800,,28.71300,48.06400,26.37900,34.68900,34.73600,0.83000,0.83000,0.58930,1.43480,36.53450,36.53450,39.81550,39.76700,0.03680,3.71100,3.71100,1.46470,1.52410,22.16910,0.62510,-0.42190
2017-12-31,71.35600,20.74800,50.60800,3.38600,,25.15900,25.44900,-7.78200,17.66700,17.66700,17.66700,,17.59000,47.22200,25.44900,33.99600,34.04700,0.52000,0.52000,0.59600,1.47550,35.66480,35.66480,24.75900,24.65100,0.03650,2.35210,2.35210,0.90450,0.95010,21.61030,0.9744,-1.1549
2017-09-30,68.74600,20.10900,48.63700,3.20500,,24.21600,24.42100,-8.44900,15.97200,15.97200,15.97200,,15.88400,45.43200,24.42100,34.21500,34.29000,0.46000,0.46000,0.59620,1.47620,35.52350,35.52350,23.23340,23.10530,0.03630,2.19950,2.19950,0.84330,0.88820,21.09440,1.6045,0.4476
2017-06-30,67.89400,20.24400,47.65000,2.90300,,23.76800,23.88200,13.09500,36.97700,36.97700,36.97700,,36.89000,44.74700,23.88200,33.98700,34.04000,1.09000,1.08000,0.59770,1.48540,35.17540,35.17540,54.46280,54.33470,0.03630,5.12970,5.12970,1.97660,2.06390,21.01160,1.2612,-0.1396
2017-03-31,66.15400,19.00700,47.14700,5.47800,,25.70300,21.44400,-8.47100,12.97300,12.97300,12.97300,,12.81900,41.66900,21.44400,33.36100,33.40900,0.38000,0.38000,0.62110,1.63890,32.41530,32.41530,19.61030,19.37750,0.03560,1.92200,1.92200,0.69880,0.72830,19.91270,0.71280,-0.69520
2016-12-31,66.35100,20.21700,46.13400,2.56900,,22.74800,23.38600,-8.01500,15.37100,15.37100,15.37100,,15.22400,43.56500,23.38600,32.56300,32.62800,0.45000,0.46000,0.63180,1.71580,35.24590,35.24590,23.16620,22.94460,0.03630,2.39470,2.39470,0.84190,0.88180,19.25680,0.9976,-2.6414
2016-09-30,63.19000,18.55200,44.63800,2.32800,,21.85000,22.78800,-7.98800,14.80000,14.80000,14.80000,,14.66100,42.14900,22.78800,32.74100,32.82300,0.45000,0.45000,0.62750,1.68490,36.06270,36.06270,23.42140,23.20150,0.03680,2.44620,2.44620,0.86120,0.91110,18.38770,1.2726,-1.4095
2016-06-30,61.91700,17.75800,44.15900,3.02300,,22.25600,21.90300,22.19000,44.09300,44.09300,44.09300,,43.91300,41.13600,21.90300,32.37600,32.44000,1.36000,1.35000,0.61450,1.59430,35.37480,35.37480,71.21310,70.92240,0.03740,7.25820,7.25820,2.66450,2.79780,18.47150,1.4084,0.6079
2016-03-31,61.58900,17.82000,43.76900,5.31200,,24.47400,19.29500,2.53500,21.83000,21.83000,21.83000,,21.71100,38.45700,19.29500,32.25400,32.30700,0.67000,0.67000,0.65140,1.86880,31.32860,31.32860,35.44460,35.25140,0.03710,3.92430,3.92430,1.31560,1.36790,17.14860,0.57740,-0.12380
2015-12-31,61.01900,18.14700,42.87200,3.56200,,22.65800,20.21400,-8.63600,11.57800,11.57800,11.57800,,11.43500,39.14600,20.21400,32.09100,32.19600,0.36000,0.36000,0.64770,1.83820,33.12740,33.12740,18.97440,18.74010,0.03670,2.07050,2.07050,0.69670,0.72950,17.24810,0.8589,-0.9518
2015-09-30,58.55300,16.79500,41.75800,3.17900,,21.41100,20.34700,-8.25000,12.09700,12.09700,12.09700,,11.96800,38.57900,20.34700,32.12600,32.24800,0.37000,0.37000,0.63530,1.74220,34.74970,34.74970,20.65990,20.43960,0.03610,2.15300,2.15300,0.74680,0.78510,17.33080,1.3437,0.3048
2015-06-30,57.84400,16.04700,41.79700,3.81200,,21.79600,20.00100,-5.33800,14.66300,14.66300,14.66300,,14.53300,37.98500,20.00100,32.04500,32.13900,0.45000,0.45000,0.63230,1.71960,34.57750,34.57750,25.34920,25.12450,0.03610,2.58870,2.58870,0.91440,0.95190,17.52870,1.1797,-0.0329
2015-03-31,57.59200,16.41300,41.17900,4.53800,,22.68000,18.49900,-8.43800,10.06100,10.06100,10.06100,,9.93000,36.64100,18.49900,32.03200,32.10900,0.31000,0.31000,0.62960,1.69970,32.12080,32.12080,17.46940,17.24200,0.03640,1.78130,1.78130,0.63630,0.65980,17.49710,0.65700,0.00840
2014-12-31,57.24100,16.26100,40.98000,2.94700,,21.21000,19.77000,-6.91400,12.85600,12.85600,12.85600,,12.72200,37.98300,19.77000,31.34100,31.45200,0.41000,0.40000,0.61850,1.62120,34.53820,34.53820,22.45940,22.22530,0.03630,2.23340,2.23340,0.81580,0.85210,17.85790,0.6902,-0.3405
2014-09-30,55.95700,15.89900,40.05800,3.37300,,21.15200,18.90600,-1.04500,17.86100,17.86100,17.86100,,17.72900,36.68500,18.90600,31.51500,31.64400,0.56000,0.56000,0.62090,1.63750,33.78670,33.78670,31.91920,31.68330,0.03580,3.17550,3.17550,1.14280,1.20400,17.61520,1.2829,0.453
2014-06-30,53.81900,15.62500,38.19400,2.95800,,20.27200,17.92200,-8.68000,9.24200,9.24200,9.24200,,9.11800,35.07600,17.92200,31.13700,31.24400,0.29000,0.29000,0.63380,1.73090,33.30050,33.30050,17.17240,16.94200,0.03480,1.70900,1.70900,0.59680,0.62580,17.10160,1.151,-1.4737
2014-03-31,52.81200,15.01200,37.80000,3.44800,,20.61600,17.18400,-8.67000,8.51400,8.51400,8.51400,,8.37200,34.35200,17.18400,30.80600,30.88600,0.27000,0.27000,0.62950,1.69930,32.53810,32.53810,16.12130,15.85250,0.03570,1.61000,1.61000,0.57490,0.59650,16.89510,0.57110,-0.25410
2013-12-31,53.69600,16.11900,37.57700,2.99500,,20.00800,17.56900,-8.78800,8.78100,8.78100,8.78100,0.83200,9.45500,34.57400,17.56900,30.16200,30.26900,0.31000,0.31000,0.63280,1.72300,32.71940,32.71940,16.35320,17.60840,0.03640,1.69290,1.69290,0.59600,0.62170,16.76650,0.7114,0.048
2013-09-30,51.17800,14.56100,36.61700,2.58900,,19.52600,17.09100,-8.59600,8.49500,8.49500,8.49500,0.01900,8.36300,34.01200,17.09100,30.28100,30.40000,0.28000,0.28000,0.64050,1.78190,33.39520,33.39520,16.59890,16.34100,0.03490,1.68660,1.68660,0.57960,0.60630,16.44740,1.1595,0.1996
2013-06-30,49.09600,13.66300,35.43300,2.77700,,19.21600,16.21700,-8.46200,7.75500,7.75500,7.75500,0.03500,7.64300,32.51800,16.21700,29.99100,30.09600,0.25000,0.25000,0.64590,1.82390,33.03120,33.03120,15.79560,15.56750,0.03380,1.56740,1.56740,0.53390,0.55510,16.32570,1.1774,-2.0668
2013-03-31,48.20100,13.54200,34.65900,3.36400,,18.95500,15.70400,-8.39700,7.30700,7.30700,7.30700,0.00100,7.15400,31.26600,15.70400,29.80900,29.89000,0.24000,0.24000,0.62330,1.65500,32.58020,32.58020,15.15940,14.84200,0.03530,1.46890,1.46890,0.53580,0.55330,16.44100,0.57750,-0.15290
2012-12-31,46.54800,12.98000,33.56800,2.38300,,17.34100,16.22700,-8.31600,7.91100,7.91100,7.91100,4.47300,12.23700,31.06200,16.22700,28.57700,28.67700,0.42000,0.43000,0.62360,1.65710,34.86080,34.86080,16.99530,26.28900,0.03440,1.61060,1.61060,0.58420,0.60620,16.41190,0.6806,-1.6404
2012-09-30,46.70100,13.58000,33.12100,2.45300,,17.83300,15.28800,-8.52400,6.76400,6.76400,6.76400,0.13300,6.77100,30.62300,15.28800,28.91200,29.03000,0.23000,0.23000,0.63320,1.72600,32.73590,32.73590,14.48360,14.49860,0.03590,1.47730,1.47730,0.52070,0.54190,15.63840,1.0544,0.332
2012-06-30,46.19800,13.33400,32.86400,2.53600,,17.97800,14.88600,-8.80500,6.08100,6.08100,6.08100,2.00300,7.97300,30.32700,14.88600,28.24600,28.34100,0.28000,0.28000,0.63280,1.72360,32.22220,32.22220,13.16290,17.25830,0.03560,1.31860,1.31860,0.46910,0.48410,15.80460,1.0184,0.413
2012-03-31,46.39700,12.99700,33.40000,3.11600,,18.86900,14.53100,-9.27000,5.26100,5.26100,5.26100,0.26100,5.40300,30.26500,14.53100,27.64700,27.71800,0.20000,0.19000,0.66990,2.02960,31.31880,31.31880,11.33910,11.64520,0.03590,1.26920,1.26920,0.40700,0.41890,14.75060,0.44810,-0.27210
2011-12-31,42.88500,11.35700,31.52800,2.56400,,16.88800,14.64000,-8.43000,6.21000,6.21000,6.21000,0.31600,6.40500,28.82700,14.64000,26.89700,26.97100,0.24000,0.24000,0.67240,2.05290,34.13780,34.13780,14.48060,14.93530,0.03330,1.53100,1.53100,0.48270,0.50150,14.66520,0.6479,-2.4342
2011-09-30,43.83900,12.57100,31.26800,2.55100,,16.95400,14.31400,-8.50000,5.81400,5.81400,5.81400,-0.02300,5.67000,28.66200,14.31400,26.83900,26.91400,0.21000,0.21000,0.66740,2.00620,32.65130,32.65130,13.26220,12.93370,0.03620,1.49850,1.49850,0.47960,0.49850,14.32760,1.0632,-0.5986
2011-06-30,43.14800,12.52300,30.62500,2.60700,,16.62400,14.00100,-8.36200,5.63900,5.63900,5.63900,-0.02400,5.49200,27.95800,14.00100,26.82000,26.89700,0.20000,0.20000,0.65450,1.89420,32.44880,32.44880,13.06900,12.72830,0.03660,1.42660,1.42660,0.47800,0.49290,14.60540,0.9747,0.5026
2011-03-31,43.27800,12.46000,30.81800,2.96900,,17.21600,13.60200,-8.70000,4.90200,4.90200,4.90200,,4.79200,27.84900,13.60200,26.80900,26.87300,0.18000,0.18000,0.64980,1.85540,31.42940,31.42940,11.32680,11.07260,0.03660,1.21700,1.21700,0.41510,0.42620,14.89070,0.52310,0.18540
2010-12-31,40.78400,10.93400,29.85000,2.58500,,16.39200,13.45800,-8.56300,4.89500,4.89500,4.89500,,4.92200,27.29600,13.45800,26.75200,26.82400,0.18000,0.18000,0.64130,1.78790,32.99820,32.99820,12.00220,12.06850,0.03450,1.18950,1.18950,0.41370,0.42670,15.25570,0.4866,0.0873
2010-09-30,43.13800,13.17600,29.96200,2.52100,,17.16900,12.79300,-8.66700,4.12600,4.12600,4.12600,,4.02300,27.40700,12.79300,26.75800,26.82800,0.15000,0.15000,0.63220,1.71870,29.65600,29.65600,9.56470,9.32590,0.03640,0.98170,0.98170,0.34800,0.36110,15.57840,0.9536,0.6738
2010-06-30,43.58800,13.04500,30.54300,2.54400,,17.25000,13.29300,-8.71500,4.57800,4.57800,4.57800,,4.47700,27.96500,13.29300,26.74800,26.81500,0.17000,0.17000,0.62760,1.68500,30.49690,30.49690,10.50290,10.27120,0.03670,1.06570,1.06570,0.38530,0.39690,15.92680,0.9214,0.5479
2010-03-31,44.45900,13.52400,30.93500,2.61000,,17.32700,13.60800,-8.60200,5.00600,5.00600,5.00600,,4.90300,28.29000,13.60800,26.73500,26.79400,0.18000,0.18000,0.62250,1.64930,30.60800,30.60800,11.25980,11.02810,0.03730,1.14260,1.14260,0.42030,0.43130,16.26260,0.50370,-0.56020
2009-12-31,42.77500,12.33400,30.44100,1.92100,,16.15300,14.28800,-8.50900,5.77900,5.77900,5.77900,0.00400,5.67800,28.44400,14.28800,25.59000,25.69000,0.21000,0.21000,0.60750,1.54800,33.40270,33.40270,13.51020,13.27410,0.03630,1.29260,1.29260,0.49040,0.50730,16.66650,0.5017,0.0343
2009-09-30,43.18600,12.71100,30.47500,2.24600,,15.81900,14.65600,-8.37400,6.28200,6.28200,6.28200,-0.03800,6.14700,28.19600,14.65600,25.81100,25.91600,0.24000,0.24000,0.62360,1.65670,33.93690,33.93690,14.54640,14.23380,0.03660,1.46990,1.46990,0.53270,0.55330,16.36880,1.078,0.4828
2009-06-30,43.06800,12.64600,30.42200,2.16600,,15.46200,14.96000,-7.69600,7.26400,7.26400,7.26400,-0.03800,7.15600,28.27300,14.96000,25.32600,25.41300,0.28000,0.28000,0.62240,1.64830,34.73580,34.73580,16.86640,16.61560,0.03670,1.69470,1.69470,0.61950,0.63990,16.51010,1.0194,0.0959
2009-03-31,43.32500,12.56800,30.75700,2.56100,,15.59000,15.16700,-7.28800,7.87900,7.87900,7.87900,-0.03800,7.67800,28.11100,15.16700,24.99900,25.07000,0.31000,0.31000,0.63590,1.74650,35.00750,35.00750,18.18580,17.72190,0.03730,1.92680,1.92680,0.67800,0.70150,16.23570,0.53770,-0.09420
