Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1396.04100,936.57300,459.46800,305.19300,13.03600,333.56600,125.90200,-21.76900,104.13300,26.37200,77.76100,77.76100,60.53300,167.31100,125.90200,45.04700,45.33600,1.34000,1.34000,0.52990,1.12720,9.01850,9.01850,7.45920,4.33600,0.33900,6.77040,-8.43700,1.88850,3.18280,25.46110,1.6846,1.105
2024-06-30,1297.45900,862.46300,434.99600,309.52800,-2.30600,351.05900,83.93690,-20.41600,63.52100,18.58400,44.93700,44.93700,35.05800,123.16190,83.93690,44.98400,45.10000,0.78000,0.78000,0.55170,1.23090,6.46930,6.46930,4.89580,2.70210,0.32070,4.15520,-4.56820,1.11060,1.86260,24.02630,2.899,2.2491
2024-03-31,1158.04500,788.57700,369.46800,293.00300,-1.60000,331.41000,38.05810,-17.14600,20.91200,6.01500,14.89700,14.89700,6.30800,74.86510,38.05810,44.85000,45.11100,0.14000,0.14000,0.54180,1.18240,3.28640,3.28640,1.80580,0.54470,0.31780,1.42020,-1.88320,0.40880,0.65070,23.32230,-0.19510,-0.74970
2023-12-31,1079.26000,735.92010,343.33990,244.92110,-16.48500,295.27790,48.06180,-12.22800,35.83400,12.05100,23.78300,23.78300,6.26200,81.93380,48.06160,44.55600,44.79500,0.14000,0.14000,0.53580,1.15420,4.45320,4.45320,3.32020,0.58020,0.29770,2.32220,-3.03470,0.65590,1.07800,22.92080,2.4705,2.073
2023-09-30,1117.10900,756.56100,360.54800,252.56900,-1.27400,286.98900,73.55900,-11.25400,62.30500,16.44700,45.85800,45.85800,32.65100,106.70500,73.55900,44.61300,44.85300,0.73000,0.73000,0.43740,0.77760,6.58480,6.58480,5.57730,2.92280,0.36620,4.50830,-12.72280,1.50320,2.53620,22.79010,1.8697,1.3478
2023-06-30,1119.73400,754.26300,365.47100,252.46500,-1.65100,283.15000,82.32100,-7.70500,74.61600,19.90300,54.71300,54.71300,45.36000,111.35500,82.32100,44.57400,44.80000,1.02000,1.01000,0.45340,0.82960,7.35180,7.35180,6.66370,4.05100,0.36670,5.53560,-14.42690,1.79160,3.02560,22.16470,1.9253,1.4196
2023-03-31,1018.44500,700.26400,318.18100,243.24200,-2.10700,277.23100,40.95000,-10.36700,30.58300,7.91600,22.66700,22.66700,16.11800,72.83200,40.95000,44.39600,44.66100,0.36000,0.36000,0.47090,0.89000,4.02080,4.02080,3.00290,1.58260,0.34440,2.40570,-5.35930,0.76660,1.27290,21.14950,-0.00680,-0.48780
2022-12-31,1020.10100,690.31410,329.78670,231.31300,-0.59900,262.32890,67.45780,-8.31300,59.14500,14.80600,44.33900,44.33900,38.24600,97.87480,67.45800,44.17500,44.49400,0.87000,0.85000,0.44730,0.80940,6.61290,6.61290,5.79800,3.74920,0.36770,4.88600,-12.77520,1.59810,2.70040,20.51880,1.2141,0.7161
2022-09-30,960.45500,661.09700,299.35800,207.97400,-1.77400,236.64900,62.70910,-7.53800,55.17100,13.83000,41.34100,41.34100,34.17700,89.61010,62.70910,44.20100,44.49600,0.77000,0.77000,0.45130,0.82240,6.52910,6.52910,5.74430,3.55840,0.36970,4.74210,-12.30850,1.59120,2.60210,19.71790,-0.2626,-0.6879
2022-06-30,930.70700,638.47500,292.23200,204.92100,-0.58600,232.41900,59.81300,-5.36300,54.45000,13.94400,40.50600,40.50600,34.56600,86.72500,59.81300,44.31540,44.31540,0.78000,0.78000,0.43630,0.77410,6.42660,6.42660,5.85040,3.71400,0.36830,4.77450,-11.39560,1.60300,2.69110,19.19730,1.3947,0.9464
2022-03-31,834.57200,575.83400,258.73800,202.22100,-1.56100,229.69190,29.04610,-3.83100,25.21500,6.39400,18.82100,18.82100,14.08500,54.95610,29.04610,44.08500,44.50000,0.32000,0.32000,0.45290,0.82780,3.48040,3.48040,3.02130,1.68770,0.33460,2.28890,-4.87980,0.75460,1.25230,18.60640,0.03370,-0.33890
2021-12-31,856.94510,578.04300,278.90220,198.88600,-7.07700,234.05210,44.85000,4.09900,48.94900,13.55400,35.39500,35.39500,31.00700,72.93900,44.84980,43.84100,44.40100,0.70000,0.69000,0.44940,0.81630,5.23370,5.23370,5.71200,3.61830,0.34150,4.42590,-8.31360,1.41070,2.43680,18.17010,0.7256,0.367
2021-09-30,849.43100,579.30900,270.12200,179.46600,-5.15200,208.59500,61.52700,8.66600,70.19300,17.32100,52.87200,52.87200,45.61500,85.50400,61.52700,43.86500,44.47100,1.04000,1.03000,0.42410,0.73640,7.24330,7.24330,8.26350,5.37010,0.35480,6.88350,-13.64370,2.20820,3.96420,17.48510,0.636,0.3398
2021-06-30,831.63000,554.67600,276.95400,192.00400,0.10700,215.57100,61.38300,-3.08300,58.30000,14.28000,44.02000,44.02000,36.69900,85.05700,61.38300,43.83000,44.36500,0.84000,0.83000,0.44170,0.79110,7.38100,7.38100,7.01030,4.41290,0.35960,6.08440,-11.12640,1.90360,3.39700,16.50610,1.7955,1.4441
2021-03-31,711.06600,490.81200,220.25400,163.24600,0.09900,186.37200,33.88200,-2.31900,31.56300,7.72000,23.84300,23.84300,21.89100,57.10700,33.88200,43.78200,43.78200,0.50000,0.50000,0.44520,0.80230,4.76500,4.76500,4.43880,3.07860,0.32760,3.46350,-6.04220,1.09840,1.92170,15.70670,0.61010,0.30550
2020-12-31,775.05500,528.27190,246.78310,169.63700,-2.54800,197.38810,49.39500,-4.72100,44.67400,11.74700,32.92700,32.92700,22.02500,74.59800,49.39510,42.75600,43.18400,0.51000,0.50000,0.47170,0.89280,6.37310,6.37310,5.76400,2.84170,0.35290,4.98590,-7.80070,1.49900,2.63420,15.15090,2.302,2.0953
2020-09-30,741.93200,496.36700,245.56500,159.30100,-0.95000,186.43510,59.12990,-5.19500,53.93500,12.96900,40.96600,40.96600,32.82700,85.31400,59.12990,43.19300,43.76900,0.76000,0.75000,0.48660,0.94790,7.96970,7.96970,7.26950,4.42450,0.34960,6.42210,-9.98440,1.93030,3.29700,14.64050,0.871,0.682
2020-06-30,621.59700,412.01000,209.58700,140.79900,-0.39700,164.68400,44.90300,-5.38300,39.52000,9.60300,29.91700,29.91700,27.12200,68.39100,44.90300,42.39700,42.71000,0.64000,0.64000,0.51720,1.07120,7.22380,7.22380,6.35780,4.36330,0.30560,4.96700,-7.73010,1.47080,2.39810,13.86580,2.6338,2.4828
2020-03-31,633.83100,435.14900,198.68200,158.78600,-0.40500,182.69800,15.98400,-8.65800,7.32600,1.54600,5.78000,5.78000,5.28500,39.49100,15.98400,41.55700,41.93700,0.13000,0.13000,0.63790,1.76140,2.52180,2.52180,1.15580,0.83380,0.32970,1.35750,-1.01190,0.30070,0.49160,10.23120,0.94950,0.58350
2019-12-31,675.59400,453.07200,222.52200,160.40900,-2.16600,191.09930,31.42270,-11.35800,20.06500,6.49700,13.56800,13.56800,5.23700,59.94670,31.42280,38.22500,38.66200,0.33000,0.34000,0.64290,1.80010,4.65110,4.65110,2.97000,0.77520,0.34550,3.18580,-2.31860,0.69380,1.13780,10.26330,1.1616,0.8142
2019-09-30,672.25300,451.67100,220.58200,145.21000,-1.49300,170.88400,49.69800,-12.49000,37.20800,10.87200,26.33600,26.33600,19.86000,73.88000,49.69800,38.94100,39.72000,0.51000,0.50000,0.80520,4.13310,7.39280,7.39280,5.53480,2.95420,0.35530,11.46100,-3.42790,1.39210,2.23280,5.85870,0.45,0.1823
2019-06-30,573.90800,388.65600,185.25200,121.97600,-317.58100,453.72200,-268.47000,1.35900,-267.11100,8.56900,-275.68000,-275.68000,-279.03600,-254.30600,-268.47000,37.28400,37.71500,-7.48000,-7.48000,0.81220,4.32380,-46.77930,-46.77930,-46.54250,-48.62030,0.30450,-128.93510,34.82430,-14.62750,-24.21860,5.45140,0.5185,0.2041
2019-03-31,485.65500,340.69800,144.95700,118.66200,-0.67800,132.02700,12.93000,-3.57600,9.35400,1.20900,8.14500,8.14500,2.32900,25.61700,12.93000,38.81700,38.81700,0.06000,0.06000,,,2.66240,2.66240,1.92610,0.47960,,,,,,,0.65840,0.38180
2018-12-31,503.31300,347.25700,156.05610,108.62300,-2.77700,127.20890,28.84710,-3.25900,25.58800,5.80100,19.78700,19.78700,11.33700,44.65610,28.84710,35.95200,36.57100,0.31000,0.31000,0.58610,1.41610,5.73150,5.73150,5.08390,2.25250,0.49960,8.37630,-7.98740,1.96400,3.46680,6.56550,0.4997,0.2006
2018-09-30,506.35600,343.02600,163.33000,105.13700,-0.61800,118.03200,45.29800,-3.12600,42.17200,10.50800,31.66400,31.66400,25.83900,57.57500,45.29800,35.96100,36.66100,0.72000,0.70000,0.58440,1.40630,8.94590,8.94590,8.32850,5.10290,0.51290,13.53160,-12.78530,3.20750,5.62350,6.50490,0.9178,0.6438
2018-06-30,495.34800,331.44500,163.90300,108.10200,-0.54800,121.55300,42.35000,-3.17100,39.17900,9.28500,29.89400,29.89400,22.60600,55.25300,42.35000,35.93600,36.53400,0.63000,0.62000,0.59710,1.48220,8.54950,8.54950,7.90940,4.56370,0.52700,14.18590,-11.62900,3.18030,5.71520,5.86080,1.0749,0.826
2018-03-31,426.45600,298.52400,127.93200,104.51500,-0.56100,116.85900,11.07300,-2.81000,8.26300,-0.67200,8.93500,8.93500,6.08300,22.85600,11.07300,35.92300,36.52600,0.17000,0.17000,0.62610,1.67460,2.59650,2.59650,1.93760,1.42640,0.47620,4.66950,-3.38150,0.99780,1.74580,5.32720,0.22730,-0.06080
