Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,528.52700,208.82800,319.69900,116.16800,-13.43400,185.99000,133.70900,-3.51100,130.19800,16.35800,113.84000,113.84000,113.60500,191.27900,133.70900,53.38600,53.48500,2.13000,2.12000,1.70470,0.48230,0.95300,60.48870,25.29840,25.29840,24.63410,21.49470,0.05800,0.95110,3.03730,29.63210,3.47330,3.47330,1.25030,1.79800,61.52760,3.6611,-0.1452
2024-06-30,451.03900,177.23800,273.80100,110.90300,-4.89700,170.53200,103.26900,-5.36200,97.90700,8.06300,89.84400,89.84400,89.52000,159.13200,103.26900,52.17000,52.23600,1.72000,1.71000,1.54940,0.46420,0.88200,60.70450,22.89580,22.89580,21.70700,19.84750,0.05200,0.88610,2.74210,32.82200,2.80420,2.80420,1.03540,1.50240,60.16390,2.7422,-3.7386
2024-03-31,448.93600,226.50300,222.43300,105.82900,-12.99500,172.83700,49.59600,-6.87400,42.72200,-5.54600,48.26800,48.26800,48.17300,104.77000,49.59600,50.76400,50.79200,0.95000,0.95000,1.54400,0.48710,0.96690,49.54670,11.04750,11.04750,9.51630,10.73050,0.05380,1.25640,2.80350,32.10230,1.65160,1.65160,0.57820,0.84700,57.64810,2.15950,-2.95900
2023-12-31,411.95290,182.31000,229.64290,114.86700,-25.97400,192.85110,36.79180,-7.13800,29.65400,-1.70400,31.35800,31.35800,31.25900,90.05480,36.79180,50.71700,50.80600,0.61000,0.61000,1.58350,0.48780,0.96940,55.74490,8.93110,8.93110,7.19840,7.58800,0.04860,1.13610,2.33410,38.55830,1.07580,1.07580,0.37000,0.55110,57.58650,2.0665,-1.5534
2023-09-30,510.90600,220.47300,290.43300,95.82400,-17.48900,164.14500,126.28800,-6.86700,119.42100,13.77400,105.64700,105.64700,105.26400,178.25600,126.28800,50.72600,50.80500,2.08000,2.07000,2.12330,0.49110,0.96490,56.84670,24.71840,24.71840,23.37440,20.60340,0.06160,1.44510,2.98480,30.15330,3.60710,3.60710,1.27380,1.83570,57.86550,3.0557,0.0483
2023-06-30,413.83800,172.20200,241.63600,97.12300,-15.11100,159.34200,82.29400,-5.29900,76.99500,8.13100,68.86400,68.86400,68.57400,130.56200,82.29400,50.72500,50.75800,1.35000,1.35000,1.56650,0.46450,0.86750,58.38900,19.88560,19.88560,18.60510,16.57030,0.05280,1.25040,2.44660,36.78590,2.40670,2.40670,0.87850,1.28870,56.53180,1.9158,-1.1519
2023-03-31,429.65900,208.83600,220.82300,92.04100,-15.28800,152.72000,68.10300,-4.98400,63.11900,7.09500,56.02400,56.02400,56.09800,114.51200,68.10300,50.68800,50.72300,1.11000,1.11000,1.86070,0.46730,0.92150,51.39500,15.85050,15.85050,14.69050,13.05640,0.05450,1.72940,2.48230,36.25710,1.97940,1.97940,0.71110,1.05440,55.92710,-1.78220,-4.11600
2022-12-31,422.95800,191.74300,231.21500,106.05400,-23.54200,174.43490,56.78000,-6.54300,50.23700,8.07700,42.16000,42.16000,42.05500,103.00000,56.78000,50.65800,50.69900,0.83000,0.83000,1.26450,0.43810,0.77960,54.66620,13.42450,13.42450,11.87750,9.94310,0.05610,1.78830,2.36180,38.10720,1.49790,1.49790,0.55890,0.84170,55.66660,1.6259,-0.8881
2022-09-30,518.01200,225.70900,292.30300,100.67900,-17.44900,164.07900,128.22400,-6.14600,122.07800,15.45000,106.62800,106.62800,106.38000,174.20800,128.22400,50.66800,50.72200,2.10000,2.10000,1.38750,0.42650,0.77210,56.42780,24.75310,24.75310,23.56660,20.53620,0.06880,2.45510,3.42930,26.24430,3.82790,3.82790,1.41720,2.19540,55.09430,2.2261,0.0368
2022-06-30,358.72300,125.71800,233.00500,100.55600,-16.11300,151.49900,81.50600,-8.62700,72.87900,8.29100,64.58800,64.58800,64.28700,117.36300,81.50600,50.66800,50.68700,1.27000,1.27000,1.54430,0.43340,0.79250,64.95400,22.72120,22.72120,20.31620,17.92110,0.04810,1.32700,3.46200,25.99620,2.38000,2.38000,0.86670,1.34850,53.67540,1.2411,-0.5642
