Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7590.80000,6347.60000,1243.20000,885.20000,925.80000,317.39940,-13.00000,304.40000,77.40000,227.00000,227.00000,,226.10000,357.99940,317.39940,66.80000,66.80000,3.39000,3.39000,0.91480,0.17780,1.15630,16.37770,4.18140,4.18140,4.01010,2.97860,0.44480,1.31630,7.42960,12.11370,4.33700,12.50620,1.33020,3.56570,78.39090,4.0724,3.1442
2024-06-30,7696.70000,6432.60000,1264.10100,887.50000,926.10000,338.00050,-12.50000,325.50000,82.60000,242.90000,242.90000,,241.20000,376.60050,338.00050,66.90000,66.90000,3.61000,3.61000,0.98480,0.24230,1.18470,16.42390,4.39150,4.39150,4.22910,3.13380,0.46270,1.36690,7.39710,12.16690,4.87130,14.30510,1.46030,3.69100,74.67760,3.5345,2.0471
2024-03-31,7447.80000,6202.60000,1245.20000,879.80000,917.60000,327.60010,-32.80000,294.80000,78.60000,216.20000,216.20000,,215.20000,365.40010,327.60010,67.10000,67.10000,3.21000,3.21000,0.98320,0.23180,1.14180,16.71900,4.39860,4.39860,3.95820,2.88940,0.46130,1.40200,7.00770,12.84300,4.46130,12.76650,1.33900,3.42740,72.27700,6.79580,5.26830
2023-12-31,7272.10200,6083.99900,1188.10300,844.10010,922.39800,265.70410,-9.90000,255.80000,63.80000,192.00000,192.00000,,190.70000,303.30410,265.70210,67.96400,67.96400,2.86000,2.86000,1.00390,0.22990,1.13570,16.33780,3.65370,3.65370,3.51760,2.62240,0.46400,1.41720,6.52440,13.79440,4.03730,10.83220,1.22520,3.10930,70.86170,0.9022,-0.5812
2023-09-30,7447.80000,6227.40000,1220.40000,853.50000,888.90000,331.50000,25.00000,356.50000,92.10000,264.40000,264.40000,,263.40000,366.90000,331.50000,67.30000,67.30000,3.92000,3.92000,1.00600,0.25250,1.04380,16.38610,4.45100,4.45100,4.78660,3.53660,0.50290,1.68300,7.76780,11.58620,5.80960,16.86660,1.78530,4.34270,74.34740,6.3251,5.3129
2023-06-30,7468.50000,6195.50000,1273.00000,858.10000,892.20000,380.79980,19.50000,400.30000,97.70000,302.60000,302.60000,,300.80000,414.89980,380.79980,68.20000,68.20000,4.41000,4.41000,1.00350,0.26790,1.11470,17.04490,5.09870,5.09870,5.35980,4.02760,0.50470,1.59620,8.38590,10.73230,6.86210,20.41560,2.04500,5.02380,65.51820,4.3665,3.2716
2023-03-31,7339.00000,6086.70000,1252.30000,844.90000,878.80000,373.50000,33.40000,406.90000,107.30000,299.60000,299.60000,,298.30000,407.40000,373.50000,69.20000,69.20000,4.31000,4.31000,1.01300,0.27130,1.05650,17.06360,5.08920,5.08920,5.54440,4.06460,0.50980,1.67660,7.97540,11.28460,6.88510,20.01870,2.08120,5.01740,63.06290,4.49710,3.01730
2022-12-31,7011.80100,5828.59900,1183.20300,815.50010,847.70000,335.50200,59.30000,394.80000,95.50000,299.29990,299.29990,,298.00000,367.70200,335.50150,74.39480,74.39480,4.25000,4.25000,0.98960,0.27040,1.10630,16.87440,4.78480,4.78480,5.63050,4.25000,0.49680,1.66100,7.73330,11.63800,7.16920,22.51730,2.12050,5.23100,59.91220,3.2403,2.3623
2022-09-30,6920.70000,5733.80000,1186.90000,792.70000,824.20000,362.70020,104.50000,467.20000,125.70000,341.50000,341.50000,,340.10000,394.20020,362.70020,73.70000,73.80000,4.61000,4.61000,0.97610,0.27640,1.03570,17.15000,5.24080,5.24080,6.75080,4.91420,0.50930,1.82200,8.32520,10.81060,8.35370,26.39100,2.51320,6.04440,56.61810,4.7724,3.9588
2022-06-30,6906.90000,5669.90000,1237.00000,817.70000,849.40100,387.59910,112.00000,499.60000,123.70000,375.90000,375.90000,,374.00000,419.29910,387.59910,75.80000,75.80000,4.93000,4.93000,0.98040,0.25010,0.93100,17.90960,5.61180,5.61180,7.23330,5.41490,0.51150,1.85580,8.92020,10.08950,8.90880,26.81550,2.78360,6.68040,56.24740,6.6688,5.702
2022-03-31,6975.40000,5743.70000,1231.70000,797.80000,829.70000,402.00000,95.60000,497.60000,128.10000,369.50000,369.50000,,367.90000,433.90000,402.00000,77.20000,77.20000,4.76000,4.76000,0.96660,0.24940,0.96330,17.65780,5.76310,5.76310,7.13360,5.27430,0.51040,1.84090,8.35180,10.77620,8.87280,27.43340,2.70380,6.65970,54.32440,4.93010,4.22540
2021-12-31,6296.09900,5116.90000,1179.19900,791.09990,822.90000,356.29830,64.00000,420.30000,108.30000,311.99990,312.00000,0.90000,311.30010,388.09830,356.29930,79.74610,79.74610,3.96000,3.96000,0.95340,0.25370,0.98380,18.72910,5.65900,5.65900,6.67560,4.94430,0.46760,1.63530,8.57780,10.49220,7.61900,23.46920,2.31720,5.68620,52.78830,-0.5332,-1.6753
2021-09-30,6497.30000,5331.60000,1165.70000,757.70000,787.90000,377.79930,98.30000,476.10000,120.10000,356.00000,356.00000,0.30000,355.10000,407.99930,377.79930,79.50000,79.50000,4.47000,4.47000,0.93220,0.25980,0.89530,17.94130,5.81470,5.81470,7.32770,5.46530,0.51080,2.05190,8.80750,10.21860,9.20750,29.30530,2.79890,6.81590,49.38310,5.3752,4.817
2021-06-30,6987.50000,5804.80000,1182.70000,749.80000,780.00000,402.69970,61.00000,463.70000,123.40000,340.30000,340.30000,0.10000,338.90000,432.89970,402.69970,80.70000,80.70000,4.20000,4.20000,0.94090,0.27630,1.08530,16.92590,5.76310,5.76310,6.63610,4.85010,0.52510,1.97650,7.65080,11.76340,9.04400,31.32940,2.55730,6.54550,46.84000,8.3904,7.931
2021-03-31,5773.80000,4860.60000,913.19970,664.30000,693.60000,219.60010,28.00000,247.60000,64.50000,183.10000,183.10000,,182.50000,248.90010,219.60010,80.60000,80.60000,2.26000,2.26000,0.94990,0.29990,1.32070,15.81630,3.80340,3.80340,4.28830,3.16080,0.43670,1.48290,6.70200,13.42880,5.25440,18.40940,1.38480,3.67880,43.11250,2.96900,2.69600
2020-12-31,5812.10100,4913.70100,898.40040,625.80000,655.90000,242.50000,20.80000,263.30000,62.00000,201.30000,201.30000,0.10000,200.20000,272.60000,242.49880,80.59500,80.59500,2.47000,2.47000,0.94310,0.32510,1.45330,15.45740,4.17230,4.17230,4.53020,3.44450,0.43870,1.43440,7.20300,12.49480,6.05210,24.12800,1.51960,4.08470,41.37300,4.342,3.4565
