,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.20,$-0.20
1,2024-08-21,2024-06-30,$-0.20,$-0.26
2,2024-05-09,2024-03-31,$-0.20,$-0.28
3,2024-03-07,2023-12-31,$-0.40,$-0.26
4,2023-11-09,2023-09-30,$-0.60,$-0.34
5,2023-08-14,2023-06-30,$-0.80,$-0.72
6,2023-05-11,2023-03-31,$-0.80,$-0.80
7,2023-03-20,2022-12-31,$-0.80,$-0.72
8,2022-11-11,2022-09-30,$-0.60,$-0.70
9,2022-08-12,2022-06-30,$-0.60,$-0.54
10,2022-05-12,2022-03-31,$-0.40,$-0.44
11,2022-03-09,2021-12-31,$-0.40,$-0.44
12,2021-11-12,2021-09-30,$-0.02,$-0.26
13,2021-08-13,2021-06-30,$-0.02,$-0.26
14,2021-05-13,2021-03-31,$-0.43,$-0.22
15,2021-03-09,2020-12-31,$-8.00,$-4.00
16,2020-11-16,2020-09-30,$-7.20,$-5.60
17,2020-08-14,2020-06-30,$-8.80,$-7.20
18,2020-05-07,2020-03-31,$-8.80,$-6.56
19,2020-03-17,2019-12-31,$-2.08,$31.84
20,2019-11-15,2019-09-30,$-2.40,$-36.16
21,2019-08-05,2019-06-30,$-12.48,$-4.00
22,2019-05-22,2019-03-31,--,$-56.00
23,2019-02-12,2018-09-30,--,$2.72
