Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.21400,1.17000,-0.95600,5.10100,7.68300,14.33700,-15.29300,1.64300,-13.65000,-13.65000,-13.65000,-13.65000,-15.21600,-15.29300,42.39000,42.39000,-0.32000,-0.32000,1.87000,5.55330,-1.21960,-446.72890,-7146.26200,-7146.26200,-6378.50400,-6378.50400,0.00440,0.76720,71.33330,1.26170,15.94010,15.94010,-27.91870,-72.57940,-2.01670,-0.3342,-0.3342
2024-06-30,1.10400,0.06200,1.04200,8.03200,9.45000,18.33800,-17.29600,8.99700,-8.29900,-8.29900,-8.29900,-8.29900,-17.21900,-17.29600,40.25300,40.25300,-0.21000,-0.21000,2.35200,3.58840,-1.38630,94.38410,-1566.66700,-1566.66700,-751.72100,-751.72100,0.01690,0.02310,1.35960,66.19570,11.16940,11.16940,-12.68280,-28.91130,-1.83990,-0.442,-0.442
2024-03-31,0.58200,0.08000,0.50200,11.40100,13.26400,24.66500,-24.16300,-2.62800,-26.79100,-26.79100,-26.79100,-26.79100,-24.08500,-24.16300,30.86800,30.86800,-0.87000,-0.87000,2.57030,3.47230,-1.40450,86.25430,-4151.71800,-4151.71800,-4603.26500,-4603.26500,0.00710,0.03280,1.53970,58.45360,37.02310,37.02310,-32.54380,-91.53060,-2.15160,-0.57360,-0.57360
2023-12-31,0.37600,0.71300,-0.33700,9.93400,9.60200,19.53600,-19.87300,-2.38300,-22.25600,-22.25600,-22.25600,-22.25600,-19.79500,-19.87300,29.12900,29.12900,-0.76000,-0.76000,2.64580,2.28170,-1.78020,-89.62760,-5285.36800,-5285.36800,-5919.14500,-5919.14500,0.00510,0.35810,5.29580,16.99470,39.38560,39.38550,-30.19730,-50.47850,-1.88800,-0.9431,-0.9432
2023-09-30,0.34100,0.51200,-0.17100,19.61900,24.34400,48.12600,-48.29700,-2.18900,-50.48600,-50.48600,-50.48600,-50.48600,-48.21800,-48.29700,29.26800,29.26800,-1.72000,-1.72000,2.50550,1.69430,-2.44020,-50.14660,-14163.34000,-14163.34000,-14805.28000,-14805.28000,0.00340,0.25370,0.46390,193.98830,124.32530,124.32520,-50.26030,-86.32300,-1.38720,-1.2756,-1.2755
2023-06-30,0.45700,0.02600,0.43100,26.97300,25.87200,52.84500,-52.41400,-1.10100,-53.51500,-53.51500,-53.51500,-53.51500,-52.33300,-52.41400,29.18700,29.18700,-1.83000,-1.83000,3.97870,0.94290,16.51540,94.31070,-11469.15000,-11469.15000,-11710.07000,-11710.07000,0.00330,0.01350,1.06030,84.87970,-912.60970,-912.60250,-38.19850,-52.10300,0.20040,-1.2732,-1.2739
2023-03-31,0.20600,0.00900,0.19700,27.80000,23.59500,51.39500,-51.19800,-1.59800,-52.79600,-52.79600,-52.79600,-52.79600,-51.11800,-51.19800,28.61600,28.61600,-1.84000,-1.84000,6.16390,0.64200,1.79350,95.63110,-24853.40000,-24853.40000,-25629.13000,-25629.13000,0.00110,0.00460,0.72790,123.64080,-99.60570,-99.60570,-29.31430,-35.65680,1.82150,-1.82950,-1.82950
2022-12-31,0.23800,0.00900,0.22900,32.71200,20.40400,53.11600,-52.88700,-1.92300,-54.81000,-54.81000,-54.81000,-54.81000,-52.80600,-52.88700,28.01500,28.01500,-1.96000,-1.96000,6.16660,0.54790,1.21200,96.21850,-22221.42000,-22221.42000,-23029.41000,-23029.41000,0.00120,0.00450,0.95970,93.78150,-71.39040,-71.39040,-26.62580,-32.27420,2.72760,-1.3801,-1.3801
2022-09-30,0.13700,0.01100,0.12600,22.06200,17.05400,39.11600,-38.99000,-2.81500,-41.80500,-41.80500,-41.80500,-41.80500,-38.90500,-38.99000,28.02200,28.02200,-1.49000,-1.49000,10.33710,0.41930,0.72210,91.97080,-28459.85000,-28459.85000,-30514.60000,-30514.60000,0.00060,0.00780,,,-32.92100,-32.92100,-17.07600,-19.11690,4.53150,-1.1101,-1.1102
2022-06-30,,,,17.90600,18.38200,,-36.28800,-1.38200,-37.67000,-37.67000,-37.67000,-37.67000,-36.20400,-36.28800,27.98900,27.98900,-1.35000,-1.35000,12.24930,0.27100,0.37180,,,,,,,,,,-22.93290,-22.93290,-15.17510,-16.71720,5.86270,-1.1824,-1.183
