Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,71.57300,8.80100,62.77200,7.54700,-19.87900,29.76800,33.00400,-124.48700,-91.48300,0.06600,-91.54900,-91.54900,-94.61700,31.63200,33.00400,138.24700,138.24700,-0.69000,-0.69000,0.40120,0.66990,46.11240,46.11240,-127.81780,-132.19650,0.00790,-4.90010,-4.89990,-1.00620,-2.93420,13.52250,0.3543,0.0197
2024-06-30,81.10800,9.17300,71.93500,7.48800,-21.76700,31.54200,40.39300,-4.50800,35.88500,0.10000,35.78500,35.78500,32.71700,40.46000,40.39300,140.43900,140.61200,0.23000,0.23000,0.38550,0.62730,49.80150,49.80150,44.24350,40.33760,0.00870,1.79200,1.79190,0.38590,1.10120,14.42560,0.3606,0.0707
2024-03-31,80.53500,9.42100,71.11400,7.37300,-19.89300,31.92200,39.19200,-143.60200,-104.41000,0.11400,-104.52400,-104.52400,-107.59200,41.15900,39.19200,141.87000,141.87000,-0.76000,-0.76000,0.37980,0.61240,48.66460,48.66460,-129.64550,-133.59660,0.00870,-5.10530,-5.10510,-1.13310,-3.16630,14.40870,0.37250,0.10530
2023-12-31,84.15300,9.55300,74.60000,7.37000,-19.84200,28.25200,46.34800,0.11700,46.46500,-0.07500,46.54000,46.54000,43.47200,45.82400,46.34800,141.28100,141.28100,0.29000,0.29000,0.36230,0.56810,55.07590,55.07590,55.21490,51.65830,0.00910,2.10720,2.10710,0.50060,1.34370,15.62500,0.2191,0.0389
2023-09-30,81.15700,9.51800,71.63900,7.66400,-18.95000,27.63400,44.00500,2.58300,46.58800,0.51700,46.07100,46.07100,43.00300,40.52200,44.00500,141.35000,141.35000,0.30000,0.30000,0.39300,0.64740,54.22210,54.22210,57.40480,52.98740,0.00890,2.08300,2.08300,0.50310,1.26440,15.64720,0.5902,0.4646
2023-06-30,92.16400,9.39000,82.77400,7.47100,-19.96100,29.63400,53.14000,-136.54000,-83.40000,,-83.40000,-83.40000,-86.46800,52.73100,53.14000,141.34100,141.34100,-0.62000,-0.62000,0.39440,0.65130,57.65810,57.65810,-90.49090,-93.81970,0.00980,-3.76540,-3.76530,-0.89100,-2.28010,15.67100,0.42,0.3026
2023-03-31,87.11700,9.51700,77.60000,7.01500,-14.00600,25.00700,52.59300,-3.67700,48.91600,,48.91600,48.91600,45.84800,50.37400,52.59300,141.07200,155.48400,0.32000,0.32000,0.38670,0.63050,60.37050,60.37050,56.14980,52.62810,0.00920,2.08380,2.08370,0.51450,1.27790,16.61800,0.70910,0.61820
2022-12-31,87.14100,9.71400,77.42700,8.16100,-16.27400,24.43500,52.99200,-56.97900,-3.98700,,-3.98700,-3.98700,-7.05500,45.30600,52.99200,140.53500,165.50500,-0.06000,0.03000,0.38730,0.63200,60.81180,60.81180,-4.57530,-8.09610,0.00910,-0.16930,-0.16930,-0.04170,-0.10380,16.74660,0.2478,0.1769
2022-09-30,76.30100,9.71900,66.58200,7.18400,-13.30800,20.49200,46.09000,136.94000,183.03000,,183.03000,183.03000,179.96200,36.15200,46.09000,140.59500,164.35000,1.27000,1.13000,0.38210,0.61830,60.40550,60.40550,239.87890,235.85800,0.00780,7.60210,7.60190,1.86310,4.69740,17.12490,0.7905,0.6623
2022-06-30,76.01700,9.63200,66.38500,7.13000,-13.13400,20.26400,46.12100,24.83000,70.95100,,70.95100,70.95100,67.88300,36.29000,46.12100,140.59100,171.69800,0.48000,0.44000,0.75530,3.08730,60.67200,60.67200,93.33570,89.29980,0.00800,3.12110,3.12100,0.74270,0.76360,16.16970,0.2254,0.2252
