,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.19,$0.15
1,2024-08-20,2024-06-30,$0.04,$-0.03
2,2024-05-06,2024-03-31,$0.06,$0.05
3,2024-02-07,2023-12-31,$0.20,$0.25
4,2023-11-07,2023-09-30,$0.17,$0.09
5,2023-08-22,2023-06-30,$0.02,$0.01
6,2023-05-09,2023-03-31,$0.03,$0.19
7,2023-02-08,2022-12-31,$0.15,$0.22
8,2022-11-08,2022-09-30,$0.11,$0.11
9,2022-08-25,2022-06-30,$-0.01,$-0.01
10,2022-05-09,2022-03-31,$0.02,$0.03
11,2022-02-08,2021-12-31,$0.12,$0.17
12,2021-11-08,2021-09-30,$0.03,$0.08
13,2021-08-26,2021-06-30,$-0.05,$-0.09
14,2021-05-10,2021-03-31,$0.00,$0.00
15,2021-02-09,2020-12-31,$0.08,$0.17
16,2020-11-06,2020-09-30,$-0.07,$0.11
17,2020-08-27,2020-06-30,$-0.08,$-0.46
18,2020-05-11,2020-03-31,$-0.01,$-0.08
19,2020-02-05,2019-12-31,$0.24,$0.27
20,2019-11-06,2019-09-30,$0.06,$0.07
21,2019-08-28,2019-06-30,$0.16,$0.16
22,2019-05-08,2019-03-31,$0.12,$0.13
23,2019-02-08,2018-12-31,$0.22,$0.24
24,2018-11-07,2018-09-30,$0.07,$0.11
25,2018-08-21,2018-06-30,$0.14,$0.14
26,2018-05-09,2018-03-31,$0.12,$0.13
27,2018-02-08,2017-12-31,$0.24,$0.32
28,2017-11-09,2017-09-30,$0.07,$0.10
29,2017-08-22,2017-06-30,$0.09,$0.00
30,2017-05-10,2017-03-31,$0.11,$0.15
31,2017-02-09,2016-12-31,$0.35,$0.30
32,2016-11-09,2016-09-30,$0.33,$0.23
33,2016-08-16,2016-06-30,$0.06,$0.13
34,2016-05-03,2016-03-31,$0.12,$0.09
35,2016-02-04,2015-12-31,$0.34,$0.38
36,2015-11-05,2015-09-30,$0.30,$0.59
37,2015-08-13,2015-06-30,$0.07,$0.05
38,2015-05-07,2015-03-31,$0.12,$0.17
39,2015-02-05,2014-12-31,$0.32,$0.45
