Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1215.57100,315.02300,900.54800,6.96200,43.78300,-1.05100,505.39900,395.14900,167.84600,562.99500,106.46800,456.52700,456.52700,386.37600,850.50400,395.14900,693.69200,736.23900,0.56000,0.53000,0.68050,0.28760,0.40370,74.08440,32.50730,32.50730,46.31530,31.78560,0.07320,2.76680,32.52830,4.40500,4.40500,2.74760,3.13810,12.90140,1.0341,-0.4753
2024-06-30,1246.08300,296.48600,949.59700,5.97800,48.72900,-13.32500,494.46010,455.13690,-63.95700,391.18000,82.27200,308.90800,308.90800,235.10000,883.03390,455.13690,612.24800,656.37200,0.38000,0.36000,0.49510,0.28610,0.40080,76.20660,36.52540,36.52540,31.39280,18.86710,0.08090,2.50150,35.97900,3.19780,3.19780,2.00480,2.28280,12.45310,1.3286,0.396
2024-03-31,1242.99900,303.89200,939.10710,11.48800,37.37300,-11.03100,470.07100,469.03610,-190.48400,278.55200,48.95700,229.59500,229.59500,146.57500,880.74610,469.03610,552.47200,595.35200,0.27000,0.25000,0.54620,0.29490,0.41820,75.55170,37.73420,37.73420,22.40970,11.79200,0.08240,2.23060,40.34750,2.45600,2.45600,1.52240,1.73180,12.14260,1.08780,0.04750
2023-12-31,1122.68600,246.13900,876.54710,4.66900,39.12600,-103.12500,514.34700,362.20010,129.30800,491.50790,78.88900,412.61900,412.61900,255.35400,729.09510,362.20010,349.21300,389.09600,0.64000,0.59000,0.52390,0.29430,0.41700,78.07590,32.26190,32.26190,43.77960,22.74490,0.07500,2.33380,38.56410,4.47050,4.47050,2.75710,3.15490,11.95950,1.9542,4.715
2023-09-30,758.54100,165.48300,593.05800,5.03100,34.51900,-10.60400,286.35800,306.70000,-192.11700,114.58300,16.25400,98.32900,98.32900,45.43300,548.48390,306.70000,324.65000,366.17400,0.14000,0.13000,0.74370,0.27420,0.37780,78.18400,40.43290,40.43290,15.10570,5.98950,0.08240,2.23430,40.28070,1.64790,1.64790,1.06770,1.19610,10.54320,1.2149,0.218
2023-06-30,623.39800,153.67100,469.72700,5.26300,52.73600,-4.59400,278.31900,191.40800,-15.90600,175.50200,26.54800,148.95400,148.95400,73.39900,410.61600,191.40800,315.16800,351.91500,0.23000,0.21000,0.58950,0.25800,0.34760,75.34950,30.70400,30.70400,28.15250,11.77400,0.06980,2.01340,44.70040,2.51360,2.51360,1.66870,1.86520,10.50190,1.2149,0.1055
2023-03-31,616.26800,138.52300,477.74500,4.37400,35.47400,-13.47800,241.54500,236.20000,17.85500,254.05500,34.25400,219.80100,219.80100,102.12000,427.21500,236.20000,295.91300,335.84800,0.35000,0.31000,0.65100,0.26020,0.35170,77.52230,38.32750,38.32750,41.22480,16.57070,0.07060,2.04350,44.04300,3.78400,3.78400,2.51970,2.79940,10.38000,1.30480,0.25630
2022-12-31,761.55580,147.76800,613.78780,4.76500,75.61700,-12.70000,275.13400,338.65380,-99.08600,239.56800,40.86000,198.70800,198.70800,83.05000,523.51280,338.65390,286.16000,322.81600,0.29000,0.26000,0.76590,0.27460,0.37850,80.59660,44.46870,44.46870,31.45770,10.90530,0.08970,2.69250,33.42650,3.51300,3.51300,2.33980,2.54850,10.13980,1.6298,3.0672
2022-09-30,549.77800,112.71100,437.06700,2.35200,43.38700,-59.77100,215.01000,222.05700,152.61600,374.67300,31.16900,343.50400,343.50400,224.35900,339.88600,222.05700,286.24500,321.98600,0.78000,0.70000,0.72390,0.29440,0.41730,79.49880,40.39030,40.39030,68.14990,40.80900,0.06390,2.30910,38.97590,6.22230,6.22230,3.98980,4.39030,9.89730,1.1976,0.6701
2022-06-30,472.65400,89.35100,383.30300,1.95400,9.94700,-7.59700,101.61500,281.68800,-48.37500,233.31300,41.48700,191.82600,191.82600,191.82600,366.53900,281.68800,284.99200,320.10400,0.67000,0.60000,1.10690,0.21260,0.27000,81.09590,59.59710,59.59710,49.36230,40.58490,0.11190,3.33800,26.96230,6.45970,6.45970,4.54130,5.08630,10.41980,0.9208,0.4698
2022-03-31,347.27700,75.67600,271.60100,2.30700,30.60300,-2.54500,106.46400,165.13700,-142.55900,22.57800,6.77600,15.80200,15.80200,15.80200,237.63800,165.13700,284.85100,319.68000,0.06000,0.05000,0.63200,0.22430,0.28910,78.20880,47.55200,47.55200,6.50140,4.55030,0.08770,2.63410,34.16680,0.57020,0.57020,0.39920,0.44240,9.72340,0.50090,0.23780
2021-12-31,316.41890,71.48300,244.93590,3.18500,20.64300,28.02200,71.66900,173.26700,-11.94700,161.32000,,160.75100,160.75100,160.75100,250.18700,173.26700,280.87100,310.17000,0.57000,0.55000,0.51540,0.23080,0.30010,77.40870,54.75870,54.75870,50.98300,50.80320,0.08320,4.43820,20.27870,5.84400,5.84400,4.22520,4.49490,9.66190,0.6411,1.6256
2021-09-30,288.50500,70.64900,217.85600,1.83900,35.74800,-8.00200,121.63600,96.22000,-59.09600,37.12400,,37.12400,37.12400,37.12400,173.31600,96.22000,281.16200,316.20900,0.13000,0.12000,0.47930,0.28000,0.38880,75.51200,33.35120,33.35120,12.86770,12.86770,0.07430,2.88940,31.14880,1.43630,1.43630,0.95620,1.03420,9.09820,0.4101,0.1812
2021-06-30,232.57700,58.25400,174.32300,1.76400,28.80700,-3.22400,107.22400,67.09900,-92.15400,-25.05500,,-25.05500,-25.05500,-25.05500,141.56700,67.09900,279.18500,279.18500,-0.09000,-0.09000,0.45430,0.29350,0.41540,74.95280,28.85020,28.85020,-10.77280,-10.77280,0.06000,2.59610,34.66700,-0.98710,-0.98710,-0.64670,-0.69740,9.09080,0.384,0.0959
2021-03-31,192.39100,59.06900,133.32200,1.09500,25.25600,-9.15600,99.29000,34.03200,-68.67700,-34.64500,,-34.64500,-34.64500,-34.64500,99.66200,34.03200,278.93500,278.93500,-0.12000,-0.12000,0.44810,0.29360,0.41570,69.29740,17.68900,17.68900,-18.00760,-18.00760,0.05000,2.72620,33.01290,-1.35390,-1.35390,-0.90030,-0.95630,9.16760,0.25940,0.09230
2020-12-31,148.07700,53.52600,94.55100,7.62500,18.42100,-40.55100,141.42890,-46.87790,-41.77700,-88.65500,,-88.65500,-88.65500,-88.65500,29.76510,-46.87790,277.36800,277.36800,-0.30000,-0.30000,0.49740,0.29100,0.41040,63.85260,-31.65780,-31.65780,-59.87090,-59.87090,0.03870,2.71420,33.15930,-3.40460,-3.40460,-2.31630,-2.41400,9.34820,0.1495,1.2289
2020-09-30,149.10100,51.51200,97.58900,2.67000,17.58200,-19.75900,129.45500,-31.86600,-19.66300,-51.52900,,-51.52900,-51.52900,-51.52900,59.35600,-31.86600,278.01700,278.01700,-0.19000,-0.19000,0.53440,0.28890,0.40640,65.45160,-21.37210,-21.37210,-34.55980,-34.55980,0.03800,2.90350,30.99700,-1.91710,-1.91710,-1.31350,-1.36320,9.65740,0.1636,0.0552
2020-06-30,90.50900,48.81900,41.69000,4.05100,17.99400,-19.42700,134.49200,-92.80200,96.21600,3.41400,-1.91600,5.33000,5.33000,5.33000,1.75300,-92.80200,277.13300,277.20800,0.02000,0.02000,0.49170,0.28800,0.40450,46.06170,-102.53340,-102.53340,3.77200,5.88890,0.02250,1.41210,63.73460,0.19490,0.19490,0.13260,0.13880,9.86190,-0.0605,-0.4549
2020-03-31,192.76900,66.15100,126.61800,4.00900,18.87000,-611.05500,735.19200,-608.57400,-24.97900,-633.55300,-83.20800,-550.34500,-550.34500,-547.98300,-506.51700,-608.57400,275.95200,275.95200,-1.99000,-1.99000,0.30840,0.29080,0.41000,65.68380,-315.70120,-315.70120,-328.65920,-284.26920,0.04690,3.06510,29.36300,-20.18290,-20.18290,-13.40260,-14.31440,9.84140,0.36530,-0.23970
2019-12-31,256.39200,77.29400,179.09800,2.14400,22.56700,-5.66000,153.22200,25.87600,-15.47500,10.40100,0.73900,9.66200,9.66200,9.61800,149.51800,25.87600,267.70000,276.63200,0.03000,0.03000,0.47210,0.24430,0.32330,69.85320,10.09230,10.09230,4.05670,3.75130,0.05470,2.51580,35.77370,0.29540,0.29540,0.20610,0.22320,11.81420,0.5936,2.9348
2019-09-30,229.13000,75.39600,153.73400,2.86900,20.03600,-6.76700,142.39200,11.34200,-13.66200,-2.32000,1.39300,-3.71300,-3.71300,-3.58500,124.84500,11.34200,266.20500,266.20500,-0.01000,-0.01000,0.56060,0.23540,0.30790,67.09470,4.95000,4.95000,-1.01250,-1.56460,0.04930,1.62140,55.50600,-0.11410,-0.11410,-0.07990,-0.08720,11.75940,0.4321,-0.5315
2019-06-30,244.23900,68.31400,175.92500,3.86100,18.43500,-4.40900,138.81900,37.10600,-12.17600,24.93000,5.92800,19.00200,19.00200,17.87700,149.99500,37.10600,264.37800,276.39500,0.07000,0.07000,0.53060,0.21240,0.26980,72.02990,15.19250,15.19250,10.20720,7.31950,0.05390,2.00940,44.78870,0.58160,0.58160,0.41900,0.45800,11.81930,0.6315,-0.1994
2019-03-31,214.56900,61.00600,153.56300,2.51600,18.11800,-31.26600,148.45800,5.10500,-15.90500,-10.80000,-2.26300,-8.53700,-8.53700,-8.11200,102.17500,5.10500,264.36500,264.36500,-0.03000,-0.03000,0.78130,0.21370,0.27170,71.56810,2.37920,2.37920,-5.03330,-3.78060,0.04790,1.88020,47.86670,-0.26340,-0.26340,-0.19060,-0.20710,11.72680,0.38220,-0.44580
2018-12-31,222.50400,50.29100,172.21300,1.94200,18.63700,-0.17600,122.83800,49.37500,-7.85600,41.51900,8.71100,32.80800,32.80800,30.98000,151.94900,49.37500,263.34100,266.85500,0.12000,0.11000,0.52560,0.17570,0.21320,77.39770,22.19060,22.19060,18.65990,13.92340,0.05220,2.21130,40.70070,1.01140,1.01140,0.77010,0.83360,11.73930,0.7435,-0.7784
2018-09-30,234.88000,54.20600,180.67400,2.71200,16.56100,-8.56000,111.25600,69.41800,-16.09200,53.32600,11.65200,41.67400,41.67400,39.28800,153.29300,69.41800,263.95900,279.91400,0.15000,0.15000,0.78520,0.14220,0.16580,76.92180,29.55470,29.55470,22.70350,16.72680,0.05850,2.64450,34.03240,1.30020,1.30020,1.03730,1.11530,11.60390,0.5542,-0.3055
2018-06-30,217.76300,48.68600,169.07700,1.86700,13.80900,-1.92500,92.54700,76.53000,10.89200,87.42200,19.94000,67.48200,67.48200,63.54100,151.90300,76.53000,263.75700,267.00600,0.24000,0.24000,0.89170,0.11770,0.13340,77.64270,35.14370,35.14370,40.14550,29.17900,0.05670,2.14430,41.97120,2.13670,2.13670,1.75790,1.88530,11.43910,0.716,-0.0828
2018-03-31,215.89800,44.27700,171.62100,3.44700,14.29700,,83.75400,87.86700,2.04200,89.90900,19.13700,70.77200,70.77200,66.09000,154.25600,87.86700,261.32400,265.18300,0.25000,0.25000,0.92130,0.11240,0.12670,79.49170,40.69840,40.69840,41.64420,30.61170,0.05850,1.99110,45.20090,2.29350,2.29350,1.91660,2.03560,11.17800,0.49710,-0.32720
2017-12-31,166.13000,34.91400,131.21600,10.28100,13.86500,8.79600,74.13100,57.08510,-11.06700,46.01800,12.62800,33.39000,33.39000,30.53600,116.40510,57.08500,235.44700,239.75400,0.13000,0.13000,1.01410,0.11510,0.13010,78.98390,34.36170,34.36170,27.70000,18.38080,0.04590,2.10860,42.68190,1.11150,1.11150,0.92330,0.98360,10.88440,0.5252,-0.4888
2017-09-30,111.61100,27.74600,83.86500,1.62200,13.31100,,57.32000,26.54500,-2.05200,24.49300,8.23300,16.26000,16.26000,14.44700,69.06600,26.54500,223.62200,245.37600,0.06000,0.06000,0.43280,0.05300,0.05600,75.14040,23.78350,23.78350,21.94500,12.94410,0.03410,2.22300,40.48550,0.55190,0.55190,0.49650,0.52270,10.68070,0.1767,-0.5053
2017-06-30,91.06400,20.39900,70.66500,1.28900,11.82200,,47.41100,23.25400,9.01300,32.26700,9.06900,23.19800,23.19800,20.76200,57.67500,23.25400,223.62300,243.70400,0.09000,0.09000,0.32380,0.01180,0.01200,77.59930,25.53590,25.53590,35.43330,22.79940,0.02940,2.61610,34.40230,0.79280,0.79280,0.74870,0.78350,10.60790,0.2883,-1.6743
2017-03-31,61.09700,15.70900,45.38800,1.18100,10.88400,0.02900,38.19600,7.19200,3.51500,10.70700,,10.70700,10.70700,9.82300,33.44500,7.19200,201.77600,204.94200,0.04000,0.04000,1.01420,,,74.28840,11.77150,11.77150,17.52460,16.07770,0.02300,2.61970,34.35490,0.41720,0.41720,0.40350,0.41720,11.34390,0.09390,-0.38630
2016-12-31,33.04400,8.48500,24.55900,1.72400,193.15500,0.00100,211.78000,-187.22100,-4.76000,-191.98100,,-191.98100,-191.98100,-191.07700,-170.23600,-187.22100,,,,0.00000,1.65450,,,74.32210,-566.58110,-566.58110,-580.98600,-578.25020,0.01250,2.24270,40.13010,-7.52000,-7.52000,-7.24010,-7.52000,11.60470,0,0
2016-09-30,27.32100,6.87500,20.44600,0.40200,4.84800,-1.64900,25.35300,-4.90700,-0.22700,-5.13400,,-5.13400,-5.13400,-5.13400,13.66600,-4.90700,,,,0.00000,1.65600,,0.06000,74.83620,-17.96060,-17.96060,-18.79140,-18.79140,0.05450,138.58330,0.64940,-102.67990,-102.68000,-1.02460,-102.67990,0.34070,0,0
2016-06-30,23.34700,5.30300,18.04400,0.26200,2.60700,-0.89700,24.94800,-6.90400,-9.63500,-16.53900,-0.40600,-16.13300,-16.13300,-16.13300,14.44000,-6.90400,,,,0.00000,488.58800,,,77.28620,-29.57120,-29.57120,-70.83990,-69.10100,0.04660,,,-322.75370,-322.66000,-3.21840,-322.65940,0.34190,0,0
2016-03-31,15.12100,6.01600,9.10500,,2.53600,,23.83900,-14.73400,0.27300,-14.46100,,-14.46100,-14.46100,-14.46100,6.65100,-14.73400,,,,0.00000,,,,60.21430,-97.44060,-97.44060,-95.63520,-95.63520,0.03010,,,-289.21940,-289.22000,-2.88180,-289.21940,0.33200,0.00000,
2015-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2015-09-30,,,,,10.09350,,,-10.09350,5.49790,-4.59560,,-4.59560,-4.59560,-4.59560,-10.09350,-10.09350,14.32800,14.32800,-0.03000,-0.03000,,,,,,,,,,,,,,,,,0,0
2014-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
