Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12.86000,7.22900,5.63100,,3.96700,0.47700,3.49000,2.14100,4.18000,6.32100,0.64700,5.67400,5.67400,,4.84300,3.92300,2.14100,51.25500,51.31200,0.09000,0.09000,4.33660,0.09230,0.10430,43.78690,16.64850,16.64850,49.15240,37.65940,0.02740,,0.16280,552.87720,1.57870,1.57870,1.20690,1.43290,7.01220,-0.109,-0.1909
2024-06-30,30.05700,20.67500,9.38200,,5.41100,-1.01200,6.42300,2.95900,-0.87100,2.08800,1.34200,0.74600,0.74600,,0.39200,4.42800,2.95900,51.28400,51.37400,0.01000,0.01000,4.26790,0.06170,0.06940,31.21400,9.84460,9.84460,6.94680,1.30420,0.06570,,0.37940,237.19430,0.21470,0.21470,0.16300,0.20140,6.78020,-0.0484,-0.1254
2024-03-31,14.60000,10.27800,4.32200,,4.68300,-0.85200,5.53500,-1.21300,-3.11800,-4.33100,1.15700,-5.48800,-5.48800,,-5.92500,0.53800,-1.21300,53.55400,53.55400,-0.11000,-0.11000,3.79670,0.06200,0.08180,29.60270,-8.30820,-8.30820,-29.66440,-40.58220,0.03150,,0.16310,551.92810,-1.57380,-1.57380,-1.18400,-1.47630,6.74140,-0.12680,-0.17540
2023-12-31,44.97200,39.89900,5.07300,,9.37700,-0.75000,11.81800,-6.74500,5.31500,-1.43000,2.05100,-3.48100,-3.48100,,-1.95000,-4.36700,-6.74500,56.52670,56.52670,-0.04000,-0.03000,3.97340,0.08540,0.09720,11.28040,-14.99820,-14.99820,-3.17980,-4.33600,0.09400,,0.45840,196.33620,-0.95810,-0.95810,-0.72770,-0.87630,6.65160,0.1303,0.0408
2023-09-30,13.94800,8.26300,5.68500,,7.03800,-2.60600,9.64400,-3.95900,-4.80700,-8.76600,0.25100,-9.01700,-9.01700,,-9.39000,-2.10100,-3.95900,56.28700,56.28700,-0.17000,-0.17000,5.40050,0.05680,0.06310,40.75850,-28.38400,-28.38400,-62.84770,-67.32150,0.03070,,0.17760,506.69200,-2.50000,-2.50000,-1.98430,-2.35790,,-0.093,-0.1218
2023-06-30,33.84600,21.18400,12.66200,,5.45600,-2.16000,7.61600,5.04600,2.59900,7.64500,-0.03700,7.68200,7.68200,,8.34800,6.59000,5.04600,57.23400,57.60100,0.15000,0.14000,5.47730,0.05660,0.07770,37.41060,14.90870,14.90870,22.58760,24.66470,0.07090,,0.38830,231.78070,2.02820,2.03370,1.60820,1.91330,,-0.0395,-0.0768
2023-03-31,12.87600,11.28300,1.59300,,4.48800,-0.10800,4.59600,-3.00300,2.65200,-0.35100,0.26400,-0.61500,-0.61500,,-0.19400,-0.95300,-3.00300,57.41000,57.41000,0.00000,0.00000,4.82510,0.05520,0.08470,12.37190,-23.32250,-23.32250,-2.72600,-1.50670,0.02670,,0.16150,557.20870,-0.16330,-0.16370,-0.12770,-0.15430,,-0.41330,-0.44780
2022-12-31,25.66700,19.67700,5.99000,,7.04100,-0.15500,7.19600,-1.20600,0.45500,-0.75100,1.29000,-2.04100,-2.04100,,-1.71200,-1.20600,-1.20600,64.92450,64.92450,-0.02000,-0.02000,5.09800,0.08800,0.12470,23.33740,-4.69870,-4.69860,-2.92590,-6.67000,0.05200,,0.35400,254.21050,-0.52520,-0.52650,-0.41330,-0.47900,6.44780,-0.5855,-1.1246
2022-09-30,23.90400,19.38800,4.51600,,3.59700,0.09500,3.50200,1.01400,-1.33800,-0.32400,0.17100,-0.49500,-0.49500,,-1.07100,1.01400,1.01400,65.61800,65.61800,-0.02000,-0.02000,6.23390,0.05200,0.08120,18.89220,4.24200,4.24200,-1.35540,-4.48040,0.05120,,0.44930,200.28990,-0.13030,-0.13070,-0.10590,-0.12360,,0.1174,0.1174
2022-06-30,8.20600,4.51700,3.68900,,3.87500,-0.03600,3.91100,-0.22200,0.60700,0.38500,0.34900,0.03600,0.03600,,-0.20400,-0.22200,-0.22200,66.95700,66.95700,0.00000,0.00000,9.17430,0.04670,0.07370,44.95490,-2.70530,-2.70530,4.69170,-2.48600,0.01640,,0.19630,458.47790,0.00830,0.00830,0.00720,0.00790,,0.1018,0.1018
