,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-15,2024-08-31,$-0.86,$-1.13
1,2024-09-16,2024-05-31,--,$-1.56
2,2023-11-13,2023-09-30,$-1.80,$-1.57
3,2023-08-14,2023-06-30,$-1.80,$-2.40
4,2023-05-15,2023-03-31,$-3.60,$-3.40
5,2023-03-30,2022-12-31,$-3.80,$-3.60
6,2022-11-14,2022-09-30,$-5.40,$-4.40
7,2022-08-05,2022-06-30,$-5.00,$-4.40
8,2022-04-26,2022-03-31,$-3.80,$-4.20
9,2022-03-24,2021-12-31,$-3.60,$-4.60
10,2021-10-21,2021-09-30,$-2.40,$-4.80
11,2021-07-22,2021-06-30,$-2.60,$-3.60
12,2021-04-22,2021-03-31,--,$-1.80
13,2021-03-24,2020-12-31,--,$-1.80
14,2020-10-22,2020-09-30,--,$-8.40
15,2020-07-23,2020-06-30,--,$-9.80
16,2020-05-14,2020-03-31,--,$-26.00
17,2019-11-14,2019-09-30,--,$-24.00
18,2019-08-14,2019-06-30,$-28.00,$-30.00
19,2019-05-15,2019-03-31,--,$-32.00
20,2019-04-01,2018-12-31,$-28.00,$-38.00
21,2018-11-14,2018-09-30,$-32.00,$-32.00
22,2018-08-14,2018-06-30,--,$-50.00
23,2018-05-15,2018-03-31,--,$-46.00
24,2018-04-06,2017-12-31,--,$-68.00
25,2017-11-14,2017-09-30,--,$-48.00
26,2017-08-14,2017-06-30,--,$-44.00
27,2017-05-15,2017-03-31,--,$-50.00
28,2017-03-30,2016-12-31,--,$-8.00
29,2016-11-14,2016-09-30,--,$-44.00
30,2016-08-11,2016-06-30,--,$-48.00
31,2016-05-12,2016-03-31,--,$-32.00
32,2016-03-16,2015-12-31,--,$0.00
33,2015-11-10,2015-09-30,--,$0.00
34,2015-08-07,2015-06-30,--,$0.00
35,2015-05-14,2015-03-31,--,$0.00
36,2015-03-31,2014-12-31,--,$0.00
