,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$0.82,$0.66
1,2024-07-29,2024-06-30,$0.89,$0.79
2,2024-04-29,2024-03-31,$1.01,$1.14
3,2024-01-29,2023-12-31,$1.14,$0.88
4,2023-10-27,2023-09-30,$1.34,$1.18
5,2023-07-31,2023-06-30,$1.27,$1.30
6,2023-05-02,2023-03-31,$1.29,$1.45
7,2023-01-30,2022-12-31,$1.41,$1.63
8,2022-10-31,2022-09-30,$1.45,$1.25
9,2022-08-01,2022-06-30,$0.96,$1.23
10,2022-05-02,2022-03-31,$0.60,$0.28
11,2022-01-31,2021-12-31,--,$0.40
12,2021-10-25,2021-09-30,--,$0.44
13,2021-07-26,2021-06-30,--,$0.34
14,2021-04-26,2021-03-31,$0.18,$0.19
15,2021-02-01,2020-12-31,$0.12,$0.27
16,2020-10-26,2020-09-30,$-0.12,$0.21
17,2020-07-27,2020-06-30,$-0.45,$-0.37
18,2020-05-08,2020-03-31,$0.13,$0.10
19,2020-01-27,2019-12-31,$0.20,$0.20
20,2019-10-28,2019-09-30,$0.46,$0.39
21,2019-07-26,2019-06-30,$0.65,$0.44
22,2019-04-29,2019-03-31,$0.69,$1.03
23,2019-01-28,2018-12-31,$0.74,$0.69
24,2018-10-29,2018-09-30,$0.74,$0.55
25,2018-07-30,2018-06-30,$0.63,$0.64
26,2018-04-30,2018-03-31,$0.56,$0.55
27,2018-01-29,2017-12-31,$0.54,$0.55
28,2017-10-30,2017-09-30,$0.53,$0.52
29,2017-07-31,2017-06-30,$0.80,$0.89
30,2017-05-01,2017-03-31,$0.77,$1.10
31,2017-01-30,2016-12-31,$0.86,$1.30
32,2016-10-28,2016-09-30,$0.80,$0.91
33,2016-07-26,2016-06-30,$0.56,$0.84
34,2016-04-26,2016-03-31,$0.41,$0.36
35,2016-01-26,2015-12-31,$0.79,$0.71
36,2015-10-27,2015-09-30,$0.90,$0.61
37,2015-07-28,2015-06-30,$0.94,$0.76
38,2015-04-28,2015-03-31,$0.99,$0.92
39,2015-01-28,2014-12-31,$1.19,$1.18
