Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,398.17100,336.41100,61.76000,50.05100,50.05100,11.70900,3.35400,15.06300,5.49800,9.56500,9.56500,9.56500,16.00600,11.70900,75.00500,75.21200,0.13000,0.13000,3.34320,,15.51090,2.94070,2.94070,3.78300,2.40220,0.48680,12.01130,1.46880,61.27340,1.95880,2.33610,1.16930,1.95880,6.53950,0.3369,0.3208
2021-03-31,407.75100,336.61900,71.13200,39.98700,39.98700,31.14500,1.80700,32.95200,8.29900,24.65300,24.65300,24.65300,35.28800,31.14500,75.00300,75.22400,0.33000,0.33000,3.89490,,17.44500,7.63820,7.63820,8.08140,6.04610,0.52090,11.53990,1.61310,55.79390,4.99960,5.80250,3.14930,4.99960,6.59920,0.04660,0.03600
2020-12-31,423.17700,352.20100,70.97590,41.95900,41.95890,29.01700,5.84300,34.86000,7.11300,27.74700,27.74700,27.74700,32.94600,29.01700,74.69600,74.78500,0.37000,0.37000,3.52770,,16.77220,6.85690,6.85690,8.23770,6.55680,0.53910,11.15050,1.65390,54.41700,5.77510,6.74800,3.53450,5.77510,6.45040,1.0116,0.9919
2020-09-30,435.94700,365.44300,70.50400,37.33700,37.33700,33.16700,3.96500,37.13200,9.48800,27.64400,27.64400,27.64400,37.23200,33.16700,74.70000,74.77700,0.37000,0.37000,4.00250,,16.17260,7.60800,7.60800,8.51760,6.34110,0.57790,11.17840,1.57360,57.19230,5.94810,7.00850,3.66470,5.94810,6.24470,0.6572,0.6429
2020-06-30,452.02900,387.51700,64.51200,41.46500,41.46500,23.04700,7.36500,30.41200,7.31100,23.10100,23.10100,23.10100,27.13700,23.04700,74.69500,74.76100,0.31000,0.31000,3.08880,,14.27170,5.09860,5.09860,6.72790,5.11050,0.61360,11.50690,1.53090,58.78710,5.13710,6.10600,3.13580,5.13710,6.04250,1.066,1.0544
2020-03-31,449.15000,387.15600,61.99400,30.01700,30.01700,31.97700,-5.19500,26.78200,6.59200,20.19000,20.19000,20.19000,35.98300,31.97700,74.65800,74.76700,0.27000,0.27000,2.79440,0.11410,13.80250,7.11940,7.11940,5.96280,4.49520,0.61350,10.48120,1.47840,60.87580,4.60770,5.51970,2.75790,4.60770,5.88820,0.16970,0.16090
2019-12-31,446.96000,386.72290,60.23710,36.83300,36.83290,23.40410,2.46700,25.87100,6.97600,18.89500,18.89500,18.89500,27.36210,23.40410,74.36200,74.59000,0.26000,0.26000,3.46940,0.02170,13.47710,5.23630,5.23630,5.78820,4.22740,0.61860,10.59020,1.31100,68.64980,4.10490,4.88410,2.61490,4.10490,6.20780,0.1779,0.1657
2019-09-30,455.60600,398.40400,57.20200,33.47900,33.47900,23.72300,-0.00700,23.71600,5.37200,18.34400,18.34400,18.34400,27.43000,23.72300,74.38700,74.50700,0.25000,0.25000,3.32430,0.02200,12.55520,5.20690,5.20690,5.20540,4.02630,0.62720,10.24490,1.30300,69.07030,4.02900,4.81700,2.52550,4.02900,6.14300,0.8041,0.7927
2019-06-30,462.10100,400.48500,61.61600,38.60900,38.60900,23.00700,0.61000,23.61700,5.43100,18.18600,18.18600,18.18600,26.84500,23.00700,74.35200,74.61900,0.24000,0.24000,3.36220,0.06670,13.33390,4.97880,4.97880,5.11080,3.93550,0.65070,10.01790,1.33260,67.53690,4.04450,4.86090,2.56090,4.04450,6.06710,0.0374,0.0221
2019-03-31,476.11100,427.26500,48.84600,41.10100,41.10100,7.74500,4.14700,11.89200,2.73600,9.15600,9.15600,9.15600,11.61600,7.74500,74.30100,74.71900,0.12000,0.12000,2.99180,0.06780,10.25940,1.62670,1.62670,2.49770,1.92310,0.65860,10.42570,1.34840,66.74820,2.06890,2.50170,1.26650,2.06890,5.97570,0.23520,0.21820
2018-12-31,494.95190,424.36100,70.59090,31.99500,31.99500,38.59590,-3.58900,35.00700,3.45500,31.55200,31.55200,31.55200,41.21190,38.59600,74.00200,74.61200,0.43000,0.42000,3.10990,0.06810,14.26220,7.79790,7.79790,7.07280,6.37480,0.71460,10.23960,1.44790,62.15840,7.15820,8.68780,4.55560,7.15820,5.96640,0.0735,0.0596
2018-09-30,505.50000,438.26200,67.23800,36.71300,36.71300,30.52500,2.45700,32.98200,6.89600,26.08600,26.08600,26.08600,33.06500,30.52500,74.01900,74.57900,0.35000,0.35000,3.05450,0.02370,13.30130,6.03860,6.03860,6.52460,5.16040,0.73480,10.53640,1.43010,62.93480,6.21720,7.65130,3.79170,6.21720,5.68630,0.6313,0.6192
2018-06-30,501.58700,436.28700,65.30000,34.11800,34.11800,31.18200,2.13400,33.31600,7.50200,25.81400,25.81400,25.81400,33.92200,31.18200,73.98200,74.48700,0.35000,0.35000,3.04630,0.09920,13.01870,6.21670,6.21670,6.64210,5.14650,0.74770,10.53220,1.45950,61.66400,6.32490,7.86050,3.84780,6.32490,5.53530,0.0475,0.033
2018-03-31,500.56200,469.25200,31.31000,33.77700,33.77700,-2.46700,1.07200,-1.39500,-1.46700,0.07200,0.07200,0.07200,0.28200,-2.46700,73.91300,74.72500,0.00000,0.00000,2.84980,0.06590,6.25500,-0.49280,-0.49280,-0.27870,0.01440,0.75750,11.10030,1.49420,60.23480,0.01830,0.02300,0.01090,0.01830,5.35060,0.32030,0.30320
2017-12-31,494.48510,430.77400,63.71110,33.59100,33.59100,30.12010,4.55800,34.67800,14.49200,20.18600,20.18600,20.18600,33.03110,30.12000,73.35500,74.34800,0.27000,0.28000,2.86370,0.08850,12.88430,6.09120,6.09120,7.01300,4.08220,0.73150,10.16140,1.30570,68.92990,5.04710,6.34810,2.98610,5.04710,5.44630,0.0607,0.0423
2017-09-30,491.35500,426.92400,64.43100,32.94000,32.94000,31.49100,1.43900,32.93000,9.45800,23.47200,23.47200,23.47200,33.95400,31.49100,73.46100,74.53800,0.32000,0.31000,2.93950,0.06400,13.11290,6.40900,6.40900,6.70190,4.77700,0.74270,10.28340,1.33880,67.22390,6.01140,7.63820,3.54810,6.01140,5.32940,0.1302,0.1144
2017-06-30,470.87600,407.32200,63.55400,31.99100,31.99100,31.56300,1.51500,33.07800,10.52700,22.55100,22.55100,22.55100,34.14200,31.56300,73.27600,74.26900,0.31000,0.30000,3.24080,0.04300,13.49700,6.70300,6.70300,7.02480,4.78920,0.76470,10.02740,1.39160,64.67330,5.99640,7.66330,3.66240,5.99640,5.14640,-0.5568,-0.5741
2017-03-31,404.49000,345.57000,58.92000,28.21000,28.21000,30.71000,1.56900,32.27900,10.26200,22.01700,22.01700,22.01700,32.93900,30.71000,73.07400,73.94600,0.30000,0.30000,3.83910,,14.56650,7.59230,7.59230,7.98020,5.44320,0.71580,9.26610,1.43890,62.54830,6.17630,7.38240,3.89610,6.17630,4.89120,0.46850,0.45200
2016-12-31,398.56490,340.89700,57.66800,27.22500,27.22490,30.44300,0.08600,30.52900,10.23000,20.29900,20.29900,20.29900,32.97700,30.44310,72.75400,73.47400,0.27000,0.26000,4.11040,,14.46890,7.63820,7.63820,7.65970,5.09300,0.75420,9.01840,1.46920,61.25690,5.99070,7.24980,3.84130,5.99070,4.66720,0.0485,0.0288
2016-09-30,392.73400,336.34000,56.39400,27.18200,27.18200,29.21200,1.35900,30.57100,10.86000,19.71100,19.71100,19.71100,31.32200,29.21200,72.83900,73.59200,0.27000,0.27000,3.66970,,14.35930,7.43810,7.43810,7.78410,5.01890,0.73160,8.94450,1.47900,60.85030,5.95310,7.25600,3.67180,5.95310,4.56630,0.2393,0.2272
2016-06-30,386.55600,332.21100,54.34500,25.66400,25.66400,28.68100,1.00200,29.68300,10.92300,18.76000,18.76000,18.76000,30.97300,28.68100,72.56800,73.31600,0.26000,0.26000,3.76900,,14.05880,7.41960,7.41960,7.67880,4.85310,0.73980,8.83470,1.51130,59.55110,5.81280,7.14200,3.59010,5.81280,4.45440,0.143,0.1228
2016-03-31,384.80700,330.04400,54.76300,25.34600,25.34600,29.41700,0.18700,29.60400,10.97800,18.62600,18.62600,18.62600,31.70000,29.41700,72.36400,73.01400,0.26000,0.26000,3.81600,,14.23130,7.64460,7.64460,7.69320,4.84030,0.76490,8.70210,1.62770,55.29290,5.95170,7.38480,3.70230,5.95170,4.32630,0.13270,0.11430
2015-12-31,366.08200,319.31000,46.77200,36.35700,36.35700,10.41500,1.29700,11.71200,2.57800,9.13400,9.13400,9.13400,12.76400,10.41500,71.82600,72.51200,0.12000,0.11000,3.80310,,12.77640,2.84500,2.84500,3.19930,2.49510,0.76120,8.79450,1.70390,52.82110,3.08110,3.88830,1.89920,3.08110,4.11550,0.1515,0.1376
2015-09-30,360.16500,308.64500,51.52000,23.44500,23.44500,28.07500,-1.33400,26.74100,9.65500,17.08600,17.08600,17.08600,30.05100,28.07500,72.00900,72.69100,0.24000,0.24000,3.89880,,14.30460,7.79500,7.79500,7.42470,4.74390,0.75860,8.60050,1.71810,52.38250,5.75060,7.27800,3.59860,5.75060,4.13040,0.2587,0.2381
2015-06-30,355.35600,304.21700,51.13900,25.12400,25.12400,26.01500,0.24200,26.25700,9.96900,16.28800,16.28800,16.28800,28.02700,26.01500,71.65700,72.28600,0.23000,0.23000,3.09280,,14.39090,7.32080,7.32080,7.38890,4.58360,0.73010,8.59540,1.73300,51.93190,5.59960,7.15290,3.34640,5.59960,4.06640,0.5496,0.5382
2015-03-31,355.24600,303.93600,51.31000,26.76300,26.76300,24.54700,0.50700,25.05400,9.53800,15.51600,15.51600,15.51600,26.55100,24.54700,71.46900,72.15900,0.22000,0.22000,3.30350,,14.44350,6.90990,6.90990,7.05260,4.36770,0.76850,8.58140,1.68030,53.56030,5.44280,7.01780,3.35660,5.44280,3.98930,-0.08600,-0.10530
2014-12-31,341.62390,296.35000,45.27390,24.14900,24.14910,21.12490,0.49400,21.61900,6.14700,15.47200,15.47200,15.47200,23.17890,21.12490,70.61600,71.34100,0.21000,0.21000,2.83850,,13.25260,6.18370,6.18370,6.32830,4.52900,0.72750,8.35680,1.72430,52.19640,5.60930,7.33120,3.29490,5.60930,3.88180,0.4745,0.4406
2014-09-30,320.09900,315.75700,4.34200,39.37500,39.37500,-35.03300,-0.05000,-35.08300,-12.90100,-22.18200,-22.18200,-22.18200,-33.21900,-35.03300,70.67100,70.67100,-0.31000,-0.31000,2.96920,,1.35650,-10.94440,-10.94440,-10.96010,-6.92970,0.72390,9.62410,1.60060,56.22920,-8.24990,-10.91210,-5.01620,-8.24990,3.80540,0.1265,0.1136
2014-06-30,319.29500,275.81500,43.48000,22.24000,22.24000,21.24000,0.80300,22.04300,8.12200,13.92100,13.92100,13.92100,23.15000,21.24000,70.44000,71.20600,0.20000,0.20000,3.32880,,13.61750,6.65220,6.65220,6.90360,4.35990,0.72370,8.37860,1.55620,57.83200,4.61190,5.91320,3.15510,4.61190,4.29310,-0.0496,-0.0624
2014-03-31,312.16500,267.37100,44.79400,22.04600,22.04600,22.74800,0.38100,23.12900,8.49000,14.63900,14.63900,14.63900,24.59300,22.74800,70.32100,71.07200,0.21000,0.21000,3.06310,,14.34950,7.28720,7.28720,7.40920,4.68950,0.70760,8.16250,1.59960,56.26240,4.98280,6.33550,3.31850,4.98280,4.18380,0.25780,0.23730
2013-12-31,303.83300,269.34700,34.48600,29.26900,29.26900,5.21700,1.26400,6.48100,1.02900,5.45200,5.45200,5.45200,7.01800,5.21700,69.20600,70.04500,0.07000,0.06000,3.11990,,11.35030,1.71710,1.71710,2.13310,1.79440,0.71430,8.30110,1.60670,56.01640,1.91200,2.46040,1.28180,1.91200,4.07490,0.3475,0.3326
2013-09-30,298.54900,255.96400,42.58500,22.57600,22.57600,20.00900,1.18400,21.19300,7.40300,13.79000,13.79000,13.79000,21.93900,20.00900,69.70600,70.53100,0.20000,0.20000,3.96910,,14.26400,6.70210,6.70210,7.09870,4.61900,0.74600,8.37060,1.61700,55.66030,4.77380,6.14070,3.44570,4.77380,4.19930,-0.0899,-0.1041
2013-06-30,273.60400,234.60200,39.00200,19.36300,19.36300,19.63900,0.21900,19.85800,6.92500,12.93300,12.93300,12.93300,21.14300,19.63900,68.59900,69.37000,0.19000,0.19000,3.84360,,14.25490,7.17790,7.17790,7.25790,4.72690,0.76980,8.18910,1.65120,54.50580,5.31090,5.81400,3.63890,5.31090,3.55460,0.274,0.2633
2013-03-31,273.90400,235.19100,38.71300,20.79000,20.79000,17.92300,1.03400,18.95700,4.00300,14.95400,14.95400,14.95400,19.42900,17.92300,68.46300,69.36100,0.22000,0.22000,4.67840,,14.13380,6.54350,6.54350,6.92100,5.45960,0.82410,8.22460,1.83650,49.00670,6.22540,6.84110,4.49910,6.22540,3.51120,-0.07250,-0.08410
2012-12-31,277.03900,238.83100,38.20800,18.98200,18.98200,19.22600,0.40000,19.62600,6.82700,12.79900,12.79900,12.79900,20.72700,19.22610,67.51100,68.48500,0.18000,0.18000,3.95850,,13.79160,6.93980,6.93980,7.08420,4.61990,0.83650,8.32890,1.97580,45.55180,5.57520,6.17080,3.86460,5.57520,3.37340,0.3656,0.3536
2012-09-30,272.68100,234.28100,38.40000,20.78900,20.78900,17.61100,0.96200,18.57300,7.05600,11.51700,11.51700,11.51700,19.00600,17.61100,67.65100,68.63500,0.17000,0.17000,4.53060,,14.08240,6.45850,6.45850,6.81130,4.22360,0.87160,8.54760,1.98500,45.33950,5.12970,5.70670,3.68150,5.12970,3.31630,0.1147,0.1028
2012-06-30,267.10800,230.20600,36.90200,18.52400,18.52400,18.37800,-0.09500,18.28300,6.96300,11.32000,11.32000,11.32000,19.80600,18.37800,67.29600,68.22800,0.17000,0.17000,4.21150,,13.81540,6.88040,6.88040,6.84480,4.23800,0.85500,8.51040,1.96700,45.75510,5.09780,5.69380,3.62330,5.09780,3.30480,0.2626,0.248
2012-03-31,260.60700,227.49600,33.11100,20.98200,20.98200,12.12900,1.65300,13.78200,5.20400,8.57800,8.57800,8.57800,13.57500,12.12900,67.08400,68.08500,0.13000,0.13000,5.03990,,12.70530,4.65410,4.65410,5.28840,3.29150,0.88350,8.76130,2.03400,44.24700,3.90570,4.38010,2.90820,3.90570,3.27530,0.13870,0.12670
2011-12-31,250.23900,217.19000,33.04900,18.67100,18.67100,14.37790,1.18900,15.56700,5.00200,10.56500,10.56500,10.56500,15.90590,14.37800,66.63700,67.58500,0.15000,0.14000,5.11430,,13.20700,5.74570,5.74570,6.22090,4.22200,0.86380,8.63780,1.91400,47.02290,4.85240,5.46280,3.64690,4.85240,3.25990,0.2004,0.184
2011-09-30,218.92900,188.04100,30.88800,14.34400,14.34400,16.54400,-1.35500,15.18900,5.19300,9.99600,9.99600,9.99600,17.87400,16.54400,66.71000,67.53000,0.15000,0.15000,7.25100,,14.10870,7.55680,7.55680,6.93790,4.56590,0.80100,8.47220,1.86650,48.21780,4.60440,5.20010,3.65730,4.60440,3.25220,0.0574,0.0311
2011-06-30,211.50700,181.74200,29.76500,15.51100,15.51100,14.25400,0.46300,14.71700,4.88900,9.82800,9.82800,9.82800,15.54600,14.25400,66.51700,67.54500,0.15000,0.15000,5.94160,,14.07280,6.73930,6.73930,6.95820,4.64670,0.75840,8.48630,1.80460,49.87240,4.58730,5.14660,3.52400,4.58730,3.22530,0.1416,0.1244
2011-03-31,208.39000,179.98500,28.40500,16.78000,16.78000,11.62500,0.71400,12.33900,4.57200,7.76700,7.76700,7.76700,12.86100,11.62500,66.40100,67.45400,0.12000,0.12000,6.28750,,13.63070,5.57850,5.57850,5.92110,3.72710,0.75970,8.63490,1.87130,48.09620,3.63590,4.09070,2.83150,3.63590,3.21880,0.08810,0.06630
2010-12-31,202.08700,172.95200,29.13500,15.77100,15.77100,13.36400,1.07300,14.43700,5.31400,9.12300,9.12300,9.12300,14.62000,13.36400,65.91700,67.00800,0.14000,0.13000,5.47170,,14.41710,6.61300,6.61300,7.14400,4.51440,0.72710,8.39000,1.86380,48.28780,4.28150,4.83050,3.28240,4.28150,3.21990,0.3296,0.3052
2010-09-30,195.11400,168.38400,26.73000,14.48800,14.48800,12.24200,1.18200,13.42400,4.25500,9.16900,9.16900,9.16900,13.32400,12.24200,66.03900,67.07900,0.14000,0.14000,8.39540,,13.69970,6.27430,6.27430,6.88010,4.69930,0.74390,8.92900,1.80060,49.98450,4.34260,4.91750,3.49600,4.34260,3.20450,0.0215,0.0054
2010-06-30,192.95400,165.24000,27.71400,13.15000,13.15000,14.56400,-0.38300,14.18100,5.46000,8.72100,8.72100,8.72100,15.67700,14.56400,65.94800,66.97800,0.13000,0.13000,6.45430,,14.36300,7.54790,7.54790,7.34940,4.51970,0.72390,9.00640,1.79910,50.02630,4.14980,4.71400,3.27180,4.14980,3.19740,0.246,0.2339
2010-03-31,183.80100,158.57300,25.22800,13.90100,13.90100,11.32700,0.75000,12.07700,4.64900,7.42800,7.42800,7.42800,12.48000,11.32700,65.84900,66.98900,0.11000,0.11000,8.76930,,13.72570,6.16260,6.16260,6.57070,4.04130,0.71590,9.08420,1.74940,51.44610,3.53630,4.02750,2.89320,3.53630,3.19920,-0.03380,-0.04280
2009-12-31,182.56100,158.76500,23.79600,13.94100,13.94100,9.85500,0.82100,10.67600,4.11000,6.56600,6.56600,6.56600,11.00200,9.85500,65.37600,66.42900,0.09330,0.09330,6.11140,,13.03450,5.39820,5.39820,5.84790,3.59660,0.68660,9.35340,1.74940,51.44600,3.14500,3.59140,2.46940,3.14500,3.19160,0.0477,0.0392
2009-09-30,178.82900,155.22800,23.60100,11.93600,11.93600,11.66500,1.70900,13.37400,5.14900,8.22500,8.22500,8.22500,12.72600,11.66500,65.43900,66.50100,0.12670,0.12670,5.35710,,13.19750,6.52300,6.52300,7.47870,4.59940,0.65820,9.23760,1.70770,52.70340,3.92840,4.49460,3.02740,3.92840,3.21000,0.3021,0.2943
2009-06-30,170.89600,145.83000,25.06600,13.51600,13.51600,11.55000,1.15700,12.70700,4.89200,7.81500,7.81500,7.81500,12.60500,11.55000,65.30550,66.39300,0.12000,0.12000,6.65690,,14.66740,6.75850,6.75850,7.43550,4.57300,0.65950,8.81470,1.61700,55.65970,3.74460,4.29700,3.01610,3.74460,3.20400,-0.0294,-0.0362
2009-03-31,160.40900,137.89200,22.51700,10.87600,10.87600,11.64100,0.93700,12.57800,4.84200,7.73600,7.73600,7.73600,12.56300,11.64100,65.18550,66.10950,0.12000,0.12000,5.61910,,14.03720,7.25710,7.25710,7.84120,4.82270,0.61770,8.94760,1.63330,55.10400,3.80560,4.21600,2.97890,3.80560,3.13070,0.25630,0.25020
