Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,10977.24000,10390.09000,587.15330,,432.71120,-20.26960,452.98000,134.17290,-26.85600,107.31680,23.42240,83.89440,,83.89440,32.22560,854.95200,134.17290,320.02400,320.02400,0.10000,0.10000,2.06650,0.21980,0.50610,5.34880,1.22230,1.22230,0.97760,0.29360,0.16710,1.33300,1.35540,66.40050,0.22030,0.24500,0.12770,0.17190,109.17490,5.3181,3.511
2020-03-31,11636.65000,10588.42000,1048.23000,,476.03600,-7.98960,484.03000,564.20510,-35.87840,528.32240,180.59600,347.72640,,347.72640,316.31440,1271.77100,564.20510,320.46400,320.46400,0.98700,0.98700,2.06800,0.22260,0.49570,9.00800,4.84850,4.84850,4.54020,2.71830,0.17680,1.23400,1.35240,66.54690,0.91670,1.02120,0.52840,0.71270,108.76480,4.30710,2.01050
2019-12-31,9935.96900,9251.97400,683.99510,,416.97330,,905.74600,-221.75200,134.69900,-87.05340,-6.26070,-80.79270,,-80.79270,-75.21690,478.15840,-221.75200,320.45600,320.45600,-0.22920,-0.22920,2.12340,0.19940,0.42800,6.88400,-2.23180,-2.23180,-0.87610,-0.75700,0.15650,1.02980,1.16600,77.18540,-0.21140,-0.23570,-0.12720,-0.16930,109.56520,5.1537,2.9427
2019-09-30,12790.58000,11500.48000,1290.10200,,463.03520,,463.04000,827.06640,-144.46560,682.60080,285.15280,397.44800,,397.44800,344.70000,1341.89100,827.06640,320.46400,320.46400,1.07500,1.07500,2.07080,0.19280,0.41250,10.08630,6.46620,6.46620,5.33670,2.69500,0.20080,1.22140,1.40730,63.95440,1.03230,1.15250,0.62400,0.83320,120.14660,2.2677,1.0137
2019-06-30,14689.20000,13236.45000,1452.75600,,510.06600,,510.06000,942.68950,-69.25680,873.43290,260.15670,613.27620,,613.27620,551.05740,1719.22700,942.68950,320.46400,320.46400,1.71500,1.71500,1.92590,0.17620,0.40100,9.89000,6.41760,6.41760,5.94610,3.75140,0.20660,1.25610,1.41560,63.57680,1.42340,1.59550,0.86270,1.17250,134.45100,3.6634,2.2115
2019-03-31,14412.81000,12780.78000,1632.03400,,537.60870,,537.61000,1094.42600,-62.17830,1032.24700,331.64640,700.60060,,700.60060,665.64750,1872.04600,1094.42600,320.43200,320.43200,2.07700,2.07700,1.83040,0.18100,0.42190,11.32350,7.59340,7.59340,7.16200,4.61840,0.20080,1.26120,1.38930,64.78000,1.64770,1.85030,0.97620,1.34950,121.92210,3.90550,2.66260
2018-12-31,15770.04000,14713.70000,1056.34800,,-224.91220,-1321.71900,1096.80000,-40.45900,-141.53420,-181.99270,508.92120,-690.91380,,-690.91380,-760.54910,736.22050,-40.45800,320.00200,320.00200,-2.35120,-2.35120,1.75760,0.17530,0.43300,6.69840,-0.25660,-0.25650,-1.15400,-4.82270,0.22000,1.33040,1.64800,54.61280,-1.62670,-1.82940,-0.96380,-1.34160,132.72320,4.8249,2.6445
2018-09-30,14769.65000,12618.25000,2151.39800,,771.70500,-1.70100,773.41000,1377.99200,-76.62510,1301.36800,349.47450,951.89310,,951.89310,917.57340,2097.88400,1377.99200,320.00390,320.00390,2.86270,2.86270,1.75520,0.17620,0.45910,14.56640,9.32990,9.32990,8.81110,6.21260,0.20170,1.28500,1.40220,64.18300,2.20010,2.46370,1.30020,1.81240,135.20500,5.5153,4.2444
2018-06-30,14474.97000,12526.98000,1947.98500,,799.84800,-21.07800,820.93000,1127.06000,-290.57130,836.48790,314.18370,522.30420,,522.30420,490.51620,1864.01700,1127.06000,320.00250,320.00250,1.51430,1.51430,1.67250,0.16760,0.44620,13.45760,7.78630,7.78630,5.77890,3.38870,0.20120,1.30820,1.41080,63.79320,1.21740,1.36550,0.72600,1.01340,123.01670,2.1312,0.8673
2018-03-31,14276.06000,12128.51000,2147.54100,,796.40910,-12.19860,808.61000,1338.93400,-4.22190,1334.71200,359.52390,975.18770,,975.18770,894.16440,2078.94700,1338.93400,319.99520,319.99520,2.79430,2.79430,1.68010,0.17250,0.43970,15.04300,9.37890,9.37890,9.34930,6.26340,0.19710,1.30800,1.45110,62.02170,2.25970,2.57420,1.34630,1.86980,123.74520,4.22050,3.11990
2017-12-31,13616.24000,11685.20000,1931.04500,,970.36830,,1277.33000,653.71190,34.92460,688.64050,242.46540,446.17500,,446.17500,478.34250,-18537.79000,653.71580,319.99440,319.99440,1.41780,1.41780,1.63380,0.17140,0.44510,14.18200,4.80100,4.80100,5.05750,3.51300,0.18960,1.20290,1.44630,62.22760,1.04750,1.19820,0.62140,0.86800,133.11060,-70.1476,-33.3242
2017-09-30,13532.51000,11733.70000,1798.80800,,785.68560,,785.68000,1013.12200,95.03010,1108.15300,292.19220,815.96080,,815.96080,782.47980,21693.96000,1013.12200,319.99200,319.99200,2.44500,2.44500,1.67700,0.19210,0.47230,13.29250,7.48660,7.48660,8.18880,5.78220,0.18800,1.32770,1.29930,69.27040,1.90570,2.18510,1.13360,1.53960,122.77060,81.2442,41.0782
2017-06-30,13449.96000,11767.93000,1682.03000,,800.83170,,800.84000,881.19820,-185.29740,695.90070,218.85570,477.04500,,477.04500,461.52810,1609.09800,881.19820,319.99200,319.99200,1.44200,1.44200,1.57550,0.19080,0.47720,12.50580,6.55170,6.55170,5.17400,3.43140,0.18800,1.34640,1.28030,70.29680,1.13040,1.29920,0.66670,0.91470,121.01190,2.3389,0.8605
2017-03-31,13569.47000,11537.21000,2032.25600,,803.78370,,803.78000,1228.47200,-35.62020,1192.85200,313.65270,879.19920,,879.19920,758.25660,1978.91500,1228.47200,319.99200,319.99200,2.36100,2.36100,1.60090,0.19970,0.46550,14.97670,9.05320,9.05320,8.79070,5.58800,0.19200,1.35100,1.34720,66.80340,2.11850,2.43870,1.24390,1.69540,119.00180,2.33530,0.83260
2016-12-31,20609.32000,18414.30000,2195.01800,,1559.90000,,2046.43000,148.58790,-244.52870,-95.93740,-34.52080,-61.41670,,-61.41670,132.86550,1601.98400,148.58690,319.98400,319.98400,0.43600,0.43600,1.56540,0.21470,0.49610,10.65060,0.72100,0.72100,-0.46550,0.64470,0.28570,2.15010,2.04210,44.07300,-0.14910,-0.17200,-0.08520,-0.11710,128.71840,4.1417,1.6739
2016-09-30,5495.86800,4334.67800,1161.19000,,394.01010,,394.01000,767.17970,-78.31710,688.86270,167.76630,521.09640,,521.09640,513.59930,765.52110,767.17970,319.98530,319.98530,1.60520,1.60520,4.69600,0.07690,0.09440,21.12840,13.95920,13.95920,12.53420,9.34520,0.11920,1.45460,2.12230,42.40590,1.32110,1.33590,1.12990,1.21960,113.09900,1.2541,0.4743
2016-06-30,11571.65000,10159.52000,1412.12100,,801.45900,,801.46000,610.66210,-369.05490,241.60770,43.12170,198.48600,,198.48600,255.22210,1407.39100,610.66210,319.98440,319.98440,0.79760,0.79760,1.51760,0.22040,0.53230,12.20330,5.27720,5.27720,2.08790,2.20560,0.16190,1.45690,1.13870,79.03590,0.48860,0.56770,0.27780,0.38100,116.47670,4.968,3.3354
2016-03-31,9968.95900,8735.81200,1233.14700,,705.33440,,705.33400,527.81350,-91.89760,435.91520,165.22240,270.69280,,270.69280,287.73680,1171.81000,527.81350,319.98290,319.98290,0.87820,0.87820,1.44280,0.21410,0.53480,12.36990,5.29460,5.29460,4.37270,2.88630,0.15680,1.40240,1.11950,80.39210,0.75400,0.87810,0.42590,0.59250,102.94860,4.45720,2.92520
2015-12-31,19442.83000,17736.14000,1706.69100,,1387.55900,,1387.56000,319.13280,-1252.54800,-933.39270,-127.90990,-805.48280,,-881.23980,-661.82130,1783.27900,319.13130,319.97600,319.97600,-2.01540,-2.01540,1.44960,0.22180,0.55960,8.77800,1.64140,1.64140,-4.80070,-3.40390,0.26870,2.39590,1.91590,46.97570,-2.17250,-2.53240,-1.21770,-1.69050,126.76710,10.2726,6.3502
2015-09-30,5668.92100,4661.89200,1007.02900,,432.95490,,432.95500,574.07370,-294.83910,279.23490,-32.35500,311.58990,,311.58990,311.58990,581.34900,574.07370,319.97450,319.97450,0.95040,0.95040,2.85380,0.07930,0.14240,17.76400,10.12670,10.12670,4.92570,5.49650,0.12130,1.38990,2.03450,44.23740,0.81100,0.82040,0.66650,0.74680,110.16350,0.7751,-2.5088
2015-06-30,13670.54000,12121.28000,1549.26000,0.00000,931.55000,,931.55000,617.71000,-344.55000,273.15000,167.50000,105.65000,0.00000,178.36100,178.36100,1308.36000,617.71000,319.97400,319.97400,0.53000,0.53000,1.42210,0.23750,0.62090,11.33280,4.51850,4.51850,1.99810,1.30470,0.18160,1.44140,1.16870,77.00770,0.44280,0.52220,0.23700,0.33770,,6.4705,9.2525
2015-03-31,13590.82000,11972.98000,1617.84000,0.00000,959.72000,,959.72000,658.12010,-114.42000,543.69000,242.01000,301.68000,0.00000,304.72600,304.72600,1392.47000,658.12010,319.97200,319.97000,0.95000,0.95000,1.41620,0.24610,0.63030,11.90390,4.84240,4.84240,4.00040,2.24210,0.17840,1.32430,1.11400,80.78750,0.75960,0.89800,0.40010,0.57270,,3.86360,1.25270
2014-12-31,16684.90000,15786.72000,898.18070,0.00000,1965.35000,,1965.35000,-1067.17000,-41.85000,95.21000,292.41000,-197.20000,0.00000,-192.72900,-192.72900,36.77000,-1067.17000,336.97200,336.97200,-0.63000,-0.63000,1.48420,0.25180,0.60610,12.60060,-6.39600,-6.39600,0.57060,-1.15510,0.19440,1.41290,1.22500,73.47190,-0.42590,-0.50230,-0.22450,-0.31860,,5.0173,3.496
2014-09-30,16269.84000,14410.83000,1859.01000,0.00000,980.30000,,980.30000,878.71000,-547.62000,331.08000,107.08000,224.00000,0.00000,237.81700,237.81700,1625.16000,878.71000,319.13700,319.13700,0.72000,0.72000,1.50390,0.25720,0.61210,11.42610,5.40090,5.40090,2.03490,1.46170,0.19180,1.31790,1.18940,75.66980,0.52500,0.61470,0.28030,0.39000,,4.8608,1.0666
2014-06-30,7419.78400,14890.99000,-7471.20600,0.00000,973.46000,,973.46000,-8444.66600,-118.78000,720.33000,233.17000,487.16000,0.00000,547.23500,547.23500,-7738.87600,-8444.66600,319.13700,319.13700,1.69000,1.69000,1.51240,0.25520,0.59580,24.42890,-113.81280,-113.81280,9.70820,7.37530,0.08770,1.36910,0.52610,171.05770,1.20880,1.38970,0.64710,0.90030,,1.4997,-0.7962
2014-03-31,15023.25000,12376.94000,2646.31000,0.00000,861.03000,,861.03000,1785.27900,-416.87000,241.26000,191.18000,50.08000,0.00000,67.95500,67.95500,2467.63900,1785.27900,360.93600,360.93600,0.19000,0.19000,1.49820,0.26210,0.61990,10.11210,11.88340,11.88340,1.60590,0.45230,0.19390,1.27810,1.18100,76.20710,0.16660,0.19180,0.08770,0.12300,,-1.25210,-3.85730
2013-12-31,15207.08000,13986.16000,1220.92000,0.00000,982.36000,,982.36000,238.55960,-270.70000,437.14000,186.27000,250.87000,0.00000,258.25700,258.25700,1018.58900,238.55960,331.51900,331.51900,0.78000,0.78000,1.56440,0.25320,0.57280,11.11450,1.56870,1.56870,2.87460,1.69830,0.19570,1.55150,1.23510,72.86830,0.61260,0.70370,0.33240,0.45750,,2.8364,-1.1405
2013-09-30,13635.20000,12242.51000,1392.69000,0.00000,823.15000,,823.15000,569.54000,137.04000,706.57000,198.94000,507.63000,0.00000,510.39800,510.39800,1070.56000,569.54000,315.49900,315.49900,1.62000,1.62000,1.53720,0.24400,0.56100,10.21390,4.17700,4.17700,5.18200,3.74320,0.18180,1.40900,1.16390,77.32750,1.24360,1.43000,0.68050,0.94010,,4.7127,0.9779
2013-06-30,14042.80000,12370.96000,1671.84000,0.00000,859.49000,,859.49000,812.34960,-507.29000,305.05000,88.59000,216.46000,0.00000,225.50900,225.50900,1387.28000,812.34960,308.98000,308.98000,0.73000,0.73000,1.48320,0.25890,0.62390,11.90530,5.78480,5.78480,2.17230,1.60590,0.18640,1.36850,1.11060,81.03720,0.57010,0.65940,0.29930,0.42250,,3.4214,-1.3503
2013-03-31,13561.15000,12004.59000,1556.56100,0.00000,889.81000,,889.81000,666.75100,-325.01000,341.72000,69.91000,271.81000,0.00000,271.80000,271.80000,1281.47100,666.75100,323.57100,323.57100,0.84000,0.84000,1.42470,0.25250,0.62220,11.47800,4.91660,4.91660,2.51980,2.00430,0.17730,1.21660,1.07500,83.72350,0.68580,0.79540,0.35530,0.51260,,2.51130,-3.00870
2012-12-31,13410.70000,12225.28000,1185.42000,-38.11000,998.29000,,920.22000,265.20020,13.28000,608.29000,99.73000,508.56000,0.00000,527.24600,527.24600,883.48020,265.20020,308.99000,308.99000,1.71000,1.71000,1.59630,0.25350,0.58740,11.29870,1.97750,1.97750,4.53590,3.93150,0.19010,1.29780,1.19310,75.43340,1.39620,1.61130,0.74740,1.04220,,8.6904,1.4918
2012-09-30,14007.76000,12295.59000,1712.17000,0.00000,767.28000,,767.28000,944.88960,25.77000,970.65000,326.95000,643.70000,0.00000,643.69800,643.69800,1553.21000,944.88960,308.97800,308.97800,2.11000,2.11000,1.64580,0.25670,0.61770,12.22290,6.74550,6.74550,6.92940,4.59530,0.19760,1.19890,1.30250,69.10020,1.71350,1.97380,0.90790,1.27370,,5.4545,-0.7328
2012-06-30,14344.77000,12425.18000,1919.59000,0.00000,807.38000,,807.38000,1112.21000,-472.38000,639.81000,234.60000,405.21000,0.00000,443.08500,443.08500,1634.36000,1112.21000,308.98500,308.98500,1.43000,1.43000,1.71430,0.27540,0.69290,13.38170,7.75340,7.75340,4.46020,3.08880,0.20650,1.24210,1.48200,60.72830,1.22590,1.41540,0.63780,0.88820,,2.1227,-1.1139
2012-03-31,14514.69000,13021.12000,1493.57000,38.11000,816.30000,,894.37000,599.20020,180.02000,779.20000,213.48000,565.72000,0.00000,560.28900,560.28900,1132.19000,599.20020,308.97600,308.97600,1.81000,1.81000,1.68480,0.28390,0.69350,10.29000,4.12820,4.12820,5.36840,3.86020,0.20520,1.27360,1.36260,66.04850,1.52140,1.75150,0.79210,1.08950,,4.81500,1.90410
2011-12-31,17006.05000,15476.80000,1529.25100,193.34000,637.87000,,951.36000,577.89060,263.39000,1165.38000,226.33000,939.05000,0.00000,977.09600,977.09600,2640.22100,577.89060,329.26400,329.26400,2.97000,2.97000,1.71160,0.28230,0.65830,10.89810,3.39810,3.39810,6.85270,5.74560,0.23830,1.38460,1.87410,48.02390,2.63620,3.02590,1.36940,1.89200,,2.7297,-1.1057
2011-09-30,15258.10000,13207.27000,2050.83000,0.00000,802.68000,,802.68000,1248.15000,-1018.49000,229.63000,23.73000,205.90000,0.00000,204.27800,204.27800,1248.15000,1248.15000,308.97800,308.97800,0.66000,0.66000,1.58470,0.26840,0.68070,13.44090,8.18020,8.18020,1.50500,1.33880,0.21750,1.20250,1.53760,58.53130,0.56450,0.64820,0.29120,0.41300,,0.9339,-3.1718
2011-06-30,15683.01000,13225.77000,2457.24000,0.00000,850.50000,,850.50000,1606.74000,72.46000,1679.20000,416.97000,1262.23000,0.00000,1217.02800,1217.02800,1169.44000,1606.74000,308.97200,308.97200,3.94000,3.94000,1.58690,0.23960,0.59540,15.66820,10.24510,10.24510,10.70710,7.76020,0.22870,1.25510,1.55720,57.79470,3.30770,3.76530,1.77490,2.51510,,0.4923,-3.1721
2011-03-31,14463.00000,12529.86000,1933.14000,0.00000,689.30000,,726.40000,1206.74000,71.04000,1277.76000,304.94000,972.82000,0.00000,970.74300,970.74300,1644.04000,1206.74000,309.09500,309.09500,3.14000,3.14000,1.57270,0.23810,0.60910,13.36600,8.34360,8.34360,8.83470,6.71190,0.22840,1.35400,1.62490,55.38670,2.80060,3.18990,1.53300,2.13390,,0.51910,-2.22120
2010-12-31,33508.44000,35389.99000,-1881.54700,85.47000,1687.02000,,1960.06000,-3841.60500,-482.39000,1851.38000,469.35000,1382.03000,-6.17000,453.47700,453.47700,-3841.60500,-3841.60500,308.06900,308.06900,1.47000,1.47000,1.58580,0.22190,0.53430,9.41750,-11.46460,-11.46460,5.52510,1.35330,0.56690,4.14940,4.81710,18.68360,1.40110,1.53130,0.76710,1.09020,,5.7175,-10.218
2010-09-30,7538.72900,,7538.72900,,327.25000,,,7211.47900,193.80000,7405.27900,,7405.27900,,832.71000,832.71000,7211.47900,7211.47900,308.06900,308.06900,2.70000,2.70000,2.53250,,,16.86760,95.65910,95.65910,98.22980,11.04580,0.19360,,,,,2.88340,2.13850,2.88340,,-6.6665,-0.8134
2010-06-30,6584.13700,4931.12000,1653.01700,17.65000,287.97000,,312.06000,1340.95700,-293.35000,1285.54000,256.77000,1028.77000,0.00000,992.88400,992.88400,1796.16700,1340.95700,308.13200,308.13200,3.22000,3.22000,2.89180,0.13850,0.22840,28.72020,20.36650,20.36650,19.52480,15.07990,0.17210,1.14090,2.49570,36.06210,3.49690,3.51490,2.59590,3.01260,,2.6301,-0.2983
2010-03-31,6115.58300,4536.67000,1578.91300,20.23000,278.51000,,305.43000,1273.48300,233.40000,1506.86000,242.09000,1264.77000,0.00000,1264.76700,1264.76700,1747.86300,1273.48300,287.15300,287.15300,4.41000,4.41000,4.40850,0.14370,0.19300,25.81770,20.82360,20.82360,24.63970,20.68110,0.16880,1.51730,2.49760,36.03440,4.50150,4.52220,3.49120,3.85450,,4.03640,1.11170
2009-12-31,12596.17000,11338.95000,1257.22000,34.72000,733.47000,,848.14000,409.08010,-497.64000,1338.91000,299.48000,1039.43000,30.83000,967.99900,967.99900,1196.70000,409.08010,260.35500,260.35500,3.72000,3.72000,2.22470,0.20630,0.38660,21.31320,3.24770,3.24770,10.62950,7.68490,0.29230,2.56930,2.85850,31.48450,3.56940,3.64190,2.24650,2.83310,,13.9018,3.4345
2009-09-30,5754.43200,4454.88000,1299.55200,24.62000,238.73000,,269.63000,1029.92200,152.59000,976.96000,52.03000,924.93010,0.00000,959.18800,959.18800,1489.17200,1029.92200,306.25400,306.25400,3.13000,3.13000,5.17810,0.16430,0.21330,19.01200,17.89790,17.89790,16.97750,16.66870,0.18610,1.57900,2.84880,31.59270,4.02400,4.04530,3.10120,3.36300,,5.3463,2.7119
2009-06-30,4948.31700,4596.67000,351.64700,2.15000,213.37000,,221.56000,130.08690,217.72000,347.79000,11.97000,335.82000,0.00000,335.81300,335.81300,560.64690,130.08690,306.25900,306.25900,1.10000,1.10000,4.28030,0.17260,0.25190,7.10630,2.62890,2.62890,7.02850,6.78640,0.16860,1.64150,2.55460,35.23020,1.52080,1.52950,1.14390,1.25840,,5.0905,2.2008
2009-03-31,4659.33800,4129.06000,530.27780,5.17000,190.22000,,200.70000,329.57760,25.51000,290.36000,59.95000,230.41000,0.00000,233.65200,233.65200,668.83760,329.57760,306.32800,306.32800,0.76000,0.76000,4.07920,0.18150,0.25260,9.99200,7.07350,7.07350,6.23180,5.01470,0.17620,1.09340,2.29920,39.14440,1.19430,1.19430,0.88380,0.97760,,1.85620,-0.44180
