,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$-0.60
1,2024-08-13,2024-06-30,--,$-0.30
2,2024-05-14,2024-03-31,--,$0.02
3,2024-04-04,2023-12-31,--,$-1.59
4,2023-11-09,2023-09-30,$0.02,$-0.41
5,2023-08-09,2023-06-30,$-0.39,$-0.39
6,2023-05-10,2023-03-31,$0.01,$0.03
7,2023-03-08,2022-12-31,$-0.02,$-0.10
8,2022-11-09,2022-09-30,$-0.13,$-0.13
9,2022-08-10,2022-06-30,$-0.21,$-0.75
10,2022-05-11,2022-03-31,$-0.13,$-0.32
11,2022-03-02,2021-12-31,$-0.10,$-0.10
12,2021-11-10,2021-09-30,$-0.12,$-0.18
13,2021-08-11,2021-06-30,$-0.14,$-0.40
14,2021-05-11,2021-03-31,$-0.54,$-0.72
15,2021-02-23,2020-12-31,$-0.03,$-0.26
16,2020-11-11,2020-09-30,$-0.02,$-0.24
17,2020-08-12,2020-06-30,$-0.06,$-0.04
18,2020-05-13,2020-03-31,$-0.10,$-0.28
19,2020-02-26,2019-12-31,$-0.17,$-0.35
20,2019-11-11,2019-09-30,$-0.13,$-0.18
21,2019-08-07,2019-06-30,$-0.17,$-0.67
22,2019-05-08,2019-03-31,$-0.03,$-0.50
23,2019-02-27,2018-12-31,$-0.13,$-0.49
24,2018-11-07,2018-09-30,$0.02,$-0.14
25,2018-08-08,2018-06-30,$0.03,$-0.02
26,2018-05-09,2018-03-31,$0.03,$0.21
27,2018-02-28,2017-12-31,$-0.01,$0.02
28,2017-11-08,2017-09-30,$-2.40,$-2.48
29,2017-08-09,2017-06-30,$0.03,$-0.28
30,2017-05-10,2017-03-31,$-0.10,$-0.24
31,2017-03-01,2016-12-31,$-0.18,$-0.56
32,2016-11-09,2016-09-30,$-0.11,$-0.20
33,2016-08-11,2016-06-30,$-0.07,$-0.14
34,2016-05-12,2016-03-31,$-0.28,$-0.27
35,2016-02-22,2015-12-31,$-0.30,$-0.31
36,2015-11-10,2015-09-30,$0.19,$0.19
37,2015-09-14,2015-06-30,$0.15,$0.07
