Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-09-30,6443.21800,4109.90600,2333.31200,1788.00300,-17.87160,1805.87400,527.43750,1583.49100,2110.92800,354.17240,1756.75600,,1894.78300,,1823.63400,527.43750,527.43750,357.76200,357.76200,5.09700,5.09700,1.87930,0.26530,0.38270,36.21350,8.18590,8.18590,32.76200,28.30320,0.20230,2.37810,4.64800,19.36310,,20.81660,5.94920,7.90840,49.19190,0,0
2017-06-30,6187.77400,3912.97800,2274.79600,1702.53900,-10.34880,1712.88800,561.90770,-223.47010,338.43810,90.55200,247.88610,,345.93020,,251.01230,561.90770,561.90770,348.62800,348.62800,0.72000,0.72000,1.40190,0.30600,0.46530,36.76280,9.08090,9.08090,5.46950,4.05660,0.21910,2.34640,5.18500,17.35780,,4.97040,1.22510,1.62030,41.40650,0,0
2017-03-31,5476.58300,3532.44600,1944.13700,1560.89200,16.54900,1544.34300,399.79390,-56.65880,343.13240,81.46060,261.67180,,325.54600,,325.54600,399.79390,399.79390,232.04230,232.04230,1.40300,1.40300,1.19220,0.29360,0.44110,35.49910,7.30010,7.30010,6.26540,5.94430,0.20780,2.15990,4.91040,18.32850,,5.40420,1.23520,1.69010,38.02840,0.00000,
2016-12-31,4026.40800,2478.79900,1547.60900,1104.52900,,1103.10700,444.50200,-66.53260,377.97040,116.95340,261.01710,,312.35310,,231.77920,444.50200,444.50340,357.42900,357.82300,0.67000,0.66000,1.36700,0.31560,0.48660,38.43650,11.03970,11.03970,9.38730,5.75650,0.15210,1.60030,2.34230,38.42380,2.25020,4.84490,1.18030,1.54010,38.79290,6.7939,4.2842
2016-09-30,5357.35500,3401.26000,1956.09500,1452.42700,-6.88860,1459.31500,496.78030,-139.74780,357.03240,78.39120,278.64120,,423.46200,,357.29940,496.78030,496.78030,368.35000,368.35000,0.97000,0.97000,1.51210,0.29270,0.43610,36.51230,9.27290,9.27290,6.66430,6.66930,0.20360,2.25840,4.84430,18.57860,,5.56100,1.60900,2.09410,39.97300,0,0
2016-06-30,5228.22800,3274.59000,1953.63800,1441.22900,7.90790,1433.32100,520.31740,-131.44810,388.86960,104.68290,284.18670,,340.42680,,269.47690,520.31740,520.31740,364.15600,364.15600,0.74000,0.74000,1.51330,0.29540,0.44050,37.36710,9.95210,9.95210,7.43790,5.15430,0.19970,2.22210,4.67290,19.25980,,4.58620,1.30010,1.68390,39.80680,0,0
2016-03-31,4765.00800,3034.35200,1730.65600,1349.81600,-2.44200,1352.25700,378.39890,-117.27150,261.12750,82.97250,178.15500,,241.75800,,166.44450,378.39890,378.39890,339.68300,339.68300,0.49000,0.49000,1.41170,0.30020,0.45370,36.32010,7.94120,7.94120,5.48010,3.49310,0.19310,2.22350,4.61860,19.48620,,3.45340,0.97990,1.27610,37.05480,0.00000,
2015-12-31,4049.30800,2406.35600,1642.95200,1095.79600,,1056.76800,586.18460,-199.23210,386.95210,110.35080,276.60140,,432.94920,,263.01290,586.18460,586.18460,358.53700,358.53700,0.76210,0.76210,1.32740,0.26230,0.37990,40.57370,14.47620,14.47620,9.55600,6.49530,0.17010,1.67690,2.62260,34.31700,3.07820,5.57640,1.81870,2.27090,39.30710,5.9603,3.227
2015-09-30,4804.54300,2921.77800,1882.76500,1332.60600,-30.86600,1363.47200,519.29300,-167.99400,351.29900,110.16600,241.13300,,369.66000,,303.41400,519.29300,519.29300,357.84170,357.84170,0.84790,0.84790,1.24160,0.27330,0.43290,39.18720,10.80840,10.80840,7.31180,6.31510,0.18720,2.15160,4.26070,21.12340,,4.60510,1.44030,1.87280,40.08690,0,0
2015-06-30,4905.33600,2985.64600,1919.68900,1367.90400,-8.16250,1376.06700,543.62260,-110.35700,433.26550,145.61900,287.64650,,345.82880,,252.84160,543.62260,543.62260,366.43700,366.43700,0.69000,0.69000,1.43470,0.26710,0.38120,39.13470,11.08230,11.08230,8.83250,5.15440,0.20090,2.70660,6.56010,13.71930,,4.26020,1.41630,1.73480,40.82960,-7.1457,-3.9379
2015-03-31,4361.81300,2643.21900,1718.59400,1308.89900,-17.79540,1326.69400,391.89990,-100.41690,291.48330,94.86420,196.61910,,290.94810,,209.73150,,391.89990,367.95000,367.95000,0.57000,0.57000,,,,,,,,,,,,,,,,,,,
2014-12-31,4700.45200,1184.29000,3516.16200,463.69000,,463.69000,3052.47200,-59.28000,310.96000,39.92000,271.04000,-226.80000,486.01800,0.00000,486.01800,3052.47200,3052.47200,354.75800,354.75800,1.37000,1.37000,1.60450,0.26490,0.36720,17.74400,64.94000,64.94000,6.61550,10.33980,0.18430,1.01480,3.16960,28.39510,3.11530,5.57490,1.90570,2.28990,,7.1457,3.9379
2014-09-30,5333.04500,3184.53000,2148.51500,1675.16000,,1675.16000,473.35500,-176.24000,487.48000,97.20000,390.28000,122.23000,354.05800,0.00000,354.05800,473.35500,473.35500,357.82300,357.82300,1.00000,1.00000,1.56120,0.24970,0.34110,43.85680,8.87590,8.87590,9.14070,6.63890,0.18920,2.53640,5.37170,16.75460,,3.72160,1.25590,1.53150,,0,0
2014-06-30,5478.72600,3171.78000,2306.94600,1679.44000,,1679.44000,627.50630,-146.68000,465.69000,173.48000,292.21000,51.43000,233.02900,0.00000,233.02900,627.50630,627.50630,357.82300,357.82300,0.65000,0.65000,1.53050,0.24840,0.34030,41.83130,11.45350,11.45350,8.50000,4.25330,0.19490,2.40760,5.79940,15.51890,,2.54110,0.82920,1.01870,,0,0
2014-03-31,4896.74300,2851.40000,2045.34300,1554.71000,,1554.71000,490.63330,-103.80000,345.87000,113.40000,232.47000,53.14000,288.03500,0.00000,288.03500,490.63330,490.63330,340.36000,340.36000,0.85000,0.85000,1.48180,0.25380,0.35070,40.92990,10.01960,10.01960,7.06330,5.88220,0.18110,2.35090,5.72040,15.73310,,3.31330,1.06540,1.30610,,0.00000,
2013-12-31,5312.12600,2991.81000,2320.31600,1590.47000,,1590.47000,729.84570,-189.26000,540.87000,150.31000,390.56000,-260.71000,375.89600,0.00000,375.89600,729.84570,729.84570,357.82300,357.82300,1.05000,1.05000,1.50550,0.24680,0.34480,43.68440,13.73920,13.73920,10.18180,7.07620,0.19370,2.14310,3.17140,28.37850,2.21230,4.12850,1.37070,1.66640,,6.1343,2.6913
2013-09-30,4939.02400,2866.54000,2072.48400,1540.36000,,1540.36000,532.12400,-38.26000,519.45000,169.32000,350.13000,123.69000,345.70200,0.00000,345.70200,532.12400,532.12400,313.14700,313.14700,1.10000,1.10000,1.52100,0.18760,0.28660,42.47950,10.77390,10.77390,10.51730,6.99940,0.18560,2.29640,6.31930,14.24210,,3.22300,1.29920,1.63800,,0,0
2013-06-30,4942.04300,2868.47000,2073.57300,1528.18000,,1528.18000,545.39310,-87.28000,498.42000,155.70000,342.72000,65.04000,283.95200,0.00000,283.95200,545.39310,545.39310,357.82300,357.82300,0.78000,0.78000,1.50260,0.17290,0.26400,42.77360,11.03580,11.03580,10.08530,5.74560,0.19060,2.30500,6.96600,12.91990,,2.58200,1.09480,1.37520,,0,0
2013-03-31,4574.36200,2606.18000,1968.18200,1413.99000,,1413.99000,554.19190,-69.20000,356.26000,116.67000,239.59000,71.98000,212.67200,0.00000,212.67200,554.19190,554.19190,357.82300,357.82300,0.59000,0.59000,1.14690,0.12050,0.18010,40.21260,12.11520,12.11520,7.78820,4.64920,0.20260,2.26340,6.32380,14.23200,,2.09770,0.94210,1.21740,,0.00000,
2012-12-31,4947.18300,2949.43900,1997.74400,1509.62000,,1509.62000,488.12400,-48.85000,780.71000,231.91000,548.80000,-187.00000,753.43200,0.00000,753.43200,488.12400,488.12400,362.22600,362.22600,2.08000,2.08000,1.55520,0.11990,0.17760,47.28250,9.86670,9.86670,15.78090,15.22950,0.21670,2.33900,3.74500,24.03190,4.64740,6.86500,3.30030,4.09010,,6.5622,3.4785
2012-09-30,4597.36200,2603.60000,1993.76200,1370.58000,,1370.58000,623.18160,-29.64000,531.46000,161.65000,369.81000,135.88000,364.01400,0.00000,364.01400,623.18160,623.18160,353.41200,353.41200,1.03000,1.03000,1.53690,0.11310,0.13600,42.01740,13.55520,13.55520,11.56010,7.91790,0.22240,2.31550,6.24080,14.42120,,3.68420,1.76070,2.14650,,0,0
2012-06-30,4421.60300,2563.34000,1858.26300,1356.54000,,1356.54000,501.72290,-35.79000,459.64000,107.88000,351.76000,51.12000,289.17800,0.00000,289.17800,501.72290,501.72290,357.52300,357.52300,0.81000,0.81000,1.47700,0.11720,0.14270,41.88480,11.34710,11.34710,10.39530,6.54010,0.22380,2.37870,6.68140,13.47030,,3.15430,1.46380,1.78890,,0,0
2012-03-31,4169.55600,2452.62000,1716.93600,1289.26000,,1289.26000,427.67600,-49.72000,352.19000,111.56000,240.63000,,179.82800,0.00000,179.82800,427.67600,427.67600,352.60400,352.60400,0.51000,0.51000,1.30750,0.10990,0.13590,40.56020,10.25710,10.25710,8.44670,4.31290,0.21140,2.24590,6.28910,14.31040,,1.96110,0.91180,1.14600,,0.00000,
2011-12-31,4395.95600,3677.36000,718.59590,1712.88000,,1712.88000,-994.28420,241.96000,1104.13000,259.10000,845.03000,0.00000,415.12300,0.00000,415.12300,-994.28420,-994.28420,384.37300,384.37300,1.08000,1.08000,1.52650,0.11170,0.15500,58.57750,-22.61820,-22.61820,25.11700,9.44330,0.22320,3.56680,5.83790,15.41640,3.03030,4.84620,2.10820,2.69180,,4.1444,4.1444
2011-09-30,3846.80100,1333.34000,2513.46100,765.56000,,765.56000,1747.90100,-68.37000,313.86000,110.67000,203.19000,,320.95200,0.00000,320.95200,1747.90100,1747.90100,373.20000,373.20000,0.86000,0.86000,1.49290,0.18040,0.28200,29.83800,45.43780,45.43780,8.15900,8.34330,0.37180,2.73260,7.79370,11.54780,,4.96010,3.10240,4.06550,,0,0
2011-06-30,4132.67700,2416.82000,1715.85700,1179.80000,,1179.80000,536.05660,-33.99000,502.06000,154.83000,347.23000,,234.59400,0.00000,234.59400,536.05660,536.05660,357.82300,357.82300,0.66000,0.66000,1.54920,0.12680,0.18120,41.51910,12.97120,12.97120,12.14850,5.67660,0.20920,2.52320,7.23360,12.44200,,2.69130,1.18780,1.54910,,0,0
2011-03-31,3704.58200,2119.40000,1585.18200,1044.55000,,1044.55000,540.63210,-20.92000,375.16000,97.27000,277.89000,,289.16700,0.00000,289.16700,540.63210,540.63210,276.47600,276.47600,1.05000,1.05000,1.30380,0.10510,0.16210,38.88780,14.59360,14.59360,10.12690,7.80570,0.19680,2.36370,6.64490,13.54430,,3.51840,1.53650,2.06180,,0.00000,
2010-12-31,3745.81800,2916.92000,828.89820,1319.07000,,1319.07000,-490.17160,9.41000,654.58000,107.74000,546.84000,2158.99000,405.14600,0.00000,405.14600,-490.17160,-490.17160,364.99600,364.99600,1.11000,1.11000,1.70170,0.12330,0.16220,52.43820,-13.08580,-13.08580,17.47500,10.81600,0.21210,3.22560,6.15630,14.61910,,5.09410,2.29380,2.93850,,0,0
2010-09-30,3452.08000,1936.93000,1515.15000,973.27000,,973.27000,541.87990,128.25000,563.58000,168.13000,395.45000,,408.04900,0.00000,408.04900,541.87990,541.87990,357.82300,357.82300,1.14000,1.14000,1.58390,0.12170,0.16350,40.80470,15.69720,15.69720,16.32580,11.82040,0.19890,2.48680,7.12000,12.64040,,5.30730,2.35110,3.04080,,0,0
2010-06-30,3284.88200,1941.33000,1343.55200,973.13000,,973.13000,370.42210,-24.39000,400.49000,98.03000,302.46000,,198.74400,2091.79000,2290.53400,370.42210,370.42210,360.14700,360.14700,6.36000,6.36000,1.53210,0.12940,0.16890,42.55890,11.27660,11.27660,12.19190,69.72960,0.20060,2.47440,7.37580,12.20210,,2.88970,1.21370,1.57230,,-0.4303,-0.4303
2010-03-31,3788.36000,1004.64000,2783.72000,561.36000,,561.36000,2222.36000,-26.13000,248.27000,74.10000,174.17000,0.00000,253.91500,0.00000,253.91500,2222.36000,2222.36000,564.25600,564.25600,0.45000,0.45000,1.52510,0.19700,0.28350,22.06150,58.66290,58.66290,6.55350,6.70250,0.45080,2.80560,10.93670,8.22920,4.81890,4.81890,3.02130,3.86980,,0.43030,0.43030
2009-12-31,4104.19800,2175.39000,1928.80800,1294.76000,,1294.76000,634.04830,-182.36000,424.20000,-24.76000,448.96000,,311.22500,0.00000,311.22500,634.04830,634.04830,357.73000,357.73000,0.87000,0.87000,1.08270,0.22570,0.36790,46.32620,15.44880,15.44880,10.33580,7.58310,0.26270,1.97850,4.71020,19.10760,,9.28620,1.99240,2.81140,,0,0
2009-09-30,3813.71900,2066.66000,1747.05900,1233.86000,,1233.86000,513.19900,-129.65000,418.98000,134.52000,284.46000,,281.84800,0.00000,281.84800,513.19900,513.19900,542.01500,542.01500,0.52000,0.52000,1.06870,0.23470,0.38430,46.73920,13.45670,13.45670,10.98610,7.39040,0.24920,1.99160,5.24960,17.14420,,9.42200,1.84150,2.57840,,0,0
2009-06-30,3652.45000,1926.30000,1726.15000,1178.10000,,1178.10000,548.05000,-111.37000,397.65000,117.90000,279.75000,,282.77100,0.00000,282.77100,548.05000,548.05000,533.53100,533.53100,0.53000,0.53000,1.03860,0.25790,0.47490,46.19150,15.00500,15.00500,10.88720,7.74200,0.24790,1.91670,5.46510,16.46810,,10.84690,1.91930,2.72890,,0,0
2009-03-31,3161.49300,1690.08000,1471.41300,1016.40000,,1016.40000,455.01290,-170.24000,164.43000,61.53000,102.90000,,106.97200,0.00000,106.97200,455.01290,455.01290,713.14670,713.14670,0.15000,0.15000,0.87430,0.24620,0.48670,42.73520,14.39230,14.39230,5.20100,3.38360,0.23790,1.88890,4.95000,18.18170,,5.02990,0.80480,1.19030,,0.00000,
