Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7.65800,,7.65800,1.19700,-32.66000,,-26.19900,-4.82700,-31.02600,-0.00200,-31.02400,-31.02400,-34.62400,-24.03600,-26.19900,50.52600,50.52600,-0.69000,-0.69000,0.57440,1.34940,-342.11280,-342.11280,-405.14490,-452.12850,0.00330,-4.64550,-4.64490,-1.34810,-1.97700,13.36950,0.1209,0.082
2024-06-30,8.13100,,8.13100,1.39800,-67.85200,,-61.11900,-1.95000,-63.06900,-0.00100,-63.06800,-63.06800,-66.66800,-59.77700,-61.11900,50.93900,50.93900,-1.31000,-1.31000,0.59220,1.45210,-751.67880,-751.67880,-775.66110,-819.92380,0.00320,-8.95070,-8.94960,-2.47640,-3.64980,13.90380,0.0193,0.0193
2024-03-31,12.52300,,12.52300,1.37600,-83.22600,,-72.07900,-2.04500,-74.12400,-0.00100,-74.12300,-74.12300,-77.72300,-71.00000,-72.07900,50.74500,50.74500,-1.53000,-1.53000,0.58120,1.38800,-575.57290,-575.57290,-591.90300,-620.64200,0.00460,-9.57460,-9.57360,-2.72490,-4.00910,15.17080,0.03250,0.03250
2023-12-31,17.33200,,17.33200,1.28400,-27.44000,,-11.39200,-2.08000,-13.47200,0.00100,-13.47300,-13.47300,-17.07400,-7.47400,-11.39200,51.64200,51.64200,-0.33000,-0.33000,0.55600,1.25220,-65.72820,-65.72820,-77.72910,-98.51140,0.00610,-1.56860,-1.56840,-0.47320,-0.69640,16.98410,0.1864,0.1864
2023-09-30,19.91500,,19.91500,1.33100,-37.27300,,-18.68900,-2.23300,-20.92200,0.01500,-20.93700,-20.93700,-24.53700,-17.72300,-18.68900,51.57700,51.57700,-0.48000,-0.48000,0.58910,1.43360,-93.84380,-93.84380,-105.05650,-123.20860,0.00640,-2.35070,-2.35050,-0.66880,-0.96590,17.26990,0.3111,0.3111
2023-06-30,21.84000,,21.84000,1.32000,-13.74500,,6.77500,-1.66400,5.11100,0.07000,5.04100,5.04100,1.41600,6.52400,6.77500,51.53800,51.61900,0.03000,0.03000,0.58010,1.38130,31.02110,31.02110,23.40200,6.48350,0.00660,0.54530,0.54530,0.15230,0.22900,17.92570,0.3113,0.3113
2023-03-31,22.91300,,22.91300,1.37800,-55.35500,,-33.82000,,-33.82000,0.00900,-33.82900,-33.82900,-37.45400,-35.09000,-33.82000,52.30800,52.30800,-0.72000,-0.72000,0.58560,1.41320,-147.60180,-147.60180,-147.60180,-163.46180,0.00660,-3.63220,-3.63180,-0.97340,-1.50500,18.07740,0.20000,0.20000
2022-12-31,20.98400,,20.98400,1.42100,-25.78300,,-6.22000,,-6.22000,0.00600,-6.22600,-6.22600,-9.85200,-5.73500,-6.22000,53.01200,53.01200,-0.18000,-0.18000,0.58980,1.43810,-29.64160,-29.64160,-29.64160,-46.95010,0.00610,-0.63300,-0.63290,-0.18020,-0.25960,18.78990,0.3323,0.3323
2022-09-30,18.29400,,18.29400,1.33600,-42.46300,,-25.50500,,-25.50500,-0.00100,-25.50400,-25.50400,-29.13000,-25.15500,-25.50500,52.35100,52.35100,-0.56000,-0.56000,0.59890,1.49290,-139.41730,-139.41730,-139.41730,-159.23250,0.00480,-2.54140,-2.54110,-0.67420,-1.01940,19.17140,0.353,0.353
2022-06-30,21.93500,,21.93500,1.50000,-34.15300,,-13.71800,,-13.71800,0.01300,-13.73100,-13.73100,-17.35600,-13.41300,-13.71800,53.51200,53.51200,-0.32000,-0.32000,0.61950,1.62800,-62.53930,-62.53930,-62.53930,-79.12470,0.00540,-1.31550,-1.31540,-0.33510,-0.50050,19.93910,0.1805,0.1805
