Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,179.85200,67.87100,111.98100,117.45600,-83.09400,200.55000,-88.56900,-12.87700,-101.44600,-5.37500,-96.07100,-96.07100,-96.07100,-70.52700,-88.56900,36.30900,36.30900,-2.65000,-2.65000,1.04050,0.72980,3.25610,62.26290,-49.24550,-49.24550,-56.40530,-53.41670,0.27470,1.00440,89.60870,-101.62810,75.17000,-14.67290,-27.46170,2.60260,1.0177,0.7679
2024-06-30,224.08400,75.49600,148.58800,117.25000,,117.25000,31.33800,-19.17200,12.16600,6.61800,5.54800,5.54800,5.54800,51.13000,31.33800,36.00400,37.63200,0.15000,0.15000,1.14250,0.61270,1.86870,66.30910,13.98490,13.98490,5.42920,2.47590,0.28530,1.14770,78.41570,3.03070,-4.45350,0.70630,1.17380,5.04380,0.5918,0.3521
2024-03-31,233.62400,79.98300,153.64100,122.50700,,122.50700,31.13400,-17.31300,13.82100,5.39700,8.42400,8.42400,8.42400,51.84600,31.13400,35.18600,37.98600,0.24000,0.22000,1.14730,0.63850,2.08040,65.76420,13.32650,13.32650,5.91590,3.60580,0.29690,1.12880,79.73350,5.04230,-5.84250,1.07060,1.82280,4.66330,0.14320,-0.04840
2023-12-31,236.16300,76.45300,159.71000,132.99500,,401.84100,-242.13100,-7.48600,-249.61700,7.92400,-257.54100,-257.54100,-257.54100,-219.82800,-242.13100,34.72300,34.72300,-7.42000,-7.37000,1.01400,0.64620,2.28490,67.62700,-102.52710,-102.52710,-105.69690,-109.05220,0.30150,1.13220,79.49140,-168.65820,152.85420,-32.88440,-59.67170,4.32540,1.2946,0.9906
2023-09-30,183.82200,80.17800,103.64400,123.02200,,123.02200,-19.37800,-17.90900,-37.28700,-10.24100,-27.04600,-27.04600,-27.04600,3.09500,-19.37800,34.84900,34.84900,-0.78000,-0.78000,1.16390,0.43940,0.96010,56.38280,-10.54170,-10.54170,-20.28430,-14.71320,0.17670,0.84350,106.69210,-6.81090,13.87370,-2.59960,-3.81810,11.29270,1.408,1.1305
2023-06-30,251.42100,91.33600,160.08500,129.37800,,129.37800,30.70700,-18.15700,12.55000,-3.42800,15.97800,15.97800,15.97800,50.07800,30.70700,34.57500,36.86300,0.46000,0.43000,1.30030,0.47340,1.07200,63.67210,12.21340,12.21340,4.99160,6.35510,0.22830,1.01570,88.60820,3.95180,-8.11990,1.45090,2.08110,11.72740,0.6925,0.4512
2023-03-31,245.55500,90.74700,154.80800,124.02300,,124.02300,30.78500,-16.97500,13.81000,4.49600,9.31400,9.31400,9.31400,50.26500,30.78500,34.60700,36.98200,0.27000,0.25000,1.30930,0.49270,1.14850,63.04410,12.53690,12.53690,5.62400,3.79300,0.20950,0.87750,102.55980,2.35770,-4.59040,0.79450,1.19600,11.34620,0.87370,0.73480
2022-12-31,279.36790,100.46300,178.90490,143.66500,-102.00000,245.66500,-66.76010,22.88000,-43.88000,6.56500,-50.44500,-50.44500,-50.44500,-39.18610,-66.76010,34.33600,36.50600,-1.48000,-1.37000,1.25900,0.51120,1.22900,64.03920,-23.89680,-23.89680,-15.70690,-18.05680,0.23720,0.94300,95.43900,-13.19630,23.09200,-4.28270,-6.45010,11.05010,1.1595,0.899
2022-09-30,280.65000,105.01100,175.63900,144.56100,,144.56100,31.07800,-11.55700,19.52100,6.24100,13.28000,13.28000,13.28000,59.13700,31.07800,34.26900,35.81100,0.39000,0.37000,1.30830,0.50690,1.19390,62.58290,11.07360,11.07360,6.95560,4.73190,0.21760,0.92640,97.15540,3.14750,-4.61070,1.02960,1.55200,12.23860,1.3357,1.0625
2022-06-30,333.99500,106.01300,227.98200,144.46300,-0.22200,144.68500,83.29700,-3.09500,80.20200,22.20000,58.00200,58.00200,58.00200,110.50500,83.29700,34.25100,36.13800,1.69000,1.61000,1.36220,0.53270,1.31000,68.25910,24.93960,24.93960,24.01290,17.36610,0.25300,1.07240,83.92220,14.09140,-18.20560,4.39300,6.58500,11.95300,0.802,0.6403
2022-03-31,308.37500,110.51900,197.85600,146.14900,,146.14900,51.70700,-8.57500,43.13200,9.62100,33.51100,33.51100,33.51100,75.11700,51.70700,34.16000,37.95800,0.98000,0.88000,1.25220,0.58350,1.59720,64.16080,16.76760,16.76760,13.98690,10.86700,0.22510,0.96070,93.67790,9.40160,-8.48960,2.44660,3.91600,10.41370,0.77260,0.66730
2021-12-31,244.43890,93.10900,151.32990,146.07600,,146.07600,5.25400,-1.15200,4.10200,-0.98600,5.08800,5.08800,5.08800,43.38700,5.25400,33.60700,36.49600,0.15000,0.10000,1.20680,0.61010,1.78730,61.90910,2.14940,2.14940,1.67810,2.08150,0.18800,0.83210,108.16100,1.61670,-1.15700,0.39120,0.63030,9.21700,1.443,1.426
2021-09-30,297.29000,104.16700,193.12300,127.32600,,127.32600,65.79700,-16.37100,49.42600,13.80200,35.62400,35.62400,35.62400,98.34700,65.79700,34.01400,37.62000,1.05000,0.95000,1.22060,0.64050,2.01150,64.96120,22.13230,22.13230,16.62550,11.98290,0.21580,0.94330,95.41440,11.70130,-7.52860,2.58620,4.20660,8.96350,1.001,0.858
