,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-18,2024-09-30,$0.24,$0.23
1,2024-08-14,2024-06-30,$0.22,$0.24
2,2024-05-16,2024-03-31,$0.21,$0.23
3,2024-03-13,2023-12-31,$0.20,$0.24
4,2023-11-14,2023-09-30,$0.26,$0.21
5,2023-08-14,2023-06-30,$0.28,$0.28
6,2023-05-18,2023-03-31,$0.28,$0.26
7,2023-03-09,2022-12-31,$0.26,$0.28
8,2022-11-14,2022-09-30,$0.27,$0.28
9,2022-08-11,2022-06-30,$0.27,$0.24
10,2022-05-12,2022-03-31,$0.24,$0.26
11,2022-03-02,2021-12-31,$0.26,$0.26
12,2021-11-15,2021-09-30,$0.21,$0.24
13,2021-08-12,2021-06-30,$0.21,$0.23
14,2021-05-10,2021-03-31,$0.20,$0.21
15,2021-03-08,2020-12-31,$0.19,$0.21
16,2020-11-16,2020-09-30,$0.17,$0.19
17,2020-08-13,2020-06-30,$0.15,$0.17
18,2020-05-26,2020-03-31,$0.16,$0.19
19,2020-03-09,2019-12-31,$0.14,$0.13
20,2019-11-14,2019-09-30,$0.15,$0.17
21,2019-08-13,2019-06-30,$0.14,$0.14
22,2019-05-16,2019-03-31,$0.14,$0.14
23,2019-03-04,2018-12-31,$0.14,$0.12
24,2018-11-13,2018-09-30,$0.16,$0.14
25,2018-08-08,2018-06-30,$0.15,$0.16
26,2018-05-16,2018-03-31,$0.13,$0.14
27,2018-02-28,2017-12-31,$0.13,$0.11
28,2017-11-14,2017-09-30,$0.15,$0.12
29,2017-08-09,2017-06-30,$0.12,$0.13
30,2017-05-16,2017-03-31,$0.12,$0.13
31,2017-02-21,2016-12-31,$0.13,$0.10
32,2016-11-10,2016-09-30,$0.14,$0.12
33,2016-08-10,2016-06-30,$0.12,$0.12
34,2016-05-09,2016-03-31,$0.12,$0.10
35,2016-02-17,2015-12-31,$0.12,$0.13
36,2015-11-11,2015-09-30,$0.12,$0.13
37,2015-08-11,2015-06-30,$0.12,$0.12
38,2015-05-11,2015-03-31,$0.12,$0.12
39,2015-01-30,2014-12-31,$0.11,$0.13
