Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,113.58700,97.13100,16.45600,10.25700,0.89500,20.20600,-3.75000,-0.08900,-3.83900,0.90300,-4.74200,-2.55700,,-6.53400,7.70600,-3.75000,48.99700,48.99700,-0.13000,-0.13000,1.96340,0.40900,0.73330,14.48760,-3.30140,-3.30140,-3.37980,-5.75240,0.23510,1.39560,1.46750,61.32980,-2.39930,-1.72720,-0.52930,-0.77150,3.92120,0.1013,-0.0262
2024-06-30,122.99200,101.25700,21.73500,13.51100,1.39000,23.88200,-2.14700,-2.41200,-4.55900,-0.21500,-4.34400,-2.20300,,-6.04600,10.17600,-2.14700,48.83900,48.83900,-0.12000,-0.12000,2.03910,0.43750,0.81930,17.67190,-1.74570,-1.74570,-3.70670,-4.91580,0.24740,1.48270,1.50220,59.91390,-2.03160,-1.54570,-0.44310,-0.63960,3.87250,-0.0266,-0.0947
2024-03-31,121.19800,101.08600,20.11200,13.34800,1.00000,24.89500,-4.78300,-9.51900,-14.30200,0.50600,-14.80800,-12.53700,,-16.20700,8.30800,-4.78300,47.72400,47.72400,-0.34000,-0.34000,2.04170,0.43400,0.80230,16.59430,-3.94640,-3.94640,-11.80050,-13.37230,0.23630,1.39010,1.44600,62.23920,-10.79460,-8.80770,-2.44470,-3.59080,3.99050,0.01490,-0.09740
2023-12-31,112.53300,98.52700,14.00600,11.60300,1.13100,21.94890,-7.94290,-14.41300,-22.35600,0.90400,-23.26000,-20.54100,,-24.04500,4.06610,-7.94300,46.73800,46.73800,-0.50000,-0.50000,2.23670,0.42410,0.75580,12.44610,-7.05830,-7.05830,-19.86620,-21.36710,0.22030,1.37680,1.45340,61.92580,-16.43250,-14.25700,-4.02070,-5.83270,4.29040,0.1253,0.031
2023-09-30,124.44300,104.54300,19.90000,11.69300,0.63100,22.63900,-2.73900,-4.27600,-7.01500,-0.24500,-6.77000,-5.05700,,-8.40400,9.36700,-2.73900,47.53900,47.53900,-0.18000,-0.18000,2.18320,0.40090,0.69990,15.99130,-2.20100,-2.20100,-5.63710,-6.75330,0.23900,1.47420,1.45700,61.77120,-3.51850,-3.24540,-0.97120,-1.38960,4.60830,0.3161,0.237
2023-06-30,125.20600,107.68400,17.52200,10.97500,0.95600,21.56900,-4.04700,-11.09800,-15.14500,0.32500,-15.47000,-14.37700,,-17.57300,8.03000,-4.04700,46.35700,46.35700,-0.38000,-0.38000,2.16900,0.39740,0.68970,13.99450,-3.23230,-3.23230,-12.09610,-14.03530,0.23250,1.39150,1.36390,65.98580,-9.30890,-9.00660,-2.67030,-3.84380,4.79360,0.1814,0.0658
2023-03-31,127.08800,108.42100,18.66700,13.16500,-1.06100,25.74200,-7.07500,-2.08000,-9.15500,1.30100,-10.45600,-10.17500,,-13.22600,4.79400,-7.07500,45.30900,45.30900,-0.29000,-0.29000,2.19520,0.37640,0.62950,14.68830,-5.56700,-5.56700,-7.20370,-10.40700,0.23220,1.32580,1.38000,65.21540,-5.83210,-5.88530,-1.85920,-2.61940,5.53360,0.00500,-0.08250
2022-12-31,118.01200,104.60500,13.40700,11.18200,0.00300,24.44800,-11.04100,-3.52300,-14.56400,0.10700,-14.67100,-12.01400,,-14.92900,2.56800,-11.04100,44.68000,44.68000,-0.34000,-0.34000,2.43260,0.37310,0.60850,11.36070,-9.35580,-9.35580,-12.34110,-12.65040,0.21610,1.29650,1.36760,65.81000,-6.45000,-6.74660,-2.19990,-3.00080,5.72250,0.2324,0.144
2022-09-30,127.29700,108.03300,19.26400,10.20500,0.01700,21.38100,-2.11700,-2.59000,-4.70700,-1.06800,-3.63900,-2.21500,,-4.99800,9.43500,-2.11700,44.71100,44.71100,-0.11000,-0.11000,2.59770,0.37560,0.61390,15.13310,-1.66300,-1.66300,-3.69770,-3.92630,0.22830,1.28350,1.34560,66.88300,-1.13730,-1.24020,-0.39720,-0.53910,5.84640,-0.0028,-0.0983
2022-06-30,125.36200,103.88900,21.47300,14.79400,0.14700,25.98700,-4.51400,-3.42100,-7.93500,1.05100,-8.98600,-8.56700,,-11.22500,7.15600,-4.51400,44.70800,44.70800,-0.25000,-0.25000,2.44810,0.36320,0.58210,17.12880,-3.60080,-3.60080,-6.32970,-8.95410,0.21870,1.22620,1.34000,67.16290,-4.15220,-4.66160,-1.49470,-2.05620,6.04610,0.0602,-0.0526
2022-03-31,128.06700,104.57800,23.48900,13.45400,-2.02600,26.90900,-3.42000,-0.44300,-3.86300,1.53100,-5.39400,-3.30200,,-5.84000,8.34100,-3.42000,44.59400,44.59400,-0.13000,-0.13000,2.36630,0.35000,0.54960,18.34120,-2.67050,-2.67050,-3.01640,-4.56010,0.21490,1.28730,1.27490,70.59340,-1.48050,-1.69990,-0.55420,-0.76830,6.36530,-0.11710,-0.21190
