Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,16.86800,,16.86800,9.26800,16.87500,-1.56200,,-10.83700,0.78500,-10.05200,2.64600,-12.69800,-12.69800,,-12.69800,-11.20400,-10.83700,49.03800,49.03800,-0.26000,-0.26000,4.97030,,,100.00000,-64.24590,-64.24590,-59.59210,-75.27860,0.04740,,1.00140,89.87730,-6.83960,-6.83960,-3.56580,-6.83960,3.77550,-0.1053,-0.1056
2024-06-30,14.25600,,14.25600,9.95400,17.05600,-2.95100,,-15.70500,0.48400,-15.22100,1.30800,-16.52900,-16.52900,,-16.52900,-15.85700,-15.70500,48.74700,48.74700,-0.34000,-0.34000,5.19950,,,100.00000,-110.16420,-110.16420,-106.76910,-115.94420,0.03940,,0.99700,90.27150,-8.53380,-8.53380,-4.56570,-8.53380,3.95910,-0.0903,-0.091
2024-03-31,14.50300,,14.50300,8.96800,16.74200,,,-11.20700,0.80500,-10.40200,1.26200,-11.66400,-11.66400,,-11.66400,-11.12900,-11.20700,48.28300,48.28300,-0.24000,-0.24000,5.73790,,,100.00000,-77.27370,-77.27370,-71.72310,-80.42470,0.03910,,0.98900,90.99910,-5.69340,-5.69340,-3.14130,-5.69340,4.21830,-0.02120,-0.02310
2023-12-31,17.56500,,17.56500,8.31300,15.49200,,,-6.24000,1.22400,-5.01600,3.49400,-8.51000,-8.51000,,-8.51000,-6.25100,-6.24000,55.30300,55.30300,-0.20000,-0.20000,5.39190,,,100.00000,-35.52520,-35.52520,-28.55680,-48.44860,0.04600,,1.00520,89.53370,-3.99540,-3.99540,-2.22780,-3.99540,4.42900,0.0111,-0.0008
2023-09-30,15.69300,,15.69300,8.31100,16.14200,,,-8.76000,1.17700,-7.58300,1.36700,-8.95000,-8.95000,,-8.95000,-8.73000,-8.76000,52.36100,52.36100,-0.17000,-0.17000,6.37380,,,100.00000,-55.82110,-55.82110,-48.32090,-57.03180,0.03790,,0.92000,97.82260,-3.63630,-3.63630,-2.16400,-3.63630,4.84330,-0.0819,-0.0827
2023-06-30,13.74900,,13.74900,9.42500,19.27800,,,-16.12300,1.93600,-14.18700,1.45800,-15.64500,-15.64500,,-15.64500,-15.98500,-16.12300,56.68200,56.68200,-0.28000,-0.28000,7.82220,,,100.00000,-117.26670,-117.26670,-103.18570,-113.79010,0.03080,,0.87040,103.39950,-5.58430,-5.58430,-3.50290,-5.58430,5.21770,-0.2391,-0.2324
2023-03-31,10.41700,,10.41700,14.57200,19.18300,,,-24.91200,2.42900,-22.48300,-0.39500,-22.08800,-22.08800,,-22.08800,-24.96500,-24.91200,62.93400,62.93400,-0.35000,-0.35000,9.98080,,,100.00000,-239.14760,-239.14760,-215.82990,-212.03800,0.01930,,0.84900,106.00940,-5.96070,-5.96070,-4.10140,-5.96070,6.12070,-0.17830,-0.18990
2022-12-31,14.64900,,14.64900,15.34800,16.73200,,,-17.43100,3.17200,-14.25900,-0.51000,-13.74900,-13.74900,3.38700,-10.36200,-17.11100,-17.43100,73.59100,73.59100,0.16000,0.16000,12.30940,,,100.00000,-118.99100,-118.99090,-97.33770,-70.73490,0.02410,,0.87270,103.12310,-3.11200,-3.11200,-2.26360,-3.11200,6.77330,-1.7075,-1.7106
2022-09-30,12.45100,,12.45100,9.86700,16.27700,,,-14.20200,-1.82100,-16.02300,0.00000,-16.02300,-16.02300,932.65400,916.63100,-13.40500,-14.20200,75.51500,75.51500,12.14000,12.14000,3.60030,,,100.00000,-114.06310,-114.06310,-128.68850,7361.90600,0.01630,,0.88220,102.02070,-3.33410,-3.33410,-2.09860,-3.33410,7.13380,-0.2985,-0.2976
2022-06-30,11.05000,,11.05000,14.92400,16.22200,,,-23.10100,0.30300,-22.79800,-0.00500,-22.79300,-22.79300,14.60200,-8.19100,-22.16500,-23.10100,76.27000,76.27000,-0.11000,-0.11000,4.74280,2.27260,-1.78580,100.00000,-209.05880,-209.05880,-206.31670,-74.12670,0.03060,,0.88480,101.71220,6.51580,6.51580,-6.31800,-8.29180,-4.57700,-0.1885,-0.19
2022-03-31,13.19600,,13.19600,23.25300,17.84200,,,-37.22300,-2.51200,-39.73500,0.52400,-40.25900,-40.25900,14.31300,-25.94600,-36.24100,-37.22300,75.24700,75.24700,-0.34000,-0.34000,4.62970,2.34650,-1.76830,100.00000,-282.07790,-282.07790,-301.11400,-196.62020,0.03710,,1.07490,83.73220,11.45510,11.45510,-11.32910,-15.42410,-4.61940,-0.34640,-0.32520
2021-12-31,14.94600,,14.94600,31.22600,21.51600,,,-56.16700,-21.06100,-77.22800,-0.15100,-77.07700,-77.07700,45.04300,-32.03400,-55.91500,-56.16700,69.46100,69.46100,-0.35000,-0.35000,4.26490,2.29810,-1.82040,100.00000,-375.79960,-375.79960,-516.71340,-214.33160,0.03990,,1.06260,84.69490,22.76530,22.76530,-20.56380,-29.55170,-4.54860,-0.744,-0.7528
2021-09-30,13.19400,,13.19400,43.73900,21.29900,,,-53.61500,-2.30200,-55.91700,-0.00700,-55.91000,-55.91000,20.60200,-35.30800,-52.01200,-53.61500,73.57400,73.57400,-0.48000,-0.48000,4.49700,2.15670,-1.90320,100.00000,-406.35890,-406.35890,-423.80630,-267.60650,0.03270,,0.94240,95.50480,17.27790,17.27790,-13.86970,-19.98610,-4.39080,-0.4214,-0.4323
2021-06-30,12.91400,,12.91400,51.09300,25.93100,,,-64.11000,11.48500,-52.62500,-0.22000,-52.40500,-52.40500,,-52.40500,-62.70300,-64.11000,65.66900,65.66900,-0.80000,-0.80000,4.96340,1.99400,-2.02920,100.00000,-496.43800,-496.43800,-407.50350,-405.79990,0.03010,,1.05680,85.16340,17.44660,17.44660,-12.20850,-17.34150,-4.08840,-0.7437,-0.7456
2021-03-31,14.25700,,14.25700,67.59900,30.55000,,,-83.89200,4.44000,-79.45200,0.22700,-79.67900,-79.67900,,-79.67900,-82.34200,-83.89200,64.49300,64.49300,-1.24000,-1.24000,3.38840,2.62840,-1.64530,100.00000,-588.42680,-588.42680,-557.28420,-558.87630,0.03800,,1.19660,75.21570,21.34920,21.34920,-21.24160,-34.76500,-5.72260,-1.08330,-1.11070
2020-12-31,18.73000,,18.73000,65.16500,29.92500,,,-76.36000,-7.67900,-84.03900,-8.79900,-75.24000,-75.24000,,-58.43400,-77.10300,-76.36000,62.34500,62.34500,-0.90000,-0.90000,3.18310,2.02590,-2.03840,100.00000,-407.68820,-407.68820,-448.68640,-311.98070,0.03990,,1.18040,76.24770,24.77030,24.77030,-16.04070,-25.41160,-4.72190,-1.0864,-1.1072
2020-09-30,18.25700,,18.25700,67.37100,27.50100,,,-76.61500,3.06500,-73.55000,0.09300,-73.64300,-73.64300,,-73.64300,-75.42400,-76.61500,63.30300,63.30300,-1.16000,-1.16000,4.32270,1.74800,-2.33690,100.00000,-419.64730,-419.64730,-402.85920,-403.36860,0.03560,,1.47250,61.12230,28.15790,28.15790,-14.37810,-21.06250,-4.08930,-1.2048,-1.2363
2020-06-30,15.00800,,15.00800,62.40400,24.78000,,,-72.17600,9.32800,-62.84800,0.03900,-62.88700,-62.88700,,-62.88700,-70.88400,-72.17600,62.86100,62.86100,-1.00000,-1.00000,4.67640,1.50670,-2.97370,100.00000,-480.91680,-480.91680,-418.76330,-419.02320,0.02660,,1.31500,68.44150,31.08050,31.08050,-11.14370,-15.74710,-3.18560,-0.7986,-0.8353
2020-03-31,19.86200,,19.86200,66.01300,26.32500,,,-72.47600,-10.43000,-82.90600,0.14700,-83.05300,-83.05300,,-83.05300,-70.58800,-72.47600,59.46300,59.46300,-1.40000,-1.40000,5.44900,1.35730,-3.79910,100.00000,-364.89780,-364.89780,-417.41010,-418.15020,0.03280,,1.28860,69.84490,52.58650,52.58650,-13.71850,-18.78700,-2.50680,-0.92660,-0.94270
2019-12-31,29.49900,,29.49900,67.02500,33.04600,,,-70.57200,5.01500,-65.55700,0.04900,-65.60600,-65.60600,,-65.60600,-69.65900,-70.57200,55.61000,55.61000,-1.16000,-1.16000,3.03030,2.01120,-2.03290,100.00000,-239.23530,-239.23530,-222.23470,-222.40080,0.07220,,1.34110,67.10870,29.30930,29.30930,-16.04740,-29.63900,-3.92600,-1.171,-1.1947
2019-09-30,12.42700,,12.42700,52.00600,25.62200,,,-65.20100,1.21800,-63.98300,-5.55200,-58.43100,-58.43100,,-58.43100,-64.29500,-65.20100,55.85800,55.85800,-1.05000,-1.05000,3.26820,1.69030,-2.49630,100.00000,-524.67210,-524.67210,-514.87080,-470.19390,0.02790,,2.65420,33.90840,31.96360,31.96360,-13.12060,-22.06400,-3.22060,-0.7852,-0.7862
2019-06-30,26.15000,,26.15000,46.39900,22.22700,,,-42.47600,2.83900,-39.63700,0.20100,-39.83800,-39.83800,,-39.83800,-41.99200,-42.47600,55.52900,55.52900,-0.72000,-0.72000,3.86830,1.44870,-3.31880,100.00000,-162.43210,-162.43210,-151.57550,-152.34420,0.05310,,23.99080,3.75140,29.03140,29.03140,-8.08980,-13.02560,-2.42290,-0.8492,-0.8594
2019-03-31,5.33800,,5.33800,53.81800,25.18600,,,-73.66600,1.16600,-72.50000,0.08000,-72.58000,-72.58000,,-72.58000,-72.97900,-73.66600,54.93800,54.93800,-1.32000,-1.32000,4.11510,1.33990,-4.01570,100.00000,-1380.03000,-1380.03000,-1358.18700,-1359.68500,0.01000,,0.64730,139.04650,64.08720,64.08720,-13.66170,-21.78040,-2.01800,-1.47790,-1.50010
2018-12-31,15.73700,0.63200,15.10500,52.26900,25.45700,,77.72600,-62.62100,9.17900,-53.44200,-3.25600,-50.18600,-50.18600,,-50.18600,-61.76300,-62.62100,53.96900,53.96900,-0.91000,-0.91000,5.40640,1.12810,-8.80720,95.98400,-397.92230,-397.92230,-339.59470,-318.90460,0.02810,,1.47450,61.03900,97.28040,97.28050,-8.95800,-12.46040,-0.92650,-0.9726,-1.001
2018-09-30,12.83800,0.70500,12.13300,52.69300,21.89000,,74.58300,-62.45000,2.35800,-60.09200,-0.65900,-59.43300,-59.43300,,-59.43300,-61.83200,-62.45000,54.24800,54.24800,-1.10000,-1.10000,3.25990,1.06370,-16.70140,94.50850,-486.44650,-486.44650,-468.07910,-462.94590,0.03460,0.03930,1.77200,50.79060,442.04490,442.04510,-16.02120,-28.15330,-0.24260,-0.901,-0.935
2018-06-30,23.47600,-1.44800,24.92400,48.62100,25.00700,,73.62800,-48.70400,1.09600,-47.60800,-6.79000,-40.81800,-40.81800,,-40.81800,-47.91400,-48.70400,53.79900,53.79900,-0.76000,-0.76000,4.13660,0.86710,6.52230,106.16800,-207.46290,-207.46290,-202.79440,-173.87120,0.05570,-0.08090,2.84800,31.60120,-118.70190,-118.70180,-9.68710,-15.78000,0.62400,-1.1533,-1.1731
2018-03-31,8.31900,0.82600,7.49300,47.76500,24.70400,,72.46900,-64.97600,0.03300,-64.94300,0.14400,-65.08700,-65.08700,,-65.08700,-64.07600,-64.97600,53.25600,53.25600,-1.22000,-1.22000,4.24820,0.77940,3.53300,90.07090,-781.05540,-781.05540,-780.65870,-782.38960,0.01730,0.04800,1.44830,62.14210,-102.64960,-102.64950,-13.55670,-22.64520,1.15710,0.93560,0.88390
2017-12-31,4.51500,3.11600,1.39900,51.05200,29.52300,,80.57500,-79.17600,-0.75700,-79.93300,6.98900,-86.92200,-86.92200,,-86.92200,-78.15800,-79.17600,52.35200,52.35200,-1.64000,-1.64000,6.05490,0.66020,1.94260,30.98560,-1753.62100,-1753.62200,-1770.38700,-1925.18200,0.01020,0.18510,0.46770,192.41860,-75.46750,-75.46750,-19.69230,-25.64650,2.11800,-0.8591,-0.8641
2017-09-30,4.27500,0.98500,3.29000,39.34300,20.94400,,60.28700,-56.99700,-9.01200,-66.00900,0.86800,-66.87700,-66.87700,,-66.87700,-56.04700,-56.99700,52.61100,52.61100,-1.27000,-1.27000,7.52540,0.54830,1.21380,76.95910,-1333.26300,-1333.26300,-1544.07000,-1564.37400,0.00880,0.06460,0.31870,282.35790,-36.32310,-36.32310,-13.75620,-16.40770,3.40410,-1.1719,-1.1874
2017-06-30,3.50900,1.36400,2.14500,42.92700,24.33900,,67.26600,-65.12100,-0.71200,-65.83300,0.45400,-66.28700,-66.28700,,-66.28700,-64.14500,-65.12100,52.25500,52.25500,-1.27000,-1.27000,6.74010,0.48070,0.92570,61.12850,-1855.82800,-1855.82800,-1876.11800,-1889.05700,0.00650,0.11250,0.50810,177.12740,-27.49050,-27.49050,-12.18770,-14.27560,4.47950,-0.8402,-0.8543
2017-03-31,3.08700,0.56500,2.52200,40.56500,20.78600,,61.35100,-58.82900,-1.10700,-59.93600,5.38300,-65.31900,-65.31900,,-65.31900,-57.74600,-58.82900,51.61700,51.61700,-1.27000,-1.27000,8.60490,0.43130,0.75840,81.69750,-1905.70100,-1905.70100,-1941.56200,-2115.93800,0.00520,0.04280,0.25820,348.54230,-22.22140,-22.22140,-11.10790,-12.63700,5.51600,-0.96920,-0.98050
2016-12-31,5.69200,1.14600,4.54600,42.01400,20.36600,,62.38000,-57.83400,-0.93000,-58.76400,8.56800,-67.33200,-67.33200,,-67.33200,-56.65900,-57.83400,44.71100,44.71100,-1.37000,-1.37000,10.72710,0.38870,0.63580,79.86650,-1016.05800,-1016.05800,-1032.39700,-1182.92400,0.00890,0.09380,0.44530,202.10480,-19.22500,-19.22500,-10.53290,-11.75270,6.62900,-0.6888,-0.6992
