Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,1387.00000,115.00000,1272.00000,231.00000,231.00000,1041.00000,-1.00000,1040.00000,71.00000,969.00000,969.00000,217.00000,,1041.00000,108.88540,109.68350,2.00000,1.99000,,,,,,,,,,,,,,,,,,
2024-09-30,1365.00000,116.00000,1249.00000,333.00000,333.00000,916.00000,-7.00000,909.00000,75.00000,834.00000,834.00000,184.00000,941.00000,916.00000,108.75800,109.53600,1.68000,1.67000,1.11070,,1.07670,91.50180,67.10620,67.10620,66.59340,13.47990,0.00920,0.02330,3866.30800,5.21090,5.21090,0.56150,5.21090,147.01410,32.4492,32.3505
2024-06-30,1230.00000,115.00000,1115.00000,233.00000,233.00000,882.00000,-2.00000,880.00000,71.00000,809.00000,809.00000,179.00000,906.00000,882.00000,107.71900,108.62700,1.67000,1.65000,1.11450,,1.06470,90.65040,71.70730,71.70730,71.54470,14.55290,0.00900,0.02140,4212.07300,5.32800,5.32800,0.59200,5.32800,139.96260,14.8541,14.7534
2024-03-31,1203.00000,101.00000,1102.00000,231.00000,231.00000,871.00000,-5.00000,866.00000,71.00000,795.00000,795.00000,175.00000,895.00000,871.00000,107.07100,108.14900,1.63000,1.61000,1.11400,,0.98680,91.60430,72.40230,72.40230,71.98670,14.54700,0.00910,0.02250,4003.69100,5.42330,5.42330,0.60120,5.42330,136.87960,15.56190,15.45090
2023-12-31,1139.00000,100.00000,1039.00000,218.00000,218.00000,821.00000,-5.00000,816.00000,77.00000,739.00000,739.00000,160.00000,846.00000,821.00000,104.96500,105.84500,1.50000,1.49000,1.11320,,0.82160,91.22040,72.08080,72.08080,71.64180,14.04740,0.00890,0.02450,3673.48500,5.25340,5.25340,0.57540,5.25340,131.41070,22.6057,22.5166
2023-09-30,1145.00000,98.00000,1047.00000,207.00000,207.00000,840.00000,,840.00000,68.00000,772.00000,772.00000,167.00000,863.00000,840.00000,106.23400,107.01100,1.57000,1.56000,1.11380,,0.80600,91.44110,73.36240,73.36240,73.36240,14.58520,0.00950,0.02500,3597.48500,5.82030,5.82030,0.63990,5.82030,123.97060,8.8761,8.8086
2023-06-30,1000.00000,93.00000,907.00000,256.00000,256.00000,651.00000,1.00000,652.00000,51.00000,601.00000,601.00000,125.00000,674.00000,651.00000,103.58800,104.46400,1.21000,1.20000,1.10800,,0.82440,90.70000,65.10000,65.10000,65.20000,12.50000,0.00830,0.02290,3938.13000,4.74840,4.74840,0.49840,4.74840,121.31800,20.3202,20.1773
2023-03-31,1056.00000,95.00000,961.00000,197.00000,197.00000,764.00000,-3.00000,761.00000,61.00000,700.00000,700.00000,148.00000,787.00000,764.00000,102.95900,104.04300,1.44000,1.42000,1.10490,,0.89260,91.00380,72.34850,72.34850,72.06440,14.01520,0.00880,0.02540,3540.42600,5.72220,5.72220,0.58590,5.72220,118.78420,-8.87130,-9.03470
2022-12-31,976.00000,90.00000,886.00000,197.00000,197.00000,689.00000,,689.00000,56.00000,633.00000,633.00000,136.00000,711.00000,689.00000,100.46000,101.30000,1.33000,1.32000,1.10320,,0.78380,90.77870,70.59430,70.59430,70.59430,13.93440,0.00850,0.02290,3925.51200,5.44980,5.44980,0.54980,5.44980,112.88960,0.1868,-0.0068
2022-09-30,790.00000,86.00000,704.00000,180.00000,180.00000,524.00000,-1.00000,523.00000,40.00000,483.00000,483.00000,99.00000,544.00000,524.00000,101.81900,102.55500,0.98000,0.97000,1.09600,,0.91160,89.11390,66.32910,66.32910,66.20250,12.53170,0.00690,0.01800,5009.12700,4.43120,4.43120,0.42120,4.43120,105.96300,23.0955,22.9289
2022-06-30,656.00000,77.00000,579.00000,186.00000,186.00000,393.00000,-1.00000,392.00000,32.00000,360.00000,360.00000,72.00000,414.00000,393.00000,98.85400,99.69500,0.73000,0.72000,1.09410,,1.03100,88.26220,59.90850,59.90850,59.75610,10.97560,0.00580,0.01470,6124.52700,3.39560,3.39560,0.31750,3.39560,106.48740,-5.5275,-5.657
