Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-03-31,52.64200,52.64200,34.36800,0.01800,13.71700,-2.68800,11.02900,1.86200,9.16700,9.16700,4.98300,18.29200,13.71700,17.70910,17.76210,0.28000,0.28000,0.81570,4.47140,26.05710,26.05710,20.95100,9.46580,0.12800,17.93650,-7.69080,2.22890,3.30600,2.88210,0.76410,0.72520
2017-12-31,48.51000,48.51000,27.77900,32.50300,48.40000,-2.54100,45.85900,46.75600,-0.89700,-0.89700,-5.61600,53.23400,48.40000,17.68900,17.73200,-0.32000,-0.32000,0.82190,4.66120,99.77320,99.77320,94.53520,-11.57700,0.11750,-1.82590,0.94860,-0.21730,-0.32530,2.77600,0.5563,0.5328
2017-09-30,49.07100,49.07100,31.84300,-0.45100,12.49100,-2.18000,10.31100,3.02100,7.29000,7.29000,3.71700,16.77700,12.49100,17.69700,17.73780,0.21000,0.21000,0.75740,3.15440,25.45500,25.45500,21.01240,7.57470,0.10950,10.02240,-12.25560,1.62690,2.43140,4.11010,1.1542,1.1285
2017-06-30,48.72700,48.72700,20.67000,0.01200,22.67200,-2.39800,20.27400,4.73500,15.53900,15.53900,7.45800,28.06900,22.67200,17.69680,17.72380,0.42000,0.42000,0.76480,3.28600,46.52860,46.52860,41.60730,15.30570,0.11100,22.21000,-23.38490,3.53830,5.22290,3.95340,1.063,1.0254
2017-03-31,47.40600,47.40600,26.65400,0.01200,14.76900,-2.35100,12.41800,3.03000,9.38800,9.38800,4.54000,20.76400,14.76900,17.66300,17.71600,0.26000,0.26000,0.78630,3.71820,31.15430,31.15430,26.19500,9.57680,0.10850,15.15320,-12.65200,2.14790,3.23760,3.50360,0.79560,0.75850
2016-12-31,43.76200,43.76200,25.42400,-0.09300,13.63300,-2.87600,10.75700,2.99100,7.76600,7.76600,3.53400,18.24500,13.63300,17.62870,17.67780,0.21000,0.21000,0.79010,3.80210,31.15260,31.15260,24.58070,8.07550,0.10010,12.79220,-10.25420,1.77650,2.68550,3.43900,0.8699,0.797
2016-09-30,45.55900,45.55900,20.53900,0.01100,21.14200,-2.20400,18.93800,4.63200,14.30600,14.30600,6.78600,25.03100,21.14200,17.64570,17.69160,0.38000,0.38000,0.74870,3.18000,46.40580,46.40580,41.56810,14.89500,0.11730,24.37890,-37.28430,3.68400,6.12670,3.32550,1.242,1.1794
2016-06-30,43.40400,43.40400,18.84200,0.01100,20.70100,-2.03600,18.66500,4.28500,14.38000,14.38000,6.96100,24.57300,20.70100,17.63700,17.66900,0.39000,0.39000,0.77340,3.62110,47.69380,47.69380,43.00300,16.03770,0.11580,27.84820,-47.02110,3.83620,6.31100,2.92630,0.8225,0.782
2016-03-31,42.91700,42.91700,23.23200,-0.10700,15.85700,-2.20200,13.65500,3.25900,10.39600,10.39600,4.94000,19.57800,15.85700,17.58400,17.63900,0.28000,0.28000,0.79860,4.29300,36.94810,36.94810,31.81720,11.51060,0.11510,23.82050,-28.13690,2.78840,4.79800,2.48200,0.70740,0.62870
2015-12-31,43.27400,43.27400,26.03600,2.79100,16.28900,-2.74700,13.54200,3.14800,10.39400,10.39400,3.89400,20.02900,16.28900,12.67110,12.82920,0.27000,0.27000,0.82480,5.08340,37.64150,37.64160,31.29360,8.99850,0.11280,26.37140,-27.79290,2.70830,4.62030,2.24150,1.2031,1.0853
2015-09-30,45.11000,45.11000,20.72400,-0.00900,20.61200,-2.14200,18.47000,3.27700,15.19300,15.19300,4.79700,24.37700,20.61200,12.33400,12.42100,0.39000,0.39000,0.89240,8.88350,45.69280,45.69280,40.94440,10.63400,0.13490,66.69440,-28.43590,4.54360,7.17390,1.84600,1.8777,1.786
2015-06-30,44.27700,44.27700,19.73000,0.61700,21.35600,-1.84100,19.51500,3.45700,16.05800,16.05800,4.97000,25.16400,21.35600,12.22600,12.40000,0.41000,0.40000,0.93250,14.71510,48.23270,48.23270,44.07480,11.22480,0.13620,116.48880,-25.93680,4.93970,7.86190,1.11810,1.6863,1.6394
2015-03-31,44.20700,44.20700,25.07100,-0.00200,15.32300,-4.04500,11.27800,2.14800,9.13000,9.13000,2.75100,19.13400,15.32300,11.81800,12.29400,0.23000,0.22000,1.00110,-1006.58400,34.66190,34.66190,25.51180,6.22300,0.12190,-4519.89500,-12.13610,2.51860,4.79510,-0.01680,1.26270,1.23630
2014-12-31,42.56500,42.56500,26.52600,0.01500,12.25500,-2.81800,9.43500,1.81800,7.61700,7.61700,2.37600,16.05400,12.25500,11.61100,12.24200,0.20000,0.19000,0.83730,5.38840,28.79130,28.79120,22.16610,5.58210,0.11880,19.39010,-21.21430,2.12570,3.15410,3.33810,1.2576,1.1755
2014-09-30,44.24000,44.24000,20.55900,,19.91400,-2.74300,17.17100,3.11600,14.05500,14.05500,4.27500,23.68100,19.91400,11.58000,12.22900,0.37000,0.35000,0.86010,6.40880,45.01360,45.01360,38.81330,9.66320,0.12580,42.44940,-33.88220,3.99760,5.93690,2.85600,1.5993,1.5737
2014-06-30,42.29900,42.29900,19.47500,,19.01200,-1.37400,17.63800,3.12900,14.50900,14.50900,4.37700,22.82400,19.01200,11.59400,12.23000,0.38000,0.36000,0.89310,8.80470,44.94670,44.94670,41.69840,10.34780,0.12320,60.05380,-28.51780,4.22550,6.41980,2.08690,1.3877,1.3672
2014-03-31,41.88000,41.88000,25.28700,-0.00100,12.65400,-2.97300,9.68300,1.88500,7.79800,7.79800,2.40800,16.59200,12.65400,11.60800,12.25400,0.21000,0.20000,0.92710,13.73120,30.21490,30.21490,23.12080,5.74980,0.11710,46.99570,-13.35000,2.17990,3.42760,1.42940,1.01970,0.98280
2013-12-31,40.23400,40.23400,26.15500,-0.32600,9.67500,-2.95800,6.71100,1.11100,5.60000,5.60000,,13.75300,9.67500,,,,0.00000,0.93140,14.69880,24.04690,24.04680,16.67990,,0.11400,36.03840,-9.37580,1.58720,2.47080,1.33860,0,0
2013-09-30,40.31200,40.31200,22.10500,-0.00300,14.54800,-6.15500,8.39900,0.70200,7.69700,7.69700,,18.20400,14.54800,,,,0.00000,1.11920,-10.16050,36.08850,36.08850,20.83500,,0.16000,-4.96950,-8.02210,3.05480,4.06980,-26.57310,0,0
2013-06-30,39.24100,39.24100,21.99200,-0.04500,13.49700,-3.37200,10.12500,0.57700,9.54800,9.54800,,17.20400,13.49700,,,,0.00000,,,34.39520,34.39520,25.80210,,,,,,,,0,0
2013-03-31,39.07500,39.07500,25.99100,0.00100,9.36000,-3.49900,5.86100,0.45400,5.40700,5.40700,,13.08500,9.36000,,,,0.00000,,,23.95390,23.95390,14.99940,,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2012-09-30,38.42900,38.42900,20.61400,0.00200,15.02900,-2.04300,12.98600,0.63600,12.35000,12.35000,6.61600,15.02900,15.02900,,,,0.00000,,,39.10850,39.10850,33.79220,17.21620,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
