Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,926.01900,628.07900,297.94000,205.99500,,207.04800,90.89200,-2.10600,88.78600,22.32000,66.46600,66.46600,66.46600,103.27100,90.89200,35.31500,35.89200,1.88000,1.85000,2.08460,,,32.17430,9.81540,9.81540,9.58790,7.17760,0.26330,0.78180,115.11940,2.95120,6.68410,1.88980,2.95120,62.64980,6.1171,5.9218
2024-06-30,949.15600,637.74900,311.40700,206.23500,,207.31500,104.09200,-1.41000,102.68200,18.73500,83.94700,83.94700,83.94700,116.07200,104.09200,35.22100,35.84500,2.38000,2.34000,2.19810,0.02720,0.02790,32.80880,10.96680,10.96680,10.81820,8.84440,0.28270,0.79730,112.88650,3.90560,9.32670,2.50020,3.79960,59.86800,3.785,3.5045
2024-03-31,928.55300,626.03400,302.51900,201.87000,,202.88600,99.63300,-0.13800,99.49500,19.53000,79.96500,79.96500,79.96500,111.30900,99.63300,34.97700,35.78700,2.29000,2.23000,2.46090,0.09070,0.09980,32.57960,10.72990,10.72990,10.71510,8.61180,0.27930,0.80220,112.18730,3.89250,9.94270,2.40530,3.53930,57.54980,-7.67930,-7.80890
2023-12-31,924.68390,613.80910,310.87480,194.63400,,195.85420,115.02060,-11.98400,103.03700,21.40400,81.63300,81.63300,81.63300,127.59660,115.02080,33.92400,35.64600,2.36000,2.28000,1.74230,,,33.61960,12.43890,12.43890,11.14300,8.82820,0.27800,0.83900,107.27210,4.11990,11.20460,2.45450,4.11990,55.78170,10.7429,10.5671
2023-09-30,893.26100,598.80400,294.45700,186.08800,,187.42810,107.02890,0.67300,107.70200,24.38500,83.31700,83.31700,83.31700,119.17390,107.02890,34.12800,35.65600,2.44000,2.34000,2.21190,0.13260,0.15290,32.96430,11.98180,11.98180,12.05720,9.32730,0.26910,0.74010,121.61220,4.46860,13.46200,2.51040,3.87610,52.50620,2.993,2.595
2023-06-30,864.59100,588.09400,276.49700,186.37100,,187.78800,88.70910,-3.60600,85.10300,22.70800,62.39500,62.39500,62.39500,100.88010,88.70910,33.35900,35.65000,1.87000,1.75000,2.29610,0.15950,0.18970,31.98010,10.26020,10.26020,9.84320,7.21670,0.26630,0.75970,118.46700,3.47580,11.49840,1.92200,2.92150,52.74580,-0.2746,-0.5812
2023-03-31,806.70600,553.50900,253.19700,184.21300,,186.39500,66.80200,-4.28100,62.52100,14.97400,47.54700,47.54700,47.54700,79.07300,66.80200,33.30100,35.48200,1.43000,1.34000,2.51170,0.17320,0.20950,31.38650,8.28080,8.28080,7.75020,5.89400,0.26010,0.81640,110.24210,2.76290,10.14520,1.53330,2.28430,50.63970,-7.16440,-7.67200
2022-12-31,774.43100,526.13900,248.29210,164.97300,,175.63610,72.65590,-9.07900,63.57700,16.07900,47.49800,47.49800,47.49800,84.46790,72.65580,33.69300,35.78300,1.42000,1.34000,1.96310,0.15780,0.18740,32.06120,9.38180,9.38180,8.20950,6.13330,0.23890,0.86420,104.14580,2.82440,11.08180,1.46540,2.37860,49.42460,6.402,5.9959
2022-09-30,775.86500,526.65400,249.21100,159.18600,,161.50100,87.71000,5.39300,93.10300,15.83600,77.26700,77.26700,77.26700,99.49500,87.71000,33.81200,35.91800,2.29000,2.15000,2.14700,0.16060,0.19140,32.12040,11.30480,11.30480,11.99990,9.95880,0.25170,0.81840,109.96680,4.69830,19.01400,2.50700,3.94350,47.77710,3.573,3.2029
2022-06-30,754.99200,520.08000,234.91200,167.94000,,170.67700,64.23500,0.54600,64.78100,13.35300,51.42800,51.42800,51.42800,76.70100,64.23500,33.79000,35.90900,1.52000,1.43000,2.26260,0.16160,0.19280,31.11450,8.50800,8.50800,8.58040,6.81170,0.25140,0.83370,107.94730,3.15390,13.74460,1.71250,2.64420,47.20960,1.0178,0.6576
