Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-07-31,39.33600,32.39000,6.94600,-6.17000,6.17000,0.77600,-0.11100,0.66500,0.16900,0.49600,0.49600,0.47100,1.42000,0.77600,2.75000,2.77100,0.17000,0.17000,1.81430,0.00260,0.30030,17.65810,1.97280,1.97280,1.69060,1.19740,0.39920,1.98090,1.08570,82.89580,1.03470,1.03470,0.50330,1.03200,17.43160,-0.14690,-0.57380
2019-04-30,34.74800,29.90600,4.84200,-6.24900,6.24900,-1.40700,-0.14700,-1.55400,-0.35700,-1.19700,-1.19700,-1.27000,-0.74400,-1.40700,2.74200,2.79400,-0.46000,-0.45000,1.99670,0.00480,0.22900,13.93460,-4.04910,-4.04920,-4.47220,-3.65490,0.39840,1.73810,1.04480,86.14340,-2.50930,-2.50930,-1.37230,-2.49730,17.36550,-0.7316,-1.4198
2019-01-31,32.37200,27.14200,5.23000,-5.23200,5.23200,-0.00200,0.03700,0.03500,0.02000,0.01500,0.01500,-0.02200,0.64300,-0.00200,2.74400,2.79400,-0.01000,-0.01000,2.52070,0.01050,0.13790,16.15590,-0.00620,-0.00620,0.10810,-0.06800,0.40690,1.62800,1.15910,77.64770,0.03030,0.03030,0.01890,0.03000,18.04340,0.801,0.4495
2018-10-31,37.27800,29.61400,7.66400,-5.96300,5.96300,1.70100,0.05900,1.76000,0.38800,1.37200,1.37200,1.33200,2.33500,1.70100,2.74300,2.80000,0.49000,0.48000,2.50830,0.01640,0.13490,20.55900,4.56300,4.56300,4.72130,3.57320,0.46250,1.73210,1.25160,71.90970,2.77830,2.77830,1.70230,2.73280,17.99670,1.8307,1.5801
2018-07-31,42.15200,34.56900,7.58300,-5.76300,5.76300,1.82000,0.07300,1.89300,0.39500,1.49800,1.49800,1.48900,2.44900,1.82000,2.73600,2.80400,0.54000,0.53000,2.23310,0.01970,0.19970,17.98970,4.31770,4.31770,4.49090,3.53250,0.49630,2.30370,1.16930,76.96720,3.09520,3.09520,1.76390,3.03430,17.65670,-1.00890,-1.22650
2018-04-30,44.50800,35.48000,9.02800,-5.88000,5.88000,3.14800,-0.59800,2.55000,0.99700,1.55300,1.55300,1.49600,3.80500,3.14800,2.72000,2.77700,0.55000,0.54000,2.33170,0.02560,0.13110,20.28400,7.07290,7.07290,5.72930,3.36120,0.52310,1.91280,1.36280,66.04210,3.22250,3.22250,1.82530,3.14020,17.63340,1.3779,0.8404
2018-01-31,38.19000,29.79100,8.39900,-5.97100,5.97100,2.42800,0.10100,2.52900,1.58100,0.94800,0.94800,0.91300,3.12900,2.42800,2.72200,2.78400,0.33000,0.32000,2.39070,0.03270,0.16270,21.99270,6.35770,6.35770,6.62220,2.39070,0.46180,1.68500,1.23820,72.68580,2.05670,2.05670,1.14640,1.98950,16.91490,0.5295,0.3621
2017-10-31,41.47100,33.56000,7.91100,-5.25600,5.25600,2.65500,0.08800,2.74300,0.97800,1.76500,1.76500,1.72400,3.37200,2.65500,2.71700,2.77600,0.64000,0.62000,2.12250,0.03920,0.23670,19.07600,6.40210,6.40210,6.61430,4.15710,0.48300,2.04150,1.24740,72.14800,3.89470,3.89470,2.05550,3.74210,16.65490,-0.9536,-1.3133
2017-07-31,33.88100,27.06000,6.82100,-5.13300,5.13300,1.68800,0.10900,1.79700,0.60500,1.19200,1.19200,1.14800,2.37400,1.68800,2.71200,2.75500,0.42000,0.42000,2.57640,0.04620,0.15350,20.13220,4.98210,4.98210,5.30390,3.38830,0.44250,1.59170,1.43350,62.78300,2.69760,2.69760,1.55690,2.57310,16.28710,0.19240,0.03450
2017-04-30,34.57900,27.24700,7.33200,-5.58100,5.58100,1.75100,0.07500,1.82600,0.43100,1.39500,1.39500,1.38800,2.49300,1.75100,2.70500,2.72600,0.51000,0.51000,2.22130,0.05320,0.16040,21.20360,5.06380,5.06380,5.28070,4.01400,0.42730,1.82440,1.15690,77.79320,3.22490,3.22490,1.72400,3.05330,15.95020,2.138,1.9811
2017-01-31,30.37100,25.33900,5.03200,-4.59000,4.59000,0.44200,0.04900,0.49100,0.13300,0.35800,0.35800,0.34100,1.10100,0.44200,2.71100,2.73400,0.13000,0.13000,2.56140,0.06930,0.19970,16.56840,1.45530,1.45530,1.61670,1.12280,0.41240,1.61080,1.17780,76.41600,0.87920,0.87920,0.48610,0.81830,15.01360,1.3317,1.1764
2016-10-31,36.32900,29.22500,7.10400,-4.81600,4.81600,2.28800,0.04100,2.32900,0.79200,1.53700,1.53700,1.48600,2.94200,2.28800,2.70600,2.72900,0.55000,0.54000,2.27600,0.07150,0.25230,19.55460,6.29800,6.29800,6.41090,4.09040,0.46840,1.74070,1.25100,71.94250,3.77190,3.77190,1.98180,3.50210,15.03650,0.8749,0.6193
2016-07-31,37.27900,30.14000,7.13900,-5.07800,5.07800,2.06100,0.03900,2.10000,0.77000,1.33000,1.33000,1.30000,2.70800,2.06100,2.69300,2.70700,0.48000,0.48000,2.18020,0.07560,0.26790,19.15020,5.52860,5.52860,5.63320,3.48720,0.47540,1.79570,1.22160,73.67500,3.35360,3.35360,1.69630,3.10000,14.69940,-0.06650,-0.45660
2016-04-30,34.09000,27.24500,6.84500,-4.84700,4.84700,1.99800,-0.01900,1.97900,0.62000,1.35900,1.35900,1.33700,2.74000,1.99800,2.66700,2.68700,0.50000,0.50000,2.43230,0.07990,0.19680,20.07920,5.86090,5.86100,5.80520,3.92200,0.47080,1.74360,1.22470,73.48640,3.52510,3.52510,1.87690,3.24340,14.35830,1.5441,1.363
2016-01-31,32.41000,26.92200,5.48800,-4.44100,4.44100,1.04700,0.02600,1.07300,0.22500,0.84800,0.84800,0.83000,1.67000,1.04700,2.68200,2.69900,0.31000,0.31000,2.29110,0.08580,0.25590,16.93300,3.23050,3.23050,3.31070,2.56090,0.44500,1.66660,1.10200,81.66650,2.30480,2.30480,1.16420,2.10700,13.70280,0.4701,0.3061
2015-10-31,31.03700,25.50500,5.53200,-4.40300,4.40300,1.12900,0.02400,1.15300,0.44600,0.70700,0.70700,0.69500,1.73500,1.12900,2.67100,2.69000,0.26000,0.26000,2.42180,0.08890,0.26070,17.82390,3.63760,3.63760,3.71490,2.23930,0.44210,1.85630,1.08630,82.85210,1.93850,1.93850,1.00720,1.76610,13.60390,0.1198,-0.1715
2015-07-31,31.08900,25.24600,5.84300,-4.31900,4.31900,1.52400,0.01000,1.53400,0.57100,0.96300,0.96300,0.94000,2.14500,1.52400,2.63000,2.65900,0.36000,0.35000,2.36160,0.09280,0.25100,18.79440,4.90210,4.90210,4.93420,3.02360,0.44360,1.80720,1.10570,81.39630,2.68930,2.68930,1.37420,2.43960,13.61520,0.57200,0.39450
2015-04-30,30.28200,24.94200,5.34000,-4.37000,4.37000,0.97000,0.04800,1.01800,0.38400,0.63400,0.63400,0.60900,1.68500,0.97000,2.62600,2.65800,0.23000,0.23000,2.31590,0.09680,0.25990,17.63420,3.20320,3.20320,3.36170,2.01110,0.43580,1.95700,1.04040,86.50480,1.80120,1.80120,0.91240,1.62690,13.38370,-1.5221,-1.6852
2015-01-31,27.75400,23.29800,4.45600,-3.87200,3.87200,0.58400,0.04300,0.62700,0.10900,0.51800,0.51800,0.48400,1.22100,0.58400,2.62800,2.65900,0.18000,0.18000,2.50040,0.09670,0.14740,16.05530,2.10420,2.10420,2.25910,1.74390,0.42400,1.87430,1.10740,81.27050,1.43130,1.43130,0.79140,1.29280,13.76650,-0.1591,-0.3506
2014-10-31,30.25800,24.43600,5.82200,-3.95000,3.95000,1.87200,0.02300,1.89500,0.66700,1.22800,1.22800,1.20200,2.50700,1.87200,2.62600,2.65900,0.46000,0.45000,2.55050,0.09940,0.14810,19.24120,6.18680,6.18680,6.26280,3.97250,0.45960,2.00310,1.25690,71.60620,3.40240,3.40240,1.86540,3.06430,13.73890,2.6167,2.2092
2014-07-31,30.53400,24.38600,6.14800,-4.34800,4.34800,1.80000,0.04500,1.84500,0.58500,1.26000,1.26000,1.23400,2.42800,1.80000,2.62000,2.65100,0.47000,0.47000,2.42610,0.10380,0.27560,20.13490,5.89510,5.89510,6.04240,4.04140,0.46160,1.99670,1.18770,75.77810,3.57160,3.57160,1.90490,3.20080,13.42900,-0.07360,-0.27760
2014-04-30,27.05200,21.20000,5.85200,-4.39200,4.39200,1.46000,0.03300,1.49300,0.47800,1.01500,1.01500,0.97900,2.16300,1.46000,2.60800,2.63400,0.37000,0.37000,2.68220,0.10910,0.22680,21.63240,5.39700,5.39700,5.51900,3.61900,0.43130,1.77580,1.15250,78.09290,2.96580,2.96580,1.61840,2.64210,13.06760,0.3292,0.1721
2014-01-31,26.01300,21.30200,4.71100,-3.77300,3.77300,0.93800,-0.02100,0.91700,0.29200,0.62500,0.62500,0.60400,1.53600,0.93800,2.61500,2.64500,0.23000,0.22000,2.41900,0.11890,0.27900,18.11020,3.60590,3.60590,3.52520,2.32190,0.40040,1.70320,1.18400,76.01200,1.96210,1.96210,0.96210,1.72890,12.17160,0.381,0.222
2013-10-31,26.09800,21.20500,4.89300,-3.75900,3.75900,1.13400,0.01800,1.15200,0.40600,0.74600,0.74600,0.72500,1.75100,1.13400,2.60600,2.63300,0.28000,0.28000,2.53410,0.12240,0.23900,18.74860,4.34520,4.34520,4.41410,2.77800,0.41270,1.60960,1.27620,70.52270,2.36340,2.36340,1.17960,2.07410,12.07080,1.6637,1.4142
2013-07-31,32.00300,25.42700,6.57600,-4.14400,4.14400,2.43200,-0.00800,2.42400,0.80700,1.61700,1.61700,1.58700,3.06300,2.43200,2.59600,2.61800,0.61000,0.61000,2.27590,0.12690,0.32450,20.54810,7.59930,7.59930,7.57430,4.95890,0.48590,2.06150,1.29290,69.60850,5.21440,5.21440,2.45520,4.55260,11.90400,0.68950,0.48780
2013-04-30,31.80300,25.02400,6.77900,-4.77600,4.77600,2.00300,-0.02100,1.98200,0.57800,1.40400,1.40400,1.21700,2.66200,2.00300,2.58700,2.60000,0.47000,0.46000,2.13570,0.08840,0.31060,21.31560,6.29820,6.29810,6.23210,3.82670,0.46260,1.89530,1.22870,73.24970,4.16700,4.16700,2.04240,3.79870,12.99880,-0.5742,-0.9086
2013-01-31,27.45000,22.44100,5.00900,-4.05400,4.05400,0.95500,0.00400,0.95900,0.17700,0.78200,0.78200,0.54400,1.63200,0.95500,2.59000,2.60400,0.21000,0.21000,2.53430,0.09210,0.19030,18.24770,3.47910,3.47910,3.49360,1.98180,0.45280,1.74120,1.36810,65.78360,2.39150,2.39150,1.28990,2.17130,12.62020,1.1795,0.8692
2012-10-31,31.18500,25.95800,5.22700,-4.01300,4.01300,1.21400,0.00700,1.22100,0.41400,0.80700,0.80700,0.64900,1.87300,1.21400,2.58700,2.60100,0.25000,0.25000,2.09280,0.09360,0.28400,16.76130,3.89290,3.89290,3.91530,2.08110,0.46900,2.08930,1.25400,71.76910,2.47490,2.47490,1.21360,2.24320,12.59970,-0.1899,-0.3022
2012-07-31,26.68300,21.44000,5.24300,-4.13800,4.13800,1.10500,-0.04600,1.05900,0.37100,0.68800,0.68800,0.63400,1.76300,1.10500,2.58100,2.58400,0.25000,0.25000,2.15500,0.09660,0.31700,19.64920,4.14120,4.14120,3.96880,2.37600,0.40930,1.82980,1.18370,76.03270,2.15220,2.15220,1.05540,1.94440,12.35680,1.05650,0.88850
2012-04-30,28.99000,21.63800,7.35200,-4.49300,4.49300,2.85900,-0.06900,2.79000,0.97600,1.81400,1.81400,1.25600,3.52900,2.85900,2.57900,2.58000,0.49000,0.49000,2.20000,0.09870,0.33230,25.36050,9.86200,9.86200,9.62400,4.33250,0.45750,1.84000,1.29020,69.75540,5.73000,5.73000,2.86300,5.16440,12.27530,1.0125,0.9332
2012-01-31,21.57400,17.80300,3.77100,-3.99000,3.99000,-0.21900,0.08300,-0.13600,-0.17000,0.03400,0.03400,-0.12200,0.43200,-0.21900,2.57900,2.57900,-0.05000,-0.05000,2.24690,0.09940,0.31930,17.47940,-1.01510,-1.01510,-0.63040,-0.56550,0.36930,1.51360,1.07620,83.62570,0.10670,0.10670,0.05820,0.09610,12.35830,0.924,0.7383
2011-10-31,25.96200,22.11700,3.84500,-4.00500,4.00500,-0.16000,-0.09200,-0.25200,-0.09600,-0.15600,-0.15600,-0.12500,0.50600,-0.16000,2.57900,2.57900,-0.05000,-0.05000,2.16580,0.09980,0.34720,14.81010,-0.61630,-0.61630,-0.97060,-0.48150,0.43190,2.13280,1.10580,81.39240,-0.48480,-0.48480,-0.25950,-0.43650,12.47580,1.0906,0.9172
2011-07-31,26.32100,22.13300,4.18800,-3.95500,3.95500,0.23300,-0.09600,0.13700,0.02900,0.10800,0.10800,0.02200,0.91000,0.23300,2.57900,2.58000,0.01000,0.01000,2.03250,0.09930,0.38210,15.91130,0.88520,0.88520,0.52050,0.08360,0.41280,2.15700,0.96480,93.28600,0.32780,0.32780,0.16940,0.29530,12.77430,-0.34380,-0.46160
2011-04-30,26.95200,22.24700,4.70500,-4.17400,4.17400,0.53100,-0.09000,0.44100,0.07200,0.36900,0.36900,0.25200,1.20200,0.53100,2.57500,2.58500,0.10000,0.11000,2.09130,0.10080,0.32030,17.45700,1.97020,1.97020,1.63620,0.93500,0.42740,2.12560,0.98560,91.31570,1.11760,1.11760,0.58520,1.00490,12.80680,-1.8752,-2.0925
2011-01-31,22.56800,18.40500,4.16300,-4.00700,4.00700,0.15600,0.01800,0.17400,0.04900,0.12500,0.12500,0.08600,0.78300,0.15600,2.57600,2.59200,0.03000,0.03000,2.44480,0.10390,0.14600,18.44650,0.69120,0.69120,0.77100,0.38110,0.39460,1.74940,1.07180,83.97020,0.38410,0.38410,0.21860,0.34420,12.62300,2.1811,1.8085
2010-10-31,25.62500,20.20800,5.41700,-4.04500,4.04500,1.37200,-0.07800,1.29400,0.41400,0.88000,0.88000,0.85500,1.97200,1.37200,2.57300,2.57800,0.33000,0.33000,2.19250,0.10540,0.25340,21.13950,5.35410,5.35410,5.04980,3.33660,0.42160,2.23100,0.94930,94.80470,2.69540,2.69540,1.44780,2.41140,12.67390,0.2199,-0.3747
2010-07-31,24.85800,19.85900,4.99900,-3.90100,3.90100,1.09800,-0.04500,1.05300,0.32900,0.72400,0.72400,0.65700,1.68700,1.09800,2.57300,2.57800,0.26000,0.25000,1.91050,0.00310,0.23970,20.11020,4.41710,4.41710,4.23610,2.64300,0.41860,2.41420,0.90640,99.29400,2.26160,2.26160,1.21930,2.25460,12.44190,-0.03410,-0.87940
2010-04-30,23.94200,19.19800,4.74400,-3.97100,3.97100,0.77300,-0.04100,0.73200,0.24800,0.48400,0.48400,0.52800,1.28100,0.77300,2.56400,2.57500,0.20000,0.20000,2.08590,0.00370,0.16020,19.81460,3.22860,3.22860,3.05740,2.20530,0.42280,2.29920,0.91490,98.37140,1.52820,1.52820,0.85480,1.52240,12.30940,-0.1873,-0.6402
2010-01-31,21.81400,17.12900,4.68500,-3.66300,3.66300,1.02200,-0.03500,0.98700,0.33300,0.65400,0.65400,0.62100,1.60700,1.02200,2.56900,2.58100,0.24000,0.24000,2.56450,0.00440,0.10050,21.47700,4.68510,4.68510,4.52460,2.84680,0.42270,2.16170,0.94810,94.92210,2.08950,2.08950,1.26740,2.08030,12.16440,1.1414,0.8341
2009-10-31,27.08800,20.87800,6.21000,-3.97600,3.97600,2.23400,-0.03900,2.19500,0.75100,1.44400,1.44400,1.35200,2.87400,2.23400,2.56000,2.57100,0.53000,0.53000,2.11930,0.00570,0.18320,22.92530,8.24720,8.24720,8.10320,4.99110,0.48350,2.57210,1.01610,88.57800,4.68500,4.68500,2.57750,4.65820,11.99770,0.3192,0.2194
2009-07-31,26.24900,20.48500,5.76400,-3.96600,3.96600,1.79800,-0.04100,1.75700,0.58900,1.16800,1.16800,1.07100,2.41300,1.79800,2.55600,2.55800,0.42000,0.42000,1.96790,0.00600,0.22350,21.95890,6.84980,6.84980,6.69360,4.08020,0.47760,2.19140,1.09950,81.85680,3.97470,3.97470,2.12500,3.95090,11.45650,0.48710,-0.29910
2009-04-30,24.82800,19.75900,5.06900,-3.40500,3.40500,1.66400,-0.04100,1.62300,0.66900,0.95400,0.95400,0.92000,2.24000,1.66400,2.55500,2.56100,0.36000,0.36000,2.01170,0.00710,0.21730,20.41650,6.70210,6.70210,6.53700,3.70550,0.47270,2.52060,1.01230,88.90530,3.37590,3.37590,1.81610,3.35210,11.05600,0.687,0.5535
2009-01-31,26.02300,21.08900,4.93400,-3.44000,3.44000,1.49400,-0.04600,1.44800,0.48800,0.96000,0.96000,0.88200,2.04600,1.49400,2.55600,2.55600,0.35000,0.35000,1.92930,0.00800,0.21700,18.96020,5.74110,5.74110,5.56430,3.38930,0.48630,2.74670,1.05260,85.50400,3.29680,3.29680,1.79390,3.27040,11.39240,0.133,-0.3192
