Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,409.74300,409.74300,184.44800,-228.22700,-2.93200,-5.28200,-8.21400,-0.37400,-7.84000,-7.84000,-7.84000,17.30600,-2.93200,53.72200,53.72200,-0.15000,-0.15000,0.51540,0.04480,0.04690,100.00000,-0.71560,-0.71560,-2.00470,-1.91340,0.07750,4.76680,18.88040,-0.84100,-1.48210,-0.14830,-0.80330,17.34380,-0.3144,-0.6962
2024-06-30,407.12100,407.12100,222.89200,-207.89600,-23.66700,-5.80200,-29.46900,-0.75400,-28.71500,-28.71500,-28.71500,-3.02500,-23.66700,53.45200,53.45200,-0.54000,-0.54000,0.52210,,0.07140,100.00000,-5.81330,-5.81330,-7.23840,-7.05320,0.07380,5.23830,17.18110,-3.30080,-6.21490,-0.52040,-3.30080,16.19810,0.5835,0.2664
2024-03-31,451.98800,451.98800,245.76800,-195.66600,10.55400,-3.26700,7.28700,2.53700,4.75000,4.75000,4.75000,32.08700,10.55400,52.94200,53.27000,0.09000,0.09000,0.50020,,0.05180,100.00000,2.33500,2.33500,1.61220,1.05090,0.08490,5.06000,17.78640,0.54560,1.04030,0.08930,0.54560,16.37850,1.67410,1.40200
2023-12-31,366.04310,366.04310,213.64200,-178.67300,-26.27200,0.13400,-26.13800,-2.53500,-23.60300,-23.60300,-23.60300,-4.75200,-26.27200,52.25100,52.51000,-0.46000,-0.45000,0.41430,,0.07120,100.00000,-7.17730,-7.17730,-7.14070,-6.44810,0.07600,3.32340,27.08070,-2.74660,-5.37810,-0.49000,-2.74660,16.27060,-0.672,-1.0585
2023-09-30,353.02900,353.02900,197.49300,-162.37500,-6.83900,-1.04100,-7.88000,-1.61500,-6.26500,-6.26500,-6.26500,12.93300,-6.83900,52.36700,52.36700,-0.12000,-0.12000,0.40350,0.03280,0.03420,100.00000,-1.93720,-1.93720,-2.23210,-1.77460,0.07570,5.34890,16.82580,-0.78790,-1.69660,-0.13430,-0.76210,15.16970,0.0926,-0.2402
2023-06-30,365.87600,365.87600,207.96400,-153.12600,4.78600,-2.46200,2.32400,1.74600,0.57800,0.57800,0.57800,25.38000,4.78600,52.19300,52.43700,0.01000,0.01000,0.35510,,0.00020,100.00000,1.30810,1.30810,0.63520,0.15800,0.08000,5.98730,15.03190,0.06870,0.14090,0.01260,0.06870,16.07230,0.5041,0.1526
2023-03-31,416.38000,416.38000,220.33100,-145.05400,50.99500,-4.66800,46.32700,10.31500,36.01200,36.01200,36.01200,69.80400,50.99500,51.81300,52.02100,0.70000,0.69000,0.35270,,0.00040,100.00000,12.24720,12.24720,11.12610,8.64880,0.08890,7.27500,12.37110,4.18450,8.53880,0.76850,4.18450,16.55190,1.93250,1.55700
2022-12-31,342.43210,342.43210,202.63400,-131.71900,8.07920,-1.25400,6.82500,0.94100,5.88400,5.88400,5.70600,27.42120,8.07910,53.35100,53.87100,0.13000,0.13000,0.37000,0.04290,0.04520,100.00000,2.35940,2.35930,1.99310,1.66630,0.07150,4.60030,19.56400,0.75290,1.74910,0.12290,0.72070,15.12330,0.4324,0.0024
2022-09-30,343.74800,343.74800,207.72200,-125.26100,10.76500,-4.27600,6.48900,1.79300,4.69600,4.69600,4.69600,30.56300,10.76500,53.05300,53.38200,0.09000,0.09000,0.34880,,0.00080,100.00000,3.13170,3.13170,1.88770,1.36610,0.07330,5.04970,17.82290,0.60190,1.42120,0.10010,0.60190,14.85940,1.2757,0.8121
2022-06-30,362.76900,362.76900,226.44200,-112.38800,23.93900,-4.06700,19.87200,4.86400,15.00800,15.00800,15.00800,43.94400,23.93900,53.92800,54.38900,0.28000,0.27000,0.37240,,0.00040,100.00000,6.59900,6.59900,5.47790,4.13710,0.07710,5.33300,16.87620,1.65360,3.32140,0.31880,1.65360,16.88820,1.3527,1.0252
