Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,8.89800,4.10700,4.79100,4.89500,4.92800,-0.13700,-0.13700,-0.11600,-0.02100,-0.02100,-0.02100,8.20540,8.23290,0.00000,0.00000,0.01230,0.31650,-2.64170,-0.40490,0.00640,-0.01640,-0.01710,-0.00260,-0.01620,13.91260,-0.00300,-0.00620
2024-06-30,8.92000,4.13500,4.78500,5.04800,5.08800,-0.30300,-0.30300,-0.14500,-0.15800,-0.15800,-0.15800,9.01770,9.07490,-0.02000,-0.02000,0.02270,0.40840,-6.16350,-3.21400,0.00600,-0.12680,-0.13230,-0.01930,-0.12390,13.33500,-0.0082,0.0401
2024-03-31,8.88900,4.15000,4.73900,4.79200,4.83300,-0.09400,-0.09400,-0.23000,0.13600,0.13600,0.13600,8.33670,8.42320,0.02000,0.02000,0.02150,0.53890,-1.79250,2.59340,0.00630,0.10810,0.11290,0.01630,0.10580,13.29690,-0.0369,-0.0395
2023-12-31,8.89100,3.85200,5.03900,5.05500,5.09600,-0.05700,-0.05700,-0.06800,0.01100,0.01100,0.01100,8.84560,8.91030,0.00000,0.00000,0.01890,0.43800,-1.13680,0.21940,0.00610,0.00850,0.00890,0.00130,0.00840,13.38020,0.0425,0.0354
2023-09-30,8.66100,3.26700,5.39400,5.18900,5.23000,0.16400,0.16400,-0.01500,0.17900,0.17900,0.17900,10.60050,10.62060,0.02000,0.02000,0.01240,0.38640,3.04320,3.32160,0.00650,0.13120,0.13660,0.02160,0.12960,12.59540,0.03790,0.03330
2023-06-30,8.72700,2.87400,5.85300,5.18000,5.22700,0.62600,0.62600,0.09500,0.53100,0.53100,0.53100,12.66190,12.69260,0.05000,0.05000,0.01970,0.23160,10.69540,9.07230,0.00690,0.33030,0.34180,0.06260,0.32380,12.90820,0.1403,0.1397
2023-03-31,7.78200,2.07500,5.70700,5.52000,5.56900,0.13800,0.13800,-0.04500,0.18300,0.18300,0.18300,12.64340,12.71820,0.01000,0.01000,0.01690,0.23550,2.41810,3.20660,0.00660,0.10510,0.10850,0.02120,0.10340,12.86770,0.0351,0.0576
2022-12-31,8.46200,1.52400,6.93800,5.61100,5.66000,1.27800,1.27800,0.21700,1.06100,1.06100,1.06100,12.98520,13.03010,0.08000,0.08000,0.01450,0.34950,18.42030,15.29260,0.00800,0.59200,0.61060,0.12180,0.58340,12.67240,0.0299,0.1596
2022-09-30,7.36500,0.84200,6.52300,5.51500,5.56300,0.96000,0.96000,-0.06700,1.02700,1.02700,1.02700,13.43530,13.45290,0.08000,0.08000,0.01090,0.31460,14.71720,15.74430,0.00770,0.56680,0.58460,0.12060,0.56060,12.49700,0.19320,0.19330
2022-06-30,7.13900,0.53600,6.60300,5.21100,5.26700,1.33600,1.33600,0.25800,1.07800,1.07800,1.07800,14.25590,14.25940,0.08000,0.08000,0.01720,0.35540,20.23320,16.32590,0.00750,0.56050,0.57720,0.12250,0.55090,12.91070,0.0918,0.0838
2022-03-31,6.89900,0.60400,6.29500,5.25500,5.31100,0.98400,0.98400,0.16000,0.82400,0.82400,0.82400,14.31880,14.31880,0.06000,0.06000,0.01510,0.11230,15.65630,13.11060,0.00720,0.39950,0.41070,0.09480,0.39340,13.61790,0.0782,0.0663
2021-12-31,6.84600,0.65200,6.19400,4.78300,4.83900,1.35500,1.35500,0.18000,1.17500,1.17500,1.17500,14.31080,14.31080,0.08000,0.08000,0.01290,0.17200,21.87600,18.97000,0.00740,0.54940,0.56440,0.14090,0.54230,14.09800,0.0955,0.0813
