Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-09-30,942.65600,737.40000,205.25600,170.28000,,170.28010,34.97600,-95.58000,40.14000,-7.00000,47.14000,0.00000,8.19700,0.00000,8.19700,108.84590,34.97600,264.69100,264.69100,0.03000,0.01000,1.57700,0.33380,0.56090,32.46150,3.71040,3.71040,4.25820,0.86960,0.07280,5.09990,2.08790,43.10500,0.13620,0.54640,0.06330,0.09070,,0.6734,0.2102
2014-06-30,986.78400,694.20000,292.58400,177.33000,,177.33000,115.25400,-63.22000,74.36000,-8.00000,82.36000,0.00000,17.02400,0.00000,17.02400,195.95400,115.25400,258.32000,258.32000,0.07000,0.03000,1.68720,0.32950,0.53720,31.91380,11.67980,11.67980,7.53560,1.72520,0.07640,5.08800,2.49580,36.06080,0.27990,1.11880,0.13170,0.18760,,0.4865,-0.0023
2014-03-31,975.88900,644.96000,330.92900,164.12000,,164.12000,166.80900,42.13000,147.90000,25.26000,122.64000,0.00000,63.70000,0.00000,63.70000,234.81900,166.80900,264.69100,264.69100,0.24000,0.19000,1.52320,0.37510,0.66510,27.65580,17.09300,17.09300,15.15540,6.52740,0.08070,5.64120,2.50480,35.93030,1.11210,4.38550,0.52700,0.69490,,0.39170,0.08390
2013-12-31,7697.43600,,7697.43600,,,,7697.43600,,13862.76000,,13963.96000,,155.64100,,196.25500,7697.43600,13673.57000,264.84200,264.84200,0.76000,0.68000,1.34460,0.37650,0.68270,168.14870,100.00000,177.63790,180.09580,2.54960,0.61050,,16.91190,5.32170,2.65210,10.89690,1.23450,1.65360,,-1.2542,-0.2555
2013-09-30,1066.31600,750.27000,316.04600,164.71000,,164.71000,151.33600,35.62000,186.93000,52.27000,134.66000,0.00000,52.82100,0.00000,52.82100,212.45600,151.33600,264.69000,264.69000,0.20000,0.20000,1.12070,0.36300,0.67960,29.63760,14.19240,14.19240,17.53050,4.95360,0.08660,5.86520,2.30710,39.00930,0.92430,3.92310,0.42910,0.58880,,0.6167,0.035
2013-06-30,1081.13800,777.05000,304.08800,165.13000,,165.13000,138.95790,-170.06000,-31.12000,38.29000,-69.41000,0.00000,-61.50900,0.00000,-61.50900,-569.03200,138.95790,264.69100,271.19400,-0.26000,-0.23000,1.11400,0.35940,0.68520,28.12590,12.85290,12.85290,-2.87840,-5.68930,0.07900,5.83590,2.06290,43.62820,-0.97250,-3.87750,-0.44970,-0.62300,,-3.7727,-1.6112
2013-03-31,4240.65000,3741.74900,498.90090,377.22000,,377.22000,121.68070,-78.11000,66.97000,10.64000,56.33000,0.00000,14.88500,0.00000,14.88500,891.40060,121.68070,264.84200,264.84200,0.06000,0.06000,1.40780,0.42090,0.88890,12.31630,2.86940,2.86940,1.57920,0.35100,0.25170,8.23120,4.49140,20.03830,0.22460,22.25600,0.08840,0.13000,,4.41020,1.83170
2012-12-31,4233.31200,3570.86000,662.45190,317.14000,,317.14000,345.31200,94.28000,291.46000,81.97000,209.49000,0.00000,98.29200,0.00000,98.29200,562.25200,345.31200,270.77700,270.77700,0.36000,0.36000,1.56930,0.43040,0.89440,12.14940,8.15700,8.15700,6.88490,2.32190,0.24950,4.30090,4.68510,19.20990,1.52260,-29.47810,0.57940,0.86730,,1.3274,1.5581
2012-09-30,3474.77700,3093.26000,381.51710,213.45000,,213.45000,168.06710,26.43000,194.33000,45.11000,149.22000,0.00000,129.13600,2.39000,131.52600,349.82710,168.06710,404.30700,410.91300,0.33000,0.32000,1.81860,0.29270,0.53030,10.97510,4.83680,4.83680,5.59260,3.78520,0.28620,4.23690,6.40020,14.06210,2.34770,4.30670,1.06360,1.66040,,0.594,-0.1077
2012-06-30,3139.37900,2896.23000,243.14890,157.86000,,157.86000,85.28880,-159.48000,-74.21000,-67.33000,-6.88000,0.00000,-12.36000,-0.47700,-12.83600,-458.51120,85.28880,272.23900,272.23900,-0.05000,-0.05000,1.79940,0.33360,0.63020,7.74480,2.71670,2.71670,-2.36380,-0.40890,0.26920,6.32500,6.37740,14.11240,-0.25780,-0.53880,-0.10600,-0.17180,,0.065,-0.1866
2012-03-31,3295.83900,2933.27900,362.56010,306.64000,,306.64000,55.92020,-64.97000,-9.01990,-30.48000,21.46010,0.00000,596.16000,0.00000,596.16000,732.56020,55.92020,,,,0.00000,2.29150,0.32950,0.54840,11.00110,1.69670,1.69670,-0.27370,18.08830,0.25110,6.62180,5.77680,15.57960,10.61910,22.13170,4.54190,7.12020,,0.00000,
2011-12-31,3518.26800,3161.52000,356.74800,223.55000,,223.55000,133.19800,-39.39000,93.73000,35.51000,58.22000,0.00000,31.31800,0.00000,31.31800,235.40800,133.19800,270.68700,270.68700,0.12000,0.12000,2.04810,0.33050,0.57680,10.13790,3.78590,3.78590,2.66410,0.89020,0.27510,4.18690,6.17330,14.57900,0.60420,1.19410,0.24490,0.40450,,1.601,-0.5777
2011-09-30,4198.24000,3728.13000,470.11040,280.59000,,280.59000,189.52030,-253.43000,-63.92000,-116.11000,52.19000,0.00000,52.18000,0.00000,52.18000,441.46030,189.52030,,,,0.00000,1.99710,0.32270,0.56340,11.19760,4.51430,4.51430,-1.52250,1.24290,0.29720,4.43700,6.91690,13.01150,0.91410,1.79130,0.36940,0.61910,,0.2508,0.7543
2011-06-30,3255.19800,2886.50000,368.69800,244.53000,,244.53000,124.16800,1810.21000,1934.64000,768.43000,1166.21000,0.00000,618.16100,0.00000,618.16100,-146.90200,124.16800,270.68700,270.68700,2.28000,2.28000,1.95520,0.28220,0.46400,11.33480,3.81450,3.81450,59.43230,18.99000,0.23280,4.59090,6.28650,14.31650,10.47060,18.64690,4.42050,7.51550,,-0.2508,-0.7543
2011-03-31,2783.00000,2032.28000,750.72000,263.36000,,263.36000,487.35990,-7.50000,479.84000,154.80000,325.04000,51.65000,380.59000,0.00000,380.59000,919.37990,487.35990,,,,0.00000,1.46200,0.46130,0.98680,26.97520,17.51200,17.51200,17.24180,13.67550,0.24890,5.20920,8.03870,11.19580,8.92300,19.01460,3.40370,4.80710,,0.00000,
2010-12-31,2800.60000,2484.90000,315.70020,248.80000,,248.80000,66.90020,-43.80000,23.10000,15.30000,7.80000,0.30000,4.20000,0.00000,4.20000,240.86010,66.90020,,,,0.00000,1.71840,0.46710,1.04940,11.27260,2.38880,2.38880,0.82480,0.15000,0.26070,2.05990,7.09770,12.68020,0.10400,0.21500,0.03910,0.05540,,0,0
2010-09-30,2695.50000,2305.70000,389.80000,231.10000,,231.10000,158.70000,40.40000,199.10000,69.90000,129.20000,-52.50000,76.70000,0.00000,76.70000,360.85990,158.70000,,,,0.00000,1.71700,0.55580,1.51200,14.46110,5.88760,5.88760,7.38640,2.84550,0.26520,2.01480,6.00870,14.97830,3.09950,19.07480,0.75460,1.37680,,-1.0911,0.1402
2010-06-30,2233.84000,1994.46000,239.38010,191.01000,,191.01000,48.37010,-62.40000,-14.03000,1.24000,-15.27000,0.55000,-11.93400,0.00000,-11.93400,-294.83990,48.37010,270.68700,270.68700,-0.04000,-0.04000,1.70250,0.44500,0.93880,10.71560,2.16530,2.16530,-0.62810,-0.53420,0.24310,2.50620,6.50000,13.84630,-0.32800,-0.70420,-0.12990,-0.18200,,1.0911,-0.1402
2010-03-31,2437.68000,2041.02900,396.65090,219.01000,,219.01000,177.64090,34.72000,212.26000,6.54000,205.72000,-4.74000,298.07000,0.00000,298.07000,666.15090,177.64090,,,,0.00000,1.84540,0.43590,0.90050,16.26710,7.28730,7.28730,8.70750,12.22760,0.27100,3.47280,5.66480,15.88760,8.09310,17.34260,3.31380,4.56550,,0.00000,
2009-12-31,2209.50000,1965.30000,244.20000,234.70000,,234.70000,9.50000,75.10000,84.70000,52.30000,32.40000,-3.80000,21.30000,0.00000,21.30000,183.23000,9.50000,,,,0.00000,1.75130,0.44230,0.94680,11.05680,0.43000,0.43000,3.83340,0.96400,0.24900,1.76680,7.52730,11.95640,0.60290,1.28830,0.24000,0.33620,,0,0
2009-09-30,1915.70000,1655.50000,260.20000,177.90000,,177.90000,82.29990,65.00000,147.30000,49.40000,97.90000,0.00000,63.90000,0.00000,63.90000,190.02990,82.29990,,,,0.00000,1.70070,0.54390,1.49720,13.58250,4.29610,4.29610,7.68910,3.33560,0.22000,1.92210,5.77710,15.57860,2.89450,17.83920,0.73380,1.32030,,0,0
2009-06-30,1720.27000,1561.43000,158.84000,109.97000,,109.97000,48.87000,207.80000,256.67000,76.54000,180.13000,-1.71000,122.62000,0.00000,122.62000,-142.53000,48.87000,,,,0.00000,1.66750,0.53090,1.42500,9.23340,2.84080,2.84080,14.92030,7.12800,0.22650,2.65000,5.73270,15.69940,6.17010,43.37150,1.61450,2.89440,,0,0
2009-03-31,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
