,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$1.18,$1.01
1,2024-07-25,2024-06-30,$1.14,$1.17
2,2024-04-25,2024-03-31,$0.73,$1.99
3,2024-02-15,2023-12-31,$0.71,$0.81
4,2023-10-26,2023-09-30,$1.00,$0.88
5,2023-07-27,2023-06-30,$1.01,$0.90
6,2023-04-27,2023-03-31,$0.89,$0.95
7,2023-02-09,2022-12-31,$1.31,$1.27
8,2022-10-27,2022-09-30,$1.35,$1.84
9,2022-07-28,2022-06-30,$1.16,$1.69
10,2022-05-05,2022-03-31,$0.66,$1.56
11,2022-02-10,2021-12-31,$0.54,$0.92
12,2021-10-28,2021-09-30,$0.52,$0.74
13,2021-07-29,2021-06-30,$0.81,$0.78
14,2021-04-29,2021-03-31,$0.74,$0.77
15,2021-02-04,2020-12-31,$0.47,$0.56
16,2020-10-29,2020-09-30,$0.59,$0.51
17,2020-07-30,2020-06-30,--,$0.21
18,2020-04-30,2020-03-31,$0.35,$0.45
19,2020-02-06,2019-12-31,$0.32,$0.39
20,2019-10-24,2019-09-30,$0.57,$0.42
21,2019-07-25,2019-06-30,--,$0.70
22,2019-04-25,2019-03-31,--,$0.61
23,2019-02-21,2018-12-31,--,$0.55
24,2018-10-25,2018-09-30,$0.52,$0.53
25,2018-07-26,2018-06-30,$0.33,$0.62
26,2018-04-26,2018-03-31,--,$0.37
27,2018-02-22,2017-12-31,--,$0.22
28,2017-10-26,2017-09-30,$0.23,$0.26
29,2017-07-27,2017-06-30,$0.09,$0.10
30,2017-04-27,2017-03-31,$0.13,$0.15
31,2017-02-23,2016-12-31,$0.12,$0.10
32,2016-10-27,2016-09-30,$0.18,$0.18
33,2016-07-28,2016-06-30,$0.33,$0.32
34,2016-04-28,2016-03-31,$0.25,$0.26
35,2016-02-25,2015-12-31,$0.32,$0.33
36,2015-10-22,2015-09-30,$0.28,$0.32
37,2015-07-23,2015-06-30,$0.43,$0.44
38,2015-04-29,2015-03-31,$0.27,$0.27
39,2015-02-19,2014-12-31,$0.40,$0.35
