,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-05,2024-10-31,$0.98,$0.98
1,2024-09-12,2024-07-31,$0.92,$0.93
2,2024-06-20,2024-04-30,$1.33,$1.43
3,2024-03-07,2024-01-31,$1.13,$1.34
4,2023-11-30,2023-10-31,$0.90,$0.95
5,2023-09-08,2023-07-31,$0.92,$0.96
6,2023-06-15,2023-04-30,$1.43,$1.51
7,2023-03-02,2023-01-31,$0.90,$0.99
8,2022-12-01,2022-10-31,$0.82,$0.88
9,2022-09-09,2022-07-31,$0.84,$0.90
10,2022-06-16,2022-04-30,$1.28,$1.45
11,2022-03-03,2022-01-31,$0.73,$0.91
12,2021-12-02,2021-10-31,$0.67,$0.78
13,2021-09-10,2021-07-31,$0.63,$0.80
14,2021-06-17,2021-04-30,$0.99,$1.19
15,2021-03-04,2021-01-31,$0.69,$0.81
16,2020-12-03,2020-10-31,$0.66,$0.71
17,2020-09-11,2020-07-31,$0.51,$0.73
18,2020-06-18,2020-04-30,$1.12,$1.22
19,2020-03-05,2020-01-31,$0.56,$0.57
20,2019-12-05,2019-10-31,$0.48,$0.47
21,2019-09-12,2019-07-31,$0.41,$0.44
22,2019-06-20,2019-04-30,$0.71,$0.72
23,2019-03-07,2019-01-31,$0.51,$0.48
24,2018-12-06,2018-10-31,$0.43,$0.48
25,2018-09-13,2018-07-31,$0.38,$0.41
26,2018-06-21,2018-04-30,$0.63,$0.73
27,2018-03-08,2018-01-31,$0.63,$0.63
28,2017-11-30,2017-10-31,$0.40,$0.44
29,2017-09-08,2017-07-31,$0.40,$0.39
30,2017-06-15,2017-04-30,$0.57,$0.58
31,2017-03-02,2017-01-31,$0.53,$0.53
32,2016-12-01,2016-10-31,$0.42,$0.41
33,2016-09-09,2016-07-31,$0.45,$0.47
34,2016-06-16,2016-04-30,$0.69,$0.70
35,2016-03-03,2016-01-31,$0.54,$0.57
36,2015-12-03,2015-10-31,$0.39,$0.43
37,2015-09-11,2015-07-31,$0.40,$0.44
38,2015-06-18,2015-04-30,$0.61,$0.63
39,2015-03-05,2015-01-31,$0.45,$0.52
