,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.28,$2.01
1,2024-08-01,2024-06-30,$2.12,$3.11
2,2024-05-07,2024-03-31,$2.04,$2.29
3,2024-02-15,2023-12-31,$2.93,$3.10
4,2023-10-26,2023-09-30,$2.87,$2.33
5,2023-08-03,2023-06-30,$2.55,$3.00
6,2023-05-04,2023-03-31,$3.24,$3.34
7,2023-02-16,2022-12-31,$3.45,$3.31
8,2022-10-27,2022-09-30,$2.59,$2.60
9,2022-07-28,2022-06-30,$2.46,$3.38
10,2022-04-28,2022-03-31,$2.80,$4.94
11,2022-02-10,2021-12-31,$2.87,$3.21
12,2021-10-28,2021-09-30,$2.30,$3.71
13,2021-07-29,2021-06-30,$1.90,$3.54
14,2021-04-29,2021-03-31,$2.50,$5.21
15,2021-02-11,2020-12-31,$3.10,$4.01
16,2020-10-29,2020-09-30,$1.85,$3.00
17,2020-07-30,2020-06-30,$1.30,$1.61
18,2020-05-06,2020-03-31,$1.40,$1.91
19,2020-02-13,2019-12-31,$2.46,$2.32
20,2019-10-31,2019-09-30,$1.36,$1.61
21,2019-08-01,2019-06-30,$1.39,$1.57
22,2019-05-08,2019-03-31,$1.12,$1.65
23,2019-02-28,2018-12-31,$1.61,$2.13
24,2018-11-01,2018-09-30,$1.16,$0.91
25,2018-08-07,2018-06-30,$1.35,$1.64
26,2018-05-08,2018-03-31,$0.90,$1.17
27,2018-02-27,2017-12-31,$1.28,$1.50
28,2017-11-02,2017-09-30,$0.33,$0.91
29,2017-08-03,2017-06-30,$0.63,$0.58
30,2017-05-04,2017-03-31,$0.27,$0.41
31,2017-02-23,2016-12-31,$1.00,$1.25
32,2016-11-01,2016-09-30,$0.51,$0.62
33,2016-08-03,2016-06-30,$1.13,$0.61
34,2016-05-05,2016-03-31,$0.60,$0.42
35,2016-02-25,2015-12-31,$1.27,$1.68
36,2015-11-03,2015-09-30,$0.54,$0.59
37,2015-08-06,2015-06-30,$0.78,$0.97
38,2015-05-05,2015-03-31,$0.33,$0.61
39,2015-02-26,2014-12-31,$1.18,$1.34
