Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,449.78900,181.28800,268.50100,14.22800,-3.12700,152.38200,116.11900,-81.04300,35.07600,35.07600,35.07600,15.20000,49.85400,263.30200,116.11900,542.55000,543.90400,0.09000,0.09000,0.52480,1.10440,25.81630,25.81630,7.79830,11.08390,0.02560,0.44080,0.45550,0.19940,0.20940,14.63520,0.32680,0.42250
2019-12-31,444.27710,182.13700,262.14010,15.37500,-6.94000,156.07920,106.06090,-85.28700,20.77390,20.77390,20.77390,31.78000,51.90300,253.92790,106.06090,531.23600,532.49980,0.10000,0.10000,0.51030,1.04220,23.87270,23.87270,4.67590,11.68260,0.02550,0.25130,0.25940,0.11940,0.12310,15.26110,0.1465,0.7062
2019-09-30,443.32600,191.36300,251.96300,16.40500,-4.74000,154.46000,97.50300,-84.33200,13.17100,13.17100,13.17100,20.81200,33.61600,244.01100,97.50300,537.77120,538.64490,0.06000,0.06000,0.51850,1.07690,21.99350,21.99350,2.97100,7.58270,0.02510,0.16110,0.16630,0.07460,0.07760,15.18790,0.3832,0.5432
2019-06-30,441.58200,182.59500,258.98700,15.95600,-1.67100,150.65800,108.32900,-95.09600,13.23300,13.23300,13.23300,26.17200,38.83300,256.19400,108.32900,525.07000,525.93400,0.07000,0.07000,0.53150,1.13430,24.53200,24.53200,2.99670,8.79410,0.02490,0.16460,0.17010,0.07470,0.07710,15.30580,0.3435,0.6161
2019-03-31,435.50000,175.50600,259.99400,26.53800,-5.39200,165.53900,94.45500,-90.85800,3.59700,3.59700,3.59700,17.57200,20.71600,243.15700,94.45500,521.44100,521.81700,0.04000,0.04000,0.52890,1.12290,21.68890,21.68890,0.82600,4.75680,0.02440,0.04380,0.04520,0.02010,0.02060,15.66010,0.37020,0.56840
2018-12-31,432.61600,176.48100,256.13500,25.34000,-7.34300,162.90300,93.23200,-96.24500,-3.01300,-3.01300,-3.01300,28.72700,25.07800,237.83500,93.23200,520.37700,520.37700,0.04840,0.04840,0.52900,1.12300,21.55080,21.55080,-0.69650,5.79680,0.02390,-0.03600,-0.03710,-0.01670,-0.01700,16.07460,0.0951,0.5607
2018-09-30,434.25100,186.71300,247.53800,21.15200,-3.25200,163.77500,83.76300,-94.23400,-10.47100,-10.47100,-10.47100,11.51200,0.82400,236.30500,83.76300,520.62100,521.76100,0.00160,0.00160,0.52870,1.12160,19.28910,19.28910,-2.41130,0.18980,0.02350,-0.12230,-0.12610,-0.05670,-0.05760,16.45210,0.3872,0.4349
2018-06-30,432.42600,179.77100,252.65500,24.63600,-4.10300,175.18900,77.46600,-95.59500,-18.12900,-18.12900,-18.12900,3.94100,-14.15500,234.84200,77.46600,520.50900,520.50900,-0.03000,-0.03000,0.53350,1.14340,17.91430,17.91430,-4.19240,-3.27340,0.02320,-0.21120,-0.21780,-0.09710,-0.09850,16.49130,0.3459,0.4095
2018-03-31,423.66900,177.93100,245.73800,27.63600,-6.12100,178.25700,67.48100,-90.56300,-23.08200,-23.08200,-23.08200,5.50200,-17.49100,221.07400,67.48100,519.66100,519.66100,-0.03000,-0.03000,0.53160,1.13690,15.92780,15.92780,-5.44810,-4.12850,0.02270,-0.26720,-0.27550,-0.12350,-0.12520,16.59780,0.25030,0.25620
2017-12-31,329.95400,129.12800,200.82600,63.58500,-7.61100,178.21610,22.61000,-74.72100,-52.11100,-52.11100,-52.11100,5.65700,-45.96500,136.43300,22.61000,339.42300,339.42300,-0.13000,-0.13000,0.53110,1.13280,6.85250,6.85250,-15.79340,-13.93070,0.01770,-0.60240,-0.62100,-0.27890,-0.28250,16.66090,-0.0932,-0.0798
2017-09-30,243.53600,104.11900,139.41700,27.46200,-14.57200,109.50000,29.91700,-56.18300,-26.26600,-26.26600,-26.26600,3.75600,-22.51000,103.68900,29.91700,311.56000,311.56000,-0.07000,-0.07000,0.61410,1.59170,12.28440,12.28440,-10.78530,-9.24300,0.02560,-0.72920,-0.72920,-0.27580,-0.28140,11.56890,0.3241,0.3274
2017-06-30,242.21600,101.97500,140.24100,18.42600,-0.70600,86.64700,53.59400,-58.22700,-4.63300,-4.63300,-4.63300,10.16200,5.52900,129.28300,53.59400,311.77100,312.27200,0.02000,0.02000,0.61140,1.57360,22.12650,22.12650,-1.91270,2.28270,0.02540,-0.12710,-0.12710,-0.04870,-0.04940,11.74050,0.2998,0.4207
2017-03-31,238.75000,99.61700,139.13300,58.26600,-1.20400,127.04700,12.08600,-68.79800,-56.71200,-56.71200,-56.71200,14.32100,-42.39100,94.18400,12.08600,311.65100,311.65100,-0.08000,-0.08000,0.61330,1.58610,5.06220,5.06220,-23.75370,-17.75540,0.02490,-1.55030,-1.55030,-0.59150,-0.59950,11.78580,0.24410,0.42290
2016-12-31,234.56700,195.37800,39.18900,22.09900,,-6.15800,45.34700,-77.43600,-32.07900,-32.07900,-32.07900,5.42000,-26.66900,127.25000,45.34700,,,,0.00000,0.79640,3.91170,19.33220,19.33220,-13.67580,-11.36950,0.02410,-1.63880,-1.63880,-0.32960,-0.33370,,0,0
2016-09-30,233.03800,101.96100,131.07700,18.81100,-1.27900,86.57000,44.50700,-69.42200,-24.91500,-24.91500,-24.91500,2.96600,-21.94900,125.94500,44.50700,,,,0.00000,,,19.09860,19.09860,-10.69140,-9.41860,,,,,,,0,0
2016-06-30,230.49600,98.81100,131.68500,15.40800,-0.54600,82.03300,49.65200,-70.33800,-20.68600,-20.68600,-20.68600,1.02000,-19.66600,134.83600,49.65200,,,,0.00000,,,21.54140,21.54140,-8.97460,-8.53200,,,,,,,0,0
2016-03-31,224.50200,92.36000,132.14200,15.36000,0.18300,80.87900,51.26300,-70.43000,-19.16700,-19.16700,-19.16700,9.19200,-9.97500,134.88800,51.26300,,,,0.00000,,,22.83410,22.83410,-8.53760,-4.44320,,,,,,,0.00000,
2015-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2014-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
