Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.53500,3.23500,-0.70000,1.77000,5.23800,7.04100,-7.74100,-3.16300,-10.90400,,-10.90400,-10.90400,-10.90400,-7.10700,-7.74100,3.04200,3.04200,-3.58000,-3.58000,1.00050,0.29820,0.72450,-27.61340,-305.36490,-305.36490,-430.13810,-430.13810,0.10170,1.11710,1.07640,83.60950,-117.81730,-181.34040,-43.75250,-82.68750,2.59030,-0.3035,-0.3057
2024-06-30,3.20300,3.76100,-0.55800,1.63700,4.27100,6.20300,-6.76100,0.49000,-6.27100,,-6.27100,-6.27100,-6.27100,-6.09100,-6.76100,2.33730,2.33730,-2.50000,-2.50000,1.20530,0.25950,0.35050,-17.42120,-211.08330,-211.08330,-195.78520,-195.78520,0.13050,1.16010,0.91310,98.57010,-56.11130,-79.83450,-25.54380,-41.54910,4.17970,-0.941,-0.9427
2024-03-31,2.25400,3.69900,-1.44500,1.56900,5.14700,6.83500,-8.28000,0.68800,-7.59200,,-7.59200,-7.59200,-7.59200,-7.63900,-8.28000,1.92730,1.92730,-4.00000,-4.00000,1.52580,-0.17140,-0.14630,-64.10830,-367.34700,-367.34700,-336.82340,-336.82340,0.09390,1.28300,0.72850,123.54040,28.50060,25.27470,-31.64260,33.38610,-12.91780,-4.46790,-4.46790
2023-12-31,3.01300,4.88300,-1.87000,1.56900,3.90000,5.46900,-7.33900,0.80500,-6.53400,,-6.53400,-6.53400,-6.53400,-6.73100,-7.33900,1.31870,1.31870,-4.64000,-4.64000,1.18240,-0.04890,-0.04660,-62.06440,-243.57790,-243.57780,-216.86030,-216.86030,0.13110,2.10470,1.44160,62.42950,24.53260,21.69830,-28.44090,25.73250,-14.87100,-6.6404,-6.695
2023-09-30,3.32400,3.27400,0.05000,1.90300,4.63000,6.53300,-6.48300,-1.85900,-8.34200,,-8.34200,-8.34200,-8.34200,-5.87700,-6.48300,1.55500,1.55500,-5.36000,-5.36000,1.45300,,-0.01080,1.50420,-195.03610,-195.03610,-250.96270,-250.96270,0.13270,1.03640,1.58740,56.69680,33.14130,29.02680,-33.30800,33.14130,-15.21260,-1.878,-1.7706
2023-06-30,3.56300,3.55400,0.00900,1.48200,4.46700,5.95400,-5.94500,1.14700,-4.79800,,-4.79800,-4.79800,-4.79800,-5.34700,-5.94500,1.14450,1.14450,-4.00000,-4.00000,1.28020,,-0.02160,0.25260,-166.85380,-166.85380,-134.66180,-134.66180,0.14160,1.33060,1.74400,51.60540,18.95090,16.53170,-19.06470,18.95090,-17.13520,-2.216,-2.1018
2023-03-31,2.89700,3.11000,-0.21300,1.39700,4.76700,6.30800,-6.52100,4.07700,-2.44400,,-2.44400,-2.44400,-2.44400,-5.96400,-6.52100,0.85490,0.85490,-3.00000,-3.00000,0.93130,-0.13140,-0.14060,-7.35240,-225.09490,-225.09490,-84.36310,-84.36310,0.14190,1.15270,1.56090,57.65960,6.90300,6.32050,-11.97340,7.81010,-37.13320,-7.58320,-8.09670
2022-12-31,2.34900,3.53000,-1.18100,2.46600,5.10900,7.57500,-8.75600,-2.92000,-11.67600,,-11.67600,-11.67600,-11.67600,-8.20300,-8.75600,0.71100,0.71100,-15.00000,-15.00000,0.96000,-0.17700,-0.19960,-50.27670,-372.75430,-372.75440,-497.06250,-497.06250,0.10640,1.37890,1.71460,52.49040,26.78840,24.85000,-52.87560,31.52950,-56.82810,-8.9526,-9.0059
2022-09-30,1.29600,2.19500,-0.89900,2.07000,4.80600,6.87600,-7.77500,2.53700,-5.23800,,-5.23800,-5.23800,-5.23800,-7.30200,-7.77500,0.73880,0.73880,-7.00000,-7.00000,2.45770,,,-69.36730,-599.92270,-599.92270,-404.16670,-404.16670,0.06890,,4.15380,21.66670,15.09250,15.09250,-27.86320,15.09250,-46.30800,-11.1647,-11.1911
2022-06-30,1.04200,1.73200,-0.69000,2.07500,4.46900,6.54400,-7.23400,8.10200,0.86800,,0.86800,0.86800,0.86800,-6.90100,-7.23400,0.71460,0.99350,1.00000,1.00000,3.49710,,,-66.21880,-694.24180,-694.24180,83.30130,83.30130,0.04430,,0.63650,141.39150,-2.62430,-2.62430,3.69090,-2.62430,-45.37550,-0.5547,-0.5665
