Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,100.58000,100.58000,44.45300,,55.91300,-49.06200,6.85100,2.05500,4.79600,4.79600,4.79600,58.82400,55.91300,21.34300,24.15300,0.22000,0.20000,19.16470,0.91320,10.89120,100.00000,55.59060,55.59060,6.81150,4.76830,0.02900,0.03200,2809.79100,1.68230,1.68230,0.13850,0.14600,13.31890,2.9063,2.9022
2024-06-30,95.88000,95.88000,44.22700,,51.43200,-44.76000,6.67200,2.00000,4.67200,4.67200,4.67200,3.12100,51.43200,21.26300,24.26300,0.22000,0.19000,21.80160,0.91070,10.48770,100.00000,53.64210,53.64210,6.95870,4.87280,0.02920,0.03230,2790.11700,1.66670,1.66670,0.14220,0.14890,13.15720,1.8142,1.8081
2024-03-31,91.74400,91.74400,44.63900,,46.89000,-40.33300,6.55700,1.96700,4.59000,4.59000,4.59000,100.68000,46.89000,21.14300,24.60200,0.22000,0.19000,9.00430,0.89580,9.48880,100.00000,51.10960,51.10960,7.14710,5.00310,0.03050,0.03270,2754.88000,1.64460,1.64460,0.15270,0.17140,13.19740,2.14230,2.13780
2023-12-31,91.97700,91.97700,43.25000,,48.52100,-38.67700,9.84400,2.65700,7.18700,7.18700,7.18700,51.15200,48.52100,20.89600,25.21800,0.33000,0.30000,9.68670,0.89460,9.34410,100.00000,52.75340,52.75340,10.70270,7.81390,0.03170,0.03350,2688.29300,2.61660,2.61660,0.24750,0.27570,12.97130,2.2231,2.2119
2023-09-30,92.07900,92.07900,41.77300,,50.10700,-35.88900,14.21800,3.83900,10.37900,10.37900,10.37900,52.77100,50.10700,21.15400,25.21800,0.49000,0.41000,9.40850,0.89690,9.60020,100.00000,54.41740,54.41740,15.44110,11.27180,0.03200,0.03400,2644.71200,3.90340,3.90340,0.36030,0.40260,12.59400,2.4583,2.4499
2023-06-30,84.85800,84.85800,40.03700,,44.61000,-26.00600,18.60400,4.65000,13.95400,13.95400,13.95400,-0.25400,44.61000,20.86600,25.37300,0.67000,0.55000,9.31730,0.90000,9.95820,100.00000,52.57020,52.57020,21.92370,16.44390,0.02970,0.03180,2826.25200,5.46790,5.46790,0.48890,0.54700,12.06490,2.1901,2.1888
2023-03-31,83.10000,83.10000,40.67900,,42.19000,-23.75900,18.43100,4.60800,13.82300,13.82300,13.82300,92.29600,42.19000,20.41800,25.39200,0.68000,0.54000,8.09820,0.90250,10.43700,100.00000,50.77020,50.77020,22.17930,16.63420,0.02930,0.03160,2848.29100,5.69340,5.69340,0.48730,0.55490,11.84580,2.56540,2.56410
2022-12-31,83.02000,83.02000,40.13500,,42.47500,-24.17000,18.30500,4.17000,14.13500,14.13500,14.13500,45.23300,42.47500,20.95800,26.58900,0.71000,0.62000,7.95290,0.90530,10.81030,100.00000,51.16240,51.16240,22.04890,17.02600,0.03020,0.03260,2761.32300,6.18900,6.18900,0.51350,0.58600,11.34510,1.9403,1.9262
2022-09-30,90.30500,90.30500,38.07200,,51.82700,-17.48300,34.34400,8.93100,25.41300,25.41300,25.41300,54.46400,51.82700,20.91100,26.65400,1.22000,0.95000,8.73120,0.90720,10.89150,100.00000,57.39110,57.39110,38.03110,28.14130,0.03410,0.03710,2424.72600,11.64750,11.64750,0.95880,1.08040,10.58790,1.8586,1.829
2022-06-30,82.01800,82.01800,36.64600,,44.98700,-10.77100,34.21600,8.89600,25.32000,25.32000,25.32000,47.21800,44.98700,21.37000,27.68700,1.18000,0.91000,8.43000,0.91020,11.29540,100.00000,54.85020,54.85020,41.71770,30.87130,0.03280,0.03590,2510.08800,12.76910,12.76910,1.01260,1.14610,9.35030,1.9,1.8726
