Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,86.65300,15.49400,71.15900,40.73800,41.30800,29.85100,29.85100,6.90000,22.95100,22.95100,22.95100,44.85000,45.67900,0.52000,0.50000,0.11410,0.71680,43.16290,33.18590,0.01220,3.47010,4.13020,0.40470,3.07400,14.74640,1.0618,1.0105
2024-06-30,84.35000,13.53300,70.81700,41.05300,41.62700,29.19000,29.19000,7.29900,21.89100,21.89100,21.89100,44.84700,45.68200,0.48000,0.48000,0.12090,0.74550,43.52360,32.64050,0.01180,3.53460,4.27300,0.38660,3.10720,13.80900,0.2536,0.189
2024-03-31,83.83100,13.54700,70.28400,41.16100,41.74100,28.54300,28.54300,7.23100,21.31200,21.31200,21.31200,44.75900,45.52400,0.48000,0.47000,0.12500,0.56820,42.73930,31.91180,0.01190,3.57490,4.36290,0.37950,3.12800,13.29350,1.03880,0.96560
2023-12-31,82.42500,12.46100,69.96400,44.42300,45.02600,24.93800,24.93800,6.71300,18.22500,18.22500,18.22500,44.66400,45.39500,0.40000,0.40000,0.12850,0.89490,40.24590,29.41220,0.01080,3.15700,3.88390,0.31850,2.75120,12.91510,0.642,0.5521
2023-09-30,84.10600,11.19900,72.90700,39.80700,40.42300,32.48400,32.48400,8.14900,24.33500,24.33500,24.33500,44.67500,45.42800,0.55000,0.54000,0.13780,1.02530,46.46750,34.81050,0.01210,4.56950,5.75570,0.42260,3.93970,11.91810,1.7998,1.7598
2023-06-30,82.10900,10.30600,71.80300,36.21200,36.83000,34.97300,34.97300,9.41100,25.56200,25.56200,25.56200,44.66500,45.42400,0.57000,0.56000,0.14210,1.17060,50.10240,36.62020,0.01190,4.97360,6.32720,0.43440,4.26700,11.50690,-0.65,-0.675
2023-03-31,77.50900,6.07300,71.43600,38.79900,39.42300,32.01300,32.01300,8.40600,23.60700,23.60700,23.60700,44.61900,45.31700,0.53000,0.52000,0.20700,0.95120,47.12300,34.74940,0.01150,4.75110,6.10700,0.39870,3.76760,11.12440,0.77240,0.75470
2022-12-31,76.69100,3.65400,73.03700,40.53900,41.18400,31.85300,31.85300,8.23800,23.61500,23.61500,23.61500,44.52700,45.21300,0.53000,0.52000,0.23120,0.56560,44.52660,33.01090,0.01210,5.12100,6.75110,0.40100,3.93720,10.34370,0.8249,0.8143
2022-09-30,69.50400,2.43900,67.06500,39.83100,40.48800,26.57700,26.57700,7.05400,19.52300,19.52300,19.52300,44.56600,45.22200,0.43000,0.43000,0.24350,0.46140,42.47900,31.20440,0.01050,4.50140,6.07340,0.32710,3.40520,9.73040,0.7292,0.8074
2022-06-30,56.60000,2.12500,54.47500,37.14000,37.79900,16.67600,16.67600,4.42900,12.24700,12.24700,12.24700,44.49900,45.24700,0.28000,0.27000,0.23850,0.39690,30.92440,22.71120,0.00900,2.72820,3.63550,0.20390,2.07770,10.07370,0.588,0.7029
