Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4530.20000,3748.10000,782.10010,711.30000,711.30000,70.80030,-11.60000,59.20000,36.40000,22.80000,22.80000,22.80000,92.60030,70.80030,47.60000,48.10000,0.48000,0.47000,1.14530,0.31460,0.47050,17.26410,1.56290,1.56290,1.30680,0.50330,0.53430,0.98640,91.24360,1.04700,26.66670,0.26890,0.71760,46.04410,1.7332,1.352
2024-06-30,4520.70000,3734.80000,785.90010,684.80000,684.80000,101.10010,-8.70000,92.40000,32.30000,60.10000,60.10000,60.10000,122.50010,101.10010,47.90000,48.40000,1.25000,1.24000,1.14310,0.30950,0.51190,17.38450,2.23640,2.23640,2.04390,1.32940,0.53480,0.98370,91.49310,2.80070,82.44240,0.71090,1.93400,44.98080,-2.8247,-3.0726
2024-03-31,4403.30000,3639.60000,763.69970,697.80000,697.80000,65.89990,-8.40000,57.50000,17.80000,39.70000,39.70000,39.70000,87.49990,65.89990,48.30000,48.90000,0.82000,0.81000,1.16560,0.30690,0.45000,17.34380,1.49660,1.49660,1.30580,0.90160,0.51870,0.98760,91.12830,1.81470,37.66620,0.46770,1.25770,45.53530,2.37220,2.17380
2023-12-31,4630.50100,3819.80000,810.70090,795.10000,850.20000,-39.49850,-15.50000,-55.00000,29.50000,-84.50000,-84.50000,-84.50000,-15.19850,-39.49950,49.80000,50.40000,-1.66000,-1.64000,1.16090,0.30720,0.44880,17.50780,-0.85300,-0.85300,-1.18780,-1.82490,0.52440,0.95870,93.87750,-3.78230,-66.17060,-0.95690,-2.62050,46.13620,2.2281,1.8577
2023-09-30,4675.60000,3853.70000,821.90010,752.10000,752.10000,69.80030,-15.10000,54.70000,24.40000,30.30000,30.30000,30.30000,91.50030,69.80030,49.50000,50.10000,0.61000,0.60000,1.20530,0.28210,0.39870,17.57850,1.49290,1.49290,1.16990,0.64800,0.54440,1.01640,88.54860,1.25550,11.23890,0.35280,0.90130,49.13870,5.296,4.8767
2023-06-30,4856.10000,3993.80000,862.30000,754.70000,754.70000,107.60010,-11.80000,95.80000,30.60000,65.20000,65.20000,65.20000,129.20010,107.60010,50.20000,50.70000,1.30000,1.29000,1.21110,0.28550,0.40860,17.75710,2.21580,2.21580,1.97280,1.34260,0.54750,0.97220,92.57800,2.66140,23.21940,0.73510,1.90170,49.25310,-3.0301,-3.4548
2023-03-31,4752.30000,3889.20000,863.09990,745.20000,745.20000,117.89990,-7.50000,110.40000,32.60000,77.80000,77.80000,77.80000,138.89990,117.89990,50.90000,51.60000,1.53000,1.51000,1.23550,0.27930,0.39410,18.16170,2.48090,2.48090,2.32310,1.63710,0.53460,0.99560,90.39580,3.10030,23.13420,0.87520,2.23450,49.76400,2.41470,2.15890
2022-12-31,4809.20000,3933.59900,875.60110,724.79990,774.79900,100.80220,-10.50000,90.30000,41.60000,48.70000,48.70000,48.70000,121.50220,100.80130,52.20000,52.80000,0.99000,0.98000,1.20820,0.28080,0.40130,18.20680,2.09600,2.09600,1.87770,1.01260,0.52670,0.93610,96.14200,1.98120,17.36180,0.53340,1.42480,48.61750,2.4874,2.2513
2022-09-30,4800.90000,3922.40000,878.50000,717.00000,717.00000,161.50000,-4.70000,156.80000,45.50000,111.30000,111.30000,111.30000,182.90000,161.50000,51.70000,52.30000,2.15000,2.13000,1.21840,0.26760,0.37090,18.29870,3.36400,3.36400,3.26610,2.31830,0.56110,1.01710,88.48900,4.60560,50.06740,1.30070,3.37310,47.44670,5.1307,4.8428
2022-06-30,5074.10000,4152.90000,921.20020,740.50000,740.50000,180.70020,-6.70000,174.00000,51.80000,122.20000,122.20000,122.20000,201.90020,180.70020,52.70000,53.40000,2.32000,2.29000,1.18530,0.27820,0.58210,18.15490,3.56120,3.56120,3.42920,2.40830,0.52750,0.94950,94.78550,4.99840,57.10290,1.27050,3.60790,46.95580,-0.8989,-1.3232
2022-03-31,5143.30000,4246.20000,897.09960,758.40000,758.40000,138.69970,-2.70000,136.00000,44.40000,91.60000,91.60000,91.60000,159.99970,138.69970,53.60000,54.40000,1.71000,1.68000,1.11800,0.17740,0.41620,17.44210,2.69670,2.69670,2.64420,1.78100,0.52910,0.94550,95.19180,3.58360,33.54090,0.94230,2.94780,48.04250,1.29780,0.94120
