Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,16.35200,2.35600,13.99600,8.69300,76.09900,84.79200,-70.79600,-14.78100,-85.57700,-85.57700,-85.57700,-85.57700,-70.01600,-70.79600,64.62800,64.62800,-1.32000,-1.32000,5.72570,-15.43790,-0.93920,85.59200,-432.95010,-432.95010,-523.34270,-523.34280,0.04220,0.75730,0.77670,115.86840,45.73570,45.73570,-22.11040,751.79680,-2.73860,-0.7595,-0.7601
2024-06-30,7.32400,1.37600,5.94800,7.37600,75.87200,83.24800,-77.30000,-14.14600,-91.44600,-91.44600,-91.44600,-91.44600,-76.60300,-77.30000,58.55810,58.55810,-1.56000,-1.56000,6.48360,-2.93610,-0.74590,81.21250,-1055.43400,-1055.43400,-1248.58000,-1248.58000,0.02290,0.63210,0.67330,133.66060,39.10810,39.10810,-28.63270,153.93400,-3.99020,-1.204,-1.2047
2024-03-31,1.91200,0.42600,1.48600,9.43000,62.01000,71.44000,-69.95400,-12.89800,-82.85200,-82.85200,-82.85200,-82.85200,-69.26600,-69.95400,58.37100,58.37100,-1.42000,-1.42000,7.83070,286.58870,-1.00350,77.71970,-3658.68200,-3658.68200,-4333.26400,-4333.26400,0.00540,0.29220,0.49290,182.58890,55.79150,55.79150,-23.24050,-15933.41000,-2.53750,-1.18240,-1.18310
2023-12-31,,,,13.39300,56.99700,,-70.55700,-9.69500,-79.57000,-79.57000,-79.57000,-79.57000,-69.80600,-69.87500,51.28900,51.28900,-1.44000,-1.44000,10.24810,2.11790,-1.89450,,,,,,,,,,109.36110,109.36110,-19.22720,-122.25930,-1.25510,-1.0308,-1.0423
2023-09-30,,,,12.26300,23.39600,,-35.65900,-7.58400,-43.24300,-43.24300,-43.24300,-43.24300,-34.99600,-35.65900,56.78240,56.78240,-0.76000,-0.76000,9.45520,1.21810,-5.58480,,,,,,,,,,243.30710,243.30730,-18.24660,-53.06800,-0.31290,-0.376,-0.3918
2023-06-30,,,,12.76400,18.93700,,-31.70100,-9.26400,-40.96500,-40.96500,-40.96500,-40.96500,-31.30500,-31.70100,48.50050,48.50050,-0.84000,-0.84000,11.96190,0.84750,5.55720,,,,,,,,,,-232.75600,-232.75560,-15.45620,-35.49640,0.31070,-0.339,-0.3386
2023-03-31,,,,11.47900,18.59800,,-30.07700,-7.73700,-37.81400,-37.81400,-37.81400,-37.81400,-29.43500,-30.07700,42.35500,42.35500,-0.89000,-0.89000,9.68240,14.99890,-1.07140,,,,,,,,,,41.92470,41.92470,-26.25790,-586.90050,-2.07010,-0.93660,-0.94160
2022-12-31,,,,15.94600,30.69600,,-46.64200,-8.40500,-55.04700,-55.04700,-55.04700,-55.04700,-45.97700,-46.64200,39.11800,39.11800,-1.33000,-1.33000,6.11780,4.65840,-1.27330,,,,,,,,,,73.57850,73.57850,-33.40030,-269.17860,-1.80410,-1.0284,-1.0389
2022-09-30,,,,19.02000,23.50900,,-42.52900,-8.56200,-51.09100,-51.09100,-51.09100,-51.09100,-41.79000,-42.52900,38.82000,38.82000,-1.32000,-1.32000,8.64610,1.39170,-3.55290,,,,,,,,,,193.35780,193.35800,-25.30120,-75.74090,-0.63480,-0.876,-0.8793
2022-06-30,,,,18.81500,26.54800,,-45.36300,-5.55700,-50.92000,-50.92000,-50.92000,-50.92000,-44.68300,-45.36300,38.27200,38.27200,-1.33000,-1.33000,9.92920,1.08190,-13.20460,,,,,,,,,,727.42850,727.42850,-23.84990,-59.60300,-0.18240,-0.6647,-0.6759
2022-03-31,,,,17.66000,20.24600,,-37.90600,-2.75900,-40.66500,-40.66500,-40.66500,-40.66500,-37.26000,-37.90600,38.03700,38.03700,-1.07000,-1.07000,12.79100,0.70530,2.39350,,,,,,,,,,-106.91460,-106.91470,-27.28300,-31.50570,0.99700,-1.17670,-1.17840
2021-12-31,,,,13.55300,19.48700,,-33.04000,-2.78600,-35.82600,-35.82600,-35.82600,-35.82600,-32.39800,-33.04000,37.00300,37.00300,-0.95000,-0.95000,9.85810,0.55410,1.24270,,,,,,,,,,-49.65080,-49.65080,-18.91240,-22.13850,2.36490,-1.1381,-1.1408
2021-09-30,,,,16.60800,16.52900,,-33.13700,-3.52500,-36.66200,-36.66200,-36.66200,-36.66200,-30.61700,-33.13700,37.29900,37.29900,-0.98000,-0.98000,8.10160,0.46040,0.85330,,,,,,,,,,-35.42880,-35.42870,-16.05330,-19.11610,3.44400,-0.7413,-0.7417
2021-06-30,,,,21.59700,13.72200,,-35.31900,-1.23300,-36.55200,-36.55200,-36.55200,-36.55200,-34.85400,-35.31900,36.63600,36.63600,-1.00000,-1.00000,5.33530,0.22030,0.36090,,,,,,,,,,-27.66410,-27.66410,-17.03430,-21.56870,4.52710,-0.7616,-0.7628
2021-03-31,,,,20.58000,13.00400,,-33.58400,-1.25900,-34.84300,-34.84300,-34.84300,-34.84300,-33.09500,-33.58400,36.29900,36.29900,-0.96000,-0.96000,5.94470,0.17800,0.28810,,,,,,,,,,-21.20190,-21.20190,-14.14300,-17.42800,5.69100,-1.37100,-1.37560
2020-12-31,,,,41.65400,10.78500,,-52.43900,-1.28200,-53.72100,-53.72100,-53.72100,-53.72100,-51.96400,-52.43900,33.22800,33.22800,-1.60000,-1.60000,5.24760,0.16940,0.24190,,,,,,,,,,-27.65260,-27.65260,-18.20370,-22.96700,6.81270,-0.8539,-0.8577
2020-09-30,,,,25.77000,7.06000,,-32.83000,-1.27500,-34.10500,-34.10500,-34.10500,-34.10500,-32.38200,-32.83000,33.36600,33.36600,-1.02000,-1.02000,8.20960,0.20800,0.29810,,,,,,,,,,-21.80790,-21.80790,-14.77120,-17.27270,6.03440,-0.6142,-0.6195
2020-06-30,,,,14.85900,5.16200,,-20.02100,-1.08000,-21.10100,-21.10100,-21.10100,-21.10100,-19.59900,-20.02100,32.99700,32.99700,-0.64000,-0.64000,18.75690,0.19230,0.24550,,,,,,,,,,-11.19870,-11.19870,-8.35940,-9.04480,7.35630,-0.2776,-0.279
2020-03-31,,,,15.86500,4.51000,,-20.37500,0.23400,-20.14100,-20.14100,-20.14100,-20.14100,-20.12400,-20.37500,32.47000,32.47000,-0.62000,-0.62000,57.21740,0.18030,0.22000,,,,,,,,,,-9.65090,-9.65090,-7.63160,-7.91060,8.29670,-0.35160,-0.37240
2019-12-31,,,,12.70400,2.98900,,-15.69300,-82.31300,-98.00600,-98.00600,-98.00600,-98.00600,-15.52100,-15.69300,11.36700,11.36700,0.15000,0.15000,68.19660,0.09080,0.09990,,,,,,,,,,-42.99360,-42.99360,-38.10820,-39.08800,9.21850,-1.4202,-1.4282
2019-09-30,,,,4.46900,1.81300,,-6.28200,-61.83000,-68.11200,-68.11200,-68.11200,-68.11200,-6.11800,-6.28200,7.32600,7.32600,-9.30000,-9.30000,0.37420,-0.17410,-0.77290,,,,,,,,,,44.67500,44.67500,-85.45400,52.45440,-20.54450,-0.8928,-0.8964
2019-06-30,,,,2.77200,1.34500,,-83.01400,-4.74800,-87.76200,-87.76200,-87.76200,-87.76200,-83.01400,-83.01400,6.69500,6.69500,-13.11000,-13.11000,,,,,,,,,,,,,,,,,,-0.7764,-0.7764
2019-03-31,,,,0.42900,0.79700,,-1.22600,-0.02500,-1.25100,-1.25100,-1.25100,-1.25100,-1.22600,-1.22600,6.58600,6.58600,-0.19000,-0.19000,,,,,,,,,,,,,,,,,,-0.12250,-0.12250
2018-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.1067,0.1067
2018-09-30,,,,0.00600,0.26200,,-0.26800,-0.02200,-0.29000,-0.29000,-0.29000,-0.29000,-0.26800,-0.26800,6.76000,6.76000,-0.04000,-0.04000,,,,,,,,,,,,,,,,,,-0.1067,-0.1067
