Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.34520,0.24550,0.09960,,0.61840,-0.75120,1.36960,-1.27000,-0.40920,-1.67920,-1.67920,-1.67920,-1.67920,-0.91560,-1.27000,0.92440,0.92440,-1.82000,-1.82000,0.11330,0.25170,2.06980,28.86530,-367.93500,-367.93500,-486.50050,-486.50050,0.01770,,4.44410,20.25160,11.50250,-31.08820,-8.58900,-23.26260,4.93730,-1.5397,-1.5397
2024-06-30,0.32790,0.28550,0.04240,,0.77300,-0.77380,1.54680,-1.50440,-0.62770,-2.13200,-2.13200,-2.13200,-2.13200,-0.88590,-1.50440,0.74830,0.74830,-2.84860,-2.84860,0.08300,0.59560,2.41740,12.93100,-458.80530,-458.80530,-650.23190,-650.23190,0.01680,,3.66600,24.55020,13.68170,-48.26920,-10.92450,-19.51910,5.75490,-1.4245,-1.4245
2024-03-31,0.31460,0.26310,0.05150,,0.55970,-0.33490,0.89460,-0.84310,-0.52450,-1.36750,-1.36750,-1.36750,-1.36750,-0.47640,-0.84310,0.73560,0.73560,-1.79910,-1.79910,0.09970,0.51680,1.65220,16.35850,-267.98920,-267.98920,-434.69960,-434.69960,0.01550,,3.56920,25.21560,9.80570,-22.58900,-6.72550,-10.91400,8.17310,-1.24490,-1.24490
2023-12-31,0.32130,0.23560,0.08580,,0.40870,-9.35830,9.87660,-9.79090,0.23570,-9.55510,-9.55510,-9.55510,-9.55510,-9.45430,-9.79090,0.70230,0.70230,-13.38230,-13.38230,0.12580,0.46660,1.20200,26.68950,-3047.06200,-3047.06200,-2973.70300,-2973.70300,0.01560,,1.62720,55.31100,75.64700,-129.67060,-46.42350,-69.16500,10.05290,-1.3306,-1.3313
2023-09-30,0.33130,0.28810,0.04320,,1.10370,-0.08060,1.18430,-1.14110,-0.34390,-1.48510,-1.48510,-1.48510,-1.48510,-0.87030,-1.14110,0.71970,0.71970,-2.06000,-2.06000,0.12910,0.27610,0.47210,13.04210,-344.45230,-344.45230,-448.27040,-448.27040,0.01110,,2.83970,31.69380,46.73760,-8.82790,-4.95570,-6.39050,23.07520,-1.5536,-1.5519
2023-06-30,0.30690,0.24540,0.06150,,1.23600,-0.89390,2.12990,-2.06840,-0.67870,-2.74710,-2.74710,-2.74710,-2.74710,-1.92260,-2.06840,0.68360,0.68360,-4.04800,-4.04800,0.23850,0.26030,0.40800,20.03940,-673.94410,-673.94410,-895.08380,-895.08380,0.01000,,2.25580,39.89760,148.59540,-15.13420,-8.98590,-11.19520,26.04650,-3.6316,-3.6338
2023-03-31,0.29620,0.24840,0.04770,,1.48570,-1.31530,2.80110,-2.75330,-0.16640,-2.91970,-2.91970,-2.91970,-2.91970,-2.62200,-2.75330,0.66800,0.66800,-4.34780,-4.34780,0.26880,0.21130,0.26800,16.11260,-929.65990,-929.65990,-985.85050,-985.85050,0.00960,,2.21430,40.64430,3256.38800,-14.66450,-9.42700,-11.56530,29.36890,-2.74650,-2.77680
2022-12-31,0.29630,0.25210,0.04420,0.18980,1.06460,-1.02310,2.27750,-2.23330,-0.18440,-2.41770,-2.41770,-2.41770,-2.41770,-2.11900,-2.23330,0.62220,0.62220,-3.89810,-3.89810,0.66300,0.29020,0.40890,14.91220,-753.65470,-753.65480,-815.88280,-815.88280,0.01500,,2.20110,40.88840,-111.98420,-21.66590,-12.24020,-15.37760,16.79390,-3.472,-3.4721
2022-09-30,0.31740,0.24720,0.07020,0.17040,0.86010,-0.62880,1.65930,-1.58910,-3.82510,-5.41420,-5.41420,-5.41420,-5.41420,1.77530,-1.58910,0.64720,0.64720,-8.39580,-8.39580,1.33700,0.49880,0.99540,22.12990,-500.67720,-500.67720,-1705.83600,-1705.83600,0.02460,,2.59670,34.65990,-118.29200,-118.29210,-41.93550,-59.28330,6.91630,-3.3086,-3.3083
2022-06-30,0.29080,0.21170,0.07910,0.25450,0.88180,-1.78640,2.92270,-2.84360,0.81510,-2.02850,-2.02850,-2.02850,-2.02850,-2.67580,-2.84360,0.59320,0.59320,-3.44830,-3.44830,0.22920,0.93330,16.82510,27.20510,-977.77370,-977.77370,-697.49920,-697.49920,0.02830,,3.49220,25.77190,-1163.71400,-1163.70500,-19.74180,-77.58340,0.29350,-3.6633,-3.6633
2022-03-31,0.29760,0.21840,0.07920,0.11670,1.26810,-0.82130,2.20620,-2.12690,0.05640,-2.07050,-2.07050,-2.07050,-2.07050,-2.00320,-2.12690,0.59030,0.59030,-3.44830,-3.44830,0.17750,0.71670,2.53040,26.60440,-714.62380,-714.62380,-695.67290,-695.67290,0.03080,,3.29730,27.29500,-161.69380,-161.69400,-21.41490,-45.80040,2.16620,-0.86600,-0.86900
2021-12-31,0.33420,0.23630,0.09790,0.34900,1.02540,-0.98650,2.36090,-2.26300,-0.07130,-2.33430,-2.33430,-2.33430,-2.33430,-2.13640,-2.26300,0.56640,0.56640,-4.04800,-4.04800,0.30060,0.47140,1.01810,29.27960,-677.13280,-677.13270,-698.45560,-698.45560,0.03260,,4.97190,18.10170,-75.67940,-75.67940,-22.79050,-40.00670,5.22750,-3.0625,-3.0628
2021-09-30,0.48680,0.31810,0.16870,0.22410,0.68760,-1.22200,2.13360,-1.96500,-0.05920,-2.02420,-2.02420,-2.02420,-2.02420,-1.91050,-1.96500,0.56940,0.56940,-2.99850,-2.99850,0.27730,0.68130,2.34850,34.65750,-403.68040,-403.68040,-415.85220,-415.85220,0.04680,,7.15060,12.58630,-109.20290,-109.20280,-19.47530,-34.79940,3.24910,-1.2142,-1.2447
2021-06-30,0.28020,0.20510,0.07510,0.23880,0.78150,-1.35710,2.37740,-2.30230,-0.06260,-2.36490,-2.36490,-2.36490,-2.36490,-2.20320,-2.30230,0.56440,0.56440,-4.49780,-4.49780,0.36010,0.51240,1.17170,26.79390,-821.56210,-821.56210,-843.91140,-843.91140,0.02700,,11.84910,7.59550,-73.24590,-73.24580,-22.78810,-35.71340,5.68950,-1.8709,-1.8892
2021-03-31,0.28980,0.21690,0.07290,0.21320,0.78210,-1.38120,2.37650,-2.30360,-0.06350,-2.36710,-2.36710,-2.36710,-2.36710,-2.19620,-2.30360,0.55640,0.55640,-4.49780,-4.49780,0.67130,0.41560,0.79520,25.15060,-794.96010,-794.96010,-816.88420,-816.88420,0.02570,,12.34600,7.28980,-50.94030,-50.94030,-20.97540,-29.76720,8.25210,-2.72400,-2.72400
2020-12-31,0.45460,0.32450,0.13010,0.20890,1.27510,-1.68450,3.16850,-3.03840,-0.06190,-3.10030,-3.10030,-3.10030,-3.10030,-2.86920,-3.03840,0.53030,0.53030,-5.99700,-5.99700,0.49620,0.46580,0.87200,28.61780,-668.44020,-668.44020,-682.05230,-682.05230,0.04380,,12.84240,7.00800,-75.30670,-75.30670,-29.90770,-40.22770,7.50200,-2.7274,-2.9371
2020-09-30,0.32500,0.13580,0.18920,0.23840,1.38810,-1.75320,3.37970,-3.19060,-0.06140,-3.25200,-3.25200,-3.25200,-3.25200,-3.14320,-3.19060,0.53770,0.53770,-5.99700,-5.99700,0.88280,0.38110,0.63050,58.20660,-981.76460,-981.76460,-1000.65800,-1000.65800,0.02910,,3.33710,26.96970,-60.85890,-60.85890,-29.14960,-37.66700,9.84690,-4.0427,-4.0427
2020-06-30,0.30130,0.27280,0.02850,0.16110,1.30860,-1.56170,3.03130,-3.00280,-0.05360,-3.05640,-3.05640,-3.05640,-3.05640,-2.92690,-3.00280,0.52620,0.52620,-5.99700,-5.99700,0.69710,0.40960,0.71050,9.46100,-996.73290,-996.73290,-1014.50900,-1014.50900,0.02800,,6.81290,13.21020,-64.45000,-64.45000,-28.40780,-38.05140,8.93320,-3.5529,-3.5529
2020-03-31,0.29700,0.25450,0.04250,0.27540,1.43550,-1.55370,3.26460,-3.22220,-0.04860,-3.27080,-3.27080,-3.27080,-3.27080,-3.12870,-3.22220,0.51170,0.51170,-5.99700,-5.99700,0.44460,0.48470,0.96200,14.29670,-1085.07400,-1085.07400,-1101.43600,-1101.43600,0.02870,,9.46900,9.50470,-88.15820,-88.15820,-31.60710,-45.42670,7.18530,-3.90640,-3.90640
2019-12-31,0.47920,0.28240,0.19680,0.41460,2.77150,-2.10260,5.28860,-5.09180,0.29950,-4.79240,-4.79240,-4.79240,-5.44890,-5.01510,-5.09180,0.50100,0.50100,-10.49480,-10.49480,0.55410,0.41670,0.73200,41.06570,-1062.57100,-1062.57100,-1000.07800,-1137.09300,0.04570,,1.96480,45.80540,-107.32980,-107.32980,-45.68260,-62.60360,8.78390,-3.5932,-3.5953
2019-09-30,0.38320,0.33000,0.05320,0.26510,2.62360,-2.64080,5.52960,-5.47630,1.14230,-4.33410,-4.33410,-4.33410,-3.85820,-5.33080,-5.47630,0.50470,0.50470,-7.49630,-7.49630,0.41710,0.09310,0.11630,13.88980,-1429.05000,-1429.05000,-1130.97000,-1006.79400,0.03590,,1.63260,55.12650,-75.41670,-75.41670,-40.62290,-68.39490,11.37100,-2.7199,-3.2027
2019-06-30,0.39970,0.31980,0.07990,0.94970,2.68140,-0.79250,4.42370,-4.34380,-0.09510,-4.43880,-4.43880,-4.43880,-4.35720,-4.19840,-4.34380,0.50150,0.50150,-8.99550,-8.99550,3.85810,0.10480,0.13630,19.98660,-1086.68000,-1086.68000,-1110.46400,-1090.05000,0.02930,24.60080,3.06790,29.33570,-51.96350,-59.57920,-32.56000,-46.51780,16.92780,-4.9238,-5.0471
2019-03-31,0.28420,0.27420,0.01000,0.15250,2.85460,-1.46820,4.47530,-4.46530,-0.03960,-4.50490,-4.50490,-4.50490,-4.40580,-4.32620,-4.46530,0.49150,0.49150,-8.99550,-8.99550,1.09750,0.09940,0.23900,3.52160,-1571.38600,-1571.38600,-1585.32700,-1550.44800,0.02230,16.01290,4.78800,18.79690,-49.69420,-57.08580,-35.39090,-44.75700,18.41100,-2.89370,-3.07150
2018-12-31,0.34480,0.28920,0.05550,0.03740,3.90670,,2.77930,-2.72370,-0.03050,-2.75430,-2.75430,-2.75430,-2.65350,-2.58450,-2.72370,0.48030,0.48030,-5.99700,-5.99700,3.17540,0.08160,0.09480,16.10580,-790.00170,-790.00170,-798.85310,-769.62200,0.02570,,6.60200,13.63220,-24.47360,-27.54730,-20.56080,-22.47640,23.01510,-1.8387,-1.9754
2018-09-30,0.41350,0.29550,0.11800,0.00140,2.49610,,2.49740,-2.37940,-0.02380,-2.40330,-2.40330,-2.40330,-2.34470,-2.24380,-2.37940,0.48410,0.48410,-4.49780,-4.49780,4.58610,0.07310,0.10430,28.54200,-575.42950,-575.42950,-581.19310,-567.02610,0.02790,10.77340,1.03320,87.11070,-18.94740,-21.18110,-16.19210,-17.56280,26.03500,-2.7322,-3.2811
2018-06-30,0.49610,0.36270,0.13330,0.00030,0.75330,-0.59300,1.34660,-1.21330,-0.13060,-1.34380,-1.34380,-1.34380,-1.29440,-1.08870,-1.21330,0.48010,0.48010,-2.99850,-2.99850,1.26460,,0.14660,26.87880,-244.56180,-244.56180,-270.87960,-260.91760,0.03470,16.45200,1.92080,46.85560,-12.93000,-14.97530,-9.38730,-12.93000,21.33290,-3.6881,-4.0365
2018-03-31,0.30790,0.22680,0.08110,,0.82410,-0.57180,1.39580,-1.31470,-0.23630,-1.55100,-1.55100,-1.55100,-1.48160,-1.19130,-1.31470,0.46540,0.46540,-2.99850,-2.99850,0.39580,,0.34800,26.34480,-426.97740,-426.97740,-503.70360,-481.16800,0.02660,22.43040,6.83990,13.15800,-26.67390,-35.95870,-13.39050,-26.67390,12.49660,-0.89430,-0.91110
2017-12-31,0.31910,0.21540,0.10370,,0.65350,-1.78850,2.44200,-2.33830,-0.02070,-2.35910,-2.35910,-2.35910,-1.77370,-2.21520,-2.33830,0.43380,0.43380,-2.99850,-2.99850,0.60350,,0.27940,32.50050,-732.87790,-732.87800,-739.37580,-555.91360,0.02520,80.75220,6.55860,13.72240,-32.27700,-41.20230,-18.62080,-32.27700,15.59190,-1.3555,-1.3612
2017-09-30,0.31750,0.22780,0.08970,,0.56140,-0.18620,0.74760,-0.65790,-0.05280,-0.71070,-0.71070,-0.71070,-0.71070,-0.63360,-0.65790,0.43110,0.43110,-1.49930,-1.49930,0.10520,,1.02760,28.25480,-207.25120,-207.25120,-223.88690,-223.88690,0.03800,,1.42280,63.25460,-29.22560,-29.22560,-8.51270,-29.22560,5.64140,-0.3392,-0.393
2017-06-30,0.37480,0.28710,0.08770,,0.30370,-0.17270,0.47640,-0.38870,-0.04180,-0.43050,-0.43050,-0.43050,-0.43050,-0.35460,-0.38870,0.43110,0.43110,-1.49930,-1.49930,0.11980,,0.84230,23.39310,-103.72700,-103.72700,-114.87840,-114.87840,0.04460,,1.43810,62.58460,-15.37150,-15.37150,-5.12260,-15.37150,6.49700,-0.405,-0.4695
2017-03-31,0.06630,0.09960,-0.03330,,0.25240,-0.20720,0.45960,-0.49290,-0.05650,-0.54930,-0.54930,-0.54930,-0.54930,-0.49290,-0.49290,0.41750,0.41750,-1.49930,-1.49930,1.96580,,0.03140,-50.22930,-743.57030,-743.57030,-828.73160,-828.73160,0.01060,,0.94410,95.33190,-17.74660,-17.74660,-8.75390,-17.74660,7.18070,-0.98880,-0.98880
2016-12-31,0.28980,0.03950,0.25030,,0.04100,-0.23470,0.27560,-0.02540,0.00050,-0.02490,-0.04680,-0.04680,-0.04680,-0.02540,-0.02540,0.34110,0.34110,-0.29990,-0.29990,23.11800,,0.02740,86.36270,-8.75460,-8.75460,-8.59100,-16.15780,0.07820,,4.12630,21.81150,-1.32030,-1.32030,-1.26320,-1.32030,8.62680,-0.9422,-0.942
2016-09-30,0.32670,0.03350,0.29310,,0.00120,-0.08400,0.08530,0.20780,0.00000,0.20790,0.20790,0.20790,0.20790,0.20780,0.20780,0.33350,0.33350,0.59970,0.59970,,,,89.73020,63.62230,63.62230,63.63480,63.63480,,,,,,,,,0.00000,-0.072,-0.0732
2016-06-30,,,,,0.00510,-0.04100,,-0.04610,0.00010,-0.04600,-0.04600,-0.04600,-0.04600,-0.04610,-0.04610,0.33350,0.33350,-0.14990,-0.14990,0.00340,,-0.84290,,,,,,,,,,149.12790,149.12790,,149.12790,-0.66070,1.269,1.269
2016-03-31,,,,,0.02340,-0.03610,,-0.05950,0.00000,-0.05950,-0.05950,-0.05950,-0.05950,-0.05950,-0.05950,0.33350,0.33350,-0.14990,-0.14990,0.00640,,-0.77810,,,,,,,,,,246.80860,246.80860,,246.80860,-0.51610,-0.21380,-0.21380
2015-12-31,,,,,0.00690,,,-0.00690,,-0.00690,-0.00690,-0.00690,-0.00690,-0.00690,-0.00690,0.04220,0.04220,1.49930,1.49930,0.89120,,-6.59210,,,,,,,,,,51.90700,51.90700,-6.33380,51.90700,-0.04010,1.4928,1.4928
2015-09-30,,,,,0.01230,,,-0.01230,,-0.01230,-0.01230,-0.01230,-0.01230,-0.01230,-0.01230,0.01000,0.01000,-1.49930,-1.49930,0.94720,,,,,,,,,,,,,,-121.01630,,-0.01410,-1.998,-1.998
2015-06-30,,,,,0.00480,,,-0.00480,,-0.00480,-0.00480,-0.00480,-0.00480,-0.00480,-0.00480,0.04000,0.04000,0.00000,0.00000,0.33780,,-1.27210,,,,,,,,,,32.31290,32.31290,-63.33330,32.31290,-0.36730,-0.1187,-0.1187
2015-03-31,,,,,0.00710,,,-0.00710,,-0.00710,-0.00710,-0.00710,-0.00710,-0.00710,-0.00710,0.04000,0.04000,0.00000,0.00000,0.03460,,-0.86940,,,,,,,,,,130.41070,130.41070,,130.41060,-0.11580,-0.08870,-0.08870
2014-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2014-09-30,,,,0.00000,,,,,,0.00000,,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
