Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,5.59600,3.01950,2.57660,0.36900,1.14040,1.52980,1.04680,-0.04320,1.00350,0.24380,0.75970,0.75970,0.75970,1.21310,1.04680,47.17010,48.89870,0.02000,0.02000,4.33940,46.04300,18.70530,18.70530,17.93320,13.57590,0.44970,0.67080,2.05340,43.82920,7.33170,7.78870,6.10530,7.33170,0.21970,0.0172,0.0154
2019-06-30,3.97720,2.26900,1.70810,0.40280,0.94630,1.35600,0.35220,-0.13770,0.21450,-0.02640,0.24090,0.24090,0.24090,0.50500,0.35220,47.17000,50.12400,0.01000,0.01000,4.10280,42.94840,8.85520,8.85520,5.39240,6.05670,0.34790,0.41980,2.77970,32.37710,2.53630,2.70980,2.10690,2.53630,0.20130,0.0028,0.0028
2019-03-31,5.67430,2.92940,2.74490,0.20220,1.02110,1.23010,1.51480,-0.02180,1.49300,0.40210,1.09090,1.09090,1.09090,1.56610,1.51480,47.17000,48.89900,0.02000,0.02000,3.10660,48.37500,26.69570,26.69570,26.31090,19.22540,0.47600,0.65480,1.99400,45.13600,11.78510,12.61350,9.15130,11.78510,0.19620,-0.00920,-0.00920
2018-12-31,4.17790,2.36230,1.81550,0.12700,1.05400,1.19600,0.61950,-0.50050,0.12670,-0.24810,0.37480,0.37480,0.37480,0.73280,0.61950,47.11700,47.45200,,0.00000,3.51220,43.45590,14.82900,14.82900,3.03210,8.97080,0.42010,0.64400,3.41260,26.37250,4.58980,4.95900,3.76860,4.58980,0.17310,0.0256,0.0177
2018-09-30,3.49160,1.94760,1.54400,0.46990,0.78620,1.26370,0.28030,-0.01840,0.26190,0.00020,0.26170,0.26170,0.26170,0.33590,0.28030,47.05160,47.05160,0.01000,0.01000,2.58350,44.22030,8.02860,8.02860,7.50020,7.49560,0.35530,0.52180,1.98980,45.23060,3.49740,3.99860,2.66330,3.49740,0.15860,0.0065,0.0065
2018-06-30,2.53520,1.49680,1.03850,0.40500,0.73040,1.14290,-0.10450,-0.05840,-0.16290,,-0.16290,-0.16290,-0.16290,-0.05020,-0.10450,46.98700,46.98700,0.00000,0.00000,2.89680,40.96090,-4.12180,-4.12180,-6.42590,-6.42590,0.28500,0.41230,2.04920,43.91940,-2.27980,-2.62520,-1.83150,-2.27980,0.15150,-0.0084,-0.0084
2018-03-31,2.51190,1.62260,0.88920,0.35100,0.81800,1.16900,-0.27970,0.00500,-0.28240,-0.00320,-0.27910,-0.27910,-0.27910,-0.22540,-0.27970,46.92300,46.92300,-0.01000,-0.01000,3.22720,35.40100,-11.13690,-11.13690,-11.24080,-11.11290,0.28490,0.46840,2.87650,31.28750,-3.82990,-4.39870,-3.16560,-3.82990,0.15450,0.00180,0.00180
2017-12-31,1.91250,1.74110,0.17130,0.92750,1.25920,2.19690,-2.02550,-0.35910,-2.38460,-0.17220,-2.21240,-2.21240,-2.21240,-2.02530,-2.02550,46.84800,46.84800,-0.05000,-0.05000,3.26810,8.95940,-105.91240,-105.91240,-124.68850,-115.68400,0.20870,0.43740,2.92670,30.75100,-29.24440,-33.41780,-24.13920,-29.24440,0.16130,-0.0192,-0.0199
2017-09-30,1.15330,1.33180,-0.17840,0.33530,0.84430,1.18260,-1.36100,-0.01540,-1.37640,0.00410,-1.38050,-1.38050,-1.38050,-1.29250,-1.36100,46.72500,46.72500,-0.03000,-0.03000,5.36620,-15.46930,-118.00790,-118.00790,-119.34370,-119.69530,0.11040,0.28630,2.37940,37.82400,-15.04310,-15.84150,-13.21850,-15.04310,0.19560,0.0046,0.0046
2017-06-30,1.43370,1.10780,0.32580,0.17730,0.88140,1.06190,-0.73600,-0.14370,-0.87970,0.01790,-0.89750,-0.89750,-0.89750,-0.66750,-0.73600,46.60150,46.60150,-0.02000,-0.02000,7.39440,22.72650,-51.33740,-51.33740,-61.35730,-62.60280,0.12220,0.21710,2.69000,33.45670,-8.50130,-8.89270,-7.64810,-8.50130,0.22500,0.0006,0.0006
2017-03-31,1.56330,0.86340,0.69990,0.13260,1.04980,1.18320,-0.48330,-0.04220,-0.52550,,-0.52550,-0.52550,-0.52550,-0.41650,-0.48330,46.47820,46.47820,-0.01000,-0.01000,9.47470,44.77240,-30.91430,-30.91430,-33.61420,-33.61420,0.12470,0.17430,1.57430,57.16760,-4.58750,-4.78250,-4.19160,-4.58750,0.24420,-0.02080,-0.02080
2016-12-31,1.87710,1.88990,-0.01270,0.08150,1.20430,1.28880,-1.30150,-0.10260,-1.40420,-1.01930,-0.38490,-0.38490,-0.38490,-1.25320,-1.30150,46.21600,46.21600,-0.01000,-0.01000,8.69770,-0.67780,-69.33630,-69.33630,-74.80360,-20.50230,0.14380,0.36300,2.94290,30.58190,-3.26930,-3.33560,-2.94900,-3.26930,0.25360,-0.0057,-0.0064
2016-09-30,1.90560,1.22770,0.67790,0.22510,1.17940,1.40450,-0.72660,-0.12390,-0.85050,,-0.85050,-0.85050,-0.85050,-0.66200,-0.72660,46.13200,46.24100,-0.02000,-0.02000,4.23890,35.57550,-38.12840,-38.12840,-44.63110,-44.63110,0.13240,0.20460,1.57680,57.07860,-7.21820,-7.22870,-5.90820,-7.21820,0.25390,-0.0109,-0.0108
2016-06-30,2.36100,1.42210,0.93890,0.26200,1.13280,1.39490,-0.45600,-0.05770,-0.51370,0.03010,-0.54380,-0.54380,-0.54380,-0.39170,-0.45600,46.07180,46.52030,-0.01000,-0.01000,4.55110,39.76660,-19.31380,-19.31380,-21.75890,-23.03450,0.15780,0.23170,2.03730,44.17510,-4.37890,-4.38520,-3.63440,-4.37890,0.26960,-0.0085,-0.0086
2016-03-31,1.93340,1.55930,0.37420,0.13630,1.00750,1.14380,-0.76960,0.08320,-0.68640,,-0.68640,-0.68640,-0.68640,-0.70540,-0.76960,46.07200,46.52000,-0.01000,-0.01000,3.97870,19.35190,-39.80640,-39.80640,-35.50180,-35.50180,0.11970,0.21940,1.52490,59.01940,-5.29490,-5.30260,-4.24820,-5.29490,0.28140,0.00040,0.00030
2015-12-31,3.07110,3.05010,0.02100,0.15640,0.69290,0.85240,-0.83140,-0.63800,-1.46940,0.81410,-2.28350,-2.28350,-2.28350,-0.80010,-0.83140,45.78000,45.78000,-0.05000,-0.05000,4.95900,0.68500,-27.07000,-27.07000,-47.84500,-74.35420,0.19010,0.50990,1.79970,50.00890,-16.78230,-16.80620,-14.13270,-16.78230,0.29530,-0.0238,-0.0239
2015-09-30,4.37060,3.63290,0.73770,0.24640,1.11720,1.36350,-0.62580,-0.19380,-0.81960,-0.15830,-0.66130,-0.66130,-0.66130,-0.55590,-0.62580,45.52750,46.84110,-0.01000,-0.01000,10.06270,16.87860,-14.31910,-14.31910,-18.75240,-15.12990,0.25240,0.54240,2.43650,36.93810,-4.12320,-4.38830,-3.81850,-4.12320,0.34850,-0.0049,-0.0056
2015-06-30,4.59670,3.22240,1.37430,0.20290,1.19660,1.39960,-0.02520,0.23430,0.20910,0.10400,0.10510,0.10510,0.10510,0.04210,-0.02520,45.38900,46.75800,0.00000,0.00000,6.88710,29.89730,-0.54850,-0.54850,4.54850,2.28600,0.24920,0.43230,2.49620,36.05450,0.64100,0.67400,0.56960,0.64100,0.35700,-0.0328,-0.0349
2015-03-31,6.87170,3.90460,2.96710,0.17800,1.62210,1.80000,1.16710,-0.49390,0.67310,0.34430,0.32890,0.32890,0.32890,1.23570,1.16710,45.24680,47.29030,0.01000,0.01000,4.11360,43.17870,16.98380,16.98380,9.79600,4.78590,0.31530,0.62310,1.79830,50.04770,1.88270,1.94030,1.50880,1.88270,0.38610,-0.03920,-0.04160
2014-12-31,6.75180,3.81820,2.93360,0.16820,1.41800,1.58930,1.34430,0.04920,1.39350,0.63120,0.76230,0.76230,0.76230,1.38470,1.34430,44.09500,45.86500,0.02000,0.02000,4.14070,43.44900,19.91020,19.91030,20.63880,11.29070,0.32620,0.91750,2.36890,37.99230,4.59260,4.68310,3.68340,4.59260,0.36690,0.0133,0.0092
2014-09-30,5.93660,3.13120,2.80540,0.13510,0.96440,1.09950,1.70590,-0.29680,1.40910,0.45000,0.95900,0.95900,0.95900,1.77330,1.70590,43.57900,46.46600,0.02000,0.02000,5.04560,47.25580,28.73510,28.73510,23.73500,16.15470,0.36240,1.04580,2.61010,34.48190,6.92330,6.93900,5.85520,6.92330,0.31130,0.0608,0.0456
2014-06-30,5.64840,3.01850,2.62990,0.06640,0.90550,0.97180,1.65800,-0.23340,1.42460,0.34380,1.08080,1.08080,1.08080,1.69290,1.65800,43.28900,46.75800,0.02000,0.02000,9.54740,46.56000,29.35430,29.35430,25.22220,19.13550,0.43500,0.89660,2.99960,30.00410,9.06210,9.09280,8.32420,9.06210,0.27090,-0.0266,-0.0576
2014-03-31,5.48000,2.92460,2.55550,0.07090,0.74200,0.81290,1.74260,-0.09460,1.64790,0.42430,1.22360,1.22360,1.22360,1.76130,1.74260,43.08800,46.20400,0.03000,0.03000,5.01550,46.63230,31.79830,31.79830,30.07130,22.32790,0.44040,1.09040,5.68120,15.84180,11.85290,11.90950,9.83360,11.85290,0.23670,0.06030,0.04080
2013-12-31,4.90140,2.58230,2.31910,0.08400,0.66900,0.74440,1.57470,-0.20150,1.37320,,2.20540,2.20540,2.20540,1.58670,1.57470,41.71300,44.64200,,0.00000,16.31880,47.31460,32.12790,32.12790,28.01640,44.99480,0.52800,1.20680,3.89200,23.12430,25.06870,25.58010,23.75590,25.06870,0.20450,0.028,0.0264
2013-09-30,3.55580,2.12840,1.42750,0.05590,1.31780,1.38050,0.04690,-0.03620,0.01060,,0.01060,0.01060,0.01060,0.06880,0.04690,41.03430,41.03430,0.00000,0.00000,20.45210,40.14450,1.31860,1.31860,0.29940,0.29940,0.57890,1.15490,2.77240,32.46290,0.18140,0.18350,0.17330,0.18140,0.13850,0.0062,0.0057
2013-06-30,2.66010,1.78030,0.87980,0.05730,0.61970,0.67780,0.20200,-0.04130,0.16070,,0.16070,0.16070,0.16070,0.22070,0.20200,40.52280,40.52280,0.00000,0.00000,,33.07430,7.59400,7.59400,6.03970,6.03970,,,,,,,,,,-0.0067,-0.0068
2013-03-31,2.01410,1.33520,0.67890,0.05610,0.51630,0.57640,0.10250,-0.02250,0.08000,,0.08000,0.08000,0.08000,0.12160,0.10250,40.22600,40.22600,0.00000,0.00000,,33.70600,5.08710,5.08710,3.97070,3.97070,,,,,,,,,,0.00480,0.00480
