Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,180.99800,57.82300,123.17500,31.29100,84.71500,,116.00600,7.16900,-20.61400,-13.44500,1.09800,-14.54300,-14.54300,,-14.54300,27.89500,7.16900,129.25000,129.25000,-0.11000,-0.11000,1.17960,0.76500,3.61420,68.05320,3.96080,3.96080,-7.42830,-8.03490,0.24460,,2.80330,32.10550,-13.24350,6.16400,-1.96490,-3.11210,0.84140,0.0917,0.0608
2024-06-30,178.14700,57.18700,120.96000,32.13700,90.19700,,122.33400,-1.37400,-8.24000,-9.61400,0.67600,-10.29000,-10.29000,,-10.29000,20.29100,-1.37400,125.99900,125.99900,-0.08000,-0.08000,1.49560,0.79710,3.92730,67.89900,-0.77130,-0.77130,-5.39670,-5.77610,0.23570,,3.00900,29.91040,-9.83860,4.22710,-1.36160,-1.99670,0.81730,0.14400,0.11700
2024-03-31,179.41300,56.96900,122.44400,33.93000,102.73300,,136.66300,-14.21900,-7.30600,-21.52500,2.06600,-23.59100,-23.59100,,-23.59100,8.22200,-14.21900,121.10600,121.10600,-0.20000,-0.20000,1.43600,0.80070,4.01820,68.24700,-7.92530,-7.92530,-11.99750,-13.14900,0.23730,,3.04200,29.58600,-23.13800,9.38640,-3.12060,-4.61080,0.81440,0.111,0.0792
2023-12-31,181.00600,56.16000,124.84600,32.78700,90.41600,-11.03400,134.23700,-9.39100,-11.31000,-20.70100,0.52100,-21.22200,-21.22200,,-21.22200,13.31500,-9.39100,122.55600,122.55600,-0.17000,-0.17000,1.31210,0.78840,4.30290,68.97340,-5.18820,-5.18820,-11.43660,-11.72450,0.21890,,2.87120,31.34580,-19.35040,8.50250,-2.56700,-4.09430,0.89010,0.1774,0.1438
2023-09-30,184.99900,57.10200,127.89700,34.20700,96.27300,,130.48000,-2.58300,-5.25800,-7.84100,-0.38900,-7.45200,-7.45200,,-7.45200,20.47000,-2.58300,120.75700,120.75700,-0.06000,-0.06000,1.23070,0.78690,4.26370,69.13390,-1.39620,-1.39620,-4.23840,-4.02810,0.22460,,3.02960,29.70650,-6.74940,2.95440,-0.90470,-1.43860,0.90610,0.1371,0.0941
2023-06-30,183.28700,54.67400,128.61300,35.29200,94.73100,,130.02300,-1.41000,-12.47300,-13.88300,1.44400,-15.32700,-15.32700,,-15.32700,22.22500,-1.41000,116.77700,116.77700,-0.13000,-0.13000,1.16140,0.79500,4.47820,70.17030,-0.76930,-0.76930,-7.57450,-8.36230,0.22120,,2.82190,31.89310,-14.61540,5.81600,-1.85010,-2.99680,0.87950,0.22670,0.19520
2023-03-31,184.52900,55.25300,129.27600,36.45500,86.63700,-2.65100,125.74300,3.53300,-11.19800,-7.66500,1.76600,-9.43100,-9.43100,,-9.43100,26.18700,3.53300,115.95900,115.95900,-0.08000,-0.08000,1.18810,0.81100,4.92210,70.05730,1.91460,1.91460,-4.15380,-5.11090,0.21920,,2.96160,30.38890,-9.43990,3.44110,-1.12030,-1.78370,0.87130,0.1101,0.0652
2022-12-31,184.40000,57.51100,126.88900,35.06200,106.17900,-3.72900,144.97000,-18.08100,-7.91200,-25.99300,0.03700,-26.03000,-26.03000,,-26.03000,5.31500,-18.08100,113.20100,113.20100,-0.23000,-0.23000,1.54510,0.84630,5.50550,68.81180,-9.80530,-9.80530,-14.09600,-14.11610,0.22050,,3.42680,26.26350,-28.91360,9.04490,-3.11320,-4.44450,0.79790,0.1409,0.1107
2022-09-30,187.38900,62.03800,125.35100,36.01900,114.32200,,150.34100,-24.99000,13.95000,-11.04000,0.59900,-11.63900,-11.63900,,-11.63900,-0.53600,-24.99000,116.01300,116.01300,-0.10000,-0.10000,1.56030,0.85910,6.09480,66.89350,-13.33590,-13.33590,-5.89150,-6.21110,0.21890,,3.21170,28.02220,-13.72820,3.94410,-1.35980,-1.93500,0.75910,0.1209,0.095
2022-06-30,187.62000,66.67300,120.94700,34.95500,112.74600,,147.70100,-26.75400,1.11600,-25.63800,0.40500,-26.04300,-26.04300,,-26.04300,-2.52800,-26.75400,119.72100,119.72100,-0.22000,-0.22000,1.55470,0.78740,3.70310,64.46380,-14.25970,-14.25970,-13.66490,-13.88070,0.21100,,3.38410,26.59470,-19.50470,10.24330,-2.92900,-4.14720,1.11300,0.04880,0.02140
2022-03-31,181.37200,68.50100,112.87100,30.58600,122.82400,,153.41000,-40.53900,-6.00600,-46.54500,-0.96300,-45.58200,-45.58200,,-45.58200,-10.34900,-40.53900,113.35400,113.35400,-0.39000,-0.39000,1.43910,0.71040,2.45360,62.23180,-22.35130,-22.35130,-25.66270,-25.13180,0.19930,,3.15980,28.48290,-24.99480,21.42880,-5.00750,-7.23730,1.54730,0.146,0.0927
2021-12-31,156.87400,59.83400,97.04000,27.91100,106.74700,,134.65800,-37.61800,-5.86600,-43.48400,0.08700,-43.57100,-43.57100,,-43.57100,-12.89600,-37.61800,113.51000,113.51000,-0.38000,-0.38000,3.03230,0.79010,3.76360,61.85860,-23.97980,-23.97980,-27.71910,-27.77450,0.20750,,3.23840,27.79160,-37.18520,158.35920,-5.76460,-7.80620,1.04290,0.0787,0.0401
2021-09-30,151.55700,59.46700,92.09000,28.49800,100.74900,,129.24700,-37.15700,-4.93400,-42.09100,0.23300,-42.32400,-42.32400,,-42.32400,-12.49800,-37.15700,112.42200,112.42200,-0.38000,-0.38000,2.25630,0.67530,2.07990,60.76260,-24.51690,-24.51690,-27.77240,-27.92610,0.22520,,2.96140,30.39130,-27.74420,-595.94820,-6.29030,-9.00810,1.34510,0.0445,-0.0122
2021-06-30,148.32700,59.75600,88.57100,25.39200,102.00600,,127.39800,-38.82700,-4.82300,-43.65000,0.25600,-43.90600,-43.90600,,-43.90600,-14.73900,-38.82700,109.92500,109.92500,-0.40000,-0.40000,2.19660,0.66610,1.99510,59.71330,-26.17660,-26.17660,-29.42820,-29.60080,0.21950,,2.98110,30.18970,-28.00200,-469.48150,-6.49830,-9.34920,1.41640,0.03670,-0.03090
2021-03-31,144.71900,61.11300,83.60600,25.27100,98.37100,,123.64200,-40.03600,-4.82100,-44.85700,0.17700,-45.03400,-45.03400,,-45.03400,-16.95800,-40.03600,105.70000,105.70000,-0.42000,-0.42000,2.27830,0.65770,1.92170,57.77130,-27.66460,-27.66460,-30.99590,-31.11820,0.21330,,2.82930,31.80990,-28.05790,-379.90690,-6.63820,-9.60340,1.47070,0.0063,-0.0661
