Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,8.96400,0.78300,8.18100,72.45500,38.53700,110.99200,-102.81100,1103.84600,1001.03500,53.12000,947.91500,947.91500,,947.91500,-105.20000,-102.81100,56.93940,58.43280,16.65000,16.22000,8.99270,,,91.26510,-1146.93200,-1146.93200,11167.28000,10574.69000,0.00500,0.02960,2.87490,31.30520,58.27330,58.27330,52.90310,58.27330,28.52710,-1.3565,-1.3636
2024-06-30,8.61500,1.49500,7.12000,77.40100,35.53600,112.93700,-105.81700,9.69900,-96.11800,,-96.11800,-96.11800,,-96.11800,-106.83300,-105.81700,56.80260,56.80260,-1.69000,-1.69000,10.09190,,,82.64660,-1228.28800,-1228.28800,-1115.70500,-1115.70500,0.01110,0.06250,2.29000,39.30120,-14.55210,-14.55210,-12.43340,-14.55210,11.61340,-1.2649,-1.2676
2024-03-31,8.18900,0.62700,7.56200,68.62000,31.01400,99.63400,-92.07200,10.52300,-81.54900,,-81.54900,-81.54900,,-81.54900,-93.25100,-92.07200,56.38350,56.38350,-1.45000,-1.45000,12.83840,,,92.34340,-1124.33800,-1124.33800,-995.83590,-995.83590,0.00960,0.02720,2.37160,37.94970,-10.96200,-10.96200,-9.59730,-10.96200,13.10830,-1.77120,-1.77300
2023-12-31,7.10300,0.58600,6.51700,77.48900,35.30500,112.79400,-106.27700,10.33700,-95.94000,,-95.94000,-95.94000,,-95.94000,-105.26700,-106.27700,55.65150,55.65150,-1.71000,-1.71000,12.27040,,,91.74990,-1496.22700,-1496.22700,-1350.69700,-1350.69700,0.00760,0.03070,2.52780,35.60470,-11.82960,-11.82960,-10.23780,-11.82960,14.49670,-1.3135,-1.3177
2023-09-30,7.39900,0.63300,6.76600,81.84100,25.82200,107.66300,-100.89700,9.57300,-91.32400,,-91.32400,-91.32400,,-91.32400,-98.19400,-100.89700,55.80370,55.80370,-1.64000,-1.64000,12.05570,,,91.44480,-1363.65700,-1363.65700,-1234.27500,-1234.27500,0.00730,0.03660,6.29170,14.30460,-10.29770,-10.29770,-9.06660,-10.29770,15.86940,-1.0942,-1.0798
2023-06-30,6.71200,1.10800,5.60400,68.89500,30.40900,99.30400,-93.70000,9.89400,-83.80600,,-83.80600,-83.80600,,-83.80600,-94.85500,-93.70000,55.60430,55.60430,-1.51000,-1.51000,13.73280,,,83.49230,-1396.00700,-1396.00700,-1248.59900,-1248.59900,0.00620,0.07070,2.98180,30.18330,-8.69140,-8.69140,-7.72300,-8.69140,17.30040,-1.1899,-1.1898
2023-03-31,5.60900,0.55400,5.05500,67.30100,28.36700,95.66800,-90.61300,9.59500,-81.01800,,-81.01800,-81.01800,,-81.01800,-91.59900,-90.61300,55.26540,55.26540,-1.47000,-1.47000,17.54830,,,90.12300,-1615.49300,-1615.49300,-1444.42900,-1444.42900,0.00490,0.04870,3.15470,28.52920,-7.81630,-7.81630,-7.03710,-7.81630,18.66240,-1.72230,-1.72680
2022-12-31,4.31000,0.41300,3.89700,70.29800,32.77100,103.06900,-99.17200,135.69800,36.52600,,36.52600,36.52600,,36.52600,-99.27700,-99.17200,54.78940,54.78940,0.68000,0.68000,13.29690,,,90.41760,-2300.97500,-2300.97500,847.47060,847.47130,0.00350,0.04860,1.95380,46.06500,3.31810,3.31810,2.94870,3.31810,20.00030,-1.2121,-1.1966
2022-09-30,3.51600,0.51700,2.99900,64.96600,29.12300,94.08900,-91.09000,9.34300,-81.74700,,-81.74700,-81.74700,,-81.74700,-89.77000,-91.09000,54.84460,54.84460,-1.49000,-1.49000,14.64540,,0.00010,85.29580,-2590.72800,-2590.72800,-2325.00000,-2325.00000,0.00300,0.09990,0.62880,143.13990,-7.78420,-7.78420,-6.92580,-7.78420,19.13090,-1.2984,-1.299
2022-06-30,5.58200,0.43500,5.14700,74.52300,28.26400,102.78700,-97.64000,5.83400,-91.80600,,-91.80600,-91.80600,,-91.80600,-95.11700,-97.64000,54.79970,54.79970,-1.68000,-1.68000,17.97680,,0.00010,92.20710,-1749.19400,-1749.19400,-1644.67900,-1644.67900,0.00450,0.10710,1.29750,69.36220,-8.16730,-8.16730,-7.33000,-8.16730,20.50660,-1.3465,-1.3815
2022-03-31,0.83200,0.33900,0.49300,70.12300,31.51500,101.63800,-101.14500,6.37100,-94.77400,,-94.77400,-94.77400,,-94.77400,-97.51700,-101.14500,54.55550,54.55550,-1.74000,-1.74000,21.29510,0.00020,0.00040,59.25480,-12156.85000,-12156.85000,-11391.11000,-11391.11000,0.00060,0.13640,0.14090,638.76200,-7.84910,-7.84910,-7.09460,-7.84730,22.04350,-1.79150,-1.84290
2021-12-31,,,,73.29900,31.52800,,-104.82700,6.24300,-98.58400,,-98.58400,-98.58400,3.95690,-94.62700,-101.00200,-104.82700,60.44740,60.44740,2.57000,2.57000,17.78880,0.00020,0.00050,,,,,,,,,,-7.63050,-7.63050,-6.85690,-7.62890,23.77840,-1.0725,-1.1458
2021-09-30,,,,64.00000,27.15200,,-91.15200,6.89300,-84.25900,,-84.25900,-84.25900,-4.50700,-88.76600,-87.03900,-91.15200,57.04820,57.04820,-1.56000,-1.56000,22.54530,,0.00030,,,,,,,,,,-6.04110,-6.04110,-5.46600,-6.04110,25.49140,-1.7678,-1.7689
2021-06-30,,,,62.00700,29.21500,,-91.22200,8.43200,-82.79000,,-82.79000,-82.79000,-3.42700,-86.21700,-87.11400,-91.22200,61.06700,61.06700,-1.41000,-1.41000,28.07240,0.00010,0.00060,,,,,,,,,,-4.80830,-4.80830,-4.41640,-4.80780,28.73960,-2.1618,-2.1678
2021-03-31,,,,57.66700,33.55000,,-91.21700,0.34000,-90.87700,,-90.87700,-90.87700,1965.20200,1874.32500,-87.07400,-91.21700,69.54350,69.54350,26.95000,26.95000,24.40430,0.00010,0.00020,,,,,,,,,,-3.95700,-3.95700,-3.65200,-3.95650,32.89740,-1.73630,-1.75090
2020-12-31,,,,59.42400,25.90800,,-85.33200,0.79100,-84.54100,,-84.54100,-84.54100,-13.11600,-97.65700,-81.24300,-85.33200,68.99790,68.99790,-1.41000,-1.41000,6.74490,0.00080,0.00160,,,,,,,,,,-21.16170,-21.16170,-9.91160,-21.14420,5.76530,-0.7233,-0.7319
2020-09-30,,,,51.94300,28.34700,,-80.29000,1.11500,-79.17500,,-79.17500,-79.17500,-19.80400,-98.97900,-76.92700,-80.29000,69.14410,69.14410,-1.43000,-1.43000,9.58970,0.00090,0.00150,,,,,,,,,,-16.47930,-16.47930,-8.71540,-16.46520,6.94310,-0.9797,-1.0546
2020-06-30,,,,54.08600,29.17800,,-83.26400,1.76900,-81.49500,,-81.49500,-81.49500,-8.98300,-90.47800,-80.50400,-83.26400,68.95810,68.95810,-1.31000,-1.31000,13.15180,0.00090,0.00140,,,,,,,,,,-14.59270,-14.59270,-8.34870,-14.57990,8.08680,-0.9754,-1.0352
2020-03-31,,,,55.35800,31.67200,,-87.03000,2.93600,-84.09400,,-84.09400,-84.09400,43.83800,-40.25600,-84.43000,-87.03000,68.60830,68.60830,-0.59000,-0.59000,8.40670,0.00090,0.00140,,,,,,,,,,-13.44860,-13.44860,-10.51520,-13.43630,9.09000,-1.53560,-1.59680
2019-12-31,,,,-90.38400,4.80700,,86.60700,3.57900,7.71400,,7.71400,7.71400,,-102.35000,88.14800,4.13500,59.99450,59.99450,-1.59000,-1.59000,6.58550,0.00100,0.00150,,,,,,,,,,1.20430,1.20430,0.86600,1.20310,9.36430,-1.4668,-1.5764
2019-09-30,26.02400,0.39300,25.63100,101.67200,33.01900,134.69100,-109.06000,2.88700,-106.17300,,-106.17300,-106.17300,,-106.17300,-107.73100,-109.06000,58.80350,58.80350,-1.81000,-1.81000,5.30280,,,98.48990,-419.07470,-419.07470,-407.98100,-407.98100,0.03730,0.06720,2.09650,42.92850,-23.68400,-23.68390,-15.19760,-23.68400,7.61390,-1.451,-1.4856
