Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,0.04500,0.04500,1.55640,1.77700,-3.28850,0.01750,-3.27100,0.00170,-3.27260,-3.27260,-3.27260,-3.28030,-3.28850,11.88300,11.88300,-0.28000,-0.28000,8.62990,0.01730,0.02030,100.00000,-7306.75200,-7306.75200,-7267.84400,-7271.57100,0.00120,,,-10.28230,-10.28230,-8.70420,-10.10430,2.67840,-0.20600,-0.20660
2021-12-31,0.04320,0.04320,1.47250,1.77950,-3.20880,-0.01940,-3.22820,-0.00130,-3.22690,-3.22690,-3.21990,-3.20300,-3.20880,10.16500,10.16500,-0.18000,-0.18000,14.77820,0.01670,0.01990,100.00000,-7426.50400,-7426.50600,-7471.42000,-7452.33900,0.00110,,,-9.26800,-9.26800,-8.27720,-9.11340,2.93000,-0.5245,-0.5268
2021-09-30,0.02730,0.02730,2.47670,2.18650,-4.63590,-0.02250,-4.65840,0.00510,-4.66350,-4.66350,-4.66350,-4.63180,-4.63590,11.87700,11.87700,-0.39000,-0.39000,11.61720,0.01620,0.01880,100.00000,-16953.46000,-16953.46000,-17035.72000,-17054.43000,0.00060,1.10650,81.33740,-12.42110,-12.42110,-10.95690,-12.21930,3.16040,-0.1845,-0.1872
2021-06-30,0.08920,0.08920,1.79350,1.81020,-3.51460,-0.03850,-3.55300,0.00370,-3.55670,-3.55670,-3.55670,-3.51240,-3.51460,11.87600,11.87600,-0.30000,-0.30000,18.08960,0.01540,0.01720,100.00000,-3941.28600,-3941.28600,-3984.42700,-3988.53100,0.00200,0.25250,356.44130,-8.59340,-8.59330,-7.84220,-8.46120,3.48510,0.0696,0.0712
2021-03-31,0.00530,0.00530,1.42150,1.05070,-2.46690,0.01990,-2.44700,-0.00350,-2.44350,-2.44350,-2.45040,-2.46350,-2.46690,4.86900,4.86900,-0.50000,-0.50000,20.36500,0.01500,0.01630,100.00000,-46819.42000,-46819.42000,-46440.84000,-46506.87000,0.00010,1.17450,76.62560,-5.49540,-5.49540,-5.08630,-5.41290,3.74390,-0.57710,-0.58300
2020-12-31,0.00910,0.00910,0.97600,0.64940,-1.61630,-0.04140,-1.65700,0.00140,-1.65840,-1.65800,-1.65800,-1.61350,-1.61630,2.68100,2.68100,-0.52000,-0.52000,4.24990,0.10350,0.11900,100.00000,-17761.54000,-17761.54000,-18208.79000,-18219.78000,0.00090,1.06460,84.54070,-26.73520,-26.73340,-17.26300,-23.96770,1.75050,-0.6055,-0.6113
2020-09-30,0.00670,0.00670,0.42750,0.39830,-0.81910,0.02560,-0.79350,-0.00090,-0.79260,-0.79260,-0.79440,-0.81670,-0.81910,3.20400,3.20400,-0.25000,-0.25000,,,,100.00000,-12232.51000,-12232.51000,-11850.15000,-11863.37000,,,,,,,,,-0.0091,-0.0086
2020-06-30,0.00640,0.00640,0.43890,0.10000,-0.53250,-0.00640,-0.53880,-0.00450,-0.53430,-0.53430,-0.54340,-0.53020,-0.53250,1.98180,1.98180,-0.27000,-0.27000,,,,100.00000,-8355.01400,-8355.01400,-8455.02900,-8526.00100,,,,,,,,,-0.2141,-0.2141
2020-03-31,0.00670,0.00670,0.41730,0.10170,-0.51230,-0.07070,-0.58290,-0.00130,-0.58160,-0.58160,-0.58430,-0.51020,-0.51230,1.98200,1.98200,-0.29000,-0.29000,,,,100.00000,-7676.60700,-7676.60700,-8735.51800,-8755.70200,,,,,,,,,-0.37980,-0.38230
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
