Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,5.52700,3.32600,2.20100,1.43200,,2.75400,-0.55300,-0.66000,-1.21300,0.02100,-1.23400,-1.23400,-1.24600,1.00200,-0.55300,10.02810,10.02810,-0.12000,-0.12000,1.50770,,,39.82270,-10.00540,-10.00540,-21.94680,-22.54390,0.17600,1.69960,52.95460,-8.22170,-8.22170,-3.93020,-8.22170,1.49670,0.127,0.0912
2024-03-31,5.77400,3.71700,2.05700,1.38100,,2.77300,-0.71600,-0.73400,-1.45000,0.10000,-1.55000,-1.55000,-1.77200,0.91000,-0.71600,10.01920,10.01920,-0.18000,-0.18000,1.52770,,,35.62520,-12.40040,-12.40040,-25.11260,-30.68930,0.17610,1.70580,52.76240,-9.45240,-9.45240,-4.72820,-9.45240,1.63520,0.0883,0.0718
2023-12-31,6.15500,3.96000,2.19500,1.40400,,2.91500,-0.72000,0.12400,-0.59600,0.06600,-0.66200,-0.66200,-0.66400,0.99100,-0.72000,9.99680,9.99680,-0.07000,-0.07000,1.37290,,,35.66210,-11.69780,-11.69780,-9.68320,-10.78800,0.17580,1.87770,47.93180,-3.64440,-3.64440,-1.89120,-3.64440,1.81650,0.13750,0.03560
2023-09-30,6.84400,4.04600,2.79800,1.32900,,2.92800,-0.13000,0.09400,-0.03600,0.03400,-0.07000,-0.07000,-0.09600,1.68100,-0.13000,9.97000,9.97000,-0.02000,-0.02000,1.37690,,,40.88250,-1.89950,-1.89950,-0.52600,-1.40270,0.19320,2.10840,42.68560,-0.37320,-0.37320,-0.19760,-0.37320,1.87740,0.1792,0.0478
2023-06-30,5.67500,4.08800,1.58700,1.32800,,2.58500,-0.99800,0.12000,-0.87800,-0.16300,-0.71500,-0.71500,-0.71700,0.46000,-0.99800,9.97500,9.97500,-0.07000,-0.07000,1.20900,,,27.96480,-17.58590,-17.58590,-15.47140,-12.63440,0.16150,1.70060,52.92160,-3.95730,-3.95730,-2.03500,-3.95730,1.80850,-0.058,-0.3077
2023-03-31,5.23900,3.66800,1.57100,2.05000,,2.81100,-1.24000,0.00200,-1.23800,-0.00300,-1.23500,-1.23500,-1.23700,-0.27800,-1.24000,9.95670,9.95670,-0.12000,-0.12000,1.56370,,,29.98660,-23.66860,-23.66860,-23.63050,-23.61140,0.14760,1.75920,51.15860,-6.54690,-6.54690,-3.47900,-6.54690,1.89460,-0.0164,-0.0645
2022-12-31,7.51100,4.30100,3.21000,2.24900,,3.08900,0.12100,1.16700,1.28800,0.07900,1.20900,1.20900,1.08900,1.15500,0.12100,9.95670,9.95670,0.11000,0.11000,1.89350,,,42.73730,1.61100,1.61100,17.14820,14.49870,0.20380,1.74030,51.71620,5.98220,5.98220,3.27990,5.98220,2.02980,0.09010,-0.62400
2022-09-30,8.38400,4.82100,3.56300,2.26000,,3.12300,0.44000,-0.57300,-0.13300,0.02200,-0.15500,-0.15500,-0.14300,1.50800,0.44000,9.73300,9.73300,,0.00000,2.25130,0.00230,0.00230,42.49760,5.24810,5.24810,-1.58640,-1.70560,0.22530,1.92250,46.81420,-0.80890,-0.80890,-0.41650,-0.80710,1.92440,0.1798,0.0008
2022-06-30,8.02800,3.26900,4.75900,1.71300,,2.52700,2.23200,0.43200,2.66400,0.07500,2.58900,2.58900,2.53100,3.25700,2.23200,9.95700,9.95700,0.25000,0.25000,2.50530,0.00260,0.00260,59.28000,27.80270,27.80270,33.18390,31.52720,0.22090,1.47710,60.93050,14.39610,14.39610,7.12400,14.35860,1.80620,0.3918,0.2792
2022-03-31,6.67900,3.04400,3.63500,2.24100,,2.85900,0.77600,1.76000,2.53600,0.13800,2.39800,2.39800,2.05200,1.58600,0.77600,9.57100,9.57100,0.21000,0.21000,2.52500,0.00310,0.00310,54.42430,11.61850,11.61850,37.96980,30.72320,0.19980,1.23640,72.79230,15.51000,15.51000,7.17280,15.46200,1.55280,0.0813,-0.4587
