Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-08-31,724.80000,518.00000,206.80000,-172.90000,172.90000,33.90000,-4.50000,29.40000,4.70000,24.70000,24.70000,24.70000,54.40000,33.90000,113.30000,115.50000,0.21000,0.21000,1.88060,0.34670,0.53760,28.53200,4.67710,4.67710,4.05630,3.40780,0.31330,2.21940,1.92460,46.76330,2.74050,4.11050,1.06760,1.79020,7.94660,0.0169,0.0461
2021-05-31,556.60000,401.90000,154.70000,-186.50000,186.50000,-31.80010,-7.00000,-38.80000,-10.70000,-28.10000,-28.10000,-28.10000,-11.10010,-31.80010,115.60000,115.60000,-0.24000,-0.24000,1.99140,0.33970,0.51990,27.79380,-5.71330,-5.71330,-6.97090,-5.04850,0.24310,1.76580,1.74320,51.62950,-3.02050,-4.49530,-1.22730,-1.99430,8.04200,-0.55020,-0.70930
2021-02-28,677.09990,484.50000,192.59990,-185.70000,185.90000,6.69990,-4.60000,2.10000,-4.50000,6.60000,6.60000,5.90000,27.79990,6.70000,114.90000,115.20000,0.06000,0.06000,2.02990,0.33280,0.50380,28.44490,0.98950,0.98950,0.31010,0.87140,0.28760,2.50390,2.11730,42.50780,0.68710,1.01230,0.28040,0.45840,8.35890,0.2393,0.1605
2020-11-30,617.50000,439.60000,177.90000,-168.80000,177.90000,,-4.20000,-4.20000,-6.30000,2.10000,2.10000,2.10000,20.80000,,114.80000,115.10000,0.02000,0.02000,1.90650,0.33630,0.50940,28.80970,,,-0.68020,0.34010,0.25890,1.87060,2.25120,39.97900,0.22160,0.32750,0.08800,0.14710,8.24830,-0.0672,-0.188
2020-08-31,818.80000,549.20000,269.60000,-172.30000,181.00000,88.60000,-5.80000,82.80000,27.30000,55.50000,55.50000,55.50000,109.40000,88.60000,114.80000,115.00000,0.47000,0.47000,1.82680,0.33640,0.50980,32.92620,10.82070,10.82070,10.11240,6.77820,0.33560,2.52510,2.56600,35.07450,5.85380,8.69220,2.27490,3.88440,8.25910,1.2019,1.1888
2020-05-31,482.80000,360.10000,122.70000,-157.40000,175.00000,-52.30000,-2.50000,-54.80000,-16.70000,-38.10000,-38.10000,-37.40000,-12.20000,-52.30000,115.10000,115.10000,-0.33000,-0.33000,1.55700,0.35330,0.82740,25.41430,-10.83260,-10.83260,-11.35050,-7.74650,0.19010,1.45970,1.89560,47.47930,-4.32460,-6.68420,-1.50030,-2.79690,7.67600,-0.81150,-0.89310
2020-02-29,946.20000,639.00000,307.20000,-238.20000,238.20010,68.99990,-3.80000,65.20000,-1.30000,66.50000,66.50000,66.50000,91.69990,69.00000,117.30000,117.90000,0.56000,0.55000,1.72070,0.33160,0.49910,32.46670,7.29230,7.29230,6.89070,7.02810,0.36880,2.97210,2.54080,35.42170,6.85280,10.49060,2.59220,4.58050,8.27970,1.2028,1.0038
2019-11-30,955.20000,639.10000,316.10000,-241.00000,241.00000,75.10000,-1.30000,73.80000,18.90000,54.90000,54.90000,54.90000,96.60000,75.10000,117.20000,117.80000,0.46000,0.46000,1.60070,0.34070,0.51960,33.09250,7.86220,7.86220,7.72610,5.74750,0.37850,2.57390,2.13310,42.19220,5.89250,9.44430,2.17530,3.88480,7.94950,1.4941,1.3532
2019-08-31,998.00000,664.50000,333.50000,-248.20000,248.20000,85.30000,-3.20000,82.10000,21.60000,60.50000,60.50000,60.50000,106.40000,85.30000,117.30000,117.80000,0.50000,0.50000,1.57220,0.35150,0.54540,33.41680,8.54710,8.54710,8.22650,6.06210,0.41670,2.73340,2.13570,42.14130,6.80390,11.23070,2.52610,4.41250,7.59270,0.966,0.8243
2019-05-31,824.30000,565.90000,258.40000,-230.80000,230.80000,27.60000,-3.50000,24.10000,6.30000,17.80000,17.80000,17.80000,47.90000,27.60000,117.30000,117.80000,0.15000,0.15000,1.57240,0.36150,0.57110,31.34780,3.34830,3.34830,2.92370,2.15940,0.36540,2.34520,2.04800,43.94640,2.08920,3.58370,0.78910,1.33390,7.26180,-0.60270,-0.72840
2019-02-28,912.39990,629.30020,283.09970,-236.10000,236.09980,46.99990,-18.70000,28.30000,5.70000,22.60000,22.60000,20.10000,68.09990,46.99980,116.70000,117.10000,0.20000,0.19000,1.59380,0.36230,0.57310,31.02810,5.15120,5.15120,3.10170,2.20300,0.42590,2.79940,2.33770,38.49960,2.65940,4.61510,1.05490,1.69580,7.27770,0.7264,0.5182
2018-11-30,901.00000,622.70000,278.30000,-232.90000,232.90000,45.40000,-0.20000,45.20000,7.90000,37.30000,37.30000,37.30000,67.20000,45.40000,116.70000,117.00000,0.31000,0.31000,1.25140,0.25360,0.37610,30.88790,5.03880,5.03880,5.01660,4.13980,0.45490,2.46710,2.13050,42.24310,4.36510,7.57510,1.88330,3.25790,7.31730,0.7222,0.7659
2018-08-31,875.80000,587.20000,288.60000,-220.70000,220.70000,67.90000,-0.70000,67.20000,18.10000,49.10000,49.10000,49.10000,89.10000,67.90000,116.70000,116.70000,0.41000,0.41000,1.34190,0.25750,0.36230,32.95270,7.75290,7.75290,7.67300,5.60630,0.46470,2.52780,2.13770,42.10210,5.85360,9.14680,2.60510,4.34630,7.18760,0.6812,0.4611
2018-05-31,754.00000,516.10000,237.90000,-214.60000,214.60000,23.30010,-0.10000,23.20000,6.20000,17.00000,17.00000,17.00000,40.80010,23.30010,116.60000,116.60000,0.14000,0.14000,1.60880,0.26490,0.36370,31.55170,3.09020,3.09020,3.07690,2.25460,0.42960,2.54360,2.23870,40.20160,2.10110,2.71520,0.96860,1.54460,6.93350,-1.00940,-1.14490
2018-02-28,772.70000,520.70000,251.99990,-220.60000,220.60020,31.39980,13.30000,44.70000,44.70000,0.00000,0.00000,-1.50000,49.59980,31.40000,116.90000,117.10000,,0.00000,1.53940,0.26430,0.36270,32.61290,4.06360,4.06370,5.78490,-0.19410,0.41560,2.82070,2.57310,34.97740,0.00000,0.00000,0.00000,0.00000,7.00170,1.1201,0.8835
2017-11-30,772.10000,521.30000,250.80000,-214.30000,214.30000,36.50000,1.20000,37.70000,12.00000,25.70000,25.70000,25.70000,53.00000,36.50000,116.00000,116.20000,0.22000,0.22000,1.58130,0.26470,0.36350,32.48280,4.72740,4.72740,4.88280,3.32860,0.41770,2.79820,2.22190,40.50640,3.16000,3.72460,1.39030,2.32350,7.00290,0.6286,0.4935
2017-08-31,775.60000,518.30000,257.30000,-205.10000,205.10000,52.20000,-1.50000,50.70000,13.80000,36.90000,36.90000,36.90000,68.00000,52.20000,117.30000,117.50000,0.31000,0.31000,1.63450,0.26950,0.37250,33.17430,6.73030,6.73030,6.53690,4.75760,0.43690,2.98730,2.27520,39.55780,4.64210,5.49600,2.07880,3.39090,6.85050,0.617,0.4477
2017-05-31,735.10000,490.00000,245.10000,-210.00000,210.00000,35.10000,-6.70000,28.40000,10.30000,18.10000,18.10000,18.10000,50.50000,35.10000,117.90000,118.20000,0.15000,0.15000,1.66500,0.27140,0.37600,33.34240,4.77490,4.77490,3.86340,2.46230,0.42420,2.80640,2.24050,40.17000,2.29290,2.71650,1.04440,1.67070,6.68880,-0.42720,-0.56940
2017-02-28,769.09990,516.29990,252.80000,-206.00000,206.40020,46.39980,3.80000,50.20000,24.40000,25.80000,25.80000,25.80000,61.99980,46.39990,118.40000,118.90000,0.21000,0.22000,1.56520,0.27760,0.38800,32.86960,6.03300,6.03300,6.52710,3.35460,0.42920,3.16550,2.50030,35.99530,3.36600,4.01240,1.43970,2.43140,6.53320,0.5573,0.4006
2016-11-30,786.50000,524.60000,261.90000,-207.50000,207.30000,54.60000,0.20000,54.80000,13.60000,41.20000,41.20000,41.20000,69.90000,54.60000,118.00000,118.40000,0.34000,0.34000,1.54380,0.28360,0.39970,33.29940,6.94220,6.94220,6.96760,5.23840,0.44360,3.03940,2.39710,37.54480,5.53840,6.60040,2.32360,3.96760,6.34080,0.7096,0.5935
2016-08-31,758.00000,494.90000,263.10000,-200.90000,201.20000,61.90000,-2.30000,59.60000,21.40000,38.20000,38.20000,38.20000,76.20000,61.90000,118.70000,119.10000,0.32000,0.31000,1.63160,0.28320,0.39890,34.70980,8.16620,8.16620,7.86280,5.03960,0.43720,3.00490,2.32590,38.69530,5.10420,6.08180,2.20350,3.65870,6.32450,0.7158,0.6098
2016-05-31,718.80000,489.00000,229.80000,-196.10000,196.50000,33.30000,-1.60000,31.70000,12.30000,19.40000,19.40000,19.40000,48.40000,33.30000,119.60000,120.10000,0.16000,0.16000,1.65300,0.28740,0.40740,31.97000,4.63270,4.63270,4.41010,2.69890,0.42890,3.11660,2.19680,40.96830,2.64130,3.15860,1.15760,1.88200,6.16250,-0.54700,-0.66610
2016-02-29,747.89990,513.60010,234.29980,-207.40000,208.50010,25.79970,4.30000,30.10000,-47.40000,77.50000,77.50000,77.50000,42.09970,25.79990,121.80000,122.80000,0.62000,0.62000,1.47780,0.28700,0.40590,31.32770,3.44960,3.44960,4.02460,10.36240,0.41350,3.22210,2.31760,38.83270,10.51700,12.56490,4.28510,7.49880,6.17320,0.4604,0.2281
2015-11-30,787.60000,534.10000,253.50000,-197.80000,198.30000,55.20000,-0.50000,54.70000,19.10000,35.60000,35.60000,35.60000,72.00000,55.20000,122.20000,123.40000,0.29000,0.28000,1.61350,0.29600,0.42480,32.18640,7.00860,7.00860,6.94520,4.52010,0.43970,2.94920,2.27240,39.60640,5.03890,6.07820,1.98730,3.54720,5.77390,0.6216,0.444
2015-08-31,819.00000,552.20000,266.80000,-199.70000,206.70000,60.10000,-1.60000,58.50000,21.30000,37.20000,37.20000,37.20000,76.50000,60.10000,122.10000,123.20000,0.30000,0.30000,1.56820,0.28810,0.40830,32.57630,7.33820,7.33820,7.14290,4.54210,0.47220,3.12330,2.22010,40.53850,5.39910,6.55390,2.14480,3.84380,5.64070,0.7272,0.54
2015-05-31,705.50000,488.90000,216.60000,-185.10000,183.10000,33.50000,-2.00000,31.50000,11.50000,20.00000,20.00000,20.00000,49.70000,33.50000,122.00000,122.90000,0.16000,0.16000,1.58830,0.29610,0.42450,30.70160,4.74840,4.74840,4.46490,2.83490,0.42810,2.66140,2.12690,42.31470,3.01250,3.69280,1.21360,2.12040,5.43540,-0.29130,-0.45480
2015-02-28,749.90000,522.30000,227.60000,-189.80000,190.60000,37.00000,-4.80000,32.20000,9.40000,22.80000,22.80000,22.80000,52.70000,36.99980,122.10000,123.70000,0.19000,0.18000,1.48720,0.29640,0.42500,30.35070,4.93400,4.93400,4.29390,3.04040,0.43610,3.14260,2.30310,39.07720,3.43480,4.20740,1.32590,2.41680,5.46480,0.6197,0.3943
2014-11-30,800.00000,585.10000,214.90000,-194.90000,196.19990,18.70010,-1.90000,16.80000,5.00000,11.80000,11.80000,11.80000,33.60010,18.70010,121.40000,122.90000,0.09000,0.09000,1.51950,0.29750,0.42720,26.86250,2.33750,2.33750,2.10000,1.47500,0.46090,3.08600,2.25350,39.93750,1.76860,2.16910,0.67980,1.24250,5.49290,0.1922,-0.0074
2014-08-31,786.70000,542.30000,244.40000,-191.40000,191.60000,52.80000,-0.70000,52.10000,21.60000,30.50000,30.50000,30.50000,67.40000,52.80000,122.30000,123.50000,0.24000,0.24000,1.60940,0.29520,0.42260,31.06650,6.71160,6.71160,6.62260,3.87700,0.46200,2.97150,2.26850,39.67460,4.50980,5.52240,1.79120,3.17870,5.57530,0.4524,0.2227
2014-05-31,723.10000,494.00000,229.10000,-191.90000,192.70000,36.40000,-0.50000,35.90000,14.90000,21.00000,21.00000,21.00000,51.10000,36.40000,123.10000,124.40000,0.17000,0.17000,1.74300,0.29210,0.41650,31.68300,5.03390,5.03390,4.96470,2.90420,0.43660,3.06640,2.24500,40.08990,3.05370,3.72870,1.26800,2.16160,5.58840,-0.58360,-0.55790
2014-02-28,779.39990,530.99990,248.40000,-193.20000,194.19970,54.20030,-9.60000,44.60000,20.70000,23.90000,23.90000,23.90000,70.40030,54.20040,124.10000,125.40000,0.20000,0.19000,1.65350,0.29580,0.42390,31.87070,6.95410,6.95410,5.72240,3.06650,0.45140,3.50500,2.54040,35.42730,3.52980,4.32660,1.38410,2.48570,5.51040,0.6541,0.4339
2013-11-30,784.80000,542.00000,242.80000,-189.80000,203.50000,39.30000,-0.80000,38.50000,15.50000,23.00000,23.00000,23.00000,67.10000,39.30000,123.90000,125.70000,0.18000,0.18000,1.62790,0.29700,0.42610,30.93780,5.00760,5.00760,4.90570,2.93070,0.44190,3.36440,2.18060,41.27290,3.41350,4.19630,1.29520,2.39980,5.43220,0.6358,0.5162
2013-08-31,757.60000,513.30000,244.29990,-188.90000,192.30010,51.99990,-5.70000,46.30000,18.70000,27.60000,27.60000,27.60000,66.79990,51.99990,123.90000,125.80000,0.22000,0.22000,1.48330,0.30160,0.43560,32.24660,6.86380,6.86380,6.11140,3.64310,0.44890,3.32230,2.28540,39.38090,4.17930,5.28940,1.63540,2.91880,5.33070,0.4473,0.3094
2013-05-31,667.10000,457.40000,209.70000,-185.10000,189.30010,20.39990,-2.60000,17.80000,4.60000,13.20000,13.20000,13.20000,34.49990,20.39990,124.80000,126.20000,0.10000,0.10000,1.51740,0.30720,0.44750,31.43460,3.05800,3.05800,2.66830,1.97870,0.41220,3.11580,2.21260,40.67610,2.04840,2.61650,0.81570,1.41910,5.20220,-0.31140,-0.45010
2013-02-28,721.40000,505.40010,215.99990,-184.50000,261.19990,-45.20000,-1.90000,-47.10000,-19.60000,-27.50000,-27.50000,-26.90000,30.50000,-45.20020,125.60000,127.30000,-0.22000,-0.21000,1.60600,0.30010,0.43260,29.94180,-6.26560,-6.26560,-6.52900,-3.72890,0.42700,3.67560,2.51100,35.84280,-4.11680,-5.21430,-1.62760,-2.88140,5.33700,0.4436,0.2675
2012-11-30,727.20000,501.30000,225.90000,-184.80000,187.50000,38.40000,-1.30000,37.10000,13.50000,23.60000,23.60000,23.60000,53.50000,38.40000,125.10000,126.30000,0.19000,0.18000,1.49140,0.28830,0.40880,31.06440,5.28050,5.28050,5.10180,3.24530,0.41160,3.21550,2.31740,38.83660,3.32910,4.63650,1.33580,2.36920,5.66380,0.7958,0.6053
2012-08-31,744.90000,516.80000,228.10000,-181.00000,181.30000,46.80000,-1.60000,45.20000,15.70000,29.50000,29.50000,29.10000,60.60000,46.80000,125.30000,125.90000,0.23000,0.23000,1.52050,0.29480,0.42410,30.62160,6.28270,6.28270,6.06790,3.90660,0.43840,3.63430,2.23430,40.28190,4.28590,6.01060,1.73620,3.02220,5.50320,0.5227,0.3983
2012-05-31,675.20000,479.20000,196.00000,-176.70000,176.70000,19.30000,0.40000,19.70000,6.50000,13.20000,13.20000,13.00000,32.90000,19.30000,126.80000,126.90000,0.10000,0.10000,1.51300,0.29580,0.42380,29.02840,2.85840,2.85840,2.91770,1.92540,0.40590,3.24880,2.18300,41.22780,1.92220,2.67210,0.79360,1.35370,5.48110,-0.29080,-0.25930
2012-02-29,690.20000,484.60000,205.60000,-184.10000,187.10000,18.49990,2.20000,20.70000,5.80000,14.90000,14.90000,15.10000,33.19990,18.49990,129.60000,129.60000,0.11000,0.11000,1.52000,0.29620,0.42460,29.78850,2.68040,2.68040,2.99910,2.18780,0.41110,3.47380,2.54310,35.38970,2.17040,3.03400,0.88750,1.52760,5.42730,0.4131,0.3199
2011-11-30,719.40000,499.60000,219.80000,-181.10000,181.60000,38.20010,-3.60000,34.60000,12.20000,22.40000,22.40000,22.40000,52.30010,38.20010,128.90000,128.90000,0.17000,0.17000,1.47970,0.29500,0.42220,30.55320,5.31000,5.31000,4.80960,3.11370,0.41490,3.24630,2.28310,39.42040,3.23750,4.50980,1.29200,2.28250,5.46490,0.3952,0.2957
2011-08-31,700.50000,499.30000,201.20000,-174.90000,175.80000,25.40000,-10.20000,15.20000,3.30000,11.90000,11.90000,11.70000,39.00000,25.40000,130.90000,131.30000,0.09000,0.09000,1.47110,0.29090,0.41390,28.72230,3.62600,3.62600,2.16990,1.67020,0.40090,3.63130,2.16940,41.48610,1.68290,2.34160,0.68100,1.19330,5.43220,0.2678,0.1863
2011-05-31,639.40000,456.30000,183.10000,-168.20000,168.10000,15.00010,-3.50000,11.50000,4.00000,7.50000,7.50000,7.50000,29.00010,15.00010,131.80000,132.80000,0.06000,0.06000,1.32730,0.28930,0.76090,28.63620,2.34600,2.34600,1.79860,1.17300,0.32270,3.52900,2.04940,43.91620,1.05000,1.45600,0.37850,0.74630,5.44220,-0.29140,-0.42770
2011-02-28,622.90020,441.40010,181.50010,-160.50000,161.89990,19.60020,-0.50000,19.10000,8.70000,10.40000,10.40000,10.10000,34.90020,19.60000,130.90000,130.90000,0.07000,0.07000,1.37390,0.28850,0.76110,29.13790,3.14660,3.14660,3.06630,1.62140,0.31200,3.47290,2.29850,39.15560,1.44770,1.99270,0.52090,1.03000,5.43280,0.115,0.2489
2010-11-30,672.60000,468.70000,203.90000,-176.00000,177.10000,26.80000,-1.00000,25.80000,7.50000,18.30000,18.30000,18.30000,43.70000,26.80000,133.00000,133.50000,0.14000,0.14000,0.96960,0.05590,0.41990,30.31520,3.98450,3.98450,3.83590,2.72080,0.38430,3.65320,2.23310,40.30330,2.57350,3.59390,1.04550,2.42960,5.34400,0.3615,0.344
2010-08-31,599.80000,429.20000,170.60000,-162.80000,164.10000,6.50000,-0.40000,6.10000,3.30000,2.80000,2.80000,2.80000,22.20000,6.50000,133.00000,133.00000,0.02000,0.02000,0.95100,0.05890,0.43930,28.44280,1.08370,1.08370,1.01700,0.46680,0.35980,3.80830,2.26510,39.73330,0.41170,0.58330,0.16790,0.38740,5.11380,0.2226,0.1663
2010-05-31,541.80000,380.30000,161.50000,-161.90000,162.90000,-1.40000,1.80000,0.40000,11.50000,-11.10000,-11.10000,-11.10000,15.10000,-1.40000,132.90000,132.90000,-0.08000,-0.08000,1.43130,0.30440,0.44660,29.80810,-0.25840,-0.25840,0.07380,-2.04870,0.33290,3.67080,2.09270,43.00660,-1.65970,-2.36470,-0.68210,-1.15440,5.02960,-0.14370,-0.21220
2010-02-28,551.90000,400.10010,151.80000,-168.40000,171.90000,-20.10010,-5.30000,-25.40000,-11.80000,,,,-1.50010,-20.10020,131.70000,131.70000,,0.00000,1.54020,0.29610,0.43120,27.50500,-3.64200,-3.64200,-4.60230,,0.32910,4.06610,2.27590,39.54520,,,,,5.25830,0.0618,0.0172
2009-11-30,616.10000,438.60000,177.50000,-160.40000,162.70000,14.80000,-7.20000,7.60000,7.60000,,,,33.80000,14.80000,132.80000,132.80000,0.00000,0.00000,1.45900,0.28350,0.40660,28.81030,2.40220,2.40220,1.23360,,0.35270,3.76480,2.24690,40.05520,,,,,5.59490,0.3848,0.3238
2009-08-31,578.10000,413.10000,165.00000,-158.60000,166.00000,-1.00000,-4.40000,-5.40000,-5.40000,,,,17.10000,-1.00000,132.80000,132.80000,0.00000,0.00000,1.48190,0.28740,0.41350,28.54180,-0.17300,-0.17300,-0.93410,,0.34010,3.32880,2.19230,41.05350,,,,,5.50410,-0.0463,-0.0991
2009-05-31,545.60000,390.10000,155.50000,-161.00000,160.70000,-5.20010,-2.70000,-7.90000,-7.90000,,,,13.29990,-5.20010,133.30000,133.30000,0.00000,0.00000,1.42820,0.25470,0.34810,28.50070,-0.95310,-0.95310,-1.44790,,0.33230,3.09360,2.22880,40.38120,,,,,5.52330,-0.48310,-0.52060
2009-02-28,654.89980,487.59990,167.29990,-188.50000,264.09970,-96.79970,-1.40000,-98.20000,-32.60000,-65.60000,-65.60000,-65.60000,-11.79970,-96.79970,134.40000,134.40000,-0.48000,-0.48000,1.44610,0.25500,0.34830,25.54590,-14.78090,-14.78080,-14.99470,-10.01680,0.37420,3.75370,2.33640,38.52040,-8.95200,-12.56460,-3.74860,-6.66940,5.47680,0.7753,0.1942
