Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3146.38600,1362.28200,1784.10400,225.41700,-968.02200,1235.49500,548.60910,-35.25700,513.35200,123.24000,390.11200,390.11200,390.11200,592.03520,548.60910,128.39200,128.84800,3.02000,3.01000,1.55590,0.73380,2.82590,56.70330,17.43620,17.43620,16.31560,12.39870,0.45740,1.41390,63.65470,32.48850,-21.64100,5.67160,8.64700,9.38820,4.5598,4.373
2024-06-30,2941.79700,1371.23400,1570.56300,329.28900,-944.98100,1315.39900,255.16410,-40.80300,214.36100,49.12800,165.23300,165.23300,165.23300,297.64410,255.16410,129.38700,129.91700,1.27000,1.27000,1.55490,0.75440,3.13900,53.38790,8.67370,8.67370,7.28670,5.61670,0.44300,1.28940,69.80170,15.24370,-8.55190,2.48820,3.74310,8.37990,0.40120,0.15150
2024-03-31,2771.32700,1255.48200,1515.84500,366.28300,-844.78780,1251.40600,264.43950,-45.15900,219.27900,91.32300,127.95600,127.95600,127.95600,306.11540,264.43950,130.36650,130.81590,0.99000,0.97000,1.61860,0.76200,3.26000,54.69750,9.54200,9.54200,7.91240,4.61710,0.42220,1.35360,66.48830,12.22630,-6.74070,1.94950,2.91040,8.07260,1.0968,0.9742
2023-12-31,2569.80100,1180.96100,1388.84000,300.27300,-799.89600,1141.28200,247.55790,-40.17400,207.38400,61.74000,145.64400,145.64400,145.64400,290.00590,247.55790,130.12100,130.48900,1.11000,1.11000,1.67580,0.75620,3.14950,54.04470,9.63330,9.63330,8.07000,5.66750,0.39690,1.30570,68.92660,13.40810,-7.76060,2.24940,3.26860,8.35960,1.7886,1.6107
2023-09-30,2666.28200,1232.71200,1433.57000,300.88600,-824.78800,1166.58100,266.98900,-41.20000,225.78900,55.07100,170.71800,170.71800,170.71800,309.11400,266.98900,130.79200,131.13300,1.29000,1.29000,1.68180,0.75970,3.19960,53.76660,10.01350,10.01350,8.46830,6.40280,0.37230,1.32660,67.84210,15.92330,-8.94070,2.38350,3.82670,8.21090,-0.363,-0.4925
2023-06-30,2654.48600,1251.91600,1402.57000,314.00100,-812.30400,1168.15200,234.41800,-33.55000,200.86800,39.48000,161.38800,161.38800,161.38800,277.29200,234.41800,131.03200,131.53100,1.22000,1.22000,1.20840,0.73080,2.82930,52.83770,8.83100,8.83100,7.56710,6.07980,0.39230,1.26410,71.19910,15.86790,-8.13240,2.38520,4.27130,7.75700,-0.54380,-0.62360
2023-03-31,2433.26100,1128.91300,1304.34800,563.84790,-739.12410,1347.25500,-42.90750,-31.99200,-74.90000,-6.55200,-68.34800,-68.34800,-68.42200,2.39750,-42.90750,132.16170,132.71640,-0.51000,-0.51000,1.20610,0.73640,2.83480,53.60500,-1.76340,-1.76340,-3.07820,-2.81190,0.37150,1.37100,65.64640,-6.88990,3.36360,-1.04340,-1.81640,7.53580,1.7878,1.6014
2022-12-31,2277.07400,1043.47400,1233.60000,422.38800,-710.52600,1174.96000,58.63990,-17.41200,41.22800,10.53900,30.68900,30.68900,30.99700,101.72790,58.63990,132.22500,132.76000,0.23000,0.23000,1.44390,0.69750,2.34040,54.17480,2.57520,2.57520,1.81060,1.36130,0.35880,1.25960,71.45130,2.54540,-1.66180,0.48360,0.76990,9.10940,1.0435,0.8803
2022-09-30,2298.97600,1057.45000,1241.52600,293.61200,-684.94100,1017.60500,223.92110,-1.88200,222.03900,51.25800,170.78100,170.78100,170.93200,264.09920,223.92110,132.26640,132.72920,1.28000,1.28000,1.81180,0.69600,2.32350,54.00340,9.74000,9.74000,9.65820,7.43510,0.37050,1.38850,64.82000,14.01530,-12.16740,2.75200,4.26040,9.20930,2.054,1.9332
2022-06-30,2249.60000,1074.97300,1174.62700,253.06400,-674.26600,967.43200,207.19510,-27.61300,179.58200,41.48900,138.09300,138.09300,138.28400,248.45810,207.19510,132.37100,133.01100,1.04000,1.03000,1.59710,0.71190,2.53280,52.21490,9.21030,9.21030,7.98280,6.14700,0.37730,1.23040,73.14800,12.56390,-8.91090,2.31610,3.62010,8.30010,-0.34310,-0.44630
2022-03-31,2238.07600,1059.64600,1178.43000,332.31300,-656.94810,1030.08600,148.34450,-23.65300,124.69200,33.89700,90.79500,90.79500,90.87300,190.32450,148.34450,134.13400,134.85080,0.68000,0.68000,1.59440,0.72300,2.67510,52.65370,6.62820,6.62820,5.57140,4.06030,0.37140,1.37900,65.26540,8.67420,-5.59810,1.50680,2.40300,7.89480,1.8781,1.6695
2021-12-31,2030.52000,929.56800,1100.95200,262.61400,-621.55000,923.74000,177.21190,-18.27600,158.93600,30.09000,128.84600,128.84600,128.93100,217.95690,177.21190,133.58790,134.26230,0.96000,0.95000,1.69150,0.71890,2.62160,54.22020,8.72740,8.72740,7.82740,6.34970,0.34160,1.25460,71.73750,11.99400,-7.99140,2.16770,3.37100,8.05130,0.1861,0.021
2021-09-30,2106.03800,947.68900,1158.34900,262.26000,-640.12000,939.98200,218.36710,-17.40600,200.96100,46.12700,154.83400,154.83400,154.83400,257.13410,218.36710,134.75900,135.31600,1.14000,1.14000,1.68370,0.72510,2.70250,55.00130,10.36860,10.36860,9.54210,7.35190,0.34950,1.39330,64.59620,14.77290,-9.34420,2.56950,4.06160,7.80270,3.4758,3.3225
2021-06-30,1989.06600,962.71900,1026.34700,301.80000,-555.54500,885.09000,141.25720,-21.80300,119.45400,27.35200,92.10200,92.10200,92.10200,170.13120,141.25720,135.57000,136.39230,0.68000,0.67000,1.80670,0.73020,2.78320,51.59940,7.10170,7.10170,6.00550,4.63040,0.33230,1.18910,75.68850,8.99840,-6.09390,1.53890,2.42740,7.55770,-0.07820,-0.14420
2021-03-31,1979.28000,899.26010,1080.02000,291.45900,-596.09990,909.01390,171.00610,-20.76600,150.24000,-48.93700,199.17700,199.17700,199.17700,193.55410,171.00650,137.72260,138.70320,1.45000,1.44000,2.04180,0.68020,2.20000,54.56630,8.63980,8.63980,7.59060,10.06310,0.35990,1.40190,64.20040,18.59420,-24.37570,3.62170,5.94570,7.86210,-0.5711,-0.7886
2020-12-31,1904.02000,866.77100,1037.24900,254.82000,-577.05900,852.99200,184.25710,-18.27400,165.98300,21.61200,144.37100,144.37100,144.37100,206.49610,184.25710,137.88000,138.88600,1.04000,1.03000,1.98550,0.68160,2.21290,54.47680,9.67730,9.67730,8.71750,7.58240,0.35470,1.34020,67.15450,13.45160,-17.77880,2.68940,4.28350,7.78490,1.6731,1.5586
2020-09-30,2019.18500,942.59700,1076.58800,244.70000,-603.65200,869.36700,207.22110,-31.82100,175.40000,39.31900,136.08100,136.08100,136.08100,229.34210,207.22110,137.88290,138.74760,0.98000,0.98000,2.00560,0.70440,2.46270,53.31800,10.26260,10.26260,8.68670,6.73940,0.38210,1.37590,65.41370,14.00070,-14.90530,2.57490,4.13910,7.04190,3.0705,2.9402
2020-06-30,1956.45300,948.90200,1007.55100,245.85500,-549.07700,815.66400,191.88700,-21.07100,170.81600,41.48700,129.32900,129.32900,129.32900,213.68900,191.88700,138.15300,139.17200,0.93000,0.92000,1.81110,0.69270,2.34250,51.49890,9.80790,9.80790,8.73090,6.61040,0.41590,1.28580,69.99350,14.65540,-12.90500,2.74930,4.50340,6.38560,1.00900,0.86480
