Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,,3.98800,2.64300,0.85800,,-5.77300,0.04900,-5.72400,-5.72400,-5.72400,,-5.72400,-5.28100,-5.77300,5.33500,5.33500,-1.07000,-1.07000,4.09930,,,,,,,,,,,,-21.63180,-40.00000,-13.45370,-21.63180,3.30350,-1.19250,-1.19250
2021-12-31,,,,3.73400,2.59600,3.32900,,-3.00100,0.17300,-2.82800,-2.82800,-2.82800,,-2.82800,-2.50900,-3.00100,5.31800,5.31800,-0.53190,-0.53190,2.80030,,,,,,,,,,,,-15.89390,-54.84870,-7.95430,-15.89390,3.34200,-1.2913,-1.2937
2021-09-30,,,,4.96800,2.76700,-0.55100,,-8.28600,0.14600,-8.14000,-8.14000,-8.14000,,-8.14000,-7.79400,-8.28600,5.31900,5.31900,-1.53000,-1.53000,3.19480,,,,,,,,,,,,-40.29100,-114.97180,-19.12370,-40.29110,3.79540,-1.0164,-1.0174
2021-06-30,,,,5.58700,2.46400,-3.03400,,-11.08500,0.09700,-10.98800,-10.98800,-10.98800,,-10.98800,-10.59500,-11.08500,5.31920,5.31920,-2.09900,-2.09900,4.13110,,,,,,,,,,,,-40.04810,-79.46200,-22.52660,-40.04810,5.15740,-1.5055,-1.5055
2021-03-31,,,,7.16400,2.97900,0.98700,,-9.15600,0.20200,-8.95400,-8.95400,-8.95400,,-8.95400,-8.66700,-9.15600,5.31570,5.31570,-1.64920,-1.64920,4.47240,,,,,,,,,,,,-23.83410,-38.14600,-15.79020,-23.83410,7.06490,-1.40870,-1.40940
2020-12-31,,,,5.56600,2.25100,-0.14000,,-7.95700,5.10500,-2.85200,-2.85200,-2.85200,,-2.85200,-7.46900,-7.95700,4.17680,4.17680,0.14990,0.14990,5.83000,,,,,,,,,,,,-6.26170,-9.21010,-4.38890,-6.26170,8.57700,-2.5809,-2.582
2020-09-30,,,,4.82700,2.25600,-0.77400,,-7.85700,-0.68800,-8.54500,-8.54500,-8.54500,,-8.54500,-7.36800,-7.85700,5.30820,5.30820,-1.64920,-1.64920,7.06420,,,,,,,,,,,,-17.79990,-25.94190,-11.90380,-17.79990,9.04250,0.4955,0.4949
2020-06-30,,,,6.10300,2.24800,-2.84200,,-11.19300,3.80900,-7.38400,-7.38400,-7.38400,,-7.38400,-10.70500,-11.19300,3.08390,3.08390,-2.39880,-2.39880,7.53370,,,,,,,,,,,,-13.14420,-18.17650,-9.36350,-13.14420,10.58620,-2.0548,-2.0548
2020-03-31,,,,6.69500,2.00300,-0.58400,,-9.28200,3.42400,-5.85800,-5.85800,-5.85800,,-5.85800,-8.79300,-9.28200,2.98020,2.98020,-1.94900,-1.94900,2.14660,,,,,,,,,,,,-61.78670,89.32600,-18.24180,-61.78670,3.18090,-1.89890,-1.89890
2019-12-31,,,,5.27200,1.60800,0.12800,,-6.75200,-7.87300,-14.62500,-14.62500,-14.62500,,-14.62500,-6.26200,-6.75200,2.27730,2.27730,-5.99700,-2.69870,4.25950,,,,,,,,,,,,-97.84580,926.80650,-38.31340,-97.84570,5.01800,-1.9463,-1.9482
2019-09-30,,,,4.49000,1.61500,-0.02800,,-6.13300,7.02200,0.88900,0.88900,0.88900,,0.88900,-5.64300,-6.13300,2.12060,2.16400,0.44980,-2.84860,3.36100,,,,,,,,,,,,5.97250,-41.81560,3.09490,5.97250,7.01930,-2.1071,-2.107
2019-06-30,,,,3.74500,1.69500,-0.18300,,-5.62300,-4.38500,-10.00800,-10.00800,-10.00800,,-10.00800,-5.13400,-5.62300,2.11950,2.11950,-4.64770,-4.64770,5.81960,,,,,,,,,,,,-72.29650,273.89150,-29.31970,-72.29650,6.52790,-1.8356,-1.8384
2019-03-31,,,,2.76000,2.01200,-0.20600,,-4.97800,-2.05200,-7.03000,-7.03000,-7.03000,,-7.03000,-4.48900,-4.97800,2.11810,2.11810,-3.29840,-3.29840,9.27330,,,,,,,,,,,,-29.74910,-124.46880,-18.08730,-29.74910,11.14920,-1.74070,-1.74540
2018-12-31,,,,2.19200,1.36500,0.02200,,-3.53500,3.92800,0.39300,0.39300,0.39300,-0.13000,0.26300,-3.04500,-3.53500,1.39900,1.39910,0.44980,0.44980,13.14330,,,,,,,,,,,,1.29220,3.29040,0.91080,1.29220,14.35890,-2.7914,-2.7929
2018-09-30,,,,2.09200,1.55800,-0.22800,,-3.87800,1.56900,-2.30900,-2.30900,-2.30900,-0.42700,-2.73600,-3.38800,-3.87800,1.42950,1.42950,-1.94900,-1.94900,4.55060,,,,,,,,,,,,-16.25480,48.61050,-7.48820,-16.25480,9.93560,-1.6757,-1.6791
2018-06-30,,,,1.71400,1.76600,0.06700,,-3.41300,-3.22200,-6.63500,-6.63500,-6.63500,-0.42300,-7.05800,-2.92200,-3.41300,1.35700,1.35700,-5.24740,-5.24740,6.84370,,,,,,,,,,,,-41.89560,184.10110,-19.89860,-41.89560,11.08790,-1.949,-1.9498
2018-03-31,,,,1.18000,1.86700,-0.42800,,-3.47500,0.18500,-3.29000,-3.29000,-3.29000,-0.51400,-3.80400,-2.98300,-3.47500,1.30270,1.30270,-2.84860,-2.84860,8.14010,,,,,,,,,,,,-14.29250,-106.40360,-9.05560,-14.29250,17.45810,-1.93450,-1.93450
2017-12-31,,,,1.02300,1.68400,,,-5.19900,-0.65000,-5.84900,-4.19900,-4.19900,-0.54400,-4.74300,-4.61700,-5.19900,0.59880,0.59880,-4.94750,-4.94750,10.38320,,,,,,,,,,,,-15.65800,-65.56840,-10.76060,-15.65800,20.89790,-5.426,-5.4231
2017-09-30,,,,0.94600,1.68500,,,-2.63100,0.13900,-2.49200,-2.49200,-2.49200,-1.29400,-3.78600,-2.17200,-2.63100,0.64510,0.64510,-5.84710,-5.84710,3.69150,,,,,,,,,,,,-10.73680,-64.60980,-9.44580,-10.73680,34.89880,-3.0365,-3.0379
2017-06-30,,,,0.77300,2.19500,,,-2.96800,-0.08800,-3.05600,-3.05600,-3.05600,-0.91300,-3.96900,-2.51700,-2.96800,0.63470,0.63470,-6.29690,-6.29690,4.86240,,,,,,,,,,,,-11.45080,-44.91480,-10.05890,-11.45080,42.04000,-1.7245,-1.7293
2017-03-31,,,,0.32700,1.04600,,,-1.37300,-0.67200,-2.04500,-2.04500,-2.04500,-0.84200,-2.88700,-1.25400,-1.37300,0.33960,0.33960,-8.54570,-8.54570,5.43280,,,,,,,,,,,,-6.78410,-24.64450,-6.03870,-6.78410,47.59200,-6.42870,-6.42870
2016-12-31,,,,-0.89090,0.75200,,,0.65090,0.39350,0.59540,0.59540,0.59540,-3.20860,-6.26440,0.66860,0.20190,0.20680,0.20680,-29.23540,-29.23540,2.22640,,,,,,,,,,,,17.33180,17.33180,10.69890,17.33180,15.34170,-13.846,-13.813
2016-09-30,,,,0.70800,1.26000,,,-1.96800,0.19100,-1.77700,-1.77700,-1.77700,-0.97300,-2.75000,-2.01200,-1.96800,0.21020,0.21020,-13.04350,-13.04350,3.66180,,,,,,,,,,,,-31.11000,-42.79870,-21.38650,-31.10990,27.16570,-12.684,-12.692
2016-06-30,0.00200,0.05100,-0.04900,0.65800,1.58800,,2.24600,-2.29500,-0.07200,-2.36700,-2.36700,-2.36700,-1.14600,-3.51300,-2.27000,-2.29500,0.20720,0.20720,-17.24140,-17.24140,1.97580,,,-2450.00000,-114750.00000,-114750.00000,-118350.00000,-175650.00000,0.00040,0.06590,0.00690,12960.00000,-90.68960,-230.92690,-42.76420,-90.68970,12.41290,-18.5445,-18.5449
2016-03-31,0.44700,0.46100,-0.01400,1.77200,2.47700,,4.24900,-4.26300,1.07400,-3.18900,-3.18900,-3.18900,,-3.18900,-4.24300,-4.26300,0.19740,0.19740,-16.49180,-16.49180,2.94030,,,-3.13200,-953.69130,-953.69130,-713.42290,-713.42290,0.04760,0.70600,2.39040,37.65100,-54.66230,-75.49720,-33.96170,-54.66230,28.39260,-20.18460,-20.28080
2015-12-31,0.24150,0.25670,-0.01520,1.28420,2.20730,,3.49150,-3.50670,0.66120,-2.84550,-2.84550,-2.84550,,-2.84550,-3.45750,-3.50670,0.12570,0.12570,4.49770,4.49770,2.00590,,,-6.29930,-1452.23700,-1452.23700,-1178.41700,-1178.41600,0.02940,0.46580,1.54660,58.19070,-88.26670,-179.07720,-34.69680,-88.26640,17.23970,-30.234,-30.3192
2015-09-30,0.24700,0.05600,0.19100,1.19300,2.18100,,3.37400,-3.18300,-0.11000,-3.29300,-3.29300,-3.29300,,-3.29300,-3.15500,-3.18300,0.13390,0.13390,-24.73760,-24.73760,0.91670,,,77.32790,-1288.66400,-1288.66400,-1333.19800,-1333.19800,0.03390,0.14890,2.62770,34.25100,255.07350,111.43820,-45.18390,255.07360,-7.85590,-11.7918,-11.993
2015-06-30,0.09700,0.02200,0.07500,1.18100,1.93800,,3.11900,-3.04400,4.92500,1.88100,1.88100,1.88100,,1.88100,-3.02800,-3.04400,0.10030,0.10180,18.74060,18.74060,0.61170,,,77.31960,-3138.14400,-3138.14400,1939.17600,1939.17500,0.01110,0.07940,8.08330,11.13400,-24.64620,-22.95580,21.44810,-24.64620,-75.32770,-20.4133,-20.5597
2015-03-31,0.02200,0.01800,0.00400,0.87800,1.55200,,2.43000,-2.42600,-9.22500,-11.65100,-11.65100,-11.65100,,-11.65100,-2.41100,-2.42600,0.09290,0.09290,-125.18740,-125.18740,9.46460,,,18.18180,-11027.27000,-11027.27000,-52959.09000,-52959.09000,0.00220,0.08740,2.75000,32.72730,103.07890,103.07880,-115.73460,103.07880,-113.76230,-19.46980,-19.48060
2014-12-31,,,,0.60420,1.24150,,,-1.84570,-5.37190,-7.21760,-7.21760,-7.21760,,-7.21760,-1.83720,-1.84570,0.01690,0.01690,61.46930,61.46930,6.46490,,-0.00910,,,,,,,,,,64.50080,64.50090,-85.96570,64.50090,-123.92190,145.0453,143.2342
2014-09-30,,,,0.71700,0.60600,,,-1.32300,-1.07000,-2.39300,-2.39300,-2.39300,,-2.39300,-1.31700,-1.32300,0.00710,0.00710,-335.08250,-335.08250,0.19240,-5.26100,-0.84030,,,,,,,,,,5.64680,12.88640,-141.09670,80.68110,-2597.11600,-176.7383,-176.8782
2014-06-30,,,,0.54900,0.75800,,,-1.30700,-1.48600,-2.79300,-2.79300,-2.79300,,-2.79300,-1.30000,-1.30700,0.00720,0.00720,-390.55470,-390.55470,1.45210,-10.12400,-0.91010,,,,,,,,,,6.96030,17.11460,-129.67620,190.38270,-2282.35600,-161.8128,-162.2323
2014-03-31,,,,0.37200,0.31200,,,-0.68400,-0.15000,-0.83400,-0.83400,-0.83400,,-0.83400,-0.67700,-0.68400,0.00720,0.00720,-116.94150,-116.94150,,,,,,,,,,,,,,,,,,-71.18640,-70.62700
2013-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,22.7964,22.9363
2013-09-30,,,,0.74500,0.24800,,,-0.99300,-0.59700,-1.59000,-1.59000,-1.59000,,-1.59000,-0.98130,-0.99300,0.00720,0.00720,-222.63870,-222.63870,,,,,,,,,,,,,,,,,,-22.7964,-22.9363
2013-06-30,,,,0.00000,,,,,,0.00000,,0.00000,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
