,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,$0.14,$0.25
1,2024-07-23,2024-06-30,$0.19,$0.10
2,2024-04-23,2024-03-31,$0.26,$0.19
3,2024-01-25,2023-12-31,$-0.32,$-0.46
4,2023-10-24,2023-09-30,$0.31,$0.30
5,2023-07-25,2023-06-30,$0.31,$0.32
6,2023-04-20,2023-03-31,$0.39,$0.37
7,2023-01-19,2022-12-31,$0.44,$0.45
8,2022-10-20,2022-09-30,$0.49,$0.44
9,2022-07-21,2022-06-30,$0.44,$0.45
10,2022-04-21,2022-03-31,$0.46,$0.75
11,2022-01-25,2021-12-31,$0.29,$0.23
12,2021-10-21,2021-09-30,$0.26,$0.38
13,2021-07-22,2021-06-30,$0.28,$0.32
14,2021-04-22,2021-03-31,$0.26,$0.25
15,2021-01-21,2020-12-31,$0.19,$0.35
16,2020-10-22,2020-09-30,$0.15,$0.24
17,2020-07-23,2020-06-30,$-0.39,$-0.02
18,2020-04-29,2020-03-31,$0.03,$-0.19
19,2020-01-23,2019-12-31,$0.17,$0.20
20,2019-10-23,2019-09-30,$0.23,$0.15
21,2019-07-25,2019-06-30,$0.19,$0.24
22,2019-04-23,2019-03-31,$0.24,$0.19
23,2019-01-24,2018-12-31,$0.23,$0.05
24,2018-10-25,2018-09-30,$0.21,$0.22
25,2018-07-26,2018-06-30,$0.20,$0.16
26,2018-04-27,2018-03-31,$-0.06,$0.05
27,2018-01-25,2017-12-31,$0.23,$0.30
28,2017-10-26,2017-09-30,$0.19,$0.25
29,2017-07-26,2017-06-30,$0.24,$0.20
30,2017-05-03,2017-03-31,$0.28,$0.27
31,2017-01-30,2016-12-31,$0.48,$0.54
32,2016-10-19,2016-09-30,$0.42,$0.59
33,2016-07-21,2016-06-30,$0.41,$0.43
34,2016-04-21,2016-03-31,$0.33,$0.36
35,2016-01-28,2015-12-31,$0.28,$0.39
36,2015-10-29,2015-09-30,$0.27,$0.29
37,2015-07-29,2015-06-30,$0.28,$0.32
38,2015-04-29,2015-03-31,$0.21,$0.29
39,2015-03-05,2014-12-31,$0.17,$0.25
