,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$3.35,$3.37
1,2024-08-01,2024-06-30,$1.31,$1.76
2,2024-05-02,2024-03-31,$-0.02,$0.15
3,2024-02-27,2023-12-31,$-0.10,$0.00
4,2023-11-02,2023-09-30,$3.33,$3.50
5,2023-08-03,2023-06-30,$1.19,$0.94
6,2023-05-04,2023-03-31,$0.03,$-0.03
7,2023-02-27,2022-12-31,$-0.18,$-0.21
8,2022-11-03,2022-09-30,$2.62,$2.88
9,2022-08-03,2022-06-30,$1.30,$1.45
10,2022-05-04,2022-03-31,$0.05,$0.15
11,2022-02-25,2021-12-31,$0.07,$0.24
12,2021-11-05,2021-09-30,$2.79,$3.00
13,2021-08-05,2021-06-30,$1.63,$1.91
14,2021-05-05,2021-03-31,$0.25,$0.32
15,2021-02-24,2020-12-31,$0.04,$-0.17
16,2020-10-30,2020-09-30,$2.98,$3.07
17,2020-08-06,2020-06-30,$1.48,$1.71
18,2020-05-08,2020-03-31,$0.16,$0.27
19,2020-02-21,2019-12-31,$0.47,$0.57
20,2019-11-07,2019-09-30,$3.03,$2.77
21,2019-08-08,2019-06-30,$1.43,$1.28
22,2019-05-01,2019-03-31,$0.20,$0.16
23,2019-02-22,2018-12-31,$0.17,$0.23
24,2018-11-08,2018-09-30,$2.75,$2.80
25,2018-08-03,2018-06-30,$1.44,$1.48
26,2018-05-02,2018-03-31,$0.10,$0.03
27,2018-02-23,2017-12-31,$0.10,$0.19
28,2017-11-03,2017-09-30,$2.33,$2.46
29,2017-08-03,2017-06-30,$1.16,$1.49
30,2017-05-02,2017-03-31,$0.15,$0.21
31,2017-02-24,2016-12-31,$0.49,$0.47
32,2016-11-03,2016-09-30,$2.41,$2.35
33,2016-08-02,2016-06-30,$1.14,$1.08
34,2016-04-29,2016-03-31,$0.13,$0.04
35,2016-02-19,2015-12-31,$0.27,$0.37
36,2015-10-30,2015-09-30,$2.33,$2.30
37,2015-07-30,2015-06-30,$1.22,$1.10
38,2015-05-01,2015-03-31,$0.18,$0.14
39,2015-02-20,2014-12-31,$0.17,$0.05
