Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,247.02600,148.64200,98.38400,58.78400,66.77700,31.60700,-1.66600,29.94100,6.46800,23.47300,23.47300,,23.47300,45.41400,31.60700,25.78100,25.83400,0.91000,0.91000,2.04210,0.06920,0.09050,39.82740,12.79500,12.79500,12.12060,9.50220,0.13760,0.67750,1.21890,73.83630,1.89770,7.61320,1.30760,1.76630,47.93240,1.32280,1.02110
2024-09-30,298.53310,178.80800,119.72500,59.99500,68.21400,51.51100,-7.46900,44.04200,9.77900,34.26300,34.26300,,34.26300,65.56200,51.51100,25.77400,25.87200,1.32000,1.32000,1.91120,0.07620,0.09860,40.10450,17.25470,17.25470,14.75280,11.47710,0.16240,0.85490,1.24040,72.55880,2.76910,11.82100,1.86350,2.55820,48.04740,2.7836,2.2151
2024-06-30,260.78300,157.43500,103.34800,54.95500,63.10000,40.24800,-3.07600,37.17200,7.94200,29.23000,29.23000,,29.23000,54.05100,40.24800,25.75300,25.84000,1.14000,1.13000,2.09790,0.11360,0.14490,39.62990,15.43350,15.43350,14.25400,11.20860,0.14400,0.71790,1.22090,73.71370,2.44870,11.72330,1.61400,2.17050,46.35190,1.4018,0.9645
2024-03-31,249.12900,152.34700,96.78200,55.09700,63.66900,33.11300,-3.89200,29.22100,6.00200,23.21900,23.21900,,23.21900,47.21600,33.11300,25.79200,25.84700,0.90000,0.90000,2.15250,0.12790,0.16380,38.84820,13.29150,13.29150,11.72930,9.32010,0.13960,0.72090,1.32840,67.74860,1.99060,10.75570,1.30140,1.73610,45.28130,0.4059,-0.036
2023-12-31,218.31400,134.15100,84.16300,53.96800,61.83600,22.32700,-2.87300,19.45400,4.28500,15.16900,15.16900,,15.16900,35.77900,22.32700,25.79700,25.84600,0.59000,0.59000,1.97970,0.11640,0.14900,38.55140,10.22700,10.22700,8.91100,6.94820,0.12320,0.66220,1.12300,80.13940,1.31440,7.80140,0.85580,1.16140,44.72340,0.33840,-0.07910
2023-09-30,272.64710,164.42400,108.22310,56.55500,64.48500,43.73810,-2.54600,41.19200,9.19500,31.99700,31.99700,,31.99700,56.56210,43.73800,25.80200,25.87900,1.25000,1.24000,1.84680,0.06760,0.09020,39.69350,16.04200,16.04200,15.10820,11.73570,0.16200,0.89330,1.37310,65.54310,2.82870,13.56720,1.90090,2.63750,43.86600,1.8404,1.5133
2023-06-30,248.74900,147.27400,101.47500,55.37600,62.50800,38.96700,-3.46100,35.50600,7.56300,27.94300,27.94300,,27.94300,51.75600,38.96700,25.75700,25.82700,1.08000,1.08000,1.92210,0.10360,0.13370,40.79410,15.66520,15.66520,14.27380,11.23340,0.14600,0.76510,1.29460,69.52040,2.52410,13.76270,1.64030,2.26250,42.98190,1.3416,0.9515
2023-03-31,229.13600,142.29600,86.84000,53.87700,60.90700,25.93300,-2.58300,23.35000,5.47200,17.87800,17.87800,,17.87800,38.47600,25.93300,25.80000,25.89500,0.69000,0.69000,1.91930,0.11540,0.14900,37.89890,11.31770,11.31770,10.19050,7.80240,0.13620,0.76600,1.26720,71.02130,1.65420,10.28160,1.06250,1.46330,41.95950,0.1363,-0.1978
2022-12-31,205.50100,126.38300,79.11800,51.30200,58.16300,20.95500,-2.05600,18.89900,4.17200,14.72700,14.72700,,14.72700,33.32200,20.95500,25.86300,25.94300,0.57000,0.57000,1.82670,0.09500,0.12380,38.50010,10.19700,10.19700,9.19650,7.16640,0.12560,0.69540,1.28710,69.92290,1.38100,8.50330,0.90020,1.24970,41.28090,-0.34720,-0.63960
2022-09-30,256.49800,154.32300,102.17500,53.05400,59.60700,42.56810,-2.14000,40.42800,9.38800,31.04000,31.04000,,31.04000,54.66410,42.56810,25.93300,26.06700,1.19000,1.18000,1.80000,0.11260,0.14600,39.83460,16.59590,16.59590,15.76150,12.10150,0.15500,0.95020,1.55790,57.77060,2.96140,19.28140,1.87610,2.62790,40.54340,3.577,3.2136
2022-06-30,219.06600,134.45400,84.61200,47.47900,53.88500,30.72700,-1.22500,29.50200,6.32900,23.17300,23.17300,,23.17300,42.68200,30.72700,25.85600,25.85600,0.90000,0.90000,1.89480,0.14950,0.19520,38.62400,14.02640,14.02640,13.46720,10.57810,0.13260,0.75460,1.29840,69.31610,2.25010,18.52270,1.40210,1.91370,39.83670,0.7293,0.3427
2022-03-31,204.92800,128.37500,76.55300,47.95900,54.46900,22.08400,-0.41600,21.66800,5.08500,16.58300,16.58300,,16.58300,34.20400,22.08400,25.95300,26.04500,0.64000,0.64000,1.84810,0.14700,0.19190,37.35600,10.77650,10.77650,10.57350,8.09210,0.12600,0.73290,1.45860,61.70330,1.62390,15.70900,1.02000,1.38520,39.45900,0.8088,0.4475
2021-12-31,177.01000,108.30500,68.70500,46.63500,53.10200,15.60300,-0.76600,14.83700,3.31300,11.52400,11.52400,,11.52400,27.77500,15.60300,26.06000,26.14200,0.44000,0.44000,1.82340,0.14920,0.19500,38.81420,8.81480,8.81480,8.38200,6.51040,0.11030,0.65630,1.30280,69.08460,1.13510,12.21670,0.71840,0.96570,39.07090,0.07440,-0.54110
2021-09-30,205.47800,128.26000,77.21810,44.90600,51.00600,26.21210,-1.17300,25.03900,4.67400,20.36500,20.36500,,20.36500,38.00210,26.21200,26.04600,26.22500,0.79000,0.77000,1.69510,0.11610,0.15100,37.57970,12.75660,12.75660,12.18570,9.91100,0.13030,0.87160,1.40410,64.09780,1.99720,19.28630,1.29110,1.76520,39.12730,1.8192,1.3962
2021-06-30,181.39400,113.61000,67.78400,42.88200,47.74600,20.03800,-1.09500,18.94300,4.03400,14.90900,14.90900,,14.90900,30.18200,20.03800,26.04500,26.21400,0.57000,0.57000,1.85820,0.02710,0.04780,37.36840,11.04670,11.04670,10.44300,8.21910,0.12880,0.80510,1.34030,67.15150,1.48370,5.96890,1.05840,1.44350,38.55760,0.6885,0.2602
2021-03-31,165.89400,103.55300,62.34100,38.74600,43.66300,18.67800,1.47100,20.14900,4.74500,15.40400,15.40400,,15.40400,28.78100,18.67800,26.03800,26.20100,0.59000,0.59000,1.73610,0.00200,0.02210,37.57880,11.25900,11.25900,12.14570,9.28540,0.12220,0.71250,1.33160,67.58650,1.54810,6.47000,1.13480,1.54500,38.21370,1.2409,1.1008
2020-12-31,162.67400,99.62200,63.05200,41.00000,45.94800,17.10400,-0.56400,16.54000,3.72200,12.81800,12.81800,,12.81800,27.11600,17.10400,26.03800,26.18200,0.49000,0.49000,1.77610,0.03350,0.05700,38.75970,10.51430,10.51430,10.16760,7.87960,0.11760,0.69160,1.13220,79.48870,1.30850,5.80000,0.92640,1.26460,37.62230,0.94690,0.65940
