Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,276.02800,,276.02800,21.75800,-9.56500,,167.46000,-56.10900,111.35100,3.31600,108.03500,114.91400,115.05900,245.48000,167.46000,262.72000,275.55700,0.43000,0.42000,0.52470,1.10410,60.66780,60.66780,40.34050,41.68380,0.02880,2.61150,3.05970,1.20050,1.24120,16.40490,0.6057,0.1797
2024-06-30,252.74500,,252.74500,22.14800,0.46000,,156.82300,-37.90500,118.91800,1.98000,116.93800,117.07900,113.86200,243.30200,156.82300,249.36600,261.53400,0.46000,0.45000,0.54440,1.19480,62.04790,62.04790,47.05060,45.05020,0.02860,3.00160,3.59490,1.32310,1.36760,15.35530,0.6943,0.086
2024-03-31,243.29900,,243.29900,21.53200,-20.16300,,127.04700,-55.21800,71.82900,2.58100,69.24800,69.34600,69.39700,196.83100,127.04700,246.07100,257.26400,0.27000,0.27000,0.57600,1.35870,52.21850,52.21850,29.52290,28.52330,0.02700,1.87390,2.26860,0.76950,0.79450,15.02000,0.58880,0.49310
2023-12-31,239.31900,,239.31900,18.53300,-38.89200,,100.87900,-39.05700,61.82200,4.16300,57.65900,56.52200,51.30600,180.20500,100.87900,240.49300,250.45100,0.24000,0.23000,0.57390,1.34690,42.15250,42.15250,25.83250,21.43830,0.02620,1.50230,1.81250,0.61990,0.64010,15.33860,0.6976,0.35
2023-09-30,242.03200,,242.03200,20.28700,-34.63600,,106.31100,-9.30000,97.01100,1.75800,95.25300,93.90800,94.02800,188.46100,106.31100,245.03300,255.95500,0.37000,0.37000,0.57840,1.37170,43.92440,43.92440,40.08190,38.84940,0.02570,2.43450,2.92180,0.99630,1.02650,15.74490,0.6241,0.3371
2023-06-30,250.18700,,250.18700,22.15800,-38.42900,,107.58200,-45.50400,62.07800,1.62600,60.45200,61.52100,59.85600,204.78300,107.58200,236.23300,246.10000,0.25000,0.25000,0.58100,1.38670,43.00060,43.00060,24.81260,23.92450,0.02660,1.61360,1.94150,0.65420,0.67610,15.82050,0.6869,0.022
2023-03-31,218.20200,,218.20200,20.52600,-39.56700,,76.91700,-42.19500,34.72200,-1.29200,36.01400,36.84500,36.99000,142.66100,76.91700,234.95400,243.18800,0.15000,0.15000,0.58930,1.43480,35.25040,35.25040,15.91280,16.95220,0.02350,0.99970,1.21120,0.39660,0.41060,15.72720,0.45790,0.38000
2022-12-31,144.85000,,144.85000,15.99500,-81.38600,,-76.76300,124.75600,47.99300,1.02600,46.96700,46.70600,34.79200,8.12500,-76.76300,236.25600,244.29000,0.20000,0.20000,0.58160,1.39010,-52.99480,-52.99480,33.13290,24.01930,0.01540,1.22800,1.47800,0.49660,0.51380,16.23590,0.6211,0.2047
2022-09-30,239.43000,,239.43000,18.24200,-18.48100,,119.99800,-17.86000,102.13800,1.19100,100.94700,105.06400,105.06400,205.36000,119.99800,234.78800,243.28400,0.44000,0.43000,0.57570,1.35670,50.11820,50.11820,42.65880,43.88090,0.02530,2.69710,3.23630,1.10880,1.14450,16.63440,0.686,-1.0866
2022-06-30,244.64900,,244.64900,18.77500,-13.80900,,128.85800,-37.60600,91.25200,1.11900,90.13300,91.91500,91.91500,214.34700,128.85800,235.84700,243.32600,0.38000,0.38000,0.57410,1.34800,52.67060,52.67060,37.29920,37.57020,0.02570,2.33240,2.79310,0.96540,0.99340,16.83330,0.7203,0.8917
2022-03-31,249.31500,,249.31500,16.38500,-8.93800,,139.72700,55.03100,194.75800,1.22500,193.53300,195.15600,195.15600,224.07000,139.72700,239.52700,247.55600,0.79000,0.79000,0.57680,1.36290,56.04440,56.04440,78.11720,78.27690,0.02490,4.72550,5.60980,1.94870,1.99990,17.33730,0.53400,1.34670
2021-12-31,249.94890,,249.94890,17.90400,-55.17300,,91.60290,-57.89100,33.71200,0.96700,32.74500,34.23800,33.29100,179.02690,91.60290,236.93300,244.33800,0.13000,0.12000,0.56120,1.27880,36.64870,36.64870,13.48760,13.31910,0.02590,0.83340,0.99050,0.35520,0.36570,17.18480,0.662,0.556
2021-09-30,281.67200,,281.67200,15.37200,-33.72500,,146.47800,-4.21900,142.25900,0.97600,141.28300,142.83500,138.94700,235.26100,146.47800,239.28200,246.61700,0.58000,0.58000,0.55440,1.24440,52.00300,52.00300,50.50520,49.32940,0.02880,3.37080,3.98300,1.46050,1.50190,17.73450,0.7424,0.3687
2021-06-30,257.42000,,257.42000,15.20000,-15.19500,,141.22600,-54.61100,86.61500,0.93900,85.67600,86.86300,84.52300,229.51700,141.22600,236.22900,243.90800,0.36000,0.36000,0.55600,1.25240,54.86210,54.86210,33.64730,32.83470,0.02640,2.06320,2.44110,0.89010,0.91600,17.72120,0.8176,0.7393
