Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.01200,0.00100,0.01100,17.33300,9.48000,-0.23300,47.25600,-47.24500,35.68500,-11.56000,-4.74600,-6.81400,-6.81400,0.81800,-27.03500,-47.24500,73.53700,73.53700,0.01000,0.01000,20.95760,0.00020,0.00050,91.66670,-393708.30000,-393708.30000,-96333.34000,6816.66700,0.00000,0.00510,17685.00000,-0.88780,0.80170,-0.29160,-0.88770,3.56280,-0.1039,-0.4048
2024-06-30,0.23800,0.03000,0.20800,15.48300,8.66300,-0.86900,45.06200,-44.85400,25.28400,-19.57000,-2.35300,-17.21700,-17.21700,-4.26800,-24.76300,-44.85400,72.17700,72.17700,-0.06000,-0.06000,40.05720,,,87.39500,-18846.22000,-18846.22000,-8222.68900,-1793.27700,0.00010,0.22580,398.57140,-2.35690,1.90580,-0.73040,-2.35690,3.40660,-0.1131,-0.2257
2024-03-31,,,,11.24200,7.16000,-0.32400,,-38.78300,-6.88700,-45.67000,-4.03800,-41.63200,-41.63200,-11.42100,-18.79500,-38.78300,71.89500,71.89500,-0.16000,-0.16000,56.89520,,,,,,,,,,,-6.31000,3.94770,-1.70250,-6.31000,3.08630,-0.03700,-0.16950
2023-12-31,0.00000,,0.00000,10.77400,9.25100,-0.33600,,-40.44900,96.16000,55.71100,-5.02500,60.73600,60.73600,22.50900,-20.60600,-40.44900,69.75600,69.75600,4.65000,4.65000,53.30650,,,,,,,,0.00000,0.00000,,7.73700,-6.41910,2.45790,7.73700,3.68440,-0.0356,-0.1111
2023-09-30,,,,9.03200,9.32000,-0.28900,,-38.66800,-53.30800,-91.97600,-0.01000,-91.96600,-91.96600,-30.56400,-18.64300,-38.66800,68.96700,68.96700,-0.44000,-0.44000,69.17350,,,,,,,,,,,-88.41100,5.59400,-3.69220,-88.41100,0.48940,0.0172,-0.0309
2023-06-30,0.12500,0.00300,0.12200,12.59400,32.28100,-79.35500,131.62600,-131.50400,3.13700,-128.36700,-0.67200,-127.69500,-127.69500,-52.11000,-124.05500,-131.50400,67.40500,67.40500,-0.77000,-0.77000,121.31110,,,97.60000,-105203.20000,-105203.20000,-102693.60000,-41688.00000,0.00000,0.05880,1530.00000,-28.03760,9.67980,-5.06430,-28.03760,2.16810,0.6884,0.8091
2023-03-31,0.05000,,0.05000,7.56600,6.01300,-0.17800,,-17.03900,-0.02800,-17.06700,,-17.06700,-17.06700,-17.06700,-13.76600,-17.03900,3.74800,3.74800,-4.55000,-4.55000,0.18100,,,100.00000,-34078.00000,-34078.00000,-34134.00000,-34134.00000,0.00010,,,37.37810,37.37810,-4.81150,37.37810,-5.29210,-1.37250,-1.53660
2022-12-31,0.23100,0.07100,0.16000,9.37800,7.71280,,23.84280,-23.68280,-22.68060,-46.36340,,-46.36340,-46.36340,-45.68750,-20.32480,-23.68280,3.70300,3.70300,-0.79000,-0.79000,0.88690,,,69.26410,-10252.30000,-10252.30000,-20070.73000,-19778.15000,0.00300,0.65620,137.14290,-71.99060,-72.28580,-59.33600,-71.99060,17.30310,6.5597,6.5287
2022-09-30,0.14100,0.04900,0.09200,4.76300,4.25800,,12.34600,-12.25400,0.03400,-12.22000,,-12.22000,-12.22000,-12.22000,-8.98300,-12.25400,1.14300,1.14300,-10.69000,-10.69000,1.57130,,,65.24820,-8690.78000,-8690.78000,-8666.66600,-8666.66600,0.00040,,,68.31490,68.31490,-3.49690,68.31490,-2.07320,-8.4708,-8.4708
2022-06-30,0.20800,0.15500,0.05300,4.79700,5.66600,,13.78800,-13.73500,-0.03200,-13.76700,,-13.76700,-13.76700,-13.76700,-13.73500,-13.73500,3.71600,3.71600,-3.70000,-3.70000,4.10600,,,25.48080,-6603.36500,-6603.36500,-6618.75000,-6618.75000,0.00060,,,88.78560,88.78560,-3.95380,88.78560,-1.79720,-2.5562,-2.5562
