Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1455.40700,837.87700,617.53000,104.31000,-104.87400,209.18400,408.34590,-31.38800,376.95800,73.96400,302.99400,302.99400,,302.99400,408.34590,408.34590,87.87400,88.08700,3.45000,3.44000,0.33380,0.59520,28.05720,28.05720,25.90050,20.81850,0.04920,6.53200,7.30430,1.02510,4.35190,55.04150,4.1683,3.8245
2024-06-30,1440.24600,885.49600,554.75000,101.91500,-99.10800,201.02300,353.72710,-31.40400,322.32300,63.96800,258.35500,258.35500,,258.35500,353.72710,353.72710,91.44100,91.44100,2.83000,2.83000,0.23770,0.43710,24.56020,24.56020,22.37970,17.93830,0.05090,4.94200,5.44370,0.91300,3.76710,58.05910,4.2396,4.0429
2024-03-31,1416.13900,879.90300,536.23610,99.47800,-93.21400,192.69200,343.54410,-28.62100,314.92300,60.70600,254.21700,254.21700,,254.21700,343.54410,343.54410,93.86560,95.11450,2.71000,2.67000,0.24440,0.46900,24.25920,24.25920,22.23810,17.95140,0.04960,5.04480,5.57820,0.88980,3.81180,53.56420,3.68820,3.59250
2023-12-31,1415.69100,864.00430,551.68670,97.54100,-91.75900,189.29970,362.38710,-25.67600,336.71090,61.90900,274.80200,274.80200,,274.80200,362.38710,362.38700,95.09800,96.36400,2.91000,2.87000,0.26640,0.47150,25.59790,25.59790,23.78420,19.41120,0.05050,6.12470,6.86150,0.97960,4.49290,47.83830,3.9971,3.8633
2023-09-30,1384.11800,857.72100,526.39700,95.75700,-85.87000,181.62700,344.77000,-25.95500,318.81500,61.73200,257.08300,257.08300,,257.08300,344.77000,344.77000,94.63700,95.81800,2.72000,2.68000,0.28010,0.48580,24.90900,24.90900,23.03380,18.57380,0.05290,5.56080,6.20770,0.98250,4.00330,49.04350,3.0319,2.9177
2023-06-30,1326.40600,855.96900,470.43700,94.08000,-86.03300,180.11300,290.32400,-25.81800,264.50600,49.24600,215.26000,215.26000,,215.26000,290.32400,290.32400,95.33000,96.25100,2.26000,2.24000,0.31120,0.51660,21.88800,21.88800,19.94160,16.22880,0.04970,5.40810,6.15290,0.80600,3.72520,41.90150,3.4795,3.2971
2023-03-31,1321.31800,845.72390,475.59410,92.32200,-84.17100,176.49310,299.10100,-24.86700,274.23400,50.62400,223.61000,223.61000,,223.61000,299.10100,299.10100,96.38820,97.91110,2.32000,2.28000,0.29740,0.55710,22.63660,22.63660,20.75460,16.92330,0.04920,5.81370,6.64620,0.83250,4.08450,40.17940,4.87510,4.79130
2022-12-31,1335.11300,831.81010,503.30320,90.13100,-91.80400,181.93490,321.36800,-24.65800,296.71000,54.36700,242.34300,242.34300,,242.34300,321.36800,321.36800,97.92800,98.98500,2.50000,2.47000,0.29190,0.52590,24.07050,24.07050,22.22360,18.15150,0.05140,6.13590,6.98840,0.93260,4.34500,40.82670,3.6657,3.5849
2022-09-30,1297.23700,862.34400,434.89310,88.01200,-88.14000,176.15200,258.74110,-23.96500,234.77600,44.19000,190.58600,190.58600,,190.58600,258.74110,258.74110,97.25800,98.14800,1.96000,1.94000,0.27170,0.47280,19.94560,19.94560,18.09820,14.69170,0.05220,4.36960,4.91230,0.76730,3.18220,44.96820,3.694,3.6303
2022-06-30,1291.76400,817.64400,474.12000,86.18500,-89.65800,175.84310,298.27700,-21.82800,276.44900,52.47600,223.97300,223.97300,,223.97300,298.27700,298.27700,98.22300,98.94100,2.28000,2.26000,0.23410,0.39870,23.09070,23.09070,21.40090,17.33850,0.04960,4.20760,4.62630,0.86000,3.22250,54.58760,3.0467,2.9786
