Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,45.08600,8.95400,36.13200,4.96300,46.30300,51.26600,-15.13400,-0.22600,-15.36000,-15.36000,-15.36000,-15.36000,-13.13600,-15.13400,62.22950,62.22950,-0.25000,-0.25000,4.11890,0.33660,0.50740,80.14020,-33.56700,-33.56700,-34.06820,-34.06820,0.21170,0.20530,1.86480,48.26180,-14.64170,-18.33400,-7.21380,-9.71310,1.68460,-0.1895,-0.2352
2024-06-30,44.45500,8.78100,35.67400,5.15700,51.89900,57.05600,-21.38200,0.17600,-21.20600,-21.20600,-21.20600,-21.20600,-19.54200,-21.38200,62.08150,62.08150,-0.34000,-0.34000,3.85980,0.32160,0.47400,80.24740,-48.09810,-48.09810,-47.70220,-47.70220,0.19660,0.21270,1.73930,51.74470,-18.91010,-23.36080,-9.37970,-12.82900,1.80360,-0.2233,-0.2509
2024-03-31,51.10800,10.12700,40.98100,5.25900,54.69000,59.94900,-18.96800,0.29200,-18.67600,-18.67600,-18.67600,-18.67600,-17.31900,-18.96800,61.79280,61.79280,-0.30000,-0.30000,3.98300,0.29580,0.42000,80.18510,-37.11360,-37.11360,-36.54220,-36.54220,0.21060,0.28240,1.69890,52.97550,-14.77640,-17.82250,-7.69430,-10.40600,2.04090,-0.11690,-0.18040
2023-12-31,62.21200,11.46900,50.74300,4.15200,53.37300,57.52500,-6.78200,0.50100,-6.28100,-6.28100,-6.28100,-6.28100,-5.31400,-6.78200,60.85220,60.85220,-0.10000,-0.10000,4.40470,0.27760,0.38430,81.56470,-10.90140,-10.90140,-10.09610,-10.09610,0.24700,0.39220,1.63440,55.06450,-4.55350,-5.41010,-2.49340,-3.28940,2.23380,0.0021,-0.0366
2023-09-30,40.75800,7.99800,32.76000,4.35000,46.22800,50.57800,-17.81800,0.29700,-17.52100,-17.52100,-17.52100,-17.52100,-16.54700,-17.81800,61.56250,61.56250,-0.28000,-0.28000,5.64460,0.27740,0.38400,80.37690,-43.71660,-43.71660,-42.98790,-42.98790,0.16960,0.27290,1.63060,55.19510,-12.70930,-15.13260,-7.28950,-9.18320,2.23770,-0.1533,-0.2099
2023-06-30,41.95300,7.67500,34.27800,3.52600,43.80400,47.33000,-13.05200,0.78100,-12.27100,-12.27100,-12.27100,-12.27100,-12.24900,-13.05200,61.38250,61.38250,-0.20000,-0.20000,6.59840,0.26060,0.35250,81.70570,-31.11100,-31.11100,-29.24940,-29.24940,0.16810,0.29410,1.54060,58.41970,-8.18290,-9.61350,-4.91540,-6.05030,2.43720,-0.1231,-0.1909
2023-03-31,42.19500,8.03900,34.15600,3.41200,44.52000,47.93200,-13.77600,0.32200,-13.45400,-13.45400,-13.45400,-13.45400,-13.07500,-13.77600,58.72380,58.72380,-0.23000,-0.23000,9.57820,0.25090,0.33490,80.94800,-32.64840,-32.64840,-31.88530,-31.88530,0.16930,0.35700,1.66350,54.10240,-8.53590,-8.53590,-5.39950,-6.39440,2.57200,-0.29390,-0.31910
2022-12-31,49.76900,9.02100,40.74800,3.74900,40.49600,44.24500,-3.49700,-0.91500,-4.41200,-4.41200,-4.41200,-4.41200,-2.63100,-3.49700,55.27680,55.27680,-0.08000,-0.08000,4.41070,0.46550,0.87080,81.87430,-7.02650,-7.02650,-8.86500,-8.86500,0.31300,0.46670,1.70470,52.79670,-7.28910,-7.28910,-2.77440,-3.89620,1.08810,-0.0981,-0.141
2022-09-30,33.05500,6.09000,26.96500,3.79900,34.48400,38.28300,-11.31800,-0.81500,-12.13300,-12.13300,-12.13300,-12.13300,-10.78500,-11.31800,55.42920,55.42920,-0.22000,-0.22000,5.66440,0.45840,0.84620,81.57620,-34.23990,-34.23990,-36.70550,-36.70550,0.21130,0.36260,1.78210,50.50130,-19.50610,-19.50610,-7.75550,-10.56540,1.12080,-0.1343,-0.2397
2022-06-30,29.96700,5.29100,24.67600,2.98400,33.62500,36.60900,-11.93300,-5.30100,-17.23400,-17.23400,-17.23400,-17.23400,-11.46000,-11.93300,55.30830,55.30830,-0.31000,-0.31000,8.12630,0.42300,0.73300,82.34390,-39.82050,-39.82050,-57.50990,-57.50990,0.18880,0.40180,1.81610,49.55750,-24.03220,-24.03230,-10.85800,-13.86780,1.29460,-0.1899,-0.2831
2022-03-31,29.04700,5.13000,23.91700,3.05200,28.96100,32.01300,-8.09600,-0.94000,-9.03600,-9.03600,-9.03600,-9.03600,-7.71700,-8.09600,54.82770,54.82770,-0.16000,-0.16000,8.27940,0.25360,0.33970,82.33900,-27.87210,-27.87210,-31.10820,-31.10820,0.19830,0.46170,1.81600,49.55930,-10.40800,-10.40800,-6.16740,-7.76880,1.57050,-0.13210,-0.15910
2021-12-31,33.43900,5.36900,28.07000,3.37700,30.29000,33.66700,-5.59700,-1.02200,-6.61900,-6.61900,-6.61900,-6.61800,-5.27800,-5.59700,48.41570,48.41570,-0.14000,-0.14000,7.57670,0.24090,0.31740,83.94390,-16.73790,-16.73790,-19.79430,-19.79130,0.23750,0.50840,1.80090,49.97520,-7.11160,-7.11160,-4.70030,-5.39840,1.71780,-0.1004,-0.1221
2021-09-30,21.61900,4.24800,17.37100,2.53700,20.29400,22.83100,-5.46000,-0.95800,-6.41800,-6.41800,-6.41800,-6.41800,-5.22600,-5.46000,52.76620,52.76620,-0.12000,-0.12000,12.62380,0.23250,0.30290,80.35060,-25.25560,-25.25560,-29.68690,-29.68690,0.15710,0.41040,1.83290,49.10260,-6.59120,-6.59120,-4.66460,-5.05880,1.84510,-0.1698,-0.1864
2021-06-30,20.65400,3.94400,16.71000,2.42200,18.33900,20.76100,-4.05100,-1.03200,-5.08300,-5.08300,-5.08300,-5.12200,-3.90300,-4.05100,49.18730,49.18730,-0.10000,-0.10000,14.27500,0.22290,0.28690,80.90440,-19.61370,-19.61370,-24.61030,-24.79910,0.14510,0.51600,2.05570,43.77990,-4.93920,-4.93920,-3.57210,-3.83820,1.95070,-0.0731,-0.0855
2021-03-31,18.70700,3.32700,15.38000,1.86800,14.91400,16.78200,-1.40200,-1.03000,-2.43200,-2.43200,-2.43200,-2.59000,-1.24200,-1.40200,37.85470,37.85470,-0.07000,-0.07000,4.24460,1.02380,-43.09650,82.21520,-7.49450,-7.49450,-13.00050,-13.84510,0.50040,0.45140,1.73330,51.92550,28.21670,355.55440,-6.50580,-8.44620,-0.01800,-0.01180,-0.01700
2020-12-31,24.10400,5.08500,19.01900,1.92100,13.46300,15.38400,3.63500,-1.06800,2.56700,2.56700,2.56700,2.56700,3.89500,3.63500,37.06900,37.06900,0.07000,0.07000,3.53350,0.97430,40.23450,78.90390,15.08050,15.08050,10.64970,10.64970,0.57660,0.65030,1.66400,54.08810,-35.85700,330.79850,6.14010,8.49720,0.02080,0.0661,0.0636
2020-09-30,14.26600,2.91100,11.35500,1.51100,9.90700,11.41800,-0.06300,-2.59200,-2.65500,-2.65500,-2.65500,-2.81600,0.32200,-0.06300,37.06930,37.06930,-0.08000,-0.08000,,,,79.59480,-0.44160,-0.44160,-18.61070,-19.73920,,,,,,,,,,-0.1134,-0.1149
2020-06-30,7.73900,2.08500,5.65400,0.98200,6.19000,7.17200,-1.51800,-0.45500,-1.97300,-1.97300,-1.97300,-2.13200,-1.10200,-1.51800,37.06830,37.06830,-0.06000,-0.06000,,,,73.05850,-19.61490,-19.61490,-25.49430,-27.54880,,,,,,,,,,-0.0497,-0.0565
2020-03-31,11.25600,2.38900,8.86700,1.43300,8.63300,10.06600,-1.19900,-0.40800,-1.60700,-1.60700,-1.60700,-1.76500,-0.83000,-1.19900,37.05230,37.05230,-0.05000,-0.05000,,,,78.77580,-10.65210,-10.65210,-14.27680,-15.68050,,,,,,,,,,-0.02420,-0.04230
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
