Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,155.70100,89.18700,66.51400,36.13400,,48.59600,17.91800,-24.97700,-7.05900,-0.33400,-6.72500,-6.72500,,-8.11900,31.95600,17.91800,30.68300,30.68300,-0.26000,-0.26000,1.78540,0.86800,6.61380,42.71910,11.50800,11.50800,-4.53370,-5.21450,0.11950,22.24120,9.91920,9.07340,-4.51240,34.06460,-0.51630,-0.59540,4.85720,0.2422,-0.0904
2024-06-30,146.43500,82.50600,63.92900,37.21900,,49.66800,14.26100,-23.65500,-9.39400,29.61900,-39.01300,-39.01300,,-41.61300,28.73500,14.26100,30.68300,30.68300,-1.36000,-1.36000,1.95970,0.86160,6.26270,43.65690,9.73880,9.73880,-6.41510,-28.41740,0.11250,20.77710,8.67450,10.37520,-24.84700,295.77570,-2.99710,-3.43940,5.11730,0.1012,-0.4133
2024-03-31,136.01700,77.77500,58.24200,37.92400,,49.95500,8.28700,-23.96700,-15.68000,-3.98600,-11.69400,-11.69400,,-13.54400,22.36000,8.28700,30.42000,30.42000,-0.45000,-0.45000,2.06440,0.83110,4.94540,42.81960,6.09260,6.09260,-11.52800,-9.95760,0.10180,16.86000,8.67510,10.37450,-5.87790,-43.65560,-0.87560,-0.99300,6.48400,-0.37740,-0.98060
2023-12-31,143.75800,83.21100,60.54700,36.59000,0.07300,47.99700,12.55000,-24.96100,-12.41100,-3.99400,-8.41700,-8.41700,,-10.82100,26.85500,12.55000,30.27400,30.27400,-0.36000,-0.36000,2.21130,0.82090,4.62280,42.11730,8.72990,8.72990,-8.63330,-7.52720,0.10570,17.88720,7.87590,11.42730,-3.92510,-20.70550,-0.61910,-0.70310,7.06330,-0.1279,-0.7127
2023-09-30,161.17900,91.34800,69.83100,43.18700,0.34100,55.36400,14.46700,-31.00100,-16.53400,-3.06800,-13.46600,-13.46600,,-14.17500,29.62200,14.46700,30.34000,30.34000,-0.47000,-0.47000,2.44100,0.81330,4.37800,43.32510,8.97570,8.97570,-10.25820,-8.79460,0.11860,19.15860,10.00300,8.99730,-5.96980,-24.84690,-0.99100,-1.11470,7.42970,0.2269,-0.2995
2023-06-30,136.76100,74.39500,62.36600,34.24900,0.70200,43.73700,18.62900,-18.17000,0.45900,0.09600,0.36300,0.36300,,-1.95900,31.51100,18.62900,30.33500,30.33500,-0.06000,-0.06000,1.86860,0.71850,2.57380,45.60220,13.62160,13.62160,0.33560,-1.43240,0.13690,15.74830,14.68180,6.13000,0.14720,0.28850,0.03630,0.04140,8.12900,0.287,-0.1151
2023-03-31,108.50800,58.43900,50.06900,26.47900,1.66500,31.66900,18.40000,-13.74600,4.65400,1.62300,3.03100,3.03100,,-1.24300,27.63000,18.40000,30.05600,30.05600,-0.04000,-0.04000,3.55250,0.80360,4.12710,46.14310,16.95730,16.95730,4.28910,-1.14550,0.12250,35.91830,17.30040,5.20220,1.97100,3.02820,0.34230,0.38710,5.06940,0.40860,-0.04460
2022-12-31,103.75200,58.43300,45.31900,25.91600,1.11500,31.56000,13.75900,-16.38800,-2.62900,0.47100,-3.10000,-3.10000,,-4.04200,23.12900,13.75900,29.80900,31.48000,-0.14000,-0.13000,3.48580,0.80330,4.11830,43.68010,13.26140,13.26140,-2.53390,-3.89580,0.11720,38.19150,11.42010,7.88080,-2.01040,-3.10480,-0.35030,-0.39550,5.16220,0.0197,-0.3796
2022-09-30,112.55200,60.99400,51.55800,25.84700,1.07100,31.55200,20.00600,-14.94100,5.06500,0.85500,4.21000,4.21000,,2.94400,29.20300,20.00600,29.86400,31.40400,0.10000,0.09000,4.03370,0.80400,4.13830,45.80820,17.77490,17.77490,4.50010,2.61570,0.12960,39.89140,12.40790,7.25340,2.74610,4.24810,0.48470,0.53820,5.13350,0.3405,0.2167
2022-06-30,111.12200,59.07600,52.04600,25.52800,1.06300,31.24400,20.80200,-21.37200,-0.57000,-10.42100,9.85100,9.85100,,8.85600,37.49600,20.80200,29.84300,31.50600,0.30000,0.28000,3.86590,0.79870,4.00420,46.83680,18.72000,18.72000,-0.51290,7.96960,0.12690,40.26990,12.50810,7.19530,6.20610,9.62610,1.12480,1.24910,5.31510,0.4594,0.3421
